grid_id,province,centroid_lon,centroid_lat
3085,Liaoning,124.697360089726,41.9750198362183
3086,Jilin,125.296429785517,41.8862263831447
3087,Jilin,125.894004298881,41.7948265901155
3088,Jilin,126.490046086317,41.7008311980217
3089,Jilin,127.677384490678,41.5050976061563
3090,Xinjiang,76.8794788320705,40.9206047972334
3091,Xinjiang,78.0412636116396,41.1633930962321
3092,Xinjiang,78.6250288552447,41.2810599838448
3093,Xinjiang,79.2106679895025,41.3962249779482
3094,Xinjiang,79.798149101684,41.508875449891
3095,Xinjiang,80.3874395620783,41.6189989102115
3096,Xinjiang,80.9785060297705,41.7265830176364
3097,Xinjiang,81.5713144590461,41.8316155880942
3098,Xinjiang,82.1658301064274,41.9340846037339
3099,Xinjiang,82.7620175383427,42.0339782219361
3100,Xinjiang,83.3598406394338,42.1312847843068
3101,Xinjiang,83.9592626215002,42.2259928256421
3102,Xinjiang,84.5602460330832,42.3180910828499
3103,Xinjiang,85.1627527696875,42.4075685038193
3104,Xinjiang,85.7667440846385,42.4944142562231
3105,Xinjiang,86.3721806005745,42.5786177362416
3106,Xinjiang,86.9790223215679,42.6601685771953
3107,Xinjiang,87.5872286458723,42.739056658073
3108,Xinjiang,88.1967583792872,42.8152721119428
3109,Xinjiang,88.8075697491369,42.8888053342327
3110,Xinjiang,89.4196204188512,42.9596469908674
3111,Xinjiang,90.0328675031417,43.0277880262501
3112,Xinjiang,90.6472675837623,43.0932196710727
3113,Xinjiang,91.2627767258416,43.1559334499456
3114,Xinjiang,91.879350494776,43.2159211888309
3115,Xinjiang,92.4969439736686,43.2731750222686
3116,Xinjiang,93.1155117812994,43.3276874003818
3117,Xinjiang,93.7350080906118,43.3794510956494
3118,Xinjiang,94.3553866476971,43.428459209434
3119,Xinjiang,94.9766007912596,43.4747051782539
3120,Xinjiang,95.5986034725445,43.518182779786
3121,Inner Mongolia,111.887220064069,43.6652485755584
3122,Inner Mongolia,112.511916979817,43.6329855766612
3123,Inner Mongolia,113.136018507712,43.5979327008424
3124,Inner Mongolia,113.759476247963,43.560094740261
3125,Inner Mongolia,114.38224210365,43.5194768495017
3126,Inner Mongolia,115.004268302304,43.4760845407576
