species,province,year,event,temp_anom,prec_anom,temp_native_anom,prec_native_anom,temp_grad,prec_grad,temp_grad_z,prec_grad_z,effort_record,n_visits,n_observers,n_birding_days,effort_pc1,log_effort_record_z,log_effort_visits_z,log_effort_observers_z,log_effort_days_z,effort_pc1_z,mig,mig_code
Eudynamys scolopaceus,Hubei,2020,0,0.793860753377279,248.816650390625,0.607301026516353,106.950254685056,0.186559726860925,141.866395705569,0.312818071191404,0.891675822781417,889,229,68,133,0.366365714881209,1.01090377044095,0.632895443423692,0.78119267257641,0.78350234998669,0.161016163432871,Partial_migrant,1
Eudynamys scolopaceus,Hubei,2024,0,1.64177083969116,-71.3499908447266,1.10467872989091,135.482929442533,0.537092109800248,-206.832920287259,0.986895532777125,-1.66650100090624,12557,9287,1064,365,8.66033875803104,2.33263887575264,2.43307171202928,2.53612897555271,1.42785233195007,4.53600742367321,Partial_migrant,1
Eudynamys scolopaceus,Hunan,2016,0,0.843500137329102,336.506225585938,0.790703111795438,86.4578739895001,0.0527970255336641,250.048351596437,0.0555909887476774,1.68533545905931,133,84,20,73,-0.26767254065029,0.0654366838675711,0.148376100544091,0.0183386635050077,0.402728878775413,-0.173432937399374,Partial_migrant,1
Eudynamys scolopaceus,Hunan,2018,0,0.735916455586751,-27.8249918619792,0.519720631325594,13.1871768513761,0.216195824261157,-41.0121687133552,0.369808598398454,-0.449983548455731,238,148,28,105,0.0362605729502557,0.354374579360533,0.421583498968214,0.225326116654512,0.633186802014555,-0.0131111339907825,Partial_migrant,1
Eudynamys scolopaceus,Hunan,2020,0,0.865583419799805,137.425048828125,0.607301026516353,106.950254685056,0.258282393283452,30.4747941430694,0.450741513570263,0.0744691338055857,2080,134,33,95,-0.244621399439138,1.43504597301534,0.373555654512971,0.32733079491055,0.569642183935369,-0.161273681417628,Partial_migrant,1
Eudynamys scolopaceus,Hunan,2024,0,1.42280515034993,172.108317057292,1.10467872989091,135.482929442533,0.318126420459021,36.6253876147588,0.565822207659966,0.119591980193744,7811,6196,758,365,5.93855295365492,2.09559723561885,2.23610659847637,2.31890999170187,1.42785233195007,3.10029150749639,Partial_migrant,1
Eudynamys scolopaceus,Inner Mongolia,2016,0,1.38312374341367,-9.33346070183648,0.790703111795438,86.4578739895001,0.592420631618237,-95.7913346913366,1.09329286254057,-0.851862148150756,70,91,26,51,-0.444677332067722,-0.251732756202569,0.186895773021324,0.179501060085685,0.176472997536038,-0.266801267805453,Partial_migrant,1
Eudynamys scolopaceus,Inner Mongolia,2018,0,0.867208123207092,11.3500061035156,0.519720631325594,13.1871768513761,0.347487491881498,-1.83717074786046,0.62228385701727,-0.16258243446731,241,173,56,80,-0.124246940747678,0.360603604070109,0.497081981565492,0.658673165651999,0.460690008537927,-0.097777308570569,Partial_migrant,1
Eudynamys scolopaceus,Inner Mongolia,2020,0,1.38312374341367,-9.33346070183648,0.607301026516353,106.950254685056,0.775822716897322,-116.283715386892,1.44597700275552,-1.00220122526736,299,141,44,93,-0.163940838217891,0.467887118230526,0.39816170918581,0.507082259160046,0.556141137814674,-0.118715458913424,Partial_migrant,1
Eudynamys scolopaceus,Inner Mongolia,2024,0,1.79633331298828,88.8999938964844,1.10467872989091,135.482929442533,0.691654583097368,-46.5829355460485,1.284120795627,-0.490852589339817,2611,2259,515,362,3.06644509498639,1.54853291565426,1.74512696642787,2.07144403690565,1.42257431035298,1.58528214892119,Partial_migrant,1
Eudynamys scolopaceus,Jiangsu,2016,0,1.01666283683899,147.681652499468,0.790703111795438,86.4578739895001,0.225959725043554,61.2237785099678,0.388584682363603,0.300054145165204,351,247,83,136,0.299147513306694,0.547708154075221,0.669571383718433,0.907338643063028,0.797700922713009,0.125559206569422,Partial_migrant,1
Eudynamys scolopaceus,Jiangsu,2018,0,0.796666145324707,61.050048828125,0.519720631325594,13.1871768513761,0.276945513999113,47.8628719767489,0.486630891127311,0.202033988918496,505,320,112,174,0.440199964571931,0.728926345085389,0.795157544402136,1.09752309305825,0.954688525711537,0.199963022245018,Partial_migrant,1
Eudynamys scolopaceus,Jiangsu,2020,0,0.98272164662679,327.024983723958,0.607301026516353,106.950254685056,0.375420620110437,220.074729038903,0.67599955658495,1.46543876574253,955,729,121,313,1.86870553460949,1.04662575962174,1.1950686618741,1.14666628968139,1.32958297426006,0.953486014374915,Partial_migrant,1
Eudynamys scolopaceus,Jiangsu,2024,0,1.65551178271954,275.621150090144,1.10467872989091,135.482929442533,0.550833052828625,140.138220647611,1.01331951083785,0.878997342561416,19199,14810,1741,365,12.456273057688,2.54464065901416,2.66020962572568,2.85167560380129,1.42785233195007,6.53832637251064,Partial_migrant,1
Eudynamys scolopaceus,Jiangxi,2016,0,0.720732806279109,25.383596880008,0.790703111795438,86.4578739895001,-0.0699703055163286,-61.0742771094921,-0.180491880931606,-0.597166001587822,202,116,44,78,-0.159433399104974,0.272851310789928,0.303902075274534,0.507082259160046,0.444657273365158,-0.116337827997278,Partial_migrant,1
Eudynamys scolopaceus,Jiangxi,2018,0,0.90858325958252,-34.6550048828125,0.519720631325594,13.1871768513761,0.388862628256926,-47.8421817341886,0.70184867972165,-0.50009084782233,269,251,96,116,1.05555276590845,0.415274957810181,0.677359465294072,0.999614804868216,0.696503086103796,0.524555725139706,Partial_migrant,1
Eudynamys scolopaceus,Jiangxi,2020,0,0.720732806279109,25.383596880008,0.607301026516353,106.950254685056,0.113431779762756,-81.5666578050476,0.172192259283345,-0.747505078704431,753,201,64,138,1.32042235166409,0.928096403001603,0.569710327674688,0.742896045310268,0.806994940521757,0.664271892139005,Partial_migrant,1
Eudynamys scolopaceus,Jiangxi,2024,0,1.48666763305664,175.025024414063,1.10467872989091,135.482929442533,0.381988903165727,39.5420949715297,0.688630434028455,0.140989937744438,5326,4111,1082,355,5.6970805942682,1.90440830432498,2.03646544259743,2.54687690195965,1.41008731768718,2.9729171530814,Partial_migrant,1
Eudynamys scolopaceus,Liaoning,2016,0,0.990385721524556,20.8242018054781,0.790703111795438,86.4578739895001,0.199682609729119,-65.633672184022,0.338053513059295,-0.630615275144579,32,194,16,151,-0.160483672794714,-0.634323715680818,0.552543747516185,-0.11716919486846,0.864329239822147,-0.11689183729892,Partial_migrant,1
Eudynamys scolopaceus,Liaoning,2018,1,0.859832763671875,-42.3624572753906,0.519720631325594,13.1871768513761,0.340112132346281,-55.5496341267667,0.608100963008753,-0.556635340960294,128,258,25,194,0.0852121735253651,0.0464475642280415,0.690695771154404,0.155299020644249,1.02408330084677,0.0127103659799415,Partial_migrant,1
Eudynamys scolopaceus,Ningxia,2016,0,1.12124967575073,11.5,0.790703111795438,86.4578739895001,0.330546563955295,-74.9578739895001,0.589706274319644,-0.699020792058903,6,2,2,2,-1.2215590663345,-1.40862022799187,-1.47931719109363,-1.22953057065565,-1.65285108668733,-0.67659893413193,Partial_migrant,1
Eudynamys scolopaceus,Ningxia,2018,0,0.855041742324829,61.2624816894531,0.519720631325594,13.1871768513761,0.335321110999235,48.0753048380771,0.59888777853507,0.203592468667422,37,34,20,16,-0.901541857131266,-0.563875599541817,-0.283514039507791,0.0183386635050077,-0.540493053375906,-0.507792924502203,Partial_migrant,1
Eudynamys scolopaceus,Ningxia,2020,0,1.23587674001853,22.2059872627258,0.607301026516353,106.950254685056,0.628575713502174,-84.7442674223298,1.16281946551912,-0.770817104007702,105,48,21,40,-0.675547073367825,-0.0516121694076592,-0.119737956860239,0.048170922878154,0.0240598703592195,-0.388582842834338,Partial_migrant,1
Eudynamys scolopaceus,Ningxia,2024,0,1.64658336639404,55.7500061035156,1.10467872989091,135.482929442533,0.541904636503129,-79.7329233390172,0.996150072276412,-0.734052178751244,668,521,139,259,0.869104163216531,0.868369555211571,1.03182570602048,1.23491984213739,1.20856691068743,0.426205874830645,Partial_migrant,1
Eudynamys scolopaceus,Shaanxi,2016,0,0.956180572509766,-123.929158528646,0.790703111795438,86.4578739895001,0.165477460714328,-210.387032518146,0.272276651510265,-1.69257517748428,54,56,32,49,-0.622983024963562,-0.379241064494087,-0.0461270817250702,0.308186748469812,0.151321695331569,-0.360855811268756,Partial_migrant,1
Eudynamys scolopaceus,Shaanxi,2018,0,0.964458346366883,-74.9749908447266,0.519720631325594,13.1871768513761,0.444737715041288,-88.1621676961026,0.809297059667776,-0.795891983323557,354,307,70,213,0.496505629022548,0.551945975881153,0.775034865603397,0.799516145737009,1.08370687130912,0.229663720401607,Partial_migrant,1
Eudynamys scolopaceus,Shaanxi,2020,0,0.791360934575399,23.3375142415365,0.607301026516353,106.950254685056,0.184059908059046,-83.6127404435191,0.308010893325937,-0.762515837100054,367,140,38,103,-0.0503677587156374,0.569905304959895,0.394721802895662,0.415314846235907,0.620971651660577,-0.0588067483791734,Partial_migrant,1
Eudynamys scolopaceus,Shaanxi,2024,0,1.89391708374023,-27.375,1.10467872989091,135.482929442533,0.789238353849321,-162.857929442533,1.47177541380767,-1.34388550600469,3377,2663,584,356,3.79725786533526,1.67695050461935,1.82517891960298,2.1519276760516,1.41188612953702,1.97077887847579,Partial_migrant,1
Eudynamys scolopaceus,Shandong,2016,0,1.23266696929932,11.9500122070313,0.790703111795438,86.4578739895001,0.441963857503879,-74.5078617824688,0.803962902429752,-0.695719349395828,21,61,22,58,-0.285200284272316,-0.836794206447203,-0.00520006887009837,0.0766768572057419,0.257462133040668,-0.182678654109465,Partial_migrant,1
Eudynamys scolopaceus,Shandong,2018,0,0.975832939147949,80.6500244140625,0.519720631325594,13.1871768513761,0.456112307822355,67.4628475626864,0.831170521298167,0.345826078518753,35,130,32,95,-0.1468780029693,-0.590874265039927,0.358915612159895,0.308186748469812,0.569642183935369,-0.109714976912924,Partial_migrant,1
Eudynamys scolopaceus,Shandong,2020,0,1.11532376029275,81.4679831764915,0.607301026516353,106.950254685056,0.508022733776394,-25.4822715085641,0.930994816741332,-0.336050938664305,65,133,55,94,-0.0723535031924298,-0.288198125550212,0.369936718034044,0.64732281747137,0.562927190599917,-0.0704040177982352,Partial_migrant,1
Eudynamys scolopaceus,Shandong,2024,0,1.85278161366781,196.277791341146,1.10467872989091,135.482929442533,0.748102883776892,60.794861898613,1.39267147192633,0.296907466969583,5513,4343,773,364,4.85944407238712,1.92163704700899,2.0631809394978,2.33145986249731,1.42609781374483,2.53107191878629,Partial_migrant,1
Eudynamys scolopaceus,Shanghai,2016,0,0.978233867221408,23.9972178141276,0.790703111795438,86.4578739895001,0.187530755425971,-62.4606561753725,0.314685369341619,-0.607336950117168,400,609,124,243,0.815088951337072,0.61278904389147,1.10765633153646,1.16224465730877,1.16783728766619,0.3977133684452,Partial_migrant,1
Eudynamys scolopaceus,Shanghai,2018,0,0.957163492838542,17.3319295247396,0.519720631325594,13.1871768513761,0.437442861512948,4.1447526733635,0.795268979557771,-0.118697008957716,824,1324,239,333,1.67363127328657,0.973033748486626,1.48522848056324,1.58056640290542,1.36918048948709,0.85058621183812,Partial_migrant,1
Eudynamys scolopaceus,Shanghai,2020,0,0.978233867221408,23.9972178141276,0.607301026516353,106.950254685056,0.370932840705055,-82.953036870928,0.66736950955657,-0.757676027233776,2018,1853,186,348,2.74441527978248,1.41994241793383,1.64874209638632,1.420548124257,1.39735234023242,1.41541450892234,Partial_migrant,1
Eudynamys scolopaceus,Shanghai,2024,0,0.978233867221408,23.9972178141276,1.10467872989091,135.482929442533,-0.126444862669505,-111.485711628405,-0.289093048706113,-0.967001437220807,22830,6130,1021,153,5.79863344172624,2.63113320055103,2.23089481099051,2.50969979106938,0.872712052053455,3.02648530645855,Partial_migrant,1
Eudynamys scolopaceus,Shanxi,2016,0,1.20258331298828,106.899963378906,0.790703111795438,86.4578739895001,0.411880201192844,20.4420893894062,0.746111714726875,0.000865798202111125,34,26,13,22,-0.919475965616484,-0.60494149590815,-0.409829742183662,-0.241677162086651,-0.346647583779436,-0.517252994781528,Partial_migrant,1
Eudynamys scolopaceus,Shanxi,2018,0,1.00516700744629,-9.85000610351562,0.519720631325594,13.1871768513761,0.485446376120695,-23.0371829548917,0.88758024336356,-0.31811293711687,65,42,21,38,-0.727185037446208,-0.288198125550212,-0.183316640218468,0.048170922878154,-0.00801061230462334,-0.415821373797025,Partial_migrant,1
Eudynamys scolopaceus,Shanxi,2020,1,1.07208323478699,115.324991861979,0.607301026516353,106.950254685056,0.464782208270634,8.37473717692356,0.847842831106953,-0.0876644034283499,232,97,23,84,-0.430635319654846,0.341678463120277,0.217647769434027,0.103969398681379,0.491600859775484,-0.259394240888087,Partial_migrant,1
Eudynamys scolopaceus,Sichuan,2016,0,0.810417652130127,-56.3125,0.790703111795438,86.4578739895001,0.0197145403346894,-142.7703739895,-0.00802697846801383,-1.1965163646051,29,581,99,229,1.52911065108647,-0.681917203983802,1.08478492294079,1.01914762242176,1.12994498349649,0.774352969246122,Partial_migrant,1
Eudynamys scolopaceus,Sichuan,2018,0,0.844645962119103,68.7000064849854,0.519720631325594,13.1871768513761,0.324925330793509,55.5128296336093,0.578896583788614,0.258156681113207,333,888,158,289,1.90902197818396,0.521496988617955,1.29098302268381,1.31653001285267,1.27859379627698,0.974752551818988,Partial_migrant,1
Eudynamys scolopaceus,Sichuan,2020,0,0.676125736348331,29.4191929101944,0.607301026516353,106.950254685056,0.0688247098319778,-77.5310617748612,0.0864123943373994,-0.717898573154529,1170,947,157,285,1.82477929992397,1.14792237381966,1.32225990761844,1.31248408188653,1.26968704193165,0.930315346729312,Partial_migrant,1
Eudynamys scolopaceus,Sichuan,2024,0,1.23783302307129,-80.8499755859375,1.10467872989091,135.482929442533,0.133154293180375,-216.33290502847,0.210118860155883,-1.73619612124554,11179,10072,1546,362,10.7302275208928,2.2745982768603,2.47256390628943,2.77554545618376,1.42257431035298,5.62785390063629,Partial_migrant,1
Eudynamys scolopaceus,Taiwan,2016,0,0.911373483362021,66.2828719527633,0.790703111795438,86.4578739895001,0.120670371566584,-20.1750020367367,0.186112147504982,-0.297115004071955,20,5,4,4,-0.93032684022935,-0.860024147094881,-1.14193146479936,-0.90194937158129,-1.32527087194436,-0.522976727105021,Partial_migrant,1
Eudynamys scolopaceus,Taiwan,2018,0,0.827472954130534,7.44582821817109,0.519720631325594,13.1871768513761,0.30775232280494,-5.74134863320499,0.545872708688523,-0.191224811792901,144,17,5,17,-0.933210712921732,0.1048326637704,-0.60718774034438,-0.785030580876641,-0.503838734154372,-0.524497942300582,Partial_migrant,1
Eudynamys scolopaceus,Taiwan,2024,0,1.50341223534034,118.157477429525,1.10467872989091,135.482929442533,0.398733505449425,-17.3254520130077,0.720830480449306,-0.276209735566089,473,301,40,211,0.757644574768755,0.696303895449229,0.7654592509347,0.447385425266934,1.07768545613909,0.36741201056414,Partial_migrant,1
Eudynamys scolopaceus,Tianjin,2016,0,1.22545006010267,-41.3433377866392,0.790703111795438,86.4578739895001,0.434746948307237,-127.801211776139,0.790084710089934,-1.08669749749545,103,63,19,53,-0.597591391936458,-0.0611239555189846,0.0102534422169826,-0.0129493920232701,0.200674964254047,-0.347461968294,Partial_migrant,1
Eudynamys scolopaceus,Tianjin,2018,0,0.984875202178955,62.5625,0.519720631325594,13.1871768513761,0.465154570853361,49.3753231486239,0.848558888272484,0.21312984531223,146,123,51,77,-0.226541496155079,0.111673232008369,0.332185657424167,0.59979901042326,0.436488041819916,-0.151736705779749,Partial_migrant,1
Eudynamys scolopaceus,Tianjin,2020,0,1.2321662902832,1.29998779296875,0.607301026516353,106.950254685056,0.62486526376685,-105.650266892087,1.1556842316273,-0.924190629181634,203,186,34,114,-0.0941421187275731,0.275305142127779,0.532153553066749,0.345919862579368,0.685446329371953,-0.0818973035905877,Partial_migrant,1
Eudynamys scolopaceus,Tianjin,2024,0,1.22545006010267,-41.3433377866392,1.10467872989091,135.482929442533,0.120771330211761,-176.826267229172,0.186306292042202,-1.44636198459909,3648,3706,429,363,3.57902422722797,1.71548529748046,1.98599653617562,1.954525246201,1.42433848204054,1.85566272673011,Partial_migrant,1
Eudynamys scolopaceus,Xinjiang,2016,0,0.730916500091553,0.375,0.790703111795438,86.4578739895001,-0.0597866117038848,-86.0828739895001,-0.160908530551545,-0.78063757723238,214,97,17,56,-0.415206426877956,0.301530215414772,0.217647769434027,-0.0805147655059728,0.235346975856947,-0.251255647875679,Partial_migrant,1
Eudynamys scolopaceus,Xinjiang,2018,0,1.06903212233023,14.6977085489215,0.519720631325594,13.1871768513761,0.549311491004638,1.51053169754545,1.01039353143658,-0.138022550304485,530,315,57,118,0.563047166721201,0.753007851686936,0.787516183163461,0.669826106433522,0.707372431128602,0.264763743558181,Partial_migrant,1
Eudynamys scolopaceus,Xinjiang,2020,0,1.06903212233023,14.6977085489215,0.607301026516353,106.950254685056,0.461731095813879,-92.2525461361341,0.841975509741046,-0.825900391271267,307,87,14,77,-0.449793461911177,0.481028762786652,0.165259112553477,-0.197433556210622,0.436488041819916,-0.269499977246022,Partial_migrant,1
Eudynamys scolopaceus,Xinjiang,2024,0,1.41174983978271,66.7874984741211,1.10467872989091,135.482929442533,0.307071109891801,-68.6954309684118,0.544562729087102,-0.653077379320628,1820,4084,472,357,4.18341181904349,1.36840086033824,2.03325886584672,2.01564556110243,1.41367990973875,2.17447138673347,Partial_migrant,1
Eudynamys scolopaceus,Yunnan,2016,0,0.746833324432373,-39.5625305175781,0.790703111795438,86.4578739895001,-0.0438697873630645,-126.020404507078,-0.130300309826834,-1.0736328894672,515,583,93,257,1.54716719421666,0.738698744489254,1.086454717766,0.979468291550004,1.20361494782572,0.783877622626806,Partial_migrant,1
Eudynamys scolopaceus,Yunnan,2018,0,0.437500476837158,0.899993896484375,0.519720631325594,13.1871768513761,-0.0822201544884358,-12.2871829548917,-0.20404846942904,-0.23924727953351,1268,1053,139,319,2.29949095858011,1.18805597981566,1.37385155052597,1.23491984213739,1.34172105280288,1.18072119528342,Partial_migrant,1
Eudynamys scolopaceus,Yunnan,2020,0,0.788833618164063,-489.099975585938,0.607301026516353,106.950254685056,0.181532591647709,-596.050230270993,0.303150837268085,-4.52193161436611,2119,845,113,247,1.90777086577564,1.44431774293728,1.26685125364491,1.10317315543101,1.1782647695136,0.974092602018874,Partial_migrant,1
Eudynamys scolopaceus,Yunnan,2024,0,1.20347213745117,-117.141642252604,1.10467872989091,135.482929442533,0.0987934075602583,-252.624571695137,0.144042515475753,-2.00244413580021,16889,5,5,5,-1.13730703840042,2.48062923670307,-1.14193146479936,-0.785030580876641,-1.20835243256279,-0.632156797178813,Partial_migrant,1
Eudynamys scolopaceus,Zhejiang,2016,0,1.01458358764648,317.300048828125,0.790703111795438,86.4578739895001,0.223880475851047,230.842174838625,0.384586264283263,1.54443241164842,91,337,76,182,0.549787207476065,-0.122345875301317,0.820275894572014,0.851540167259803,0.98335367782553,0.257769242188717,Partial_migrant,1
Eudynamys scolopaceus,Zhejiang,2018,0,0.850374937057495,-112.931304931641,0.519720631325594,13.1871768513761,0.330654305731901,-126.118481783017,0.589913462889991,-1.07435241773333,105,587,103,264,1.18416975006277,-0.0516121694076592,1.08977722018327,1.04429900020227,1.2207820610414,0.592399951141666,Partial_migrant,1
Eudynamys scolopaceus,Zhejiang,2020,0,1.26491641998291,-68,0.607301026516353,106.950254685056,0.657615393466557,-174.950254685056,1.21866307572001,-1.43259891828036,251,1131,124,324,2.07329385331832,0.380823114063323,1.40860197371633,1.16224465730877,1.35166351558974,1.06140439096497,Partial_migrant,1
Eudynamys scolopaceus,Zhejiang,2024,0,1.58974933624268,263,1.10467872989091,135.482929442533,0.485070606351762,127.517070557467,0.886857634143096,0.786404291276066,20702,14966,1824,361,12.4448697894764,2.58227611551386,2.6653095565518,2.88152459601977,1.42080527197874,6.53231125785999,Partial_migrant,1
Eumyias thalassinus,Anhui,2018,0,0.807582855224609,-72.6500244140625,0.482859167951901,93.5138103033551,0.324723687272709,-166.163834717418,0.57850882117591,-1.36813875190349,68,72,32,60,-0.548608277394665,-0.266000974665538,0.0742975388832059,0.308186748469812,0.278839979417111,-0.321623845007996,Resident_low,0
Eumyias thalassinus,Anhui,2019,0,0.912541611290677,68.3418423160092,0.807926560306687,-161.490323617035,0.10461505098399,229.832165933044,0.155237597049731,1.53702264267133,66,194,49,131,0.986771610960237,-0.280688906263035,0.552543747516185,0.574647632642749,0.773858920081906,0.488274325356739,Resident_low,0
Eumyias thalassinus,Anhui,2020,0,0.980500221252441,198.525024414063,0.715152308464546,83.9789610003161,0.265347912787895,114.546063413746,0.464328581938677,0.691244569610206,216,163,25,120,-0.0920941137421527,0.306153893563657,0.468272111277291,0.155299020644249,0.718060611944565,-0.0808170005964101,Resident_low,0
Eumyias thalassinus,Anhui,2023,0,1.3870415687561,167.287506103516,1.01373390654289,16.8899071888641,0.373307662213211,150.397598914652,0.671936316310667,0.954263632182491,3380,877,226,320,2.04021069488621,1.67739378354096,1.28492273856102,1.54485433657942,1.343721915593,1.04395334208301,Resident_low,0
Eumyias thalassinus,Chongqing,2018,0,0.188204606374105,-60.8395843505859,0.482859167951901,93.5138103033551,-0.294654561577796,-154.353394653941,-0.612562070037092,-1.28149334521001,16,73,28,62,-0.387978868767614,-0.965542119030424,0.0809200181044846,0.225326116654512,0.299528096225596,-0.236893372021791,Resident_low,0
Eumyias thalassinus,Chongqing,2019,0,0.396166801452637,128.862487792969,0.807926560306687,-161.490323617035,-0.41175975885405,290.352811410004,-0.837756596878101,1.98102268945364,13,101,35,80,-0.343871852752281,-1.06249463786127,0.237120154596705,0.363985224273037,0.460690008537927,-0.213627343957986,Resident_low,0
Eumyias thalassinus,Chongqing,2020,0,0.188204606374105,-60.8395843505859,0.715152308464546,83.9789610003161,-0.526947702090441,-144.818545350902,-1.05926422402223,-1.21154244658281,16,87,27,69,-0.145487837389408,-0.965542119030424,0.165259112553477,0.20282282769236,0.367093266684688,-0.108981677898004,Resident_low,0
Eumyias thalassinus,Chongqing,2023,0,0.188204606374105,-60.8395843505859,1.01373390654289,16.8899071888641,-0.825529300168788,-77.72949153945,-1.63343977956198,-0.719354321421357,1980,734,147,290,1.31950013124021,1.41045441272042,1.19839116429138,1.270555561308,1.28080128900411,0.663785429707369,Resident_low,0
Eumyias thalassinus,Fujian,2018,0,0.692801475524902,72.854150390625,0.482859167951901,93.5138103033551,0.209942307573002,-20.6596599127301,0.357783019991721,-0.30067061915039,807,384,94,196,0.621471303533471,0.962636541978539,0.8836488097115,0.986254364726359,1.03062699032011,0.295581915574291,Resident_low,0
Eumyias thalassinus,Fujian,2019,0,0.692801475524902,72.854150390625,0.807926560306687,-161.490323617035,-0.115125084781784,234.34447400766,-0.267324996692527,1.57012646997582,514,420,114,187,0.988228461250831,0.7377300658685,0.92715867604604,1.10877387165077,1.00063979193921,0.489042799917202,Resident_low,0
Eumyias thalassinus,Fujian,2020,0,1.2619161605835,132.39990234375,0.715152308464546,83.9789610003161,0.54676385211895,48.4209413434339,1.00549439504666,0.206128175670192,1251,327,75,188,0.669333993254692,1.18132123875449,0.805657837571557,0.84315732983935,1.00404179463402,0.320829025509725,Resident_low,0
Eumyias thalassinus,Fujian,2023,0,0.692801475524902,72.854150390625,1.01373390654289,16.8899071888641,-0.32093243101799,55.9642432017609,-0.663094689533172,0.261468404638261,11034,2937,477,361,4.19298512712752,2.26807950028823,1.87283138535015,2.02238881914545,1.42080527197874,2.17952121496191,Resident_low,0
Eumyias thalassinus,Gansu,2018,0,0.569333076477051,12.5499877929688,0.482859167951901,93.5138103033551,0.08647390852515,-80.9638225103863,0.120351989174133,-0.743082473873927,138,98,24,72,-0.398314283428406,0.0837300728063119,0.222589382580646,0.130147642863739,0.394003900593442,-0.242345204162633,Resident_low,0
Eumyias thalassinus,Gansu,2019,0,0.774625346064568,98.8124961853027,0.807926560306687,-161.490323617035,-0.033301214242119,260.302819802338,-0.109976832485845,1.76056572680126,164,225,40,162,0.217986853574854,0.169355016402904,0.624355843436974,0.447385425266934,0.909134988987078,0.0827477367039143,Resident_low,0
Eumyias thalassinus,Gansu,2020,1,0.886350059509277,19.5149978637695,0.715152308464546,83.9789610003161,0.171197751044731,-64.4639631365465,0.283276830019076,-0.622033891590127,235,163,34,106,-0.147428637887222,0.348066870154166,0.468272111277291,0.345919862579368,0.639208217184578,-0.110005431552812,Resident_low,0
Eumyias thalassinus,Guangdong,2018,0,0.646928405761719,71.2033365885417,0.482859167951901,93.5138103033551,0.164069237809818,-22.3104737148134,0.269568624043988,-0.312781550875877,940,854,161,299,4.46165018697347,1.03872859441321,1.27200203942654,1.32851686523536,1.30033404786453,2.32123945815403,Resident_low,0
Eumyias thalassinus,Guangdong,2019,0,0.646928405761719,71.2033365885417,0.807926560306687,-161.490323617035,-0.160998154544968,232.693660205577,-0.355539392640259,1.55801553825033,1043,1292,218,327,2.32028531317025,1.09059727374187,1.47332885747841,1.52184638250038,1.35755583273284,1.19169001795994,Resident_low,0
Eumyias thalassinus,Guangdong,2020,0,0.646928405761719,71.2033365885417,0.715152308464546,83.9789610003161,-0.0682239027028274,-12.7756244117744,-0.17713352994115,-0.242830652248676,3330,1183,166,317,1.91094714077842,1.66995393089574,1.43046292328155,1.34801009650963,1.33770050042297,0.975768056629708,Resident_low,0
Eumyias thalassinus,Guangdong,2023,0,1.31963920593262,74.1416829427083,1.01373390654289,16.8899071888641,0.305905299389725,57.2517757538443,0.542320863221986,0.270914181510823,27868,7082,835,364,8.50768936916743,2.73070217479774,2.30115138630069,2.38087464896481,1.42609781374483,4.45548633460228,Resident_low,0
Eumyias thalassinus,Guangxi,2018,0,0.489415357983302,25.6715741838728,0.482859167951901,93.5138103033551,0.00655619003140073,-67.8422361194823,-0.0333306245868716,-0.6468180516176,388,257,78,137,0.430124237262608,0.597617638826453,0.688812810530779,0.867984092107524,0.802364768753523,0.194648172692275,Resident_low,0
Eumyias thalassinus,Guangxi,2019,0,0.960227966308594,16.5999755859375,0.807926560306687,-161.490323617035,0.152301406001907,178.090299202973,0.246938959626315,1.15742670367062,257,343,89,176,0.590773029203368,0.392573154358648,0.828840538664328,0.951582248939056,0.961975831449087,0.279388870190621,Resident_low,0
Eumyias thalassinus,Guangxi,2020,0,0.489415357983302,25.6715741838728,0.715152308464546,83.9789610003161,-0.225736950481245,-58.3073868164433,-0.48003277857201,-0.576867152990399,687,264,70,157,0.623847323992766,0.882353843853474,0.701843083866607,0.799516145737009,0.889155927489698,0.296835243586027,Resident_low,0
Eumyias thalassinus,Guangxi,2023,0,0.489415357983302,25.6715741838728,1.01373390654289,16.8899071888641,-0.524318548559591,8.7816669950087,-1.05420833411176,-0.0846790278289488,4122,1735,309,359,3.06850371670496,1.77647031098636,1.61673286306262,1.7446908275279,1.4172524872461,1.58636805214031,Resident_low,0
Eumyias thalassinus,Guizhou,2018,0,0.431055704752604,71.5749918619792,0.482859167951901,93.5138103033551,-0.0518034631992966,-21.9388184413759,-0.145556851958227,-0.310054961337833,150,179,33,115,-0.0527465120929986,0.125079504907947,0.513583382646519,0.32733079491055,0.690998537250129,-0.0600615179789876,Resident_low,0
Eumyias thalassinus,Guizhou,2019,0,0.773458003997803,57.137451171875,0.807926560306687,-161.490323617035,-0.0344685563088838,218.62777478891,-0.112221643565977,1.45482341705242,64,198,25,148,0.0946059361901992,-0.295821993827081,0.562427228490178,0.155299020644249,0.851545906147927,0.0176654857211812,Resident_low,0
Eumyias thalassinus,Guizhou,2020,0,0.467083930969238,101.400024414063,0.715152308464546,83.9789610003161,-0.248068377495308,17.4210634137464,-0.522976347748135,-0.021297476230151,183,215,17,115,-0.155589671783708,0.223779714829289,0.602327436699134,-0.0805147655059728,0.690998537250129,-0.114310298687766,Resident_low,0
