year,temp_native_anom_range,species
2011,0.786476870270875,Ibidorhyncha struthersii
2012,1.18638988917491,Ibidorhyncha struthersii
2013,1.10285595338836,Ibidorhyncha struthersii
2014,1.16747344952592,Ibidorhyncha struthersii
2015,1.0879192777664,Ibidorhyncha struthersii
2016,1.18237155657969,Ibidorhyncha struthersii
2017,1.438209763802,Ibidorhyncha struthersii
2018,0.826216356489393,Ibidorhyncha struthersii
2019,1.10249269932896,Ibidorhyncha struthersii
2020,1.16631304950052,Ibidorhyncha struthersii
2021,1.25918256746455,Ibidorhyncha struthersii
2022,1.36785150993438,Ibidorhyncha struthersii
2023,1.50139865896689,Ibidorhyncha struthersii
2024,1.51714017811816,Ibidorhyncha struthersii
2002,1.17134623314362,Ictinaetus malaiensis
2003,1.06283088139723,Ictinaetus malaiensis
2004,1.18315755922352,Ictinaetus malaiensis
2005,1.18075099459425,Ictinaetus malaiensis
2006,1.18374495739029,Ictinaetus malaiensis
2007,1.5076562062959,Ictinaetus malaiensis
2008,1.1380932461524,Ictinaetus malaiensis
2009,0.797644095502505,Ictinaetus malaiensis
2010,1.20246682273074,Ictinaetus malaiensis
2011,0.786476870270875,Ictinaetus malaiensis
2012,1.18638988917491,Ictinaetus malaiensis
2013,1.10285595338836,Ictinaetus malaiensis
2014,1.16747344952592,Ictinaetus malaiensis
2015,1.0879192777664,Ictinaetus malaiensis
2016,1.18237155657969,Ictinaetus malaiensis
2017,1.438209763802,Ictinaetus malaiensis
2018,0.826216356489393,Ictinaetus malaiensis
2019,1.10249269932896,Ictinaetus malaiensis
2020,1.16631304950052,Ictinaetus malaiensis
2021,1.25918256746455,Ictinaetus malaiensis
2022,1.36785150993438,Ictinaetus malaiensis
2023,1.50139865896689,Ictinaetus malaiensis
2024,1.51714017811816,Ictinaetus malaiensis
2002,1.17134623314362,Indicator xanthonotus
2003,1.06283088139723,Indicator xanthonotus
2004,1.18315755922352,Indicator xanthonotus
2005,1.18075099459425,Indicator xanthonotus
2006,1.18374495739029,Indicator xanthonotus
2007,1.5076562062959,Indicator xanthonotus
2008,1.1380932461524,Indicator xanthonotus
2009,0.797644095502505,Indicator xanthonotus
2010,1.20246682273074,Indicator xanthonotus
2011,0.786476870270875,Indicator xanthonotus
2012,1.18638988917491,Indicator xanthonotus
2013,1.10285595338836,Indicator xanthonotus
2014,1.16747344952592,Indicator xanthonotus
2015,1.0879192777664,Indicator xanthonotus
2016,1.18237155657969,Indicator xanthonotus
2017,1.438209763802,Indicator xanthonotus
2018,0.826216356489393,Indicator xanthonotus
2019,1.10249269932896,Indicator xanthonotus
2020,1.16631304950052,Indicator xanthonotus
2021,1.25918256746455,Indicator xanthonotus
2022,1.36785150993438,Indicator xanthonotus
2023,1.50139865896689,Indicator xanthonotus
2024,1.51714017811816,Indicator xanthonotus
2002,1.17134623314362,Ixobrychus eurhythmus
2003,1.06283088139723,Ixobrychus eurhythmus
2004,1.18315755922352,Ixobrychus eurhythmus
2005,1.18075099459425,Ixobrychus eurhythmus
2006,1.18374495739029,Ixobrychus eurhythmus
2007,1.5076562062959,Ixobrychus eurhythmus
2008,1.1380932461524,Ixobrychus eurhythmus
2009,0.797644095502505,Ixobrychus eurhythmus
2010,1.20246682273074,Ixobrychus eurhythmus
2011,0.786476870270875,Ixobrychus eurhythmus
2012,1.18638988917491,Ixobrychus eurhythmus
2013,1.10285595338836,Ixobrychus eurhythmus
2014,1.16747344952592,Ixobrychus eurhythmus
2015,1.0879192777664,Ixobrychus eurhythmus
2016,1.18237155657969,Ixobrychus eurhythmus
2017,1.438209763802,Ixobrychus eurhythmus
2018,0.826216356489393,Ixobrychus eurhythmus
2019,1.10249269932896,Ixobrychus eurhythmus
2020,1.16631304950052,Ixobrychus eurhythmus
2021,1.25918256746455,Ixobrychus eurhythmus
2022,1.36785150993438,Ixobrychus eurhythmus
2023,1.50139865896689,Ixobrychus eurhythmus
2024,1.51714017811816,Ixobrychus eurhythmus
2002,1.17134623314362,Ixobrychus minutus
2003,1.06283088139723,Ixobrychus minutus
2004,1.18315755922352,Ixobrychus minutus
2005,1.18075099459425,Ixobrychus minutus
2006,1.18374495739029,Ixobrychus minutus
2007,1.5076562062959,Ixobrychus minutus
2008,1.1380932461524,Ixobrychus minutus
2009,0.797644095502505,Ixobrychus minutus
2010,1.20246682273074,Ixobrychus minutus
2011,0.786476870270875,Ixobrychus minutus
2012,1.18638988917491,Ixobrychus minutus
2013,1.10285595338836,Ixobrychus minutus
2014,1.16747344952592,Ixobrychus minutus
2015,1.0879192777664,Ixobrychus minutus
2016,1.18237155657969,Ixobrychus minutus
2017,1.438209763802,Ixobrychus minutus
2018,0.826216356489393,Ixobrychus minutus
2019,1.10249269932896,Ixobrychus minutus
2020,1.16631304950052,Ixobrychus minutus
2021,1.25918256746455,Ixobrychus minutus
2022,1.36785150993438,Ixobrychus minutus
2023,1.50139865896689,Ixobrychus minutus
2024,1.51714017811816,Ixobrychus minutus
2002,1.17134623314362,Ixos mcclellandii
2003,1.06283088139723,Ixos mcclellandii
2004,1.18315755922352,Ixos mcclellandii
2005,1.18075099459425,Ixos mcclellandii
2006,1.18374495739029,Ixos mcclellandii
2007,1.5076562062959,Ixos mcclellandii
2008,1.1380932461524,Ixos mcclellandii
2009,0.797644095502505,Ixos mcclellandii
2010,1.20246682273074,Ixos mcclellandii
2011,0.786476870270875,Ixos mcclellandii
2012,1.18638988917491,Ixos mcclellandii
2013,1.10285595338836,Ixos mcclellandii
2014,1.16747344952592,Ixos mcclellandii
2015,1.0879192777664,Ixos mcclellandii
2016,1.18237155657969,Ixos mcclellandii
2017,1.438209763802,Ixos mcclellandii
2018,0.826216356489393,Ixos mcclellandii
2019,1.10249269932896,Ixos mcclellandii
2020,1.16631304950052,Ixos mcclellandii
2021,1.25918256746455,Ixos mcclellandii
2022,1.36785150993438,Ixos mcclellandii
2023,1.50139865896689,Ixos mcclellandii
2024,1.51714017811816,Ixos mcclellandii
2002,1.17134623314362,Ketupa flavipes
2003,1.06283088139723,Ketupa flavipes
2004,1.18315755922352,Ketupa flavipes
2005,1.18075099459425,Ketupa flavipes
2006,1.18374495739029,Ketupa flavipes
2007,1.5076562062959,Ketupa flavipes
2008,1.1380932461524,Ketupa flavipes
2009,0.797644095502505,Ketupa flavipes
2010,1.20246682273074,Ketupa flavipes
2011,0.786476870270875,Ketupa flavipes
2012,1.18638988917491,Ketupa flavipes
2013,1.10285595338836,Ketupa flavipes
2014,1.16747344952592,Ketupa flavipes
2015,1.0879192777664,Ketupa flavipes
2016,1.18237155657969,Ketupa flavipes
2017,1.438209763802,Ketupa flavipes
2018,0.826216356489393,Ketupa flavipes
2019,1.10249269932896,Ketupa flavipes
2020,1.16631304950052,Ketupa flavipes
2021,1.25918256746455,Ketupa flavipes
2022,1.36785150993438,Ketupa flavipes
2023,1.50139865896689,Ketupa flavipes
2024,1.51714017811816,Ketupa flavipes
2002,1.17134623314362,Lalage melaschistos
2003,1.06283088139723,Lalage melaschistos
2004,1.18315755922352,Lalage melaschistos
2005,1.18075099459425,Lalage melaschistos
2006,1.18374495739029,Lalage melaschistos
2007,1.5076562062959,Lalage melaschistos
2008,1.1380932461524,Lalage melaschistos
2009,0.797644095502505,Lalage melaschistos
2010,1.20246682273074,Lalage melaschistos
2011,0.786476870270875,Lalage melaschistos
2012,1.18638988917491,Lalage melaschistos
2013,1.10285595338836,Lalage melaschistos
2014,1.16747344952592,Lalage melaschistos
2015,1.0879192777664,Lalage melaschistos
2016,1.18237155657969,Lalage melaschistos
2017,1.438209763802,Lalage melaschistos
2018,0.826216356489393,Lalage melaschistos
2019,1.10249269932896,Lalage melaschistos
2020,1.16631304950052,Lalage melaschistos
2021,1.25918256746455,Lalage melaschistos
2022,1.36785150993438,Lalage melaschistos
2023,1.50139865896689,Lalage melaschistos
2024,1.51714017811816,Lalage melaschistos
2002,1.17134623314362,Lanius borealis
2003,1.06283088139723,Lanius borealis
2004,1.18315755922352,Lanius borealis
2005,1.18075099459425,Lanius borealis
2006,1.18374495739029,Lanius borealis
2007,1.5076562062959,Lanius borealis
2008,1.1380932461524,Lanius borealis
2009,0.797644095502505,Lanius borealis
2010,1.20246682273074,Lanius borealis
2011,0.786476870270875,Lanius borealis
2012,1.18638988917491,Lanius borealis
2013,1.10285595338836,Lanius borealis
2014,1.16747344952592,Lanius borealis
2015,1.0879192777664,Lanius borealis
2016,1.18237155657969,Lanius borealis
2017,1.438209763802,Lanius borealis
2018,0.826216356489393,Lanius borealis
2019,1.10249269932896,Lanius borealis
2020,1.16631304950052,Lanius borealis
2021,1.25918256746455,Lanius borealis
2022,1.36785150993438,Lanius borealis
2023,1.50139865896689,Lanius borealis
2024,1.51714017811816,Lanius borealis
2002,1.17134623314362,Lanius collurioides
2003,1.06283088139723,Lanius collurioides
2004,1.18315755922352,Lanius collurioides
2005,1.18075099459425,Lanius collurioides
2006,1.18374495739029,Lanius collurioides
2007,1.5076562062959,Lanius collurioides
2008,1.1380932461524,Lanius collurioides
2009,0.797644095502505,Lanius collurioides
2010,1.20246682273074,Lanius collurioides
2011,0.786476870270875,Lanius collurioides
2012,1.18638988917491,Lanius collurioides
2013,1.10285595338836,Lanius collurioides
2014,1.16747344952592,Lanius collurioides
2015,1.0879192777664,Lanius collurioides
2016,1.18237155657969,Lanius collurioides
2017,1.438209763802,Lanius collurioides
2018,0.826216356489393,Lanius collurioides
2019,1.10249269932896,Lanius collurioides
2020,1.16631304950052,Lanius collurioides
2021,1.25918256746455,Lanius collurioides
2022,1.36785150993438,Lanius collurioides
2023,1.50139865896689,Lanius collurioides
2024,1.51714017811816,Lanius collurioides
2002,1.17134623314362,Lanius isabellinus
2003,1.06283088139723,Lanius isabellinus
2004,1.18315755922352,Lanius isabellinus
2005,1.18075099459425,Lanius isabellinus
2006,1.18374495739029,Lanius isabellinus
2007,1.5076562062959,Lanius isabellinus
2008,1.1380932461524,Lanius isabellinus
2009,0.797644095502505,Lanius isabellinus
2010,1.20246682273074,Lanius isabellinus
2011,0.786476870270875,Lanius isabellinus
2012,1.18638988917491,Lanius isabellinus
2013,1.10285595338836,Lanius isabellinus
2014,1.16747344952592,Lanius isabellinus
2015,1.0879192777664,Lanius isabellinus
2016,1.18237155657969,Lanius isabellinus
2017,1.438209763802,Lanius isabellinus
2018,0.826216356489393,Lanius isabellinus
2019,1.10249269932896,Lanius isabellinus
2020,1.16631304950052,Lanius isabellinus
2021,1.25918256746455,Lanius isabellinus
2022,1.36785150993438,Lanius isabellinus
2023,1.50139865896689,Lanius isabellinus
2024,1.51714017811816,Lanius isabellinus
2002,1.17134623314362,Lanius schach
2003,1.06283088139723,Lanius schach
2004,1.18315755922352,Lanius schach
2005,1.18075099459425,Lanius schach
2006,1.18374495739029,Lanius schach
2007,1.5076562062959,Lanius schach
2008,1.1380932461524,Lanius schach
2009,0.797644095502505,Lanius schach
2010,1.20246682273074,Lanius schach
2011,0.786476870270875,Lanius schach
2012,1.18638988917491,Lanius schach
2013,1.10285595338836,Lanius schach
2014,1.16747344952592,Lanius schach
2015,1.0879192777664,Lanius schach
2016,1.18237155657969,Lanius schach
2017,1.438209763802,Lanius schach
2018,0.826216356489393,Lanius schach
2019,1.10249269932896,Lanius schach
2020,1.16631304950052,Lanius schach
2021,1.25918256746455,Lanius schach
2022,1.36785150993438,Lanius schach
2023,1.50139865896689,Lanius schach
2024,1.51714017811816,Lanius schach
2002,1.17134623314362,Lanius sphenocercus
2003,1.06283088139723,Lanius sphenocercus
2004,1.18315755922352,Lanius sphenocercus
2005,1.18075099459425,Lanius sphenocercus
2006,1.18374495739029,Lanius sphenocercus
2007,1.5076562062959,Lanius sphenocercus
2008,1.1380932461524,Lanius sphenocercus
2009,0.797644095502505,Lanius sphenocercus
2010,1.20246682273074,Lanius sphenocercus
2011,0.786476870270875,Lanius sphenocercus
2012,1.18638988917491,Lanius sphenocercus
2013,1.10285595338836,Lanius sphenocercus
2014,1.16747344952592,Lanius sphenocercus
2015,1.0879192777664,Lanius sphenocercus
2016,1.18237155657969,Lanius sphenocercus
2017,1.438209763802,Lanius sphenocercus
2018,0.826216356489393,Lanius sphenocercus
2019,1.10249269932896,Lanius sphenocercus
2020,1.16631304950052,Lanius sphenocercus
2021,1.25918256746455,Lanius sphenocercus
2022,1.36785150993438,Lanius sphenocercus
2023,1.50139865896689,Lanius sphenocercus
2024,1.51714017811816,Lanius sphenocercus
2002,1.17134623314362,Lanius tephronotus
2003,1.06283088139723,Lanius tephronotus
2004,1.18315755922352,Lanius tephronotus
2005,1.18075099459425,Lanius tephronotus
2006,1.18374495739029,Lanius tephronotus
2007,1.5076562062959,Lanius tephronotus
2008,1.1380932461524,Lanius tephronotus
2009,0.797644095502505,Lanius tephronotus
2010,1.20246682273074,Lanius tephronotus
2011,0.786476870270875,Lanius tephronotus
2012,1.18638988917491,Lanius tephronotus
2013,1.10285595338836,Lanius tephronotus
2014,1.16747344952592,Lanius tephronotus
2015,1.0879192777664,Lanius tephronotus
2016,1.18237155657969,Lanius tephronotus
2017,1.438209763802,Lanius tephronotus
2018,0.826216356489393,Lanius tephronotus
2019,1.10249269932896,Lanius tephronotus
2020,1.16631304950052,Lanius tephronotus
2021,1.25918256746455,Lanius tephronotus
2022,1.36785150993438,Lanius tephronotus
2023,1.50139865896689,Lanius tephronotus
2024,1.51714017811816,Lanius tephronotus
2002,1.17134623314362,Larvivora brunnea
2003,1.06283088139723,Larvivora brunnea
2004,1.18315755922352,Larvivora brunnea
2005,1.18075099459425,Larvivora brunnea
2006,1.18374495739029,Larvivora brunnea
2007,1.5076562062959,Larvivora brunnea
2008,1.1380932461524,Larvivora brunnea
2009,0.797644095502505,Larvivora brunnea
2010,1.20246682273074,Larvivora brunnea
2011,0.786476870270875,Larvivora brunnea
2012,1.18638988917491,Larvivora brunnea
2013,1.10285595338836,Larvivora brunnea
2014,1.16747344952592,Larvivora brunnea
2015,1.0879192777664,Larvivora brunnea
2016,1.18237155657969,Larvivora brunnea
2017,1.438209763802,Larvivora brunnea
2018,0.826216356489393,Larvivora brunnea
2019,1.10249269932896,Larvivora brunnea
2020,1.16631304950052,Larvivora brunnea
2021,1.25918256746455,Larvivora brunnea
2022,1.36785150993438,Larvivora brunnea
2023,1.50139865896689,Larvivora brunnea
2024,1.51714017811816,Larvivora brunnea
2002,1.17134623314362,Larvivora cyane
2003,1.06283088139723,Larvivora cyane
2004,1.18315755922352,Larvivora cyane
2005,1.18075099459425,Larvivora cyane
2006,1.18374495739029,Larvivora cyane
2007,1.5076562062959,Larvivora cyane
2008,1.1380932461524,Larvivora cyane
2009,0.797644095502505,Larvivora cyane
2010,1.20246682273074,Larvivora cyane
2011,0.786476870270875,Larvivora cyane
2012,1.18638988917491,Larvivora cyane
2013,1.10285595338836,Larvivora cyane
2014,1.16747344952592,Larvivora cyane
2015,1.0879192777664,Larvivora cyane
2016,1.18237155657969,Larvivora cyane
2017,1.438209763802,Larvivora cyane
2018,0.826216356489393,Larvivora cyane
2019,1.10249269932896,Larvivora cyane
2020,1.16631304950052,Larvivora cyane
2021,1.25918256746455,Larvivora cyane
2022,1.36785150993438,Larvivora cyane
2023,1.50139865896689,Larvivora cyane
2024,1.51714017811816,Larvivora cyane
2002,1.17134623314362,Leptopoecile elegans
2003,1.06283088139723,Leptopoecile elegans
2004,1.18315755922352,Leptopoecile elegans
2005,1.18075099459425,Leptopoecile elegans
2006,1.18374495739029,Leptopoecile elegans
2007,1.5076562062959,Leptopoecile elegans
2008,1.1380932461524,Leptopoecile elegans
2009,0.797644095502505,Leptopoecile elegans
2010,1.20246682273074,Leptopoecile elegans
2011,0.786476870270875,Leptopoecile elegans
2012,1.18638988917491,Leptopoecile elegans
2013,1.10285595338836,Leptopoecile elegans
2014,1.16747344952592,Leptopoecile elegans
2015,1.0879192777664,Leptopoecile elegans
2016,1.18237155657969,Leptopoecile elegans
2017,1.438209763802,Leptopoecile elegans
2018,0.826216356489393,Leptopoecile elegans
2019,1.10249269932896,Leptopoecile elegans
2020,1.16631304950052,Leptopoecile elegans
2021,1.25918256746455,Leptopoecile elegans
2022,1.36785150993438,Leptopoecile elegans
2023,1.50139865896689,Leptopoecile elegans
2024,1.51714017811816,Leptopoecile elegans
2002,1.17134623314362,Leptoptilos javanicus
2003,1.06283088139723,Leptoptilos javanicus
2004,1.18315755922352,Leptoptilos javanicus
2005,1.18075099459425,Leptoptilos javanicus
2006,1.18374495739029,Leptoptilos javanicus
2007,1.5076562062959,Leptoptilos javanicus
2008,1.1380932461524,Leptoptilos javanicus
2009,0.797644095502505,Leptoptilos javanicus
2010,1.20246682273074,Leptoptilos javanicus
2011,0.786476870270875,Leptoptilos javanicus
2012,1.18638988917491,Leptoptilos javanicus
2013,1.10285595338836,Leptoptilos javanicus
2014,1.16747344952592,Leptoptilos javanicus
2015,1.0879192777664,Leptoptilos javanicus
2016,1.18237155657969,Leptoptilos javanicus
2017,1.438209763802,Leptoptilos javanicus
2018,0.826216356489393,Leptoptilos javanicus
2019,1.10249269932896,Leptoptilos javanicus
2020,1.16631304950052,Leptoptilos javanicus
2021,1.25918256746455,Leptoptilos javanicus
2022,1.36785150993438,Leptoptilos javanicus
2023,1.50139865896689,Leptoptilos javanicus
2024,1.51714017811816,Leptoptilos javanicus
2002,1.17134623314362,Limnodromus semipalmatus
2003,1.06283088139723,Limnodromus semipalmatus
2004,1.18315755922352,Limnodromus semipalmatus
2005,1.18075099459425,Limnodromus semipalmatus
2006,1.18374495739029,Limnodromus semipalmatus
2007,1.5076562062959,Limnodromus semipalmatus
2008,1.1380932461524,Limnodromus semipalmatus
2009,0.797644095502505,Limnodromus semipalmatus
2010,1.20246682273074,Limnodromus semipalmatus
2011,0.786476870270875,Limnodromus semipalmatus
2012,1.18638988917491,Limnodromus semipalmatus
2013,1.10285595338836,Limnodromus semipalmatus
2014,1.16747344952592,Limnodromus semipalmatus
2015,1.0879192777664,Limnodromus semipalmatus
2016,1.18237155657969,Limnodromus semipalmatus
2017,1.438209763802,Limnodromus semipalmatus
2018,0.826216356489393,Limnodromus semipalmatus
2019,1.10249269932896,Limnodromus semipalmatus
2020,1.16631304950052,Limnodromus semipalmatus
2021,1.25918256746455,Limnodromus semipalmatus
2022,1.36785150993438,Limnodromus semipalmatus
2023,1.50139865896689,Limnodromus semipalmatus
2024,1.51714017811816,Limnodromus semipalmatus
2002,1.17134623314362,Limosa limosa
2003,1.06283088139723,Limosa limosa
2004,1.18315755922352,Limosa limosa
2005,1.18075099459425,Limosa limosa
2006,1.18374495739029,Limosa limosa
2007,1.5076562062959,Limosa limosa
2008,1.1380932461524,Limosa limosa
2009,0.797644095502505,Limosa limosa
2010,1.20246682273074,Limosa limosa
2011,0.786476870270875,Limosa limosa
2012,1.18638988917491,Limosa limosa
2013,1.10285595338836,Limosa limosa
2014,1.16747344952592,Limosa limosa
2015,1.0879192777664,Limosa limosa
2016,1.18237155657969,Limosa limosa
2017,1.438209763802,Limosa limosa
2018,0.826216356489393,Limosa limosa
2019,1.10249269932896,Limosa limosa
2020,1.16631304950052,Limosa limosa
2021,1.25918256746455,Limosa limosa
2022,1.36785150993438,Limosa limosa
2023,1.50139865896689,Limosa limosa
2024,1.51714017811816,Limosa limosa
2002,1.17134623314362,Linaria cannabina
2003,1.06283088139723,Linaria cannabina
2004,1.18315755922352,Linaria cannabina
2005,1.18075099459425,Linaria cannabina
2006,1.18374495739029,Linaria cannabina
2007,1.5076562062959,Linaria cannabina
2008,1.1380932461524,Linaria cannabina
2009,0.797644095502505,Linaria cannabina
2010,1.20246682273074,Linaria cannabina
2011,0.786476870270875,Linaria cannabina
2012,1.18638988917491,Linaria cannabina
2013,1.10285595338836,Linaria cannabina
2014,1.16747344952592,Linaria cannabina
2015,1.0879192777664,Linaria cannabina
2016,1.18237155657969,Linaria cannabina
2017,1.438209763802,Linaria cannabina
2018,0.826216356489393,Linaria cannabina
2019,1.10249269932896,Linaria cannabina
2020,1.16631304950052,Linaria cannabina
2021,1.25918256746455,Linaria cannabina
2022,1.36785150993438,Linaria cannabina
2023,1.50139865896689,Linaria cannabina
2024,1.51714017811816,Linaria cannabina
2002,1.17134623314362,Locustella davidi
2003,1.06283088139723,Locustella davidi
2004,1.18315755922352,Locustella davidi
2005,1.18075099459425,Locustella davidi
2006,1.18374495739029,Locustella davidi
2007,1.5076562062959,Locustella davidi
2008,1.1380932461524,Locustella davidi
2009,0.797644095502505,Locustella davidi
2010,1.20246682273074,Locustella davidi
2011,0.786476870270875,Locustella davidi
2012,1.18638988917491,Locustella davidi
2013,1.10285595338836,Locustella davidi
2014,1.16747344952592,Locustella davidi
2015,1.0879192777664,Locustella davidi
2016,1.18237155657969,Locustella davidi
2017,1.438209763802,Locustella davidi
2018,0.826216356489393,Locustella davidi
2019,1.10249269932896,Locustella davidi
2020,1.16631304950052,Locustella davidi
2021,1.25918256746455,Locustella davidi
2022,1.36785150993438,Locustella davidi
2023,1.50139865896689,Locustella davidi
2024,1.51714017811816,Locustella davidi
2002,1.17134623314362,Locustella mandelli
2003,1.06283088139723,Locustella mandelli
2004,1.18315755922352,Locustella mandelli
2005,1.18075099459425,Locustella mandelli
2006,1.18374495739029,Locustella mandelli
2007,1.5076562062959,Locustella mandelli
2008,1.1380932461524,Locustella mandelli
2009,0.797644095502505,Locustella mandelli
2010,1.20246682273074,Locustella mandelli
2011,0.786476870270875,Locustella mandelli
2012,1.18638988917491,Locustella mandelli
2013,1.10285595338836,Locustella mandelli
2014,1.16747344952592,Locustella mandelli
2015,1.0879192777664,Locustella mandelli
2016,1.18237155657969,Locustella mandelli
2017,1.438209763802,Locustella mandelli
2018,0.826216356489393,Locustella mandelli
2019,1.10249269932896,Locustella mandelli
2020,1.16631304950052,Locustella mandelli
2021,1.25918256746455,Locustella mandelli
2022,1.36785150993438,Locustella mandelli
2023,1.50139865896689,Locustella mandelli
2024,1.51714017811816,Locustella mandelli
2002,1.17134623314362,Lonchura striata
2003,1.06283088139723,Lonchura striata
2004,1.18315755922352,Lonchura striata
2005,1.18075099459425,Lonchura striata
2006,1.18374495739029,Lonchura striata
2007,1.5076562062959,Lonchura striata
2008,1.1380932461524,Lonchura striata
2009,0.797644095502505,Lonchura striata
2010,1.20246682273074,Lonchura striata
2011,0.786476870270875,Lonchura striata
2012,1.18638988917491,Lonchura striata
2013,1.10285595338836,Lonchura striata
2014,1.16747344952592,Lonchura striata
2015,1.0879192777664,Lonchura striata
2016,1.18237155657969,Lonchura striata
2017,1.438209763802,Lonchura striata
2018,0.826216356489393,Lonchura striata
2019,1.10249269932896,Lonchura striata
2020,1.16631304950052,Lonchura striata
2021,1.25918256746455,Lonchura striata
2022,1.36785150993438,Lonchura striata
2023,1.50139865896689,Lonchura striata
2024,1.51714017811816,Lonchura striata
2002,1.17134623314362,Lophophanes dichrous
2003,1.06283088139723,Lophophanes dichrous
2004,1.18315755922352,Lophophanes dichrous
2005,1.18075099459425,Lophophanes dichrous
2006,1.18374495739029,Lophophanes dichrous
2007,1.5076562062959,Lophophanes dichrous
2008,1.1380932461524,Lophophanes dichrous
2009,0.797644095502505,Lophophanes dichrous
2010,1.20246682273074,Lophophanes dichrous
2011,0.786476870270875,Lophophanes dichrous
2012,1.18638988917491,Lophophanes dichrous
2013,1.10285595338836,Lophophanes dichrous
2014,1.16747344952592,Lophophanes dichrous
2015,1.0879192777664,Lophophanes dichrous
2016,1.18237155657969,Lophophanes dichrous
2017,1.438209763802,Lophophanes dichrous
2018,0.826216356489393,Lophophanes dichrous
2019,1.10249269932896,Lophophanes dichrous
2020,1.16631304950052,Lophophanes dichrous
2021,1.25918256746455,Lophophanes dichrous
2022,1.36785150993438,Lophophanes dichrous
2023,1.50139865896689,Lophophanes dichrous
2024,1.51714017811816,Lophophanes dichrous
2002,1.17134623314362,Lophotriorchis kienerii
2003,1.06283088139723,Lophotriorchis kienerii
2004,1.18315755922352,Lophotriorchis kienerii
2005,1.18075099459425,Lophotriorchis kienerii
2006,1.18374495739029,Lophotriorchis kienerii
2007,1.5076562062959,Lophotriorchis kienerii
2008,1.1380932461524,Lophotriorchis kienerii
2009,0.797644095502505,Lophotriorchis kienerii
2010,1.20246682273074,Lophotriorchis kienerii
2011,0.786476870270875,Lophotriorchis kienerii
2012,1.18638988917491,Lophotriorchis kienerii
2013,1.10285595338836,Lophotriorchis kienerii
2014,1.16747344952592,Lophotriorchis kienerii
2015,1.0879192777664,Lophotriorchis kienerii
2016,1.18237155657969,Lophotriorchis kienerii
2017,1.438209763802,Lophotriorchis kienerii
2018,0.826216356489393,Lophotriorchis kienerii
2019,1.10249269932896,Lophotriorchis kienerii
2020,1.16631304950052,Lophotriorchis kienerii
2021,1.25918256746455,Lophotriorchis kienerii
2022,1.36785150993438,Lophotriorchis kienerii
2023,1.50139865896689,Lophotriorchis kienerii
2024,1.51714017811816,Lophotriorchis kienerii
2002,1.17134623314362,Lophura leucomelanos
2003,1.06283088139723,Lophura leucomelanos
2004,1.18315755922352,Lophura leucomelanos
2005,1.18075099459425,Lophura leucomelanos
2006,1.18374495739029,Lophura leucomelanos
2007,1.5076562062959,Lophura leucomelanos
2008,1.1380932461524,Lophura leucomelanos
2009,0.797644095502505,Lophura leucomelanos
2010,1.20246682273074,Lophura leucomelanos
2011,0.786476870270875,Lophura leucomelanos
2012,1.18638988917491,Lophura leucomelanos
2013,1.10285595338836,Lophura leucomelanos
2014,1.16747344952592,Lophura leucomelanos
2015,1.0879192777664,Lophura leucomelanos
2016,1.18237155657969,Lophura leucomelanos
2017,1.438209763802,Lophura leucomelanos
2018,0.826216356489393,Lophura leucomelanos
2019,1.10249269932896,Lophura leucomelanos
2020,1.16631304950052,Lophura leucomelanos
2021,1.25918256746455,Lophura leucomelanos
2022,1.36785150993438,Lophura leucomelanos
2023,1.50139865896689,Lophura leucomelanos
2024,1.51714017811816,Lophura leucomelanos
2002,1.17134623314362,Lophura nycthemera
2003,1.06283088139723,Lophura nycthemera
2004,1.18315755922352,Lophura nycthemera
2005,1.18075099459425,Lophura nycthemera
2006,1.18374495739029,Lophura nycthemera
2007,1.5076562062959,Lophura nycthemera
2008,1.1380932461524,Lophura nycthemera
2009,0.797644095502505,Lophura nycthemera
2010,1.20246682273074,Lophura nycthemera
2011,0.786476870270875,Lophura nycthemera
2012,1.18638988917491,Lophura nycthemera
2013,1.10285595338836,Lophura nycthemera
2014,1.16747344952592,Lophura nycthemera
2015,1.0879192777664,Lophura nycthemera
2016,1.18237155657969,Lophura nycthemera
2017,1.438209763802,Lophura nycthemera
2018,0.826216356489393,Lophura nycthemera
2019,1.10249269932896,Lophura nycthemera
2020,1.16631304950052,Lophura nycthemera
2021,1.25918256746455,Lophura nycthemera
2022,1.36785150993438,Lophura nycthemera
2023,1.50139865896689,Lophura nycthemera
2024,1.51714017811816,Lophura nycthemera
2002,1.17134623314362,Loxia curvirostra
2003,1.06283088139723,Loxia curvirostra
2004,1.18315755922352,Loxia curvirostra
2005,1.18075099459425,Loxia curvirostra
2006,1.18374495739029,Loxia curvirostra
2007,1.5076562062959,Loxia curvirostra
2008,1.1380932461524,Loxia curvirostra
2009,0.797644095502505,Loxia curvirostra
2010,1.20246682273074,Loxia curvirostra
2011,0.786476870270875,Loxia curvirostra
2012,1.18638988917491,Loxia curvirostra
2013,1.10285595338836,Loxia curvirostra
2014,1.16747344952592,Loxia curvirostra
2015,1.0879192777664,Loxia curvirostra
2016,1.18237155657969,Loxia curvirostra
2017,1.438209763802,Loxia curvirostra
2018,0.826216356489393,Loxia curvirostra
2019,1.10249269932896,Loxia curvirostra
2020,1.16631304950052,Loxia curvirostra
2021,1.25918256746455,Loxia curvirostra
2022,1.36785150993438,Loxia curvirostra
2023,1.50139865896689,Loxia curvirostra
