species,province,longitude,latitude,discovery_year,centroid_lon,centroid_lat,delta_lon,delta_lat,bearing,direction_8,dist_to_centroid_km,dist_to_edge_km,outside_range
Calidris minuta,Jilin,122.57,45.83,2010,101.044331360854,35.8314808839813,21.525668639146,9.99851911601872,51.6778101913561,Northeast,2114.80487887948,5.56263527189978,TRUE
Calidris minuta,Liaoning,124.08,39.82,2010,101.044331360854,35.8314808839813,23.035668639146,3.98851911601872,70.6728946152125,East,2065.09756253983,0.589400554990976,TRUE
Calidris minuta,Shaanxi,107.51,34.26,2017,101.044331360854,35.8314808839813,6.46566863914605,-1.57148088398128,104.659885116439,East,613.847459172986,0,FALSE
Calidris minuta,Sichuan,104.55,28.81,2020,101.044331360854,35.8314808839813,3.50566863914604,-7.02148088398128,156.165572365809,Southeast,847.220686364118,0,FALSE
Calidris minuta,Tianjin,117.7,39.11,2006,101.044331360854,35.8314808839813,16.655668639146,3.27851911601872,71.0761557998835,East,1512.01237426985,0,FALSE
Calidris minuta,Yunnan,102.7,24.93,2013,101.044331360854,35.8314808839813,1.65566863914604,-10.9014808839813,172.103338443784,South,1222.48604182447,0,FALSE
Calidris pugnax,Guizhou,106.8,26.54,2019,98.677197903998,35.1374751259908,8.12280209600201,-8.59747512599083,138.786982627109,Southeast,1229.93613246006,183.872682568644,TRUE
Calidris pugnax,Henan,112.17,32.95,2018,98.677197903998,35.1374751259908,13.492802096002,-2.18747512599083,97.2302282680999,East,1265.69921855221,52.7305646912807,TRUE
Calidris pugnax,Liaoning,124.12,39.83,2016,98.677197903998,35.1374751259908,25.442802096002,4.69252487400917,69.2986460160901,East,2296.38555437956,170.846184947652,TRUE
Calidris pugnax,Shaanxi,108.07,34.24,2011,98.677197903998,35.1374751259908,9.392802096002,-0.89747512599083,93.936531051309,East,864.237976893694,0,FALSE
Calidris pugnax,Tianjin,117.49,38.46,2006,98.677197903998,35.1374751259908,18.812802096002,3.32252487400917,72.0028511550012,East,1712.05736730643,0,FALSE
Calidris pygmaea,Shandong,117.87,38.26,2017,,,,,,,,,
Calidris subminuta,Jilin,128.24,42.57,2019,101.226927242505,34.1460984811193,27.0130727574948,8.4239015188807,60.1963351226172,Northeast,2521.16437955275,1793.87955677342,TRUE
Calidris subminuta,Xinjiang,84.92,44.48,2009,101.226927242505,34.1460984811193,-16.3069272425052,10.3339015188807,314.299216723615,Northwest,1807.50026737126,783.939414282204,TRUE
Calidris tenuirostris,Jilin,122.57,45.83,2010,115.996047538215,31.9334232570082,6.57395246178507,13.8965767429918,18.2024952190658,North,1645.20261763709,5.56263527189978,TRUE
Calidris tenuirostris,Sichuan,104.54,28.81,2020,115.996047538215,31.9334232570082,-11.4560475382149,-3.12342325700818,255.424151354958,West,1151.89494267003,110.09709255983,TRUE
Calidris tenuirostris,Yunnan,102.72,24.77,2015,115.996047538215,31.9334232570082,-13.2760475382149,-7.16342325700818,241.787230922621,Southwest,1521.98425137557,175.409649866593,TRUE
Callacanthis burtoni,Tibet,85.97,27.93,2015,,,,,,,,,
Calliope obscura,Hubei,110.36,31.46,2021,102.683386430459,31.9021742440669,7.67661356954145,-0.442174244066877,91.8484141136206,East,727.909321143358,78.6932385703135,TRUE
Calonectris leucomelas,Anhui,117.2,31.89,2011,116.870869184316,28.8072326652212,0.32913081568428,3.08276733477884,5.18152096800441,North,344.239225429984,0,FALSE
Calonectris leucomelas,Tianjin,117.42,38.79,2017,116.870869184316,28.8072326652212,0.549130815684279,9.98276733477884,2.46726259769042,North,1111.18531779519,66.5352588224587,TRUE
Caprimulgus macrurus,Guizhou,106.8,26.54,2018,102.391560305846,24.3360217071678,4.4084396941537,2.20397829283219,60.09642063639,Northeast,505.924766346578,183.872682568644,TRUE
Carduelis caniceps,Inner Mongolia,101.06,41.97,2019,88.3835993151076,40.5396218293743,12.6764006848924,1.4303781706257,77.3091129993524,East,1070.52682539008,145.642941082794,TRUE
Carduelis caniceps,Qinghai,100.49,36.58,2016,88.3835993151076,40.5396218293743,12.1064006848924,-3.9596218293743,108.833994852071,East,1139.75281238364,155.907653176597,TRUE
Carpodacus roborowskii,Xinjiang,90.55,36.65,2015,88.5581841305189,31.5582032448636,1.99181586948109,5.09179675513644,17.395678867095,North,595.096759932927,96.361397045566,TRUE
Carpodacus vinaceus,Shandong,117.1,36.26,2020,,,,,,,,,
Cecropis daurica,Xinjiang,88.16,39.03,2012,,,,,,,,,
Cecropis striolata,Chongqing,108.79,30.69,2021,105.224693902605,24.6190239753568,3.56530609739549,6.07097602464322,26.6724294897472,Northeast,760.788522959244,453.32467278303,TRUE
Centropus bengalensis,Hebei,117.3,38.38,2002,111.185361802007,28.1803772837218,6.11463819799322,10.1996227162782,24.9857013991311,Northeast,1267.80279602414,277.256955765064,TRUE
Centropus bengalensis,Liaoning,124.02,41.87,2012,111.185361802007,28.1803772837218,12.8346381979932,13.6896227162782,33.9776044670252,Northeast,1914.40865037473,837.40713245957,TRUE
Centropus bengalensis,Tibet,95.34,29.34,2022,111.185361802007,28.1803772837218,-15.8453618020068,1.15962271627825,278.572619739017,West,1548.75585542575,297.823801801341,TRUE
Centropus bengalensis,Zhejiang,120.27,30.19,2002,111.185361802007,28.1803772837218,9.08463819799321,2.00962271627825,73.5921687421785,East,909.494593389969,0,FALSE
Cephalopyrus flammiceps,Guangxi,106.72,22.8,2012,97.7731071678229,30.1889422546343,8.94689283217711,-7.3889422546343,130.619231446428,Southeast,1210.60348887081,4.79243742380513,TRUE
Cephalopyrus flammiceps,Hubei,110.45,31.52,2019,97.7731071678229,30.1889422546343,12.6768928321771,1.3310577453657,79.7944509047685,East,1218.42344930748,83.138862106914,TRUE
Certhia familiaris,Jiangsu,120.69,33.37,2024,88.0157743292953,40.9701428243263,32.6742256707047,-7.60014282432633,95.7762849993607,East,2996.31805648249,198.369606751658,TRUE
Certhia himalayana,Qinghai,101.05,32.7,2013,93.0345825388191,35.191414918882,8.01541746118087,-2.49141491888195,108.267135846522,East,789.262644688512,2.50539844686736,TRUE
Certhia tianquanensis,Shaanxi,107.8,34.02,2005,,,,,,,,,
Ceryle rudis,Beijing,116.23,40.27,2006,111.020502715836,28.1665699385923,5.20949728416427,12.1034300614077,18.1636980466531,North,1427.80701674208,82.6606170658327,TRUE
Ceryle rudis,Liaoning,123.52,41.98,2022,111.020502715836,28.1665699385923,12.4994972841643,13.8134300614077,33.0710088164142,Northeast,1906.79423809321,523.265450027789,TRUE
Ceryle rudis,Shaanxi,109.01,34.42,2019,111.020502715836,28.1665699385923,-2.01050271583573,6.25343006140772,345.152246965519,North,721.060278702317,0,FALSE
Cettia brunnifrons,Shaanxi,107.8,33.99,2018,94.3919563319863,30.3222992692073,13.4080436680137,3.66770073079267,68.5917022139527,East,1325.22581518047,159.45533431734,TRUE
Cettia castaneocoronata,Hubei,110.29,31.46,2020,96.7593751479926,29.576361460397,13.5306248520074,1.88363853960303,77.4149018665534,East,1312.03736793296,166.128059935293,TRUE
Chalcophaps indica,Anhui,117.91,31.64,2023,108.654373591216,26.9093070211582,9.25562640878424,4.73069297884185,57.4246766920456,Northeast,1039.87007528544,169.829635883247,TRUE
Chalcophaps indica,Hunan,111.59,25.95,2017,108.654373591216,26.9093070211582,2.93562640878424,-0.95930702115815,109.39043380254,East,311.152622809383,0,FALSE
Chalcophaps indica,Jiangxi,114.38,24.49,2004,108.654373591216,26.9093070211582,5.72562640878424,-2.41930702115815,113.860571301533,Southeast,633.518261814591,0,FALSE
Chalcophaps indica,Zhejiang,120.14,27.52,2018,108.654373591216,26.9093070211582,11.4856264087842,0.610692978841851,83.9565325933114,East,1137.38321545481,0,FALSE
Charadrius asiaticus,Hubei,94.33,39.95,2000,,,,,,,,,
Charadrius atrifrons,Guizhou,106.63,26.63,2024,94.5715601006362,34.9091683040137,12.0584398993638,-8.27916830401368,125.39871166704,Southeast,1472.6703752501,126.124240653803,TRUE
Charadrius atrifrons,Yunnan,103.32,27.44,2024,94.5715601006362,34.9091683040137,8.74843989936379,-7.46916830401368,132.590541079682,Southeast,1174.77580301108,0,FALSE
Charadrius dealbatus,Jiangxi,115.82,29.69,2024,112.750289553773,23.8153930542495,3.06971044622733,5.87460694575048,24.3369303689526,Northeast,720.735152444738,246.872300575292,TRUE
Charadrius hiaticula,Jiangsu,120.81,31.9,2016,94.3706466364977,38.5398505950396,26.4393533635023,-6.6398505950396,99.0638748391629,East,2502.5834766336,0,FALSE
Charadrius hiaticula,Xinjiang,86.75,47.75,2010,94.3706466364977,38.5398505950396,-7.6206466364977,9.2101494049604,331.431765688606,Northwest,1194.91466104373,0,FALSE
Charadrius hiaticula,Yunnan,103.3,23.57,2019,94.3706466364977,38.5398505950396,8.9293533635023,-14.9698505950396,150.493476427745,Southeast,1866.89160839328,691.674446729119,TRUE
Charadrius hiaticula,Zhejiang,121.27,30.39,2019,94.3706466364977,38.5398505950396,26.8993533635023,-8.1498505950396,102.092516258521,East,2615.64814550887,34.1874187663666,TRUE
Charadrius mongolus,Shaanxi,107.53,33.61,2019,100.906638252399,36.3916238409171,6.6233617476006,-2.78162384091711,115.214302489505,Southeast,677.726026524461,86.4034749778403,TRUE
Charadrius mongolus,Shaanxi,109.25,34.62,2019,100.906638252399,36.3916238409171,8.3433617476006,-1.77162384091712,102.168064371749,East,780.210293484622,88.6013848148103,TRUE
Charadrius mongolus,Yunnan,103.3,23.59,2012,100.906638252399,36.3916238409171,2.39336174760059,-12.8016238409171,170.180069271383,South,1441.86216958212,0,FALSE
Charadrius placidus,Hainan,108.94,18.09,2004,,,,,,,,,
Charadrius veredus,Hainan,110.79,19.54,1996,126.503982168551,46.1836274966835,-15.7139821685511,-26.6436274966835,211.105209633728,Southwest,3292.24334510511,2358.24625771635,TRUE
Charadrius veredus,Jilin,122.96,46.05,2007,126.503982168551,46.1836274966835,-3.54398216855113,-0.133627496683545,268.164874538943,West,273.54844738828,27.6253267172994,TRUE
Charadrius veredus,Xinjiang,90.8,43.9,2010,126.503982168551,46.1836274966835,-35.7039821685511,-2.28362749668354,277.836625216779,West,2792.93980276699,2288.65864865085,TRUE
Charadrius veredus,Yunnan,101.82,24.03,2016,126.503982168551,46.1836274966835,-24.6839821685511,-22.1536274966835,230.281139277517,Southwest,3305.52252812412,2441.51697094983,TRUE
Chlidonias leucopterus,Yunnan,102.69,24.81,2007,91.5852641060002,42.1187795447849,11.1047358939998,-17.3087795447849,148.574272554949,Southeast,2178.44237432451,1673.73790475316,TRUE
Chlidonias niger,Gansu,100.47,39.99,2021,97.7920631861007,38.3734853629608,2.67793681389928,1.61651463703918,51.2503279384375,Northeast,292.526394252935,425.074191491028,TRUE
Chlidonias niger,Hubei,114.41,30.45,2020,97.7920631861007,38.3734853629608,16.6179368138993,-7.92348536296082,115.101823914463,Southeast,1756.71654716917,0,FALSE
Chloris ambigua,Guangxi,105.2,24.97,2004,95.5451481361918,31.4236657858828,9.65485186380823,-6.45366578588278,124.809482917006,Southeast,1186.57880481871,2.78184464966993,TRUE
Chloris chloris,Xinjiang,82.27,43.33,1998,,,,,,,,,
Chloris sinica,Hainan,109.7,19.9,1996,,,,,,,,,
Chrysolophus pictus,Shanxi,111.32,34.97,2006,103.826614251193,31.8319225161071,7.49338574880711,3.13807748389286,61.3305663574837,Northeast,777.909154105845,15.8773552297063,TRUE
Chrysolophus pictus,Shanxi,111.32,34.97,2006,103.826614251193,31.8319225161071,7.49338574880711,3.13807748389286,61.3305663574837,Northeast,777.909154105845,15.8773552297063,TRUE
Chrysolophus pictus,Shanxi,111.32,34.97,2006,103.826614251193,31.8319225161071,7.49338574880711,3.13807748389286,61.3305663574837,Northeast,777.909154105845,15.8773552297063,TRUE
Chrysolophus pictus,Shanxi,111.32,34.97,2006,103.826614251193,31.8319225161071,7.49338574880711,3.13807748389286,61.3305663574837,Northeast,777.909154105845,15.8773552297063,TRUE
Ciconia boyciana,Gansu,105.02,33.35,2023,118.197743999711,37.0894634154541,-13.1777439997106,-3.73946341545406,254.739685628974,West,1265.89766086625,62.8103023180987,TRUE
Ciconia boyciana,Ningxia,105.72,37.25,2017,118.197743999711,37.0894634154541,-12.4777439997106,0.160536584545937,274.700226363481,West,1104.94131683465,133.535086198616,TRUE
Ciconia boyciana,Tianjin,117.48,38.75,1999,118.197743999711,37.0894634154541,-0.717743999710606,1.66053658454594,341.391420320631,North,195.08004864934,60.1312929569338,TRUE
Ciconia episcopus,Yunnan,99.62,27.89,2011,,,,,,,,,
Ciconia nigra,Tibet,98.87,29.55,2020,108.303741095238,38.1754050492318,-9.43374109523836,-8.62540504923177,224.976847403776,Southwest,1294.10093070035,40.0217981492688,TRUE
Circaetus gallicus,Guangxi,109.05,21.45,2015,99.5714093352385,35.1896614010944,9.47859066476147,-13.7396614010944,146.341918670795,Southeast,1785.15695466229,0,FALSE
Circaetus gallicus,Hunan,110.87,29.97,2022,99.5714093352385,35.1896614010944,11.2985906647615,-5.21966140109441,115.594661634089,Southeast,1206.1598648664,0,FALSE
Circaetus gallicus,Jiangsu,118.95,32.5,2024,99.5714093352385,35.1896614010944,19.3785906647615,-2.68966140109441,93.9637639329322,East,1811.47422084028,164.242126588505,TRUE
Circus aeruginosus,Gansu,103.47,37.89,2025,,,,,,,,,
Circus aeruginosus,Ningxia,106.26,37,2024,,,,,,,,,
Circus macrourus,Zhejiang,120.63,27.86,2021,113.696736706079,30.1401757747978,6.93326329392055,-2.28017577479777,108.900448686782,East,720.204730150512,216.112439762612,TRUE
Circus spilonotus,Xinjiang,86.82,47.78,2015,,,,,,,,,
Cisticola exilis,Hainan,109.11,19.01,2007,,,,,,,,,
Cisticola juncidis,Liaoning,123.62,39.93,2006,108.459958400917,24.4002639857161,15.1600415990826,15.5297360142839,35.7307277469853,Northeast,2233.26328916756,1382.53390712761,TRUE
Clamator coromandus,Beijing,115.43,39.97,2000,97.7328331067305,32.6703765373133,17.6971668932695,7.29962346268673,57.8128190362727,Northeast,1776.7204263463,0,FALSE
Clamator coromandus,Heilongjiang,128.85,45.97,2012,97.7328331067305,32.6703765373133,31.1171668932695,13.2996234626867,51.6647650907262,Northeast,3030.36281615244,1068.74061237302,TRUE
Clamator coromandus,Liaoning,123.63,39.85,2015,97.7328331067305,32.6703765373133,25.8971668932695,7.17962346268673,63.579730758116,Northeast,2444.97453448786,282.907549743827,TRUE
Clamator jacobinus,Yunnan,98.9,25.03,2019,,,,,,,,,
Clanga clanga,Gansu,104.08,35.82,2014,93.8985219134204,37.2380139757355,10.1814780865796,-1.41801397573546,96.7717568329308,East,922.812413548271,0,FALSE
Clangula hyemalis,Gansu,40.15,40.15,2007,103.758098659213,37.0495139270953,-63.6080986592127,3.10048607290474,294.352589664241,Northwest,5418.08463009556,2797.2446238558,TRUE
Clangula hyemalis,Hubei,112.17,31.95,2024,103.758098659213,37.0495139270953,8.41190134078731,-5.09951392709526,123.892341025198,Southeast,956.276207968182,44.7610959968508,TRUE
Clangula hyemalis,Jiangsu,119.35,35.07,2009,103.758098659213,37.0495139270953,15.5919013407873,-1.97951392709525,94.2623831045213,East,1417.07482964392,2.55255832758861,TRUE
Clangula hyemalis,Jiangxi,117.09,28.03,2013,103.758098659213,37.0495139270953,13.3319013407873,-9.01951392709525,124.984051749115,Southeast,1599.51318607991,0,FALSE
Clangula hyemalis,Ningxia,106.78,37.75,2020,103.758098659213,37.0495139270953,3.02190134078731,0.700486072904745,72.8190828760971,East,278.056526117113,0,FALSE
Clangula hyemalis,Shandong,117.64,37.23,2013,103.758098659213,37.0495139270953,13.8819013407873,0.180486072904742,84.8664354970347,East,1229.56325829397,0,FALSE
Clangula hyemalis,Yunnan,100.13,25.88,2018,103.758098659213,37.0495139270953,-3.6280986592127,-11.1695139270953,196.465872300537,South,1288.46738323974,0,FALSE
Columba oenas,Gansu,98.44,39.91,2021,,,,,,,,,
Columba oenas,Inner Mongolia,101.15,42.05,2017,,,,,,,,,
Copsychus saularis,Guangxi,108.3,22.85,2005,103.160657880221,25.5841272184024,5.13934211977937,-2.73412721840238,119.182422602215,Southeast,603.276220506274,236.495818722275,TRUE
Coracias garrulus,Qinghai,97.29,37.19,2021,88.5581841305189,31.5582032448636,8.7318158694811,5.63179675513644,49.5884383440924,Northeast,1016.23181085075,519.754452512414,TRUE
Coracina javensis,Zhejiang,119.74,27.37,2016,111.449932889651,26.6455215826802,8.29006711034886,0.724478417319805,82.5226817534313,East,825.069555588054,0.0862648742211862,TRUE
Coturnicops exquisitus,Yunnan,100.35,25.3,2003,110.866888469277,31.4536391356319,-10.5168884692769,-6.15363913563186,238.97013400003,Southwest,1234.61335208007,164.280576151422,TRUE
Crex crex,Yunnan,100.33,24.9,2011,86.6170262806194,37.0301081755345,13.7129737193806,-12.1301081755345,132.140201616337,Southeast,1874.39022791401,400.546441895253,TRUE
Crossoptilon mantchuricum,Henan,112.2,35.22,2023,110.552837083709,36.3788781710745,1.64716291629092,-1.15887817107451,130.455680510608,Southeast,196.6484620916,1.63371301176028,TRUE
Curruca communis,Tibet,89.01,27.32,2024,88.4678502182582,39.5326360678478,0.542149781741784,-12.2126360678477,177.723962102921,South,1358.90673679776,671.254706008959,TRUE
Curruca crassirostris,Tibet,81.21,30.21,2015,,,,,,,,,
Curruca curruca,Guizhou,105.29,27.29,2024,96.4031163656075,34.994304100223,8.88688363439255,-7.70430410022295,132.98158604688,Southeast,1202.73706352636,13.7869711548343,TRUE
Curruca curruca,Hainan,110.33,20.07,2021,96.4031163656075,34.994304100223,13.9268836343925,-14.9243041002229,136.914966955115,Southeast,2149.01696250395,0,FALSE
Cutia nipalensis,Hubei,110.28,31.3,1999,,,,,,,,,
Cyanistes cyanus,Jilin,125.35,43.83,2019,105.496186999914,40.3892391901323,19.8538130000863,3.44076080986775,70.2840020200442,East,1677.42667647808,157.088110420151,TRUE
Cyanoderma pyrrhops,Tibet,85.98,28,2010,,,,,,,,,
Cyanoderma rufifrons,Guangxi,106.85,22.34,2005,,,,,,,,,
Cygnus columbianus,Yunnan,100.2,26.58,2010,,,,,,,,,
Cygnus cygnus,Guangxi,108.16,21.58,2016,95.9233929131041,41.2389256061768,12.2366070868959,-19.6589256061768,148.568712059525,Southeast,2469.29098187976,1182.12809702091,TRUE
Cygnus olor,Jilin,122.55,44.96,2009,92.3638997591095,39.1982773329948,30.1861002408905,5.76172266700522,65.6478969627958,Northeast,2556.12659146524,750.862501906136,TRUE
Cygnus olor,Shaanxi,107.66,34.31,2015,92.3638997591095,39.1982773329948,15.2961002408905,-4.88827733299478,107.024018631933,East,1464.76108384731,69.0522410549422,TRUE
Cyornis glaucicomans,Henan,114.24,31.04,2019,108.185692790533,29.1123796518729,6.05430720946697,1.92762034812712,68.2999467703023,East,620.63145594789,0,FALSE
Cyornis glaucicomans,Jiangsu,120.24,31.51,2023,108.185692790533,29.1123796518729,12.054307209467,2.39762034812713,74.0218603706948,East,1186.76116280714,73.3346784317257,TRUE
Cyornis glaucicomans,Shanxi,111.9,35.38,2019,108.185692790533,29.1123796518729,3.71430720946698,6.26762034812713,25.6475688103446,Northeast,779.388591413169,0,FALSE
Cyornis hainanus,Sichuan,104.87,28.99,2023,106.61063938387,24.5523227762617,-1.74063938387026,4.43767722373831,341.08634919717,North,522.804551666432,59.2946693763351,TRUE
Cyornis poliogenys,Guangxi,106.86,22.73,2014,91.8659774985578,30.1121524046297,14.9940225014422,-7.38215240462969,115.287128759858,Southeast,1701.55123522626,117.378860251845,TRUE
Cyornis rubeculoides,Hunan,110.67,30.07,2012,98.8191872801987,30.1687691126507,11.8508127198013,-0.0987691126507038,87.568734074791,East,1139.36930631909,0.219189591608714,TRUE
Delichon dasypus,Henan,111.88,33.48,2016,104.099640438847,33.2418956859783,7.78035956115275,0.238104314021669,85.7632433209353,East,722.897514383755,0,FALSE
Dendrocitta formosae,Shanghai,121.97,30.93,2017,,,,,,,,,
Dendrocopos hyperythrus,Qinghai,101.03,32.68,2013,102.146058447215,28.1456231634784,-1.11605844721461,4.53437683652162,348.295297411564,North,515.421385837361,1.72902784980985,TRUE
Dendrocygna javanica,Guizhou,106.65,26.51,2020,114.01494348869,25.6286747115874,-7.36494348868986,0.881325288412594,279.197896259708,West,742.016791246498,112.983942851929,TRUE
Dicaeum cruentatum,Jiangxi,114.38,24.49,2008,,,,,,,,,
Dicaeum ignipectus,Henan,111.64,33.76,2013,108.263337544317,30.4852773599737,3.37666245568283,3.27472264002634,40.24370833514,Northeast,483.363802531171,61.8461852865566,TRUE
Dicaeum minullum,Jiangxi,114.38,24.49,2003,,,,,,,,,
Dicrurus annectens,Tibet,94.85,30.35,2014,109.023256309757,22.967289178171,-14.173256309757,7.38271082182901,303.290373097521,Northwest,1628.12500345287,1135.831354048,TRUE
Dicrurus hottentottus,Hainan,110.33,20,2004,102.107304191545,35.1291819333781,8.22269580845482,-15.1291819333781,152.249360991269,Southeast,1865.43812485683,587.374547741304,TRUE
Dicrurus hottentottus,Heilongjiang,126.66,45.74,2009,102.107304191545,35.1291819333781,24.5526958084548,10.6108180666219,52.7594316160299,Northeast,2375.4959583291,0,FALSE
Dicrurus hottentottus,Qinghai,100.81,36.63,2013,102.107304191545,35.1291819333781,-1.29730419154518,1.50081806662192,325.371699928757,Northwest,203.737945403583,139.265985005765,TRUE
Dicrurus remifer,Tibet,95.34,29.3,2019,,,,,,,,,
Egretta eulophotes,Tianjin,117.81,39.26,2004,,,,,,,,,
Egretta garzetta,Tibet,97.82,30.17,2014,99.5634764889043,31.5473507618899,-1.74347648890429,-1.37735076188994,227.82727158553,Southwest,226.161336877395,109.705421973878,TRUE
Egretta picata,Jiangsu,121.45,32.27,2021,120.973371588975,23.7519935426755,0.476628411024933,8.51800645732453,2.71853460121298,North,948.310196807938,741.648942160943,TRUE
Elachura formosa,Hubei,113.85,29.32,2018,106.648928160389,28.7420152596875,7.20107183961142,0.577984740312491,83.0129252243387,East,702.947418967836,0,FALSE
Elachura formosa,Tibet,95.28,29.32,2019,106.648928160389,28.7420152596875,-11.3689281603886,0.577984740312491,276.082312859211,West,1106.76394141763,302.44098227092,TRUE
Elanus caeruleus,Beijing,116.17,39.99,2013,110.989529409804,30.2426800413865,5.18047059019651,9.74731995861354,22.0400012186869,North,1181.26116364508,0,FALSE
Elanus caeruleus,Gansu,106.71,35.55,2024,110.989529409804,30.2426800413865,-4.2795294098035,5.30731995861354,327.041890992868,Northwest,712.489994708034,50.6363213255536,TRUE
Elanus caeruleus,Henan,113.74,33.54,2013,110.989529409804,30.2426800413865,2.7504705901965,3.29731995861354,34.5895905769726,Northeast,449.237934793446,0,FALSE
Elanus caeruleus,Inner Mongolia,113.83,41.44,2023,110.989529409804,30.2426800413865,2.8404705901965,11.1973199586135,10.8048673139157,North,1270.92542390666,3.6563109304445,TRUE
Elanus caeruleus,Liaoning,121.14,38.73,2019,110.989529409804,30.2426800413865,10.1504705901965,8.48731995861354,41.804337758579,Northeast,1323.48478286481,0,FALSE
Elanus caeruleus,Shaanxi,109.06,34.44,2016,110.989529409804,30.2426800413865,-1.92952940980349,4.19731995861354,339.284478126868,North,500.653836252357,0,FALSE
Elanus caeruleus,Sichuan,101.89,26.47,2015,110.989529409804,30.2426800413865,-9.09952940980349,-3.77268004138646,246.989429637824,Southwest,983.82197427229,0,FALSE
Elanus caeruleus,Tianjin,117.11,39.17,2004,110.989529409804,30.2426800413865,6.1204705901965,8.92731995861354,27.7053343186979,Northeast,1138.75954561607,0,FALSE
Emberiza buchanani,Qinghai,90.85,35.25,2014,,,,,,,,,
Emberiza chrysophrys,Gansu,102.57,34.57,2020,,,,,,,,,
Emberiza chrysophrys,Gansu,105.76,33,2020,,,,,,,,,
Emberiza citrinella,Qinghai,90.86,35.26,2014,95.6243360420301,43.3593599512445,-4.76433604203012,-8.09935995124449,206.015961285824,Southwest,989.0553112524,85.9999147232588,TRUE
Emberiza elegans,Heilongjiang,128.57,46.13,2021,115.45838051481,37.2074748282482,13.1116194851895,8.92252517175183,43.4383523633721,Northeast,1469.71205158906,0,FALSE
Emberiza elegans,Qinghai,102.67,35.8,2016,115.45838051481,37.2074748282482,-12.7883805148105,-1.40747482824818,266.049983166578,West,1152.78654063074,168.718153614642,TRUE
Emberiza elegans,Tibet,98.29,28.56,2024,115.45838051481,37.2074748282482,-17.1683805148105,-8.64747482824818,243.957546468674,Southwest,1864.9359742317,82.7789695383585,TRUE
Emberiza godlewskii,Heilongjiang,125.25,49.09,2015,99.7985749976619,34.2033549422612,25.4514250023381,14.8866450577388,43.8817683914624,Northeast,2663.54911803743,634.106910641923,TRUE
Emberiza godlewskii,Hunan,110.72,30.03,2012,99.7985749976619,34.2033549422612,10.9214250023381,-4.17335494226119,111.302178053893,East,1127.54632927698,1.32332376794209,TRUE
Emberiza hortulana,Inner Mongolia,108.57,38.98,2010,,,,,,,,,
Emberiza leucocephalos,Anhui,115.6,33.25,2012,,,,,,,,,
Emberiza leucocephalos,Xinjiang,75.08,39.33,2013,,,,,,,,,
Emberiza melanocephala,Guangxi,109.07,21.46,2018,87.6986131507783,40.3048864729128,21.3713868492217,-18.8448864729128,129.704540188191,Southeast,2908.47385957761,798.016431264915,TRUE
Emberiza pallasi,Guizhou,104.25,26.85,2014,,,,,,,,,
Emberiza pusilla,Tibet,97.83,29.69,2013,,,,,,,,,
Emberiza rustica,Guizhou,106.63,26.64,2023,110.086369821349,31.753421020585,-3.45636982134896,-5.11342102058503,211.403255648181,Southwest,660.075002950919,127.161024301493,TRUE
Emberiza siemsseni,Jiangsu,118.83,31.64,2023,109.569345518807,31.189348178011,9.2606544811926,0.45065182198897,84.3262400026724,East,879.958876644822,0.398109435076365,TRUE
Emberiza siemsseni,Jiangxi,116.25,28.75,2011,109.569345518807,31.189348178011,6.68065448119261,-2.43934817801103,111.159916634109,East,698.182328458299,0,FALSE
Emberiza siemsseni,Qinghai,101.78,36.6,2014,109.569345518807,31.189348178011,-7.78934551880739,5.41065182198897,312.046302482122,Northwest,936.856897630071,71.7870059854844,TRUE
Emberiza sulphurata,Zhejiang,122.07,30.57,2005,119.046073744627,28.5485705352273,3.02392625537323,2.02142946477269,51.7193670218724,Northeast,368.844033266238,35.677759199484,TRUE
Emberiza yessoensis,Anhui,117.44,32.29,2016,120.688913113298,36.7870991015576,-3.24891311329839,-4.49709910155757,211.692459463557,Southwest,581.803783447672,91.0272719827866,TRUE
Emberiza yessoensis,Hubei,112.36,30.37,2014,120.688913113298,36.7870991015576,-8.32891311329838,-6.41709910155756,229.612954666232,Southwest,1050.11035708657,0,FALSE
Emberiza yessoensis,Hunan,112.9,28.32,2015,120.688913113298,36.7870991015576,-7.78891311329838,-8.46709910155757,219.960788754693,Southwest,1190.35525847851,114.446642693316,TRUE
Enicurus leschenaulti,Inner Mongolia,108.85,38.2,2015,,,,,,,,,
Enicurus maculatus,Guizhou,105.93,28.33,2020,101.826483977569,29.2684200209982,4.10351602243146,-0.938420020998201,103.631060062447,East,413.216976325907,0,FALSE
Enicurus maculatus,Zhejiang,119.67,27.71,2018,101.826483977569,29.2684200209982,17.8435160224315,-1.5584200209982,91.3463585796197,East,1750.72738546397,0,FALSE
Enicurus schistaceus,Anhui,118.2,29.87,2020,108.904482794319,28.3091737487902,9.29551720568058,1.56082625120985,76.8832193886467,East,919.474736805148,37.1815318629871,TRUE
Eremophila alpestris,Shandong,117.96,38.2,2021,,,,,,,,,
Erithacus rubecula,Gansu,100.34,39.67,2024,91.6049670462552,40.1714781759893,8.73503295374485,-0.50147817598932,91.4667281670495,East,746.695483987054,132.235070409138,TRUE
Erithacus rubecula,Jilin,125.36,43.88,2019,91.6049670462552,40.1714781759893,33.7550329537448,3.70852182401068,70.3426914292519,East,2798.66086567172,0,FALSE
