province,year,climate_velocity,precip_velocity,climate_exposure,warming_rate,spatial_temp_grad,spatial_prec_grad,mahalanobis_dist,temp_anom,prec_anom,temp_grad_prov,prec_grad_prov,climate_velocity_z,precip_velocity_z,climate_exposure_z,warming_rate_z,mahalanobis_dist_z,temp_anom_z,prec_anom_z,temp_grad_prov_z,prec_grad_prov_z
Hebei,2020,0.0981936742313489,0.0225664837587183,0.0923150000809967,0.325590305177595,0.331579715013504,171.668746948242,13.7620837496118,1.03008270263672,110.275024414063,1.03008270263672,110.275024414063,2.08689672045214,1.94007980449002,1.58441867898047,1.66107074532863,0.509606854766131,0.45959805581052,0.771817970204339,0.45959805581052,0.771817970204339
Hebei,2021,0.0981936742313489,0.0225664837587183,0.0923150000809967,0.325590305177595,0.331579715013504,171.668746948242,22.3202240926963,1.43441677093506,127.174987792969,1.43441677093506,127.174987792969,2.08689672045214,1.94007980449002,1.58441867898047,1.66107074532863,1.60900583664815,1.39962375384735,0.928327925561389,1.39962375384735,0.928327925561389
Hebei,2022,0.0981936742313489,0.0225664837587183,0.0923150000809967,0.325590305177595,0.331579715013504,171.668746948242,14.578765231185,1.02304582595825,51.1012573242188,1.02304582595825,51.1012573242188,2.08689672045214,1.94007980449002,1.58441867898047,1.66107074532863,0.614519692528718,0.443238205304937,0.223811833273923,0.443238205304937,0.223811833273923
Hebei,2023,0.0981936742313489,0.0225664837587183,0.0923150000809967,0.325590305177595,0.331579715013504,171.668746948242,30.6513147297018,1.65245819091797,27.9624938964844,1.65245819091797,27.9624938964844,2.08689672045214,1.94007980449002,1.58441867898047,1.66107074532863,2.67923747542839,1.90654254721784,0.0095245741895525,1.90654254721784,0.0095245741895525
Hebei,2024,0.0981936742313489,0.0225664837587183,0.0923150000809967,0.325590305177595,0.331579715013504,171.668746948242,31.6537381131887,1.84483337402344,214.625,1.84483337402344,214.625,2.08689672045214,1.94007980449002,1.58441867898047,1.66107074532863,2.80801115791548,2.35379057789887,1.73819935543556,2.35379057789887,1.73819935543556
Heilongjiang,2002,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,0.752909231276324,0.669404466119078,18.1081609725952,0.669404466119078,18.1081609725952,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-1.16158252133948,-0.378933340952766,-0.08173604995573,-0.378933340952766,-0.08173604995573
Heilongjiang,2003,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,1.43659015163026,1.10533326864243,161.875,1.10533326864243,161.875,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-1.07375525073662,0.634546128167824,1.24968349537228,0.634546128167824,1.24968349537228
Heilongjiang,2004,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,0.752909231276324,0.669404466119078,18.1081609725952,0.669404466119078,18.1081609725952,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-1.16158252133948,-0.378933340952766,-0.08173604995573,-0.378933340952766,-0.08173604995573
Heilongjiang,2005,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,0.752909231276324,0.669404466119078,18.1081609725952,0.669404466119078,18.1081609725952,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-1.16158252133948,-0.378933340952766,-0.08173604995573,-0.378933340952766,-0.08173604995573
Heilongjiang,2006,0.12331782628698,0.00460321392267238,0.0238698217419419,0.11804982044742,0.0957281067967415,211.720581054688,0.831266341193357,0.566249986489614,-2.60833358764648,0.566249986489614,-2.60833358764648,3.04597657933004,-0.69594644405695,-1.14284005846363,-0.43232994213309,-1.1515165813791,-0.61875449212958,-0.273590763843746,-0.61875449212958,-0.273590763843746
