species,province,longitude,latitude,grid_id,pub_year,dist_to_grid
Phylloscopus soror,Shanghai,121.97,30.88,318,2013,0.83241608541171
Phylloscopus subaffinis,Inner Mongolia,105.66,38.83,569,2023,0.388516419267325
Phylloscopus tenellipes,Henan,114.25,31.97,311,2011,0.431178375104453
Phylloscopus tephrocephalus,Anhui,117.27,31.84,314,2024,0.192065201528044
Phylloscopus tephrocephalus,Gansu,105.41,33.14,342,2016,0.317768235767525
Phylloscopus tephrocephalus,Guizhou,107.17,28.22,134,2012,0.207425234390396
Phylloscopus tephrocephalus,Hunan,113.63,25.9,96,2016,0.374593965450254
Phylloscopus tephrocephalus,Tianjin,118,39.24,654,2023,0.713295299522496
Phylloscopus valentini,Jiangsu,121.45,33.12,395,2025,0.855764736186335
Phylloscopus yunnanensis,Jiangxi,114.16,26.57,117,2012,0.296863273558284
Pitta brachyura,Sichuan,102.76,30.05,193,2025,0.445220189768579
Pitta moluccensis,Hainan,110.31,20.03,3,2017,0.453313836260821
Pitta nympha,Hubei,110.9,30.85,236,2011,0.420208883202581
Pitta nympha,Jilin,126.07,44.07,836,2020,0.455956908583917
Pitta sordida,Sichuan,102.98,31.5,265,2007,0.192925677441731
Pnoepyga immaculata,Tibet,85.97,27.98,177,2010,0.767336468100341
Prunella collaris,Hunan,110.78,30.1,200,2022,0.466703460197647
Prunella himalayana,Shandong,117.12,36.25,502,2010,0.492988889233058
Prunella immaculata,Shaanxi,107.77,33.92,383,2007,0.466551154092497
Prunella montanella,Jiangsu,121.04,32.56,356,2025,0.605005819255372
Prunella montanella,Xinjiang,87.54,44.18,800,2008,0.317671603531557
Prunella strophiata,Guizhou,107.13,28.18,134,2010,0.208846637196335
Prunella strophiata,Henan,111.32,33.96,386,2017,0.571966854031166
Hemixos castanonotus,Anhui,117.45,30,243,2010,0.438229944492509
Hemixos castanonotus,Shandong,119.39,35.68,504,2023,0.709812133371947
Hypsipetes leucocephalus,Gansu,105.75,32.99,342,2021,0.650023403849383
Ixos mcclellandii,Gansu,105.57,32.94,303,2016,0.508227819659243
Ixos mcclellandii,Ningxia,106.33,35.37,420,2024,0.192272550221256
Pycnonotus aurigaster,Hainan,110.33,20,3,2006,0.457363328534127
Pycnonotus blanfordi,Yunnan,101.58,21.32,7,2023,0.413928100807237
Pycnonotus goiavier,Yunnan,101.27,21.93,7,2020,0.271154991171151
Pycnonotus jocosus,Hainan,110.33,20,3,2011,0.457363328534127
Pycnonotus jocosus,Henan,113.7,34.71,427,2013,0.510758356126705
Pycnonotus jocosus,Sichuan,104.67,30.63,230,2018,0.488455392225251
Pycnonotus sinensis,Beijing,116.62,40.36,652,2003,0.661011798031401
Pycnonotus sinensis,Jilin,125.41,43.81,817,2020,0.356510367459988
Pycnonotus sinensis,Liaoning,121.59,38.92,655,2006,0.601287212216491
Pycnonotus sinensis,Inner Mongolia,121.95,45.15,833,2024,0.318899316013268
Pycnonotus sinensis,Ningxia,106.73,38.75,570,2011,0.276661531258562
Pycnonotus sinensis,Qinghai,101.75,36.63,489,2006,0.311004071093414
Pycnonotus xanthorrhous,Ningxia,106.39,35.41,420,2019,0.223029074982379
Pycnonotus xanthorrhous,Shanghai,121.96,30.88,318,2018,0.824826552896674
Spizixos semitorques,Beijing,116.33,39.94,652,2022,0.312749555416741
Spizixos semitorques,Hebei,114.01,37.14,538,2020,0.614708639903672
Spizixos semitorques,Shandong,119.55,35.5,505,2017,0.750395893781381
Regulus regulus,Anhui,117.19,31.88,314,2011,0.102625763840399
Regulus regulus,Hunan,112.97,28.19,140,2023,0.627203227169032
Remiz consobrinus,Guangxi,108.32,22.58,17,2015,0.194424929081779
Remiz consobrinus,Guizhou,106.66,26.73,109,2024,0.599857452306306
Remiz consobrinus,Shaanxi,109.44,34.8,423,2015,0.42756395286363
Remiz consobrinus,Sichuan,105.29,28.96,161,2021,0.0416937977116826
Remiz coronatus,Gansu,103.45,38.97,567,2022,0.566963294719736
Remiz coronatus,Inner Mongolia,101.65,39.21,603,2022,0.377991419812415
Remiz pendulinus,Xinjiang,82.88,44.79,843,2024,0.604197092613241
Abroscopus albogularis,Hebei,118.28,39.26,654,2024,0.583633826587896
Abroscopus albogularis,Jiangsu,118.55,32.06,315,2019,0.458545556009275
Abroscopus albogularis,Ningxia,106.18,35.67,457,2024,0.460437561234032
Abroscopus albogularis,Shanghai,121.97,30.88,318,2018,0.83241608541171
Abroscopus albogularis,Tibet,95.39,29.41,186,2017,0.47409173353677
Cettia brunnifrons,Shaanxi,107.8,33.99,383,2018,0.435817124184123
Cettia castaneocoronata,Hubei,110.29,31.46,272,2021,0.31774535152363
Hemitesia pallidipes,Hunan,111.48,24.84,74,2024,0.463175712383804
Phyllergates cucullatus,Guizhou,104.91,25.09,68,2025,0.444171069524407
Urosphena squameiceps,Anhui,118.5,31.69,315,2017,0.35929538828137
Sitta cinnamoventris,Tibet,95.4,29.41,186,2017,0.464310858274257
Sitta formosa,Tibet,95.36,29.33,186,2019,0.52490653688671
Sitta villosa,Heilongjiang,126.66,45.74,873,2006,0.545314544481016
Sitta villosa,Shandong,117.87,38.26,580,2024,0.28331903082989
Acridotheres cristatellus,Jilin,125.55,43.8,817,2023,0.364474214311419
Acridotheres tristis,Guizhou,106.52,26.68,89,2018,0.483648971267449
Acridotheres tristis,Jiangxi,115.35,26.3,118,2022,0.405046901905669
Acridotheres tristis,Shandong,121.01,121.01,938,2025,67.8125403725399
Acridotheres tristis,Chongqing,106.53,29.45,196,2010,0.470012545641211
Agropsar philippensis,Shandong,122.59,37.19,544,2025,1.31412047087751
Agropsar sturninus,Tibet,94.81,29.96,221,2023,0.36223184852363
Gracupica nigricollis,Hainan,110.59,19.97,4,2006,0.337029191878275
Gracupica nigricollis,Shandong,122.69,37.4,544,2022,1.48057108504417
Gracupica nigricollis,Chongqing,106.5,29.51,196,2006,0.403010550391645
Pastor roseus,Jiangxi,114.78,24.94,78,2025,0.374846515201117
Spodiopsar cineraceus,Tibet,91.56,29.84,218,2018,0.150420971276453
Spodiopsar sericeus,Gansu,105.49,33,342,2015,0.478904483942033
Spodiopsar sericeus,Jilin,123.79,44.23,835,2025,0.717326837417387
Spodiopsar sericeus,Liaoning,124.15,39.97,695,2014,0.876443255638887
Spodiopsar sericeus,Ningxia,105.05,37.47,530,2024,0.443217386215299
Spodiopsar sericeus,Tianjin,117.31,39.08,616,2001,0.23524003705471
Sturnia pagodarum,Xinjiang,75.45,37.15,617,2023,0.408877147285597
Sturnia sinensis,Jiangsu,119.78,33.86,432,2019,0.472368590879008
Sturnus vulgaris,Heilongjiang,124.22,47.2,887,2008,0.314220689479352
Sturnus vulgaris,Inner Mongolia,121.5,51.33,928,2014,0.64602313957242
Sturnus vulgaris,Shaanxi,109.54,34.81,423,2013,0.356207578577085
Sturnus vulgaris,Tianjin,117.2,39.09,616,2002,0.12701720066477
Curruca communis,Tibet,89.01,27.32,179,2025,1.43350491791821
Curruca crassirostris,Tibet,81.21,30.21,319,2016,0.931277324960682
Curruca curruca,Guizhou,105.29,27.29,108,2024,0.114022138893646
Curruca curruca,Hainan,110.33,20.07,3,2022,0.491053405489255
Sylvia atricapilla,Xinjiang,76,39.47,698,2013,0.646949390998269
Cyanoderma pyrrhops,Tibet,85.98,28,177,2010,0.74818959296482
Cyanoderma rufifrons,Guangxi,106.85,22.34,16,2006,0.440284090854885
Mixornis gularis,Guangxi,106.96,22.47,16,2005,0.271264536310848
Pomatorhinus schisticeps,Tibet,95.35,29.33,186,2016,0.534326932844417
Stachyris humei,Tibet,95.47,29.6,186,2015,0.394864038479722
Timalia pileata,Jiangxi,114.38,24.49,57,2011,0.492561133629412
Geokichla citrina,Jiangxi,117.66,27.84,173,2018,0.440753023657674
Geokichla citrina,Chongqing,109,30.67,235,2009,0.487341002959758
Geokichla wardii,Tibet,85.37,28.28,212,2024,0.823533186983165
Grandala coelicolor,Chongqing,107.57,29.27,163,2009,0.402461686012477
Otocichla mupinensis,Anhui,116.85,32.35,314,2014,0.490748356777451
Otocichla mupinensis,Guangxi,104.96,24.61,48,2006,0.306160004112003
Otocichla mupinensis,Jiangsu,119.33,32.09,316,2021,0.41181111848662
Otocichla mupinensis,Jiangxi,114.57,28.57,170,2015,0.0224282949822892
Otocichla mupinensis,Liaoning,123.9,39.82,695,2022,0.689502926276143
Otocichla mupinensis,Shanghai,121.65,31.2,318,2018,0.383044098565035
Turdus boulboul,Anhui,115.68,31.27,277,2023,0.264356180544831
Turdus boulboul,Fujian,117.78,27.86,173,2020,0.448645188874295
Turdus boulboul,Henan,111.92,33.5,348,2020,0.286948491515896
Turdus boulboul,Hunan,110.65,28.8,166,2010,0.227365376682544
Turdus boulboul,Jiangxi,114.04,26.3,97,2018,0.457972880274713
Turdus boulboul,Ningxia,106.35,35.27,420,2019,0.0916905749732612
Turdus boulboul,Qinghai,102.68,35.81,454,2025,0.418576438790848
Turdus boulboul,Shaanxi,107.98,33.53,344,2007,0.544760916086465
Turdus boulboul,Tibet,91.96,27.99,148,2020,0.251887409925212
Turdus boulboul,Zhejiang,119.72,30.25,245,2022,0.509787535394645
Turdus cardis,Beijing,116.33,40,652,2014,0.297238630743052
Turdus cardis,Shaanxi,109.05,34.32,384,2019,0.470954895511185
Turdus feae,Anhui,117.27,31.83,314,2024,0.196795335426515
Turdus feae,Guizhou,107.15,28.2,134,2016,0.206206384152048
Turdus feae,Sichuan,104.07,30.64,230,2012,0.172601018847621
Turdus mandarinus,Beijing,116.3,40,652,2011,0.26769187571879
Turdus mandarinus,Ningxia,106.22,37.35,493,2021,0.441846205745061
Turdus naumanni,Heilongjiang,129.16,46.08,891,2025,0.474058940707869
Turdus pilaris,Heilongjiang,125.14,51.14,931,2012,0.304167585187409
Turdus pilaris,Shaanxi,108.75,34.14,384,2023,0.203920529032468
Turdus rubrocanus,Henan,114.25,31.94,311,2020,0.448444472891459
Turdus rubrocanus,Jiangxi,115.28,29.01,205,2018,0.545924956567659
Turdus rubrocanus,Inner Mongolia,103.7,38.3,568,2023,0.59662028813452
Turdus rubrocanus,Shanxi,111.92,37.65,536,2018,0.290745267578636
Turdus ruficollis,Jiangsu,119.49,31.55,316,2021,0.301604956388885
Turdus viscivorus,Gansu,98.53,39.75,600,2019,0.458271391125996
Turdus viscivorus,Inner Mongolia,101.07,42.13,719,2023,0.553069930907619
Zoothera dixoni,Hubei,109.71,29.99,199,2020,0.340102172306592
Zoothera dixoni,Hunan,110.1,29.78,200,2016,0.386970744157656
Zoothera mollissima,Hunan,110.74,29.87,200,2014,0.287107195245471
Zoothera mollissima,Shaanxi,107.89,34.1,383,2007,0.450793343349495
Zoothera monticola,Tibet,91.96,27.99,148,2020,0.251887409925212
Zoothera monticola,Yunnan,97.83,24.02,41,2007,0.584259502490199
Turdus migratorius,Heilongjiang,126.56,45.75,873,2024,0.463376584540043
Tephrodornis virgatus,Zhejiang,119.87,27.75,175,2020,0.35718477538249
Erpornis zantholeuca,Tibet,95.34,29.3,185,2019,0.537280438799926
Pteruthius rufiventer,Tibet,95.26,29.29,185,2019,0.462418707790297
Pteruthius xanthochlorus,Anhui,118.53,29.57,244,2016,0.534162520800693
Pteruthius xanthochlorus,Guizhou,106.19,28.34,133,2018,0.278944780425742
Pteruthius xanthochlorus,Hunan,110.68,29.98,200,2014,0.310509703552997
Parayuhina diademata,Tibet,98.47,28.84,154,2014,0.468386505484243
Staphida castaniceps,Henan,114.25,32.04,311,2025,0.396833632104967
Staphida torqueola,Gansu,105.47,32.88,303,2022,0.402231745848996
Yuhina nigrimenta,Gansu,105.38,32.88,303,2017,0.363952942753113
Yuhina nigrimenta,Shaanxi,107.25,32.55,305,2007,0.178818820917772
Zosterops erythropleurus,Qinghai,102.67,35.8,454,2019,0.432597565075702
Zosterops japonicus,Hubei,113.33,33.57,349,2024,0.587383837673814
Ardea intermedia,Jilin,125.37,43.96,836,2023,0.488379945005797
Ardea intermedia,Liaoning,124.19,39.97,695,2006,0.915691158434151
Ardeola bacchus,Xinjiang,83.67,39.17,625,2001,0.486131802666078
Ardeola grayii,Guangdong,110.89,21.73,11,2025,0.160801486697364
Ardeola grayii,Yunnan,102.65,25.01,65,2016,0.520821811193915
Ardeola speciosa,Guangxi,110.22,22.67,19,2025,0.202264901629595
Bubulcus ibis,Heilongjiang,125.13,46.81,888,2010,0.342493748906357
Bubulcus ibis,Shanxi,111.43,36.06,461,2017,0.522611703913595
Bubulcus ibis,Tianjin,117.4,39.24,616,2002,0.368191226690419
Egretta eulophotes,Tianjin,117.81,39.26,616,2006,0.759858642072612
Egretta garzetta,Tibet,97.82,30.17,224,2015,0.374153711197826
Egretta picata,Jiangsu,121.45,32.27,318,2025,0.85804838622299
Gorsachius goisagi,Hainan,110.76,19.6,4,2025,0.181447026098499
Gorsachius melanolophus,Jiangsu,119.37,34.75,432,2019,0.536525043558702
Gorsachius melanolophus,Shandong,118.45,36.68,504,2019,0.662790523507081
Oroanassa magnifica,Guangdong,114.15,24.9,77,2000,0.102762087244716
Oroanassa magnifica,Guizhou,108.28,26.43,91,2008,0.192332649474706
Oroanassa magnifica,Hunan,113.64,28.16,140,2006,0.44346131218486
Oroanassa magnifica,Shaanxi,108.35,33,345,2022,0.419195483590965
Oroanassa magnifica,Sichuan,105.76,32.66,303,2016,0.513220480564098
Oroanassa magnifica,Yunnan,101.55,24.03,44,2006,0.463094430799569
Ixobrychus cinnamomeus,Qinghai,101.89,36.56,489,2019,0.368148365746401
Ixobrychus eurhythmus,Shaanxi,108.73,34.42,384,2015,0.21907901940386
Ixobrychus minutus,Gansu,98.55,39.73,600,2020,0.460656942560295
Nycticorax nycticorax,Tibet,91.09,29.28,181,2014,0.498077418516457
Mycteria leucocephala,Guizhou,106.71,26.6,89,2009,0.561804338891353
Pelecanus crispus,Guizhou,104.25,29.32,160,2024,0.349127349740648
Pelecanus onocrotalus,Anhui,117.46,33.77,392,2013,0.125105146631484
Pelecanus onocrotalus,Anhui,117.4,30.48,242,2010,0.641851850778251
Pelecanus onocrotalus,Jiangsu,120.16,33.35,395,2017,0.458000782003461
Pelecanus onocrotalus,Liaoning,122.87,41.7,763,2024,0.481725724765053
Pelecanus onocrotalus,Shandong,119.05,35.43,468,2021,0.312065503443811
Pelecanus onocrotalus,Sichuan,106.09,30.82,232,2004,0.235173867300234
Nipponia nippon,Gansu,106.37,34.32,382,2024,0.0187433860910489
Platalea minor,Anhui,116.91,30.51,242,2017,0.355681083888406
Plegadis falcinellus,Hainan,109.32,19.75,3,2022,0.598160171870746
Plegadis falcinellus,Henan,114.33,31.95,311,2015,0.509659860659922
Plegadis falcinellus,Hubei,114.15,30.75,239,2018,0.546725382679026
Plegadis falcinellus,Jiangsu,120.78,32.98,395,2021,0.372218569504852
Plegadis falcinellus,Jiangxi,116.31,28.76,172,2017,0.47084002640893
Plegadis falcinellus,Tianjin,117.33,38.76,616,2017,0.398785536041264
Plegadis falcinellus,Tibet,89.07,31.01,252,2019,0.483287797062926
Plegadis falcinellus,Yunnan,102.5,24.34,45,2013,0.241715550082802
Phoenicopterus roseus,Anhui,117.02,30.33,242,2024,0.244800374727621
Phoenicopterus roseus,Beijing,116.63,39.71,653,2016,0.634763330673888
Phoenicopterus roseus,Liaoning,121.27,40.27,694,2022,0.845749168255421
Phoenicopterus roseus,Inner Mongolia,101.29,42.3,719,2017,0.32886190599459
Phoenicopterus roseus,Ningxia,106.26,36.1,457,2016,0.147432971450763
Phoenicopterus roseus,Qinghai,97.42,36.67,485,2014,0.147802933164202
Phoenicopterus roseus,Shandong,118.52,35.42,468,2016,0.252474343132695
Phoenicopterus roseus,Shaanxi,109.01,34.38,384,2010,0.444043579313904
Phoenicopterus roseus,Shanghai,121.86,31.6,318,2019,0.55409394005017
Phoenicopterus roseus,Sichuan,30.98,30.98,735,2018,43.8702554529656
Phoenicopterus roseus,Tianjin,117.33,38.76,616,2017,0.398785536041264
Phoenicopterus roseus,Xinjiang,87.93,43.98,800,2000,0.325531559354034
Phoenicopterus roseus,Yunnan,103.27,26.7,86,2021,0.428708171005292
Indicator xanthonotus,Sichuan,103.02,29.17,159,2022,0.262399820013534
Psilopogon faber,Zhejiang,119.47,26.28,122,2018,0.114414912383761
Psilopogon faiostrictus,Guangxi,106.85,22.34,16,2008,0.440284090854885
Psilopogon faiostrictus,Yunnan,103.69,22.94,27,2016,0.743535638872556
Psilopogon virens,Gansu,105.51,32.97,303,2017,0.500101969139003
Dendrocopos hyperythrus,Qinghai,101.03,32.68,299,2015,0.231279533621308
Picumnus innominatus,Guangxi,106.42,23.13,30,2006,0.487805917307124
Picumnus innominatus,Shandong,117.07,33.93,392,2017,0.381902479698724
Picus chlorolophus,Tibet,95.28,27.27,124,2019,1.29874654388061
Sasia ochracea,Guangdong,111.58,23.45,36,2014,0.483163370172401
Sasia ochracea,Hunan,109.83,26.07,93,2018,0.442741185616807
Podiceps auritus,Gansu,100.44,38.97,565,2021,0.350354317845804
Podiceps auritus,Shaanxi,109.03,32.71,306,2017,0.570911279259363
Podiceps grisegena,Gansu,101.1,38.86,565,2008,0.535460779454675
Podiceps nigricollis,Shaanxi,106.9,32.95,305,2007,0.683671640514609
Podiceps nigricollis,Tibet,97.8,29.3,188,2014,0.377948457438514
Phoebastria immutabilis,Fujian,119.3,26.1,122,2005,0.168585403208963
Oceanites oceanicus,Zhejiang,120.15,30.25,281,2022,0.43248474825069
Ardenna pacifica,Shanghai,121.32,31.35,318,2013,0.071385667162972
Ardenna pacifica,Zhejiang,119.12,28.05,174,2019,0.49495279294044
Ardenna tenuirostris,Fujian,120.26,26.72,146,2024,0.868481210264419
Ardenna tenuirostris,Hebei,118.75,39.17,654,2014,0.748900274636363
Bulweria bulwerii,Yunnan,103.23,22.9,27,2006,0.66648831124138
Calonectris leucomelas,Anhui,117.2,31.89,314,2012,0.107785101343647
Calonectris leucomelas,Tianjin,117.42,38.79,616,2019,0.442156810594199
Syrrhaptes paradoxus,Guangxi,107.13,22.2,16,2006,0.448705005339148
Asio flammeus,Guangxi,107.08,22.14,16,2005,0.514434593660391
Athene noctua,Yunnan,99.26,28.35,126,2002,0.450797095051243
Athene noctua,Zhejiang,119.69,30.63,281,2023,0.432709925162769
Bubo nipalensis,Guangxi,106.88,22.35,16,2014,0.412051460533552
Bubo nipalensis,Chongqing,107.33,28.83,163,2019,0.122069324140013
Glaucidium cuculoides,Beijing,116.37,39.91,652,2008,0.360969309670415
Ketupa flavipes,Shanxi,111.86,35.59,462,2024,0.348061754033608
Ninox japonica,Hunan,111.63,29.53,201,2023,0.185127878495785
Otus lettia,Gansu,105.16,32.64,303,2024,0.145939895064215
Otus semitorques,Henan,114.25,31.95,311,2012,0.442538014070172
Otus semitorques,Inner Mongolia,110.82,40.85,686,2022,0.662635802236094
Otus semitorques,Zhejiang,119.12,30.3,244,2015,0.418433520685165
Otus spilocephalus,Anhui,118.15,30.09,243,2023,0.267639759115383
Otus spilocephalus,Jiangxi,114.38,24.49,57,2011,0.492561133629412
Tyto alba,Guangxi,109.51,18.25,2,2004,0.730790554339708
Tyto alba,Hainan,109.57,18.29,2,2019,0.667243763724564
Tyto alba,Tibet,95.46,29.49,186,2021,0.394316467273858
Tyto longimembris,Hebei,117.5,38.15,579,2005,0.56718919607893
Anhinga melanogaster,Yunnan,97.84,24,41,2024,0.584580298931494
Fregata andrewsi,Fujian,119.23,25.89,122,2006,0.389909503415839
Fregata andrewsi,Liaoning,121.68,38.87,655,2021,0.604023837739398
Fregata ariel,Beijing,116.3,40.13,652,2011,0.275425244382613
Fregata ariel,Jiangxi,116.61,27.67,143,2012,0.21563625937703
Fregata ariel,Liaoning,119.76,41.1,730,2021,0.397817020329039
Fregata ariel,Shaanxi,107.88,33.36,344,2017,0.430367904761462
Urile pelagicus,Jiangsu,121.54,31.77,318,2024,0.405449389239191
Sula dactylatra,Guangdong,116.53,22.16,40,2025,1.05098333180188
Sula dactylatra,Zhejiang,122.29,30.25,246,2021,1.42319399618161
Sula granti,Taiwan,124.8,26.44,176,2025,4.38391767499627
Sula sula,Fujian,116.09,37.45,539,2001,0.437955840498101
Sula sula,Hebei,118.55,24.78,81,2018,0.488263578910004
Sula sula,Jiangsu,121.11,32.02,318,2024,0.641620440720727
Sula sula,Zhejiang,121.63,29.97,246,2017,0.706689319024981
Harpactes wardi,Tibet,89.01,27.31,179,2020,1.4431799491586
