species,algorithm,fold,available,auc,tss,threshold
Tringa stagnatilis,GBM,4,TRUE,0.892810165210986,0.634891613174787,0.17738353300264428
Tringa stagnatilis,GBM,5,TRUE,0.7841589044475973,0.48137067423354507,0.05224341952613368
Tringa stagnatilis,RF,1,TRUE,0.7340192168237853,0.38049311094996385,0.03166666666666666
Tringa stagnatilis,RF,2,TRUE,0.4482863152221915,0,0
Tringa stagnatilis,RF,3,TRUE,0.7396359959555107,0,0
Tringa stagnatilis,RF,4,TRUE,0.8611885720298853,0.6029148689887405,0.22166666666666707
Tringa stagnatilis,RF,5,TRUE,0.6701930787736722,0.2804577138979705,0.08666666666666667
Tringa stagnatilis,MaxEnt,1,TRUE,NA,NA,NA
Tringa stagnatilis,MaxEnt,2,TRUE,NA,NA,NA
Tringa stagnatilis,MaxEnt,3,TRUE,NA,NA,NA
Tringa stagnatilis,MaxEnt,4,TRUE,NA,NA,NA
Tringa stagnatilis,MaxEnt,5,TRUE,NA,NA,NA
Ciconia nigra,GLM,1,TRUE,0.5552340339120723,0.13562290587876946,0.06407206153769683
Ciconia nigra,GLM,2,TRUE,0.7555433565831395,-0.0477912684060966,0.03252561599786789
Ciconia nigra,GLM,3,TRUE,0.5681920538878772,-0.018817678043431485,0.3586953940108823
Ciconia nigra,GLM,4,TRUE,0.6365641531426522,0.15540811141994681,0.059955816814204685
Ciconia nigra,GLM,5,TRUE,0.6982521017714436,0.3797454328887411,0.173792971174689
Ciconia nigra,GAM,1,TRUE,0.8316749585406302,-0.005406640268047491,2.1992717457434197e-10
Ciconia nigra,GAM,2,TRUE,0.7386657194523379,0.016447085163179276,0.003408987180522408
Ciconia nigra,GAM,3,TRUE,0.4370753294562259,0.03299457596585009,0.14381375346698652
Ciconia nigra,GAM,4,TRUE,0.7784034191099555,-0.05932036223437642,0.5513920798612355
Ciconia nigra,GAM,5,TRUE,0.5801235439952355,0.37397681472555777,0.09658231070877232
Ciconia nigra,GBM,1,TRUE,0.77608555860155,0.0342166717433241,0.012865706817477979
Ciconia nigra,GBM,2,TRUE,0.7582719796779471,-0.02370188581761823,0.01678484931442417
Ciconia nigra,GBM,3,TRUE,0.5350604084669761,0.049854118937124214,0.026170277135134024
Ciconia nigra,GBM,4,TRUE,0.5568427030096536,0.1388086912340476,0.05439298273623741
Ciconia nigra,GBM,5,TRUE,0.630254428609022,0.40577000318555134,0.09275893732785116
Ciconia nigra,RF,1,TRUE,0.8341752123735066,0,0
Ciconia nigra,RF,2,TRUE,0.6776780332386119,0,0
Ciconia nigra,RF,3,TRUE,0.5599385145587342,0.013687364154379322,0.003166666666666724
Ciconia nigra,RF,4,TRUE,0.640966556083565,0,0
Ciconia nigra,RF,5,TRUE,0.6912923643716846,0,0
Ciconia nigra,MaxEnt,1,TRUE,NA,NA,NA
Ciconia nigra,MaxEnt,2,TRUE,NA,NA,NA
Ciconia nigra,MaxEnt,3,TRUE,NA,NA,NA
Ciconia nigra,MaxEnt,4,TRUE,NA,NA,NA
Ciconia nigra,MaxEnt,5,TRUE,NA,NA,NA
Motacilla citreola,GLM,1,TRUE,0.47975942043738656,0.2084796661067847,0.4114260622528134
Motacilla citreola,GLM,2,TRUE,0.6828597828597829,0.28402633402633404,0.26019913431408204
Motacilla citreola,GLM,3,TRUE,0.77674644341311,-0.02566202566202569,0.016432047752145403
Motacilla citreola,GLM,4,TRUE,0.8375452375452376,-0.06606606606606602,0.45021251816326574
Motacilla citreola,GLM,5,TRUE,0.6400555231490483,-0.05029489921576258,0.04718829511162099
Motacilla citreola,GAM,1,TRUE,0.6787380600939923,-0.035552501654196655,0.005205549797528027
Motacilla citreola,GAM,2,TRUE,0.604002079002079,0.2352968352968352,0.2256155243483371
Motacilla citreola,GAM,3,TRUE,0.7670549337216004,-0.05187005187005189,0.0063284769165947155
Motacilla citreola,GAM,4,TRUE,0.8286825286825287,-0.048140448140448155,0.016720040929554602
Motacilla citreola,GAM,5,TRUE,0.6630155335191307,0.04148032925011336,0.05014077997779576
Motacilla citreola,GBM,1,TRUE,0.6912887463734921,-0.05621723418333591,0.01898607428332342
Motacilla citreola,GBM,2,TRUE,0.6111659736659737,0.04782859782859794,0.08468413727557843
Motacilla citreola,GBM,3,TRUE,0.7150066733400067,-0.020611520611520606,0.016540739311729388
Motacilla citreola,GBM,4,TRUE,0.802017402017402,-0.06606606606606602,0.46344602850900796
Motacilla citreola,GBM,5,TRUE,0.6852220925961934,0.04657895305377324,0.03950237508201681
Motacilla citreola,RF,1,TRUE,0.732966016864322,0,0
Motacilla citreola,RF,2,TRUE,0.7087491337491337,0,0
Motacilla citreola,RF,3,TRUE,0.7669222252555586,0,0
Motacilla citreola,RF,4,TRUE,0.7303842303842304,0,0
Motacilla citreola,RF,5,TRUE,0.6683004947393436,0,0
Motacilla citreola,MaxEnt,1,TRUE,NA,NA,NA
Motacilla citreola,MaxEnt,2,TRUE,NA,NA,NA
Motacilla citreola,MaxEnt,3,TRUE,NA,NA,NA
Motacilla citreola,MaxEnt,4,TRUE,NA,NA,NA
Motacilla citreola,MaxEnt,5,TRUE,NA,NA,NA
Lanius sphenocercus,GLM,1,TRUE,0.6468217698379726,0.28620689655172415,0.04798247439834577
Lanius sphenocercus,GLM,2,TRUE,0.5705767203734378,0.15552627616322834,7.655852699759839e-4
Lanius sphenocercus,GLM,3,TRUE,0.7723180076628352,0.4233290762026394,0.2151716269989452
Lanius sphenocercus,GLM,4,TRUE,0.5913847404246673,0.2555115310372853,0.08178557689827236
Lanius sphenocercus,GLM,5,TRUE,0.5818694974514512,0.17892798469065374,0.04059860011489155
Lanius sphenocercus,GAM,1,TRUE,0.6488367262152056,0.2880141254673867,0.04133238718841449
Lanius sphenocercus,GAM,2,TRUE,0.6278798373738895,0.30063996386086433,0.04885212904777641
Lanius sphenocercus,GAM,3,TRUE,0.649223073648361,0.22967220093656882,0.02237722041531948
Lanius sphenocercus,GAM,4,TRUE,0.5394188763588337,0.07741542212740016,0.021379177277419812
Lanius sphenocercus,GAM,5,TRUE,0.5487955323668706,0.16633267739043056,0.3960390728078097
Lanius sphenocercus,GBM,1,TRUE,0.47274615704196093,0.11551724137931041,0.02688316500660419
Lanius sphenocercus,GBM,2,TRUE,0.5602318927872308,0.13127541032976953,0.014654839267888499
Lanius sphenocercus,GBM,3,TRUE,0.6308296083439762,0.3896551724137931,0.05563087307039081
Lanius sphenocercus,GBM,4,TRUE,0.6082241186630093,-0.008737173625927075,0.02102699486503734
Lanius sphenocercus,GBM,5,TRUE,0.4589343635849386,0.14678678244961585,0.032741379945964266
Lanius sphenocercus,RF,1,TRUE,0.506719983381803,0.10122559202326542,0.20866666666666672
Lanius sphenocercus,RF,2,TRUE,0.536504291522361,0.12302364101791907,0.0033333333333333335
Lanius sphenocercus,RF,3,TRUE,0.5733556832694764,0.02047679863771812,0.2651666666666669
Lanius sphenocercus,RF,4,TRUE,0.6154119678959666,0,0
Lanius sphenocercus,RF,5,TRUE,0.5875894399210462,0,0
Lanius sphenocercus,MaxEnt,1,TRUE,NA,NA,NA
Lanius sphenocercus,MaxEnt,2,TRUE,NA,NA,NA
Lanius sphenocercus,MaxEnt,3,TRUE,NA,NA,NA
Lanius sphenocercus,MaxEnt,4,TRUE,NA,NA,NA
Lanius sphenocercus,MaxEnt,5,TRUE,NA,NA,NA
Glaucidium cuculoides,GLM,1,TRUE,0.5289346654692412,0.21486304445442306,0.015308420510825519
Glaucidium cuculoides,GLM,2,TRUE,0.6178994595082881,0.3709369024856597,0.06748716384619241
Glaucidium cuculoides,GLM,3,TRUE,0.5550556742773591,0.3477486596933228,0.0799254215125872
Glaucidium cuculoides,GLM,4,TRUE,0.717867787650433,0.4030128781914295,0.19339773659367934
Glaucidium cuculoides,GLM,5,TRUE,0.7905148228230374,0.5910366147852968,0.295014735108142
Glaucidium cuculoides,GAM,1,TRUE,0.49303996407723394,0.25190839694656475,1.2076751810441745e-4
Glaucidium cuculoides,GAM,2,TRUE,0.6078198160220413,0.35923879495942557,0.05471583246567963
Glaucidium cuculoides,GAM,3,TRUE,0.4998687811644734,0.3477486596933228,0.033071574187176433
Glaucidium cuculoides,GAM,4,TRUE,0.5796592059385896,0.35079715442582393,0.11527441223297503
Glaucidium cuculoides,GAM,5,TRUE,0.6147674273154519,0.40004646092814644,0.11834931849646696
Glaucidium cuculoides,GBM,1,TRUE,0.4956499775482712,0.18152222721149514,0.02596833095889249
Glaucidium cuculoides,GBM,2,TRUE,0.6273580644675629,0.31242378163532614,0.12700130076538285
Glaucidium cuculoides,GBM,3,TRUE,0.5644846848873393,0.16801634611779703,0.021087646003220724
Glaucidium cuculoides,GBM,4,TRUE,0.6270385783376449,0.3581430660218199,0.05572590650551629
Glaucidium cuculoides,GBM,5,TRUE,0.6871928664605708,0.4225621414913958,0.08369573243037207
Glaucidium cuculoides,RF,1,TRUE,0.5143129770992366,0.27026268522676244,0.0033333333333333335
Glaucidium cuculoides,RF,2,TRUE,0.588484816548983,0.26485599433913976,0.02
Glaucidium cuculoides,RF,3,TRUE,0.5935121658606081,0.09837663554905718,0.0033333333333333335
Glaucidium cuculoides,RF,4,TRUE,0.6098969463502418,0.32623580024744125,0.03
Glaucidium cuculoides,RF,5,TRUE,0.6492467968763961,0.4157716981469237,0.04
Glaucidium cuculoides,MaxEnt,1,TRUE,NA,NA,NA
Glaucidium cuculoides,MaxEnt,2,TRUE,NA,NA,NA
Glaucidium cuculoides,MaxEnt,3,TRUE,NA,NA,NA
Glaucidium cuculoides,MaxEnt,4,TRUE,NA,NA,NA
Glaucidium cuculoides,MaxEnt,5,TRUE,NA,NA,NA
Acrocephalus bistrigiceps,GLM,1,TRUE,0.5405311270256398,0.2706841346271358,0.004378105682552837
Acrocephalus bistrigiceps,GLM,2,TRUE,0.8240856797528985,0.5532476834236089,0.3266672591681367
Acrocephalus bistrigiceps,GLM,3,TRUE,0.679422660236248,0.3629691759278675,0.3998785743884515
Acrocephalus bistrigiceps,GLM,4,TRUE,0.7687050142139963,0.6100526220286699,0.21978155718438508
Acrocephalus bistrigiceps,GLM,5,TRUE,0.7877123801178132,0.5808577966019182,0.20572234542818182
Acrocephalus bistrigiceps,GAM,1,TRUE,0.5575733874318676,0.1418497787989148,7.819905228055086e-4
Acrocephalus bistrigiceps,GAM,2,TRUE,0.7710842025157796,0.42996553113389147,0.352847539822178
Acrocephalus bistrigiceps,GAM,3,TRUE,0.5690221569860907,0.2876563919759558,0.2977674427327145
Acrocephalus bistrigiceps,GAM,4,TRUE,0.6308594931349423,0.36735619669751407,0.05976122676650673
Acrocephalus bistrigiceps,GAM,5,TRUE,0.8268438732291514,0.5671096830728786,0.16992331981346376
Acrocephalus bistrigiceps,GBM,1,TRUE,0.4489098819446142,0.17130251998142398,0.023784568957336178
Acrocephalus bistrigiceps,GBM,2,TRUE,0.7889229598460092,0.4566005640359909,0.0879725293981429
Acrocephalus bistrigiceps,GBM,3,TRUE,0.5502551198713916,0.19280771650241135,0.1755699413551591
Acrocephalus bistrigiceps,GBM,4,TRUE,0.5353232928083227,0.17428778806024314,0.05396328308334921
Acrocephalus bistrigiceps,GBM,5,TRUE,0.7760284309429921,0.5591159145124385,0.08947580117688131
Acrocephalus bistrigiceps,RF,1,TRUE,0.6176582015496297,0,0
Acrocephalus bistrigiceps,RF,2,TRUE,0.6477572854648821,0.2884193562827342,0.04483333333333349
Acrocephalus bistrigiceps,RF,3,TRUE,0.5272943314461452,0.11005102397427846,0.03666666666666667
Acrocephalus bistrigiceps,RF,4,TRUE,0.6652301457690679,0.3163672654690619,0.04
Acrocephalus bistrigiceps,RF,5,TRUE,0.7268000584197459,0.42275449101796414,0.055
Acrocephalus bistrigiceps,MaxEnt,1,TRUE,NA,NA,NA
Acrocephalus bistrigiceps,MaxEnt,2,TRUE,NA,NA,NA
Acrocephalus bistrigiceps,MaxEnt,3,TRUE,NA,NA,NA
Acrocephalus bistrigiceps,MaxEnt,4,TRUE,NA,NA,NA
Acrocephalus bistrigiceps,MaxEnt,5,TRUE,NA,NA,NA
Staphida torqueola,GLM,1,TRUE,0.744902897670776,0.469390987566326,0.16559706502976482
Staphida torqueola,GLM,2,TRUE,0.6201097478548763,0.29807196618208076,0.048101923754433576
Staphida torqueola,GLM,3,TRUE,0.78647931303669,0.46794691647150666,0.1823500807759699
Staphida torqueola,GLM,4,TRUE,0.7109810044236273,0.42205308352849347,0.15048848744042992
Staphida torqueola,GLM,5,TRUE,0.6615602571886725,0.32443603755079176,0.049920992267414956
Staphida torqueola,GAM,1,TRUE,0.6371267917953591,0.4161716955729786,0.09529876110889236
Staphida torqueola,GAM,2,TRUE,0.45022969149167724,0.3224043715846996,0.010878337684007072
Staphida torqueola,GAM,3,TRUE,0.7698985167837626,0.4551236013531095,0.10610666657540668
Staphida torqueola,GAM,4,TRUE,0.7251105906843612,0.4579104865990111,0.1259981984396707
Staphida torqueola,GAM,5,TRUE,0.6158205283888344,0.2857643267479333,0.028897675699007162
Staphida torqueola,GBM,1,TRUE,0.6879086261362336,0.4161716955729786,0.05361403383396217
Staphida torqueola,GBM,2,TRUE,0.4918090066558981,0.20885314637247832,0.019977344011644367
Staphida torqueola,GBM,3,TRUE,0.6860994015092375,0.4626593806921675,0.06005936656794089
Staphida torqueola,GBM,4,TRUE,0.7019646109810044,0.47583918813427006,0.06668492407623144
Staphida torqueola,GBM,5,TRUE,0.6061915214920679,0.3628975760123301,0.07249608313755526
Staphida torqueola,RF,1,TRUE,0.6979488397877563,0.43391145957076116,0.04
Staphida torqueola,RF,2,TRUE,0.5587861291542083,0.0064267793930645745,0.0033333333333333335
Staphida torqueola,RF,3,TRUE,0.6919594067135051,0.4044444444444444,0.02666666666666667
Staphida torqueola,RF,4,TRUE,0.622319802237835,0.36347905282331494,0.016666666666666666
Staphida torqueola,RF,5,TRUE,0.5746890227764545,0.33039092055485497,0.006666666666666667
Staphida torqueola,MaxEnt,1,TRUE,NA,NA,NA
Staphida torqueola,MaxEnt,2,TRUE,NA,NA,NA
Staphida torqueola,MaxEnt,3,TRUE,NA,NA,NA
Staphida torqueola,MaxEnt,4,TRUE,NA,NA,NA
Staphida torqueola,MaxEnt,5,TRUE,NA,NA,NA
Ciconia boyciana,GLM,1,TRUE,0.867554578038449,0.6286493971977842,0.25098982507670614
Ciconia boyciana,GLM,2,TRUE,0.8384705423332033,0.6406728226470717,0.21423133701661967
Ciconia boyciana,GLM,3,TRUE,0.5457070707070707,0.12222222222222223,0.6576109348583556
Ciconia boyciana,GLM,4,TRUE,0.8074453454735145,0.4967136150234741,0.10524805424103309
Ciconia boyciana,GLM,5,TRUE,0.6687920875420875,0.437878787878788,0.025399087870968992
Ciconia boyciana,GAM,1,TRUE,0.7996823069403715,0.5862821766047572,0.21315051294409593
Ciconia boyciana,GAM,2,TRUE,0.8326006849612,0.6184419300299129,0.12687978802464983
Ciconia boyciana,GAM,3,TRUE,0.5187710437710438,0.06969696969696981,0.49687604875271457
Ciconia boyciana,GAM,4,TRUE,0.7188504765969554,0.3868544600938968,0.026186516628269298
Ciconia boyciana,GAM,5,TRUE,0.6688341750841751,0.06786616161616155,1.1067293784300836e-5
Ciconia boyciana,GBM,1,TRUE,0.8180311176278918,0.5884001303356143,0.15671309183106422
Ciconia boyciana,GBM,2,TRUE,0.8221615294576669,0.5459921099406078,0.08487592635774402
Ciconia boyciana,GBM,3,TRUE,0.603956228956229,0.05252525252525242,0.013903831240816643
Ciconia boyciana,GBM,4,TRUE,0.638772703561436,0.281832408592972,0.043335368348367403
Ciconia boyciana,GBM,5,TRUE,0.6641835016835017,0.0927398989898991,0.014395902756225164
Ciconia boyciana,RF,1,TRUE,0.7455808080808081,0.4328527207559465,0.05700000000000007
Ciconia boyciana,RF,2,TRUE,0.7732128148437162,0.5257900897385874,0.056666666666666664
Ciconia boyciana,RF,3,TRUE,0.5900252525252525,0.03939393939393954,0.0033333333333333335
Ciconia boyciana,RF,4,TRUE,0.5215772750984019,0.04202589273011803,0.03666666666666667
Ciconia boyciana,RF,5,TRUE,0.7134995791245792,0,0
Ciconia boyciana,MaxEnt,1,TRUE,NA,NA,NA
Ciconia boyciana,MaxEnt,2,TRUE,NA,NA,NA
Ciconia boyciana,MaxEnt,3,TRUE,NA,NA,NA
Ciconia boyciana,MaxEnt,4,TRUE,NA,NA,NA
Ciconia boyciana,MaxEnt,5,TRUE,NA,NA,NA
Remiz consobrinus,GLM,1,TRUE,0.584507473658417,0.3346238666993384,0.002573852282390954
Remiz consobrinus,GLM,2,TRUE,0.7791909262759924,0.41501701323251416,0.406681879514182
Remiz consobrinus,GLM,3,TRUE,0.866438577702387,0.6445046612088237,0.16916227128897177
Remiz consobrinus,GLM,4,TRUE,0.8703029185301305,0.638926030092059,0.25711661564146393
Remiz consobrinus,GLM,5,TRUE,0.8039697542533081,0.5573534971644611,0.12958242415454962
Remiz consobrinus,GAM,1,TRUE,0.5008821367311933,0.08886302376868427,1.3094104543069886e-6
Remiz consobrinus,GAM,2,TRUE,0.7922722117202269,0.4302306238185256,0.057782134827942463
Remiz consobrinus,GAM,3,TRUE,0.8938164410933895,0.6648026623157259,0.201526099325169
Remiz consobrinus,GAM,4,TRUE,0.8227826701707471,0.5213088047704675,0.2680022656703726
Remiz consobrinus,GAM,5,TRUE,0.8240831758034026,0.5356521739130433,0.17590363173037774
Remiz consobrinus,GBM,1,TRUE,0.5453044596912522,0.21537613330066163,0.016674463938750425
Remiz consobrinus,GBM,2,TRUE,0.6154102079395085,0.3686049149338375,0.42101245615284694
Remiz consobrinus,GBM,3,TRUE,0.8392763446347582,0.5591150531528748,0.081102512845988
Remiz consobrinus,GBM,4,TRUE,0.7806414926153042,0.46369127207340144,0.07123201770352328
Remiz consobrinus,GBM,5,TRUE,0.5347448015122873,0.3180718336483932,0.036672211524197355
Remiz consobrinus,RF,1,TRUE,0.6845656701788777,0,0
Remiz consobrinus,RF,2,TRUE,0.7047183364839319,0.3496257088846879,0.04666666666666667
Remiz consobrinus,RF,3,TRUE,0.7508391613417956,0.42571175975906894,0.05016666666666671
Remiz consobrinus,RF,4,TRUE,0.6735211397482594,0.33420935343568936,0.01
Remiz consobrinus,RF,5,TRUE,0.6191115311909263,0.36283553875236296,0.02
Remiz consobrinus,MaxEnt,1,TRUE,NA,NA,NA
Remiz consobrinus,MaxEnt,2,TRUE,NA,NA,NA
Remiz consobrinus,MaxEnt,3,TRUE,NA,NA,NA
Remiz consobrinus,MaxEnt,4,TRUE,NA,NA,NA
Remiz consobrinus,MaxEnt,5,TRUE,NA,NA,NA
Turdus cardis,GLM,1,TRUE,0.7178421683138664,0.3484576220425275,0.29557376891161996
Turdus cardis,GLM,2,TRUE,0.7735028712059064,0.4236464315012305,0.06104088256497592
Turdus cardis,GLM,3,TRUE,0.837514129206156,0.6026106425528215,0.18275635367188922
Turdus cardis,GLM,4,TRUE,0.7672387345929655,0.45489325609514,0.0799539270487134
Turdus cardis,GLM,5,TRUE,0.8538308618095852,0.5656028368794326,0.3539585196844975
Turdus cardis,GAM,1,TRUE,0.6544249775381851,0.2512728361784966,0.004479577844381168
Turdus cardis,GAM,2,TRUE,0.6859721082854799,0.35996718621821167,0.031077271698506506
Turdus cardis,GAM,3,TRUE,0.8203199721763325,0.5677767150682549,0.17832203174405095
Turdus cardis,GAM,4,TRUE,0.761770703625503,0.38864526374677433,0.009944257370190772
Turdus cardis,GAM,5,TRUE,0.8382360842467226,0.5524930152589729,0.25039541944732063
Turdus cardis,GBM,1,TRUE,0.4327268643306379,0.28773584905660377,0.021487858657955387
Turdus cardis,GBM,2,TRUE,0.6424323215750616,0.401538146021329,0.06085984544066471
Turdus cardis,GBM,3,TRUE,0.7994848274063125,0.5666137727154159,0.16261755232547234
Turdus cardis,GBM,4,TRUE,0.699312435710032,0.43868767256780905,0.04592636970689398
Turdus cardis,GBM,5,TRUE,0.6984270900494305,0.3984123146357188,0.0586173229033666
Turdus cardis,RF,1,TRUE,0.5101078167115902,0.11912249176400103,0.006666666666666667
Turdus cardis,RF,2,TRUE,0.607383100902379,0.2936628383921247,0.043333333333333335
Turdus cardis,RF,3,TRUE,0.6785170854708287,0.357327623684897,0.023333333333333334
Turdus cardis,RF,4,TRUE,0.587154638803169,0.24261454893256107,0.0033333333333333335
Turdus cardis,RF,5,TRUE,0.6184585213840533,0.3194444444444444,0.014333333333333372
Turdus cardis,MaxEnt,1,TRUE,NA,NA,NA
Turdus cardis,MaxEnt,2,TRUE,NA,NA,NA
Turdus cardis,MaxEnt,3,TRUE,NA,NA,NA
Turdus cardis,MaxEnt,4,TRUE,NA,NA,NA
Turdus cardis,MaxEnt,5,TRUE,NA,NA,NA
Lalage melaschistos,GLM,1,TRUE,0.7572736568135341,0.4620979736010411,0.11866158197959584
Lalage melaschistos,GLM,2,TRUE,0.676969696969697,0.41075757575757565,0.10369519540626031
Lalage melaschistos,GLM,3,TRUE,0.8038460449177264,0.5326309628328945,0.21540312357454827
Lalage melaschistos,GLM,4,TRUE,0.6054156623416586,0.27866813682752967,0.05643858208439391
Lalage melaschistos,GLM,5,TRUE,0.7914520646968465,0.4907532905635372,0.24297676896594977
Lalage melaschistos,GAM,1,TRUE,0.775178936605317,0.4203499721137758,0.07066817432718614
Lalage melaschistos,GAM,2,TRUE,0.6514141414141414,0.4259848484848485,0.1089210421445927
Lalage melaschistos,GAM,3,TRUE,0.8122480576245905,0.5818063383273386,0.3174090411387314
Lalage melaschistos,GAM,4,TRUE,0.4683060669777937,0.22076773167854746,0.013508605610457507
Lalage melaschistos,GAM,5,TRUE,0.5671214722448119,0.24045962471009918,0.01962182675134644
Lalage melaschistos,GBM,1,TRUE,0.7017074502695668,0.40050427588771154,0.05177954811782238
Lalage melaschistos,GBM,2,TRUE,0.4869570707070707,0.2859848484848486,0.02518168018853699
Lalage melaschistos,GBM,3,TRUE,0.6581749695545045,0.39559319153756833,0.08204787050940009
Lalage melaschistos,GBM,4,TRUE,0.5223537104466895,0.30069490743115024,0.042382623452713104
Lalage melaschistos,GBM,5,TRUE,0.5674829071413512,0.3227463028222042,0.05221018931974917
Lalage melaschistos,RF,1,TRUE,0.6213776956683399,0.3542480014872653,0.01
Lalage melaschistos,RF,2,TRUE,0.5451767676767677,0.14340909090909082,0.0033333333333333335
Lalage melaschistos,RF,3,TRUE,0.6026650429069076,0.27861640563784507,0.013333333333333334
Lalage melaschistos,RF,4,TRUE,0.5563939176368019,0.20438227601415448,0.0033333333333333335
Lalage melaschistos,RF,5,TRUE,0.5044275774826059,0.2192403843257733,0.006666666666666667
Lalage melaschistos,MaxEnt,1,TRUE,NA,NA,NA
Lalage melaschistos,MaxEnt,2,TRUE,NA,NA,NA
Lalage melaschistos,MaxEnt,3,TRUE,NA,NA,NA
Lalage melaschistos,MaxEnt,4,TRUE,NA,NA,NA
Lalage melaschistos,MaxEnt,5,TRUE,NA,NA,NA
Regulus regulus,GLM,1,TRUE,0.6569130838230746,0.00799566965666565,7.520106084581556e-5
Regulus regulus,GLM,2,TRUE,0.6149802148106275,0.2977529677784059,0.19463960529618501
Regulus regulus,GLM,3,TRUE,0.9207714110617435,0.7360579132832847,0.29507601675153583
Regulus regulus,GLM,4,TRUE,0.6050837111963725,0.03168817579351235,0.014622906456296648
Regulus regulus,GLM,5,TRUE,0.7844952368128724,-0.05749486652977409,0.5685792201304227
Regulus regulus,GAM,1,TRUE,0.7098592638416331,0.04293226105784109,7.270373386842855e-11
Regulus regulus,GAM,2,TRUE,0.7720039570378745,0.5192622950819672,0.2023501745714323
Regulus regulus,GAM,3,TRUE,0.7350237475103416,0.39204458403554465,0.08723828301746059
Regulus regulus,GAM,4,TRUE,0.45683641437042205,0.28894314614579697,0.047539378397022054
Regulus regulus,GAM,5,TRUE,0.718147238024708,-0.01393610933450029,0.006444508017013106
Regulus regulus,GBM,1,TRUE,0.7265813485926385,0.058351376430559876,0.005186209117875029
Regulus regulus,GBM,2,TRUE,0.6782716223855285,0.12220180893159971,0.024685533842678416
Regulus regulus,GBM,3,TRUE,0.7562815995097288,0.5630266584954802,0.1220077434214541
Regulus regulus,GBM,4,TRUE,0.5077214858737356,0.11806766655040102,0.022504588901413172
Regulus regulus,GBM,5,TRUE,0.7252162789914834,-0.05749486652977409,0.49171053463932213
Regulus regulus,RF,1,TRUE,0.6783173523043613,0,0
Regulus regulus,RF,2,TRUE,0.7054409270774449,0,0
Regulus regulus,RF,3,TRUE,0.5776390378428068,0.22347556304580962,0.03333333333333333
Regulus regulus,RF,4,TRUE,0.5279124520404604,0.10380188350191832,0.05
Regulus regulus,RF,5,TRUE,0.5852829299491702,0,0
Regulus regulus,MaxEnt,1,TRUE,NA,NA,NA
Regulus regulus,MaxEnt,2,TRUE,NA,NA,NA
Regulus regulus,MaxEnt,3,TRUE,NA,NA,NA
Regulus regulus,MaxEnt,4,TRUE,NA,NA,NA
Regulus regulus,MaxEnt,5,TRUE,NA,NA,NA
Calidris alpina,GLM,1,TRUE,0.893468727158818,0.6818158087083637,0.3397360862943764
Calidris alpina,GLM,2,TRUE,0.705842090429601,0.32427426822885197,0.19544935844321204
Calidris alpina,GLM,3,TRUE,0.9127051773791536,0.7173233634238634,0.2762276820716051
Calidris alpina,GLM,4,TRUE,0.5074150125484828,0.2523385808806753,0.0048396058935887745
Calidris alpina,GLM,5,TRUE,0.60902541216128,0.3881615648478949,0.010570824991581098
Calidris alpina,GAM,1,TRUE,0.8489480004176674,0.5874360446904041,0.27783257646878035
Calidris alpina,GAM,2,TRUE,0.8296090510126022,0.6652977412731005,0.07744390608135479
Calidris alpina,GAM,3,TRUE,0.9335167176785092,0.7630855061795359,0.14594579116313788
Calidris alpina,GAM,4,TRUE,0.6487185337288006,0.11902045782949267,3.7699011828827084e-4
Calidris alpina,GAM,5,TRUE,0.7056652146562059,0.37719433597227336,0.05793818961385459
Calidris alpina,GBM,1,TRUE,0.8182886081236296,0.5050250600396784,0.11324845184390028
Calidris alpina,GBM,2,TRUE,0.6334500946169022,0.4229979466119096,0.02608410848006161
Calidris alpina,GBM,3,TRUE,0.8754826753451371,0.642510299226428,0.05351618834375774
Calidris alpina,GBM,4,TRUE,0.5016351053312039,0.21324815575328926,0.018456527370658126
Calidris alpina,GBM,5,TRUE,0.5498688442867147,0.3209338761557725,0.016351148751200344
Calidris alpina,RF,1,TRUE,0.78265636420591,0.4777200584734258,0.06666666666666667
Calidris alpina,RF,2,TRUE,0.7044228368965656,0.41218746225389546,0.04
Calidris alpina,RF,3,TRUE,0.8217620394405486,0.5771763976599125,0.04666666666666667
Calidris alpina,RF,4,TRUE,0.7516541181838924,0,0
Calidris alpina,RF,5,TRUE,0.6830601417193861,0,0
Calidris alpina,MaxEnt,1,TRUE,NA,NA,NA
Calidris alpina,MaxEnt,2,TRUE,NA,NA,NA
Calidris alpina,MaxEnt,3,TRUE,NA,NA,NA
Calidris alpina,MaxEnt,4,TRUE,NA,NA,NA
Calidris alpina,MaxEnt,5,TRUE,NA,NA,NA
Turdus ruficollis,GLM,1,TRUE,0.5650446744230893,0.2634955325576911,0.10591993110207161
Turdus ruficollis,GLM,2,TRUE,0.6269794209975584,0.289082664806418,0.20718359066456418
Turdus ruficollis,GLM,3,TRUE,0.7077874436641861,0.35547636516088454,0.1741613477949363
Turdus ruficollis,GLM,4,TRUE,0.5731167337550316,0.1437607820586544,0.6128720012064839
Turdus ruficollis,GLM,5,TRUE,0.7730490405117271,-0.05543710021321957,0.5246238588139699
Turdus ruficollis,GAM,1,TRUE,0.5496882432345568,0.276216494182683,0.04223006218003081
Turdus ruficollis,GAM,2,TRUE,0.6748866410882456,0.3303801883501918,0.15664668727259604
Turdus ruficollis,GAM,3,TRUE,0.6521433811969395,0.34136882926318,0.09104400273060193
