algorithm,mean_auc,mean_tss,mean_threshold,available,species
MaxEnt,NA,NA,NA,TRUE,Ficedula narcissina
RF,0.6374380172313974,0.2337283596365375,0.038166666666666696,TRUE,Ficedula narcissina
GAM,0.6400253588516747,0.2031658692185008,0.13362615843312137,TRUE,Nisaetus nipalensis
GBM,0.6038472089314194,0.10729186602870813,0.12908892992616963,TRUE,Nisaetus nipalensis
GLM,0.6645819776714513,0.2862918660287081,0.16948124000257359,TRUE,Nisaetus nipalensis
MaxEnt,NA,NA,NA,TRUE,Nisaetus nipalensis
RF,0.6021829346092504,0.0983030303030303,0.004666666666666667,TRUE,Nisaetus nipalensis
GAM,0.6726759873676491,0.38784619795737474,0.06809674598953537,TRUE,Limnodromus semipalmatus
GBM,0.6651751436027012,0.2502160098919413,0.04885878572371792,TRUE,Limnodromus semipalmatus
GLM,0.7714729857369124,0.36269562568320696,0.177113975212453,TRUE,Limnodromus semipalmatus
MaxEnt,NA,NA,NA,TRUE,Limnodromus semipalmatus
RF,0.6130269556089485,0.1755295014467102,0.03633333333333335,TRUE,Limnodromus semipalmatus
GAM,0.8075715425957525,0.4922866669344796,0.09091903016668437,TRUE,Aegithalos fuliginosus
GBM,0.7147816451132157,0.4290994466151193,0.06892625358888428,TRUE,Aegithalos fuliginosus
GLM,0.7161995751653141,0.4260488102192137,0.10672350285185747,TRUE,Aegithalos fuliginosus
MaxEnt,NA,NA,NA,TRUE,Aegithalos fuliginosus
RF,0.7063133611858755,0.40409262199591295,0.049800000000000025,TRUE,Aegithalos fuliginosus
GAM,0.8499165501165501,0.4555693212260376,0.22033269128649108,TRUE,Phylloscopus maculipennis
GBM,0.8279365097588979,0.4561249695578053,0.05313115077169736,TRUE,Phylloscopus maculipennis
GLM,0.7639487318651498,0.3579701840448109,0.17792942440605367,TRUE,Phylloscopus maculipennis
MaxEnt,NA,NA,NA,TRUE,Phylloscopus maculipennis
RF,0.8222082350485336,0.49617719096823565,0.04566666666666669,TRUE,Phylloscopus maculipennis
GAM,0.8129413802330807,0.591204072327583,0.1916993303035775,TRUE,Egretta eulophotes
GBM,0.7940594723989163,0.554340931037706,0.04374368629999972,TRUE,Egretta eulophotes
GLM,0.7836662122168329,0.5173931815291057,0.19055508214802722,TRUE,Egretta eulophotes
MaxEnt,NA,NA,NA,TRUE,Egretta eulophotes
RF,0.7395546905367097,0.4363152390741437,0.02533333333333339,TRUE,Egretta eulophotes
GAM,0.8237052643180849,0.624087953358313,0.08810140738815458,TRUE,Artamus fuscus
GBM,0.8464037829703153,0.6141732893553358,0.05908948787472547,TRUE,Artamus fuscus
GLM,0.8365310402513932,0.6024113234680395,0.12449255412165122,TRUE,Artamus fuscus
MaxEnt,NA,NA,NA,TRUE,Artamus fuscus
RF,0.7868184416295286,0.5050386656843557,0.051333333333333384,TRUE,Artamus fuscus
GAM,0.7629088715030821,0.4624191559981034,0.09975170957623507,TRUE,Anser erythropus
GBM,0.6690792603129445,0.37842816500711235,0.04782372843311332,TRUE,Anser erythropus
GLM,0.745616661925083,0.42201422475106687,0.07525556466441152,TRUE,Anser erythropus
MaxEnt,NA,NA,NA,TRUE,Anser erythropus
RF,0.6504785443338075,0.24832859174964436,0.06073333333333339,TRUE,Anser erythropus
GAM,0.7554394553715206,0.5103060731538992,0.10160446361417384,TRUE,Emberiza siemsseni
GBM,0.7468783787669657,0.4676269841269841,0.05526329886587331,TRUE,Emberiza siemsseni
GLM,0.7585352973314929,0.5114251207729469,0.09664977963373808,TRUE,Emberiza siemsseni
MaxEnt,NA,NA,NA,TRUE,Emberiza siemsseni
RF,0.7230169513457557,0.44239072923855527,0.03490000000000001,TRUE,Emberiza siemsseni
GAM,0.7926276629072682,0.48049874686716787,0.06409622977311129,TRUE,Calidris alba
GBM,0.6836135338345865,0.3655989974937343,0.025782499789885876,TRUE,Calidris alba
GLM,0.7270620927318295,0.4141829573934837,0.08974764958972885,TRUE,Calidris alba
MaxEnt,NA,NA,NA,TRUE,Calidris alba
RF,0.738747149122807,0.3190426065162907,0.022000000000000002,TRUE,Calidris alba
GAM,0.7006983812446065,0.3496405254574575,0.14867975196640812,TRUE,Myiomela leucura
GBM,0.6709462984743085,0.4140482141143156,0.022875961496866052,TRUE,Myiomela leucura
GLM,0.7991012855563777,0.5550185353839839,0.17625492918718005,TRUE,Myiomela leucura
MaxEnt,NA,NA,NA,TRUE,Myiomela leucura
RF,0.7002714833305393,0.35709025831880686,0.032,TRUE,Myiomela leucura
GAM,0.6591487547455289,0.32763177029021434,0.09869183386051864,TRUE,Calidris pugnax
GBM,0.5880627659375287,0.19263021221275492,0.03820466714482255,TRUE,Calidris pugnax
GLM,0.5941053580009936,0.34216400108430467,0.09930624171977012,TRUE,Calidris pugnax
MaxEnt,NA,NA,NA,TRUE,Calidris pugnax
RF,0.5771256430597038,0.07999956041701775,0.07783333333333338,TRUE,Calidris pugnax
GAM,0.91857917409388,0.6540303030303031,0.2329922963440483,TRUE,Accipiter badius
GBM,0.8375445845004669,0.60271802054155,0.09817159938232123,TRUE,Accipiter badius
GLM,0.8912614166878873,0.5739489007724302,0.2056285952195102,TRUE,Accipiter badius
MaxEnt,NA,NA,NA,TRUE,Accipiter badius
RF,0.7532809927001104,0.55758229352347,0.15350000000000014,TRUE,Accipiter badius
GAM,0.7172290023701788,0.48569273863391504,0.01862567526642815,TRUE,Nipponia nippon
GBM,0.6689935143288085,0.4407899159663865,0.03186747547761319,TRUE,Nipponia nippon
GLM,0.5902547295841414,0.39017517776341304,0.0954298816740757,TRUE,Nipponia nippon
MaxEnt,NA,NA,NA,TRUE,Nipponia nippon
RF,0.6785691445809092,0.4088515406162465,0.012666666666666677,TRUE,Nipponia nippon
GAM,0.7860186413586414,0.4318181818181819,0.11517256844153402,TRUE,Pyrrhula nipalensis
GBM,0.6782233041958042,0.37386613386613393,0.0343783356773361,TRUE,Pyrrhula nipalensis
GLM,0.7846108441558441,0.47777322677322676,0.21991027368060462,TRUE,Pyrrhula nipalensis
MaxEnt,NA,NA,NA,TRUE,Pyrrhula nipalensis
RF,0.6379801998001998,0.2718301698301699,0.045300000000000014,TRUE,Pyrrhula nipalensis
GAM,0.6829441193344807,0.23329680627270985,0.20458960894602543,TRUE,Ibidorhyncha struthersii
GBM,0.6597886689615605,0.06305087014725566,0.11908046805903483,TRUE,Ibidorhyncha struthersii
GLM,0.6701692292981449,0.250479250334672,0.1922234573331299,TRUE,Ibidorhyncha struthersii
MaxEnt,NA,NA,NA,TRUE,Ibidorhyncha struthersii
RF,0.6602281459170013,0.05012220309810669,0.01,TRUE,Ibidorhyncha struthersii
GAM,0.6583480021123042,0.30832461588754495,0.1127577096749893,TRUE,Turdus boulboul
GBM,0.6114495523926874,0.2358999673095783,0.0406869443100346,TRUE,Turdus boulboul
GLM,0.6259783727713933,0.260531571403425,0.06057053552273861,TRUE,Turdus boulboul
MaxEnt,NA,NA,NA,TRUE,Turdus boulboul
RF,0.5939544138355923,0.2584287977468755,0.030933333333333337,TRUE,Turdus boulboul
GAM,0.760540196743555,0.4758961362021063,0.09048406904317004,TRUE,Phylloscopus ogilviegranti
GBM,0.6815649330458099,0.4108186664082186,0.04615986235127109,TRUE,Phylloscopus ogilviegranti
GLM,0.7432796730632552,0.46030978225754343,0.10207090654373438,TRUE,Phylloscopus ogilviegranti
MaxEnt,NA,NA,NA,TRUE,Phylloscopus ogilviegranti
RF,0.6327750977256574,0.28129007559604574,0.07813333333333347,TRUE,Phylloscopus ogilviegranti
GAM,0.7065358487782657,0.19693008077890117,0.23019876752370141,TRUE,Monticola gularis
GBM,0.6726588165396543,0.12429032258064514,0.12102822664572666,TRUE,Monticola gularis
GLM,0.6457628256566629,0.22032649071358748,0.05956727282106529,TRUE,Monticola gularis
MaxEnt,NA,NA,NA,TRUE,Monticola gularis
RF,0.6534402048895308,0.10999807414540204,0.029000000000000022,TRUE,Monticola gularis
GAM,0.6841155102040817,0.4003013205282112,0.08500395450149109,TRUE,Muscicapa muttui
GBM,0.6410763745498199,0.2732088835534214,0.03690612482868823,TRUE,Muscicapa muttui
GLM,0.70066756302521,0.4360612244897959,0.14164042783125563,TRUE,Muscicapa muttui
MaxEnt,NA,NA,NA,TRUE,Muscicapa muttui
RF,0.6140384873949579,0.2093889555822329,0.02266666666666667,TRUE,Muscicapa muttui
GAM,0.6869409228380227,0.44469013199245755,0.04887071621569405,TRUE,Dicaeum minullum
GBM,0.6849709350390062,0.4216160017746885,0.027675913271106245,TRUE,Dicaeum minullum
GLM,0.8009709394757274,0.6084841941805006,0.1544375220833666,TRUE,Dicaeum minullum
MaxEnt,NA,NA,NA,TRUE,Dicaeum minullum
RF,0.6704221081820535,0.4614017081376863,0.02720000000000001,TRUE,Dicaeum minullum
GAM,0.8818198647830093,0.7132116121155555,0.10714728206997318,TRUE,Linaria cannabina
GBM,0.8759222237149437,0.6959062508101942,0.0664178645039982,TRUE,Linaria cannabina
GLM,0.8357455693278747,0.6809411993466594,0.16120087797934662,TRUE,Linaria cannabina
MaxEnt,NA,NA,NA,TRUE,Linaria cannabina
RF,0.8723913701650557,0.6823387000596303,0.05216666666666672,TRUE,Linaria cannabina
GAM,0.7491946979149442,0.4428115062991584,0.0988713109281658,TRUE,Niltava davidi
GBM,0.555362953843622,0.27988037493502244,0.09278784306076358,TRUE,Niltava davidi
GLM,0.7572907107292592,0.5058510308181271,0.13819974041430377,TRUE,Niltava davidi
MaxEnt,NA,NA,NA,TRUE,Niltava davidi
RF,0.6216099801091701,0.2953102842869565,0.014,TRUE,Niltava davidi
GAM,0.6132222582972583,0.13546031746031742,0.09880945447332823,TRUE,Pelecanus crispus
GBM,0.7165027417027418,0.1534761904761904,0.07470851757673001,TRUE,Pelecanus crispus
GLM,0.5892854256854256,0.23930735930735936,0.037814611276027116,TRUE,Pelecanus crispus
MaxEnt,NA,NA,NA,TRUE,Pelecanus crispus
RF,0.7330996212121211,0,0,TRUE,Pelecanus crispus
GAM,0.6371607246067181,0.25208283328069614,0.0858101448859432,TRUE,Calidris minuta
GBM,0.6646007992456379,0.06199823097993804,0.051090969814380896,TRUE,Calidris minuta
GLM,0.6964191526094594,0.17012181261598225,0.08401312774609128,TRUE,Calidris minuta
MaxEnt,NA,NA,NA,TRUE,Calidris minuta
RF,0.6200335174600422,0.05021739130434781,0.039833333333333394,TRUE,Calidris minuta
GAM,0.8180031954887218,0.44167585630743517,0.07087440842299818,TRUE,Larus cachinnans
GBM,0.7647291144527987,0.4093654970760233,0.03802739156165125,TRUE,Larus cachinnans
GLM,0.80758059732665,0.5400864661654134,0.08894360421489093,TRUE,Larus cachinnans
MaxEnt,NA,NA,NA,TRUE,Larus cachinnans
RF,0.7566781223893067,0.34345029239766084,0.03053333333333338,TRUE,Larus cachinnans
GAM,0.7042353292991838,0.14702842668167748,0.044723797482007735,TRUE,Grus virgo
GBM,0.6439624202551835,0.13501078900459706,0.03216984648098417,TRUE,Grus virgo
GLM,0.7054365348531757,0.2172393282671921,0.0641031448677277,TRUE,Grus virgo
MaxEnt,NA,NA,NA,TRUE,Grus virgo
RF,0.6335543976920912,0.04538277511961728,0.002666666666666667,TRUE,Grus virgo
GAM,0.8427504821200511,0.6327726692209451,0.10680546523120162,TRUE,Curruca communis
GBM,0.8395267784163474,0.6124061302681992,0.04282785605462256,TRUE,Curruca communis
GLM,0.8289549521072797,0.6563627075351214,0.12502861980069624,TRUE,Curruca communis
MaxEnt,NA,NA,NA,TRUE,Curruca communis
RF,0.849523290229885,0.6135651340996169,0.08230000000000011,TRUE,Curruca communis
GAM,0.8064853282649693,0.42179251139399654,0.14709092449449943,TRUE,Charadrius atrifrons
GBM,0.6984368679278642,0.2813794200848656,0.19283437238162862,TRUE,Charadrius atrifrons
GLM,0.7228050575593273,0.232487741631306,0.16267919750294618,TRUE,Charadrius atrifrons
MaxEnt,NA,NA,NA,TRUE,Charadrius atrifrons
RF,0.6927374612014773,0.24277251296558228,0.10620000000000007,TRUE,Charadrius atrifrons
GAM,0.8089146399535424,0.621567944250871,0.0755545995436502,TRUE,Niltava macgrigoriae
GBM,0.7990786527293844,0.5833089430894309,0.047565789305592195,TRUE,Niltava macgrigoriae
GLM,0.7408697880371661,0.5367526132404181,0.09778781976515828,TRUE,Niltava macgrigoriae
MaxEnt,NA,NA,NA,TRUE,Niltava macgrigoriae
RF,0.7896801074332171,0.5764012775842043,0.07813333333333343,TRUE,Niltava macgrigoriae
GAM,0.9049879476409595,0.7118609838645256,0.09228006856883716,TRUE,Calidris canutus
GBM,0.7811168524306236,0.5773976953192558,0.04350925467188312,TRUE,Calidris canutus
GLM,0.8850893096460559,0.6451588562049512,0.11946856614072396,TRUE,Calidris canutus
MaxEnt,NA,NA,NA,TRUE,Calidris canutus
RF,0.7751587150230084,0.4793552436261361,0.08030000000000002,TRUE,Calidris canutus
GAM,0.7366227288623249,0.41678772512677037,0.14034785697516167,TRUE,Larus fuscus
GBM,0.6885246149199638,0.35684747810329204,0.10205609909332668,TRUE,Larus fuscus
GLM,0.7535342319858843,0.4460110953917563,0.21265516284258904,TRUE,Larus fuscus
MaxEnt,NA,NA,NA,TRUE,Larus fuscus
RF,0.6323665890413136,0.3015562002257229,0.08166666666666678,TRUE,Larus fuscus
GAM,0.5945555555555556,0.25136391792489354,0.09095404325171554,TRUE,Geokichla citrina
GBM,0.638846084978707,0.27209020518776617,0.03225129382598217,TRUE,Geokichla citrina
GLM,0.6462410472319009,0.35657297715834296,0.08338651180026706,TRUE,Geokichla citrina
MaxEnt,NA,NA,NA,TRUE,Geokichla citrina
RF,0.6286313637243516,0.2286964769647697,0.03500000000000004,TRUE,Geokichla citrina
GAM,0.5384319797338173,0.189118572292801,0.0860999563558944,TRUE,Ninox japonica
GBM,0.575457425892317,0.22865638233514823,0.07987496947917669,TRUE,Ninox japonica
GLM,0.5872214750237663,0.2436654567453116,0.05219390292464183,TRUE,Ninox japonica
MaxEnt,NA,NA,NA,TRUE,Ninox japonica
RF,0.5672270114942528,0.2010267479042434,0.06766666666666668,TRUE,Ninox japonica
GAM,0.7044528932856398,0.3507894776063791,0.07386870375702378,TRUE,Phalaropus lobatus
GBM,0.602951514643416,0.23087219613980176,0.03439619192480063,TRUE,Phalaropus lobatus
GLM,0.6640684197779267,0.2880107310529846,0.07892813865673694,TRUE,Phalaropus lobatus
MaxEnt,NA,NA,NA,TRUE,Phalaropus lobatus
RF,0.6049955892763991,0.17043699232431622,0.057266666666666695,TRUE,Phalaropus lobatus
GAM,0.8962669077549137,0.7144825773926224,0.0652982247753973,TRUE,Merops philippinus
GBM,0.8500029861442905,0.6828461538461539,0.021006094803513526,TRUE,Merops philippinus
GLM,0.8906554491984777,0.7315112443778111,0.15221033277291043,TRUE,Merops philippinus
MaxEnt,NA,NA,NA,TRUE,Merops philippinus
RF,0.7764656655188888,0.5338086561115047,0.02893333333333336,TRUE,Merops philippinus
GAM,0.6589363927449116,0.3186716398546964,0.05517679440204901,TRUE,Perdix hodgsoniae
GBM,0.6615408341982356,0.32436950787061064,0.027861859673924124,TRUE,Perdix hodgsoniae
GLM,0.6160535852000807,0.3627779795883065,0.10170051917168528,TRUE,Perdix hodgsoniae
MaxEnt,NA,NA,NA,TRUE,Perdix hodgsoniae
RF,0.6532423514710546,0.30006199186991867,0.029333333333333336,TRUE,Perdix hodgsoniae
GAM,0.6617263803808485,0.31590660639596807,0.17889341573070824,TRUE,Muscicapa ferruginea
GBM,0.6438555423063934,0.27260283687943265,0.05454833476108231,TRUE,Muscicapa ferruginea
GLM,0.6710372992492142,0.3938541033434651,0.08838824444352707,TRUE,Muscicapa ferruginea
MaxEnt,NA,NA,NA,TRUE,Muscicapa ferruginea
RF,0.6596255116514691,0.2815433975008443,0.057966666666666715,TRUE,Muscicapa ferruginea
GAM,0.681914351215215,0.38505597338844116,0.06360107478785956,TRUE,Phylloscopus affinis
GBM,0.673721871951079,0.3425741075063955,0.04388807763660578,TRUE,Phylloscopus affinis
GLM,0.6934619630377944,0.3532447638582663,0.09489349341962992,TRUE,Phylloscopus affinis
MaxEnt,NA,NA,NA,TRUE,Phylloscopus affinis
RF,0.682574371266072,0.28341834077238054,0.0718666666666667,TRUE,Phylloscopus affinis
GAM,0.8190733510316843,0.47558741258741255,0.19125720342434568,TRUE,Aquila heliaca
GBM,0.7772674825174826,0.40950720884054215,0.08723303884356516,TRUE,Aquila heliaca
GLM,0.7420536130536131,0.4925513252179919,0.1492591310298857,TRUE,Aquila heliaca
MaxEnt,NA,NA,NA,TRUE,Aquila heliaca
RF,0.6961632241215574,0.32960139860139864,0.054800000000000015,TRUE,Aquila heliaca
GAM,0.6603040065287017,0.08953633899975366,0.07760961415257535,TRUE,Acanthis flammea
GBM,0.6504716217048534,0.13107440256220743,0.08622998661672093,TRUE,Acanthis flammea
GLM,0.6598697708795269,0.135219512195122,0.12104719900951719,TRUE,Acanthis flammea
MaxEnt,NA,NA,NA,TRUE,Acanthis flammea
RF,0.5825698478689332,0.07358610495195861,0.010666666666666666,TRUE,Acanthis flammea
GAM,0.7040559595407326,0.4809166211044287,0.13996750887855564,TRUE,Aquila fasciata
GBM,0.744006181656643,0.48803471842536905,0.090648830511892875,TRUE,Aquila fasciata
GLM,0.7478927351011482,0.5399811372334609,0.16092731212198275,TRUE,Aquila fasciata
MaxEnt,NA,NA,NA,TRUE,Aquila fasciata
RF,0.6885074562602516,0.3980161290322581,0.05780000000000001,TRUE,Aquila fasciata
GAM,0.6904959321566464,0.41373064901636336,0.11630723194391117,TRUE,Grus japonensis
GBM,0.6126771787093216,0.31552380952380954,0.019621659771654542,TRUE,Grus japonensis
GLM,0.7164737773487774,0.4747755102040817,0.07058235356023239,TRUE,Grus japonensis
MaxEnt,NA,NA,NA,TRUE,Grus japonensis
RF,0.5977373460194889,0.17149586321014892,0.022000000000000002,TRUE,Grus japonensis
GAM,0.6716652480689245,0.19376262626262625,0.06175737149280645,TRUE,Prunella collaris
GBM,0.6651298351158645,0.15739661319073078,0.033894537522326976,TRUE,Prunella collaris
GLM,0.6862765597147951,0.16783660130718953,0.14905958891406418,TRUE,Prunella collaris
MaxEnt,NA,NA,NA,TRUE,Prunella collaris
RF,0.6642972593582888,0.1613585858585859,0.027233333333333345,TRUE,Prunella collaris
GAM,0.6906968699499808,0.15430434782608693,0.11538894729587874,TRUE,Curruca curruca
GBM,0.6883055463639861,0.13483339746056172,0.1977399103288822,TRUE,Curruca curruca
GLM,0.6680504386302424,0.14759061177375912,0.15209791409129853,TRUE,Curruca curruca
MaxEnt,NA,NA,NA,TRUE,Curruca curruca
RF,0.6281526866102347,0.10691304347826094,0.011333333333333334,TRUE,Curruca curruca
GAM,0.8322706039431583,0.48412008281573493,0.12948423974634418,TRUE,Enicurus maculatus
GBM,0.7347585580180689,0.411055900621118,0.026052067914883615,TRUE,Enicurus maculatus
GLM,0.602303106766422,0.23969151138716366,0.05616138222167132,TRUE,Enicurus maculatus
MaxEnt,NA,NA,NA,TRUE,Enicurus maculatus
RF,0.6621573028420854,0.3157614812723509,0.06460000000000005,TRUE,Enicurus maculatus
GAM,0.7372614285714285,0.47928571428571426,0.057845541070610455,TRUE,Chalcophaps indica
GBM,0.7639353007518797,0.5465939849624061,0.02762764658048959,TRUE,Chalcophaps indica
GLM,0.8455847368421052,0.6634285714285715,0.13932600466514433,TRUE,Chalcophaps indica
MaxEnt,NA,NA,NA,TRUE,Chalcophaps indica
RF,0.7301843984962406,0.5014736842105263,0.024966666666666668,TRUE,Chalcophaps indica
GAM,0.7623399470899471,0.5654497354497354,0.10123943944910488,TRUE,Charadrius dealbatus
GBM,0.7180152116402116,0.4906666666666667,0.03342032225810133,TRUE,Charadrius dealbatus
GLM,0.8279305555555555,0.5427142857142857,0.08574561201807654,TRUE,Charadrius dealbatus
MaxEnt,NA,NA,NA,TRUE,Charadrius dealbatus
RF,0.7638687169312169,0.3983703703703704,0.027333333333333373,TRUE,Charadrius dealbatus
GAM,0.728179138645518,0.33038545490269633,0.20621833590775246,TRUE,Podiceps auritus
GBM,0.6591906331216676,0.2057940680009646,0.03683404765234641,TRUE,Podiceps auritus
GLM,0.6216009674552778,0.28095545195545196,0.10176038748717461,TRUE,Podiceps auritus
MaxEnt,NA,NA,NA,TRUE,Podiceps auritus
RF,0.6372759588591486,0.16252230528092598,0.05226666666666667,TRUE,Podiceps auritus
GAM,0.7262457719585379,0.3089007092198581,0.11353580944372306,TRUE,Pyrrhula pyrrhula
GBM,0.7193567539552645,0.24415602836879438,0.017132613791878342,TRUE,Pyrrhula pyrrhula
GLM,0.750971914893617,0.3706153846153847,0.08102760593653369,TRUE,Pyrrhula pyrrhula
MaxEnt,NA,NA,NA,TRUE,Pyrrhula pyrrhula
RF,0.5614376623022368,0.12003109656301145,0.004,TRUE,Pyrrhula pyrrhula
GAM,0.6417002339181287,0.26914035087719296,0.028462031116925877,TRUE,Ixobrychus eurhythmus
GBM,0.7233236842105263,0.20577777777777778,0.1361479677678554,TRUE,Ixobrychus eurhythmus
GLM,0.651337134502924,0.3704327485380117,0.05614015541742448,TRUE,Ixobrychus eurhythmus
MaxEnt,NA,NA,NA,TRUE,Ixobrychus eurhythmus
RF,0.6827648538011696,0.16955555555555554,0.04466666666666667,TRUE,Ixobrychus eurhythmus
GAM,0.686708003967137,0.34406668185615563,0.12194224765033039,TRUE,Phylloscopus soror
GBM,0.726700326350636,0.3596786663628769,0.09457089384751272,TRUE,Phylloscopus soror
GLM,0.6929287438739451,0.3025331510594669,0.09122724489683316,TRUE,Phylloscopus soror
MaxEnt,NA,NA,NA,TRUE,Phylloscopus soror
RF,0.7406415027095368,0.35508483329535967,0.03350000000000004,TRUE,Phylloscopus soror
GAM,0.7397638807734396,0.46004161418867306,0.07224742947934458,TRUE,Pterorhinus berthemyi
GBM,0.6978816610059257,0.40200288026758624,0.02581165276637514,TRUE,Pterorhinus berthemyi
GLM,0.7674835721512192,0.5071596019243079,0.08972397838620617,TRUE,Pterorhinus berthemyi
MaxEnt,NA,NA,NA,TRUE,Pterorhinus berthemyi
RF,0.6823871412569942,0.35272634360869654,0.043733333333333346,TRUE,Pterorhinus berthemyi
GAM,0.748628540767665,0.04693825550887696,0.23984194946752999,TRUE,Anthus godlewskii
GBM,0.7513447865954928,-0.029548441096463728,0.27448198739694957,TRUE,Anthus godlewskii
GLM,0.7285190476765335,0.03455032433563503,0.22060844142100647,TRUE,Anthus godlewskii
MaxEnt,NA,NA,NA,TRUE,Anthus godlewskii
RF,0.7431450088674665,0.009086419753086394,0.0013333333333333335,TRUE,Anthus godlewskii
GAM,0.76994980450951,0.5540068201193522,0.08589366299635155,TRUE,Columba oenas
GBM,0.6899710677014435,0.4241651233206926,0.030574161310315536,TRUE,Columba oenas
GLM,0.7788273275127142,0.5768928770908663,0.09527499415582734,TRUE,Columba oenas
MaxEnt,NA,NA,NA,TRUE,Columba oenas
RF,0.6568000073492666,0.3318294970161978,0.02400000000000002,TRUE,Columba oenas
GAM,0.5831913012299255,0.16684247038162314,0.06969348499780607,TRUE,Prinia striata
GBM,0.5672852649577335,0.12674277904618464,0.026887624603066217,TRUE,Prinia striata
GLM,0.5729673267079444,0.2394609769800437,0.08567365356762638,TRUE,Prinia striata
MaxEnt,NA,NA,NA,TRUE,Prinia striata
RF,0.5794094628900375,0.09646776806687699,0.006133333333333335,TRUE,Prinia striata
GAM,0.7342382765802739,0.37932556085497265,0.11645344575779229,TRUE,Syrrhaptes paradoxus
GBM,0.7234625728669847,0.30225718810465735,0.10230231793739111,TRUE,Syrrhaptes paradoxus
GLM,0.7163452413596907,0.2685895786347222,0.07964505470861753,TRUE,Syrrhaptes paradoxus
MaxEnt,NA,NA,NA,TRUE,Syrrhaptes paradoxus
RF,0.6979288051303698,0.24246798166155212,0.020333333333333332,TRUE,Syrrhaptes paradoxus
GAM,0.7127467023172905,0.43857219251336893,0.050796336654476554,TRUE,Aviceda jerdoni
GBM,0.5929100713012478,0.29562210338680933,0.014298097897025555,TRUE,Aviceda jerdoni
GLM,0.7702292335115865,0.5709411764705883,0.08709389883525848,TRUE,Aviceda jerdoni
MaxEnt,NA,NA,NA,TRUE,Aviceda jerdoni
RF,0.5709116310160428,0.1927754010695187,0.012,TRUE,Aviceda jerdoni
GAM,0.8660323429585536,0.6464303619625097,0.08961267682608684,TRUE,Tragopan temminckii
GBM,0.7894596578178725,0.5871877472547787,0.05491121808587421,TRUE,Tragopan temminckii
GLM,0.7849187414500685,0.5228462306355603,0.12366456446025756,TRUE,Tragopan temminckii
MaxEnt,NA,NA,NA,TRUE,Tragopan temminckii
RF,0.7497532571079972,0.47308152475320736,0.041600000000000026,TRUE,Tragopan temminckii
GAM,0.7043647058823529,0.35131932773109253,0.049747613984451926,TRUE,Phylloscopus intermedius
GBM,0.6696225840336134,0.4038095238095238,0.0255040916436836,TRUE,Phylloscopus intermedius
GLM,0.7056594537815126,0.3536134453781513,0.05724385205353581,TRUE,Phylloscopus intermedius
MaxEnt,NA,NA,NA,TRUE,Phylloscopus intermedius
RF,0.682159068627451,0.37732492997198885,0.019333333333333334,TRUE,Phylloscopus intermedius
GAM,0.6557470238095238,0.3656190476190476,0.04003985352547813,TRUE,Otus spilocephalus
GBM,0.6784642857142857,0.4795,0.03173882380375552,TRUE,Otus spilocephalus
GLM,0.7095476190476191,0.46447619047619043,0.07346106114857671,TRUE,Otus spilocephalus
MaxEnt,NA,NA,NA,TRUE,Otus spilocephalus
RF,0.6567306547619047,0.4145,0.017333333333333333,TRUE,Otus spilocephalus
GAM,0.887691401175855,0.699735094037615,0.08208645086511458,TRUE,Aegithalos bonvaloti
GBM,0.8830855911595408,0.6832132237510389,0.047854126665304815,TRUE,Aegithalos bonvaloti
GLM,0.6973164865946379,0.4934561824729892,0.10758731495759562,TRUE,Aegithalos bonvaloti
MaxEnt,NA,NA,NA,TRUE,Aegithalos bonvaloti
RF,0.8812413550035398,0.6974801920768308,0.057100000000000026,TRUE,Aegithalos bonvaloti
GAM,0.7629821712769989,0.31994227611468984,0.05603669380213598,TRUE,Charadrius veredus
GBM,0.650085603764052,0.24132967032967026,0.028739420137865058,TRUE,Charadrius veredus
GLM,0.7332291398256916,0.41248440065681446,0.06838688259332634,TRUE,Charadrius veredus
MaxEnt,NA,NA,NA,TRUE,Charadrius veredus
RF,0.6128490274093722,0.16771037008968048,0.024,TRUE,Charadrius veredus
GAM,0.5940103132161956,0.3035749936338171,0.11367569777220571,TRUE,Ficedula elisae
GBM,0.5913612554112554,0.24850980392156866,0.036556877802418904,TRUE,Ficedula elisae
GLM,0.6185715813598166,0.21062923351158647,0.06188669299683737,TRUE,Ficedula elisae
MaxEnt,NA,NA,NA,TRUE,Ficedula elisae
RF,0.663599923605806,0.2891319073083779,0.035166666666666686,TRUE,Ficedula elisae
GAM,0.6695806011076542,0.41859428024083195,0.0500997192128396,TRUE,Paradoxornis guttaticollis
GBM,0.6657023692492726,0.40881376573617956,0.025984545931544666,TRUE,Paradoxornis guttaticollis
GLM,0.666944136562671,0.3895396825396825,0.06652917854678667,TRUE,Paradoxornis guttaticollis
MaxEnt,NA,NA,NA,TRUE,Paradoxornis guttaticollis
RF,0.6268709302890848,0.30925443637830197,0.024800000000000003,TRUE,Paradoxornis guttaticollis
GAM,0.7241427960927961,0.3910720390720391,0.07440745181465133,TRUE,Numenius minutus
GBM,0.6366878001628001,0.25517094017094016,0.03047498072836592,TRUE,Numenius minutus
GLM,0.6907655677655677,0.31043589743589745,0.0753279001208823,TRUE,Numenius minutus
MaxEnt,NA,NA,NA,TRUE,Numenius minutus
RF,0.584678724053724,0.17274643874643872,0.016800000000000002,TRUE,Numenius minutus
GAM,0.8824096144616861,0.5078966565349544,0.13089250062211627,TRUE,Pastor roseus
