"species","species_cn","order","order_cn","family","family_cn","genus","genus_cn","tree_label_direct","target_tree_label","bridge_type","bridge_note","tree_label_final","exact_match","bridged_match","unresolved","match_status"
"Bombycilla japonica","小太平鸟","Passeriformes","雀形目","Bombycillidae","太平鸟科","Bombycilla","太平鸟属","Bombycilla_japonica",NA,NA,NA,"Bombycilla_japonica",TRUE,FALSE,FALSE,"Exact match"
"Calcarius lapponicus","铁爪鹀","Passeriformes","雀形目","Calcariidae","铁爪鹀科","Calcarius","铁爪鹀属","Calcarius_lapponicus",NA,NA,NA,"Calcarius_lapponicus",TRUE,FALSE,FALSE,"Exact match"
"Plectrophenax nivalis","雪鹀","Passeriformes","雀形目","Calcariidae","铁爪鹀科","Plectrophenax","雪鹀属","Plectrophenax_nivalis",NA,NA,NA,"Plectrophenax_nivalis",TRUE,FALSE,FALSE,"Exact match"
"Coracina macei","大鹃鵙","Passeriformes","雀形目","Campephagidae","山椒鸟科","Coracina","鹃鵙属","Coracina_macei",NA,NA,NA,"Coracina_macei",TRUE,FALSE,FALSE,"Exact match"
"Lalage melaschistos","暗灰鹃鵙","Passeriformes","雀形目","Campephagidae","山椒鸟科","Lalage",NA,"Lalage_melaschistos",NA,NA,NA,"Lalage_melaschistos",TRUE,FALSE,FALSE,"Exact match"
"Lalage nigra","斑鹃鵙","Passeriformes","雀形目","Campephagidae","山椒鸟科","Lalage",NA,"Lalage_nigra",NA,NA,NA,"Lalage_nigra",TRUE,FALSE,FALSE,"Exact match"
"Pericrocotus brevirostris","短嘴山椒鸟","Passeriformes","雀形目","Campephagidae","山椒鸟科","Pericrocotus","山椒鸟属","Pericrocotus_brevirostris",NA,NA,NA,"Pericrocotus_brevirostris",TRUE,FALSE,FALSE,"Exact match"
"Pericrocotus cantonensis","小灰山椒鸟","Passeriformes","雀形目","Campephagidae","山椒鸟科","Pericrocotus","山椒鸟属","Pericrocotus_cantonensis",NA,NA,NA,"Pericrocotus_cantonensis",TRUE,FALSE,FALSE,"Exact match"
"Pericrocotus divaricatus","灰山椒鸟","Passeriformes","雀形目","Campephagidae","山椒鸟科","Pericrocotus","山椒鸟属","Pericrocotus_divaricatus",NA,NA,NA,"Pericrocotus_divaricatus",TRUE,FALSE,FALSE,"Exact match"
"Pericrocotus ethologus","长尾山椒鸟","Passeriformes","雀形目","Campephagidae","山椒鸟科","Pericrocotus","山椒鸟属","Pericrocotus_ethologus",NA,NA,NA,"Pericrocotus_ethologus",TRUE,FALSE,FALSE,"Exact match"
"Pericrocotus roseus","粉红山椒鸟","Passeriformes","雀形目","Campephagidae","山椒鸟科","Pericrocotus","山椒鸟属","Pericrocotus_roseus",NA,NA,NA,"Pericrocotus_roseus",TRUE,FALSE,FALSE,"Exact match"
"Pericrocotus solaris","灰喉山椒鸟","Passeriformes","雀形目","Campephagidae","山椒鸟科","Pericrocotus","山椒鸟属","Pericrocotus_solaris",NA,NA,NA,"Pericrocotus_solaris",TRUE,FALSE,FALSE,"Exact match"
"Pericrocotus speciosus","赤红山椒鸟","Passeriformes","雀形目","Campephagidae","山椒鸟科","Pericrocotus","山椒鸟属","Pericrocotus_speciosus",NA,NA,NA,"Pericrocotus_speciosus",TRUE,FALSE,FALSE,"Exact match"
"Pericrocotus tegimae","琉球山椒鸟","Passeriformes","雀形目","Campephagidae","山椒鸟科","Pericrocotus","山椒鸟属","Pericrocotus_tegimae",NA,NA,NA,"Pericrocotus_tegimae",TRUE,FALSE,FALSE,"Exact match"
"Certhia discolor","褐喉旋木雀","Passeriformes","雀形目","Certhiidae","旋木雀科","Certhia","旋木雀属","Certhia_discolor",NA,NA,NA,"Certhia_discolor",TRUE,FALSE,FALSE,"Exact match"
"Certhia familiaris","欧亚旋木雀","Passeriformes","雀形目","Certhiidae","旋木雀科","Certhia","旋木雀属","Certhia_familiaris",NA,NA,NA,"Certhia_familiaris",TRUE,FALSE,FALSE,"Exact match"
"Certhia himalayana","高山旋木雀","Passeriformes","雀形目","Certhiidae","旋木雀科","Certhia","旋木雀属","Certhia_himalayana",NA,NA,NA,"Certhia_himalayana",TRUE,FALSE,FALSE,"Exact match"
"Certhia hodgsoni","霍氏旋木雀","Passeriformes","雀形目","Certhiidae","旋木雀科","Certhia","旋木雀属","Certhia_hodgsoni",NA,NA,NA,"Certhia_hodgsoni",TRUE,FALSE,FALSE,"Exact match"
"Certhia manipurensis","休氏旋木雀","Passeriformes","雀形目","Certhiidae","旋木雀科","Certhia","旋木雀属","Certhia_manipurensis",NA,NA,NA,"Certhia_manipurensis",TRUE,FALSE,FALSE,"Exact match"
"Certhia nipalensis","锈红腹旋木雀","Passeriformes","雀形目","Certhiidae","旋木雀科","Certhia","旋木雀属","Certhia_nipalensis",NA,NA,NA,"Certhia_nipalensis",TRUE,FALSE,FALSE,"Exact match"
"Certhia tianquanensis","四川旋木雀","Passeriformes","雀形目","Certhiidae","旋木雀科","Certhia","旋木雀属","Certhia_tianquanensis",NA,NA,NA,"Certhia_tianquanensis",TRUE,FALSE,FALSE,"Exact match"
"Chloropsis aurifrons","金额叶鹎","Passeriformes","雀形目","Chloropseidae","叶鹎科","Chloropsis","叶鹎属","Chloropsis_aurifrons",NA,NA,NA,"Chloropsis_aurifrons",TRUE,FALSE,FALSE,"Exact match"
"Chloropsis cochinchinensis","蓝翅叶鹎","Passeriformes","雀形目","Chloropseidae","叶鹎科","Chloropsis","叶鹎属","Chloropsis_cochinchinensis",NA,NA,NA,"Chloropsis_cochinchinensis",TRUE,FALSE,FALSE,"Exact match"
"Chloropsis hardwickii","西南橙腹叶鹎","Passeriformes","雀形目","Chloropseidae","叶鹎科","Chloropsis","叶鹎属","Chloropsis_hardwickii",NA,NA,NA,"Chloropsis_hardwickii",TRUE,FALSE,FALSE,"Exact match"
"Chloropsis lazulina","橙腹叶鹎","Passeriformes","雀形目","Chloropseidae","叶鹎科","Chloropsis","叶鹎属","Chloropsis_lazulina",NA,NA,NA,"Chloropsis_lazulina",FALSE,FALSE,TRUE,"Unresolved"
"Cinclus cinclus","河乌","Passeriformes","雀形目","Cinclidae","河乌科","Cinclus","河乌属","Cinclus_cinclus",NA,NA,NA,"Cinclus_cinclus",TRUE,FALSE,FALSE,"Exact match"
"Cinclus pallasii","褐河乌","Passeriformes","雀形目","Cinclidae","河乌科","Cinclus","河乌属","Cinclus_pallasii",NA,NA,NA,"Cinclus_pallasii",TRUE,FALSE,FALSE,"Exact match"
"Cisticola exilis","金头扇尾莺","Passeriformes","雀形目","Cisticolidae","扇尾莺科","Cisticola","扇尾莺属","Cisticola_exilis",NA,NA,NA,"Cisticola_exilis",TRUE,FALSE,FALSE,"Exact match"
"Cisticola juncidis","棕扇尾莺","Passeriformes","雀形目","Cisticolidae","扇尾莺科","Cisticola","扇尾莺属","Cisticola_juncidis",NA,NA,NA,"Cisticola_juncidis",TRUE,FALSE,FALSE,"Exact match"
"Orthotomus atrogularis","黑喉缝叶莺","Passeriformes","雀形目","Cisticolidae","扇尾莺科","Orthotomus","缝叶莺属","Orthotomus_atrogularis",NA,NA,NA,"Orthotomus_atrogularis",TRUE,FALSE,FALSE,"Exact match"
"Orthotomus sutorius","长尾缝叶莺","Passeriformes","雀形目","Cisticolidae","扇尾莺科","Orthotomus","缝叶莺属","Orthotomus_sutorius",NA,NA,NA,"Orthotomus_sutorius",TRUE,FALSE,FALSE,"Exact match"
"Prinia atrogularis","黑喉山鹪莺","Passeriformes","雀形目","Cisticolidae","扇尾莺科","Prinia","鹪莺属","Prinia_atrogularis",NA,NA,NA,"Prinia_atrogularis",TRUE,FALSE,FALSE,"Exact match"
"Prinia crinigera","喜山山鹪莺","Passeriformes","雀形目","Cisticolidae","扇尾莺科","Prinia","鹪莺属","Prinia_crinigera",NA,NA,NA,"Prinia_crinigera",TRUE,FALSE,FALSE,"Exact match"
"Prinia flaviventris","黄腹山鹪莺","Passeriformes","雀形目","Cisticolidae","扇尾莺科","Prinia","鹪莺属","Prinia_flaviventris",NA,NA,NA,"Prinia_flaviventris",TRUE,FALSE,FALSE,"Exact match"
"Prinia hodgsonii","灰胸山鹪莺","Passeriformes","雀形目","Cisticolidae","扇尾莺科","Prinia","鹪莺属","Prinia_hodgsonii",NA,NA,NA,"Prinia_hodgsonii",TRUE,FALSE,FALSE,"Exact match"
"Prinia inornata","纯色山鹪莺","Passeriformes","雀形目","Cisticolidae","扇尾莺科","Prinia","鹪莺属","Prinia_inornata",NA,NA,NA,"Prinia_inornata",TRUE,FALSE,FALSE,"Exact match"
"Prinia rufescens","暗冕山鹪莺","Passeriformes","雀形目","Cisticolidae","扇尾莺科","Prinia","鹪莺属","Prinia_rufescens",NA,NA,NA,"Prinia_rufescens",TRUE,FALSE,FALSE,"Exact match"
"Prinia striata","山鹪莺","Passeriformes","雀形目","Cisticolidae","扇尾莺科","Prinia","鹪莺属","Prinia_striata",NA,NA,NA,"Prinia_striata",TRUE,FALSE,FALSE,"Exact match"
"Prinia superciliaris","白喉山鹪莺","Passeriformes","雀形目","Cisticolidae","扇尾莺科","Prinia","鹪莺属","Prinia_superciliaris",NA,NA,NA,"Prinia_superciliaris",TRUE,FALSE,FALSE,"Exact match"
"Cissa chinensis","蓝绿鹊","Passeriformes","雀形目","Corvidae","鸦科","Cissa","绿鹊属","Cissa_chinensis",NA,NA,NA,"Cissa_chinensis",TRUE,FALSE,FALSE,"Exact match"
"Cissa hypoleuca","黄胸绿鹊","Passeriformes","雀形目","Corvidae","鸦科","Cissa","绿鹊属","Cissa_hypoleuca",NA,NA,NA,"Cissa_hypoleuca",TRUE,FALSE,FALSE,"Exact match"
"Corvus corax","渡鸦","Passeriformes","雀形目","Corvidae","鸦科","Corvus","鸦属","Corvus_corax",NA,NA,NA,"Corvus_corax",TRUE,FALSE,FALSE,"Exact match"
"Corvus cornix","冠小嘴乌鸦","Passeriformes","雀形目","Corvidae","鸦科","Corvus","鸦属","Corvus_cornix",NA,NA,NA,"Corvus_cornix",TRUE,FALSE,FALSE,"Exact match"
"Corvus corone","小嘴乌鸦","Passeriformes","雀形目","Corvidae","鸦科","Corvus","鸦属","Corvus_corone",NA,NA,NA,"Corvus_corone",TRUE,FALSE,FALSE,"Exact match"
"Corvus dauuricus","达乌里寒鸦","Passeriformes","雀形目","Corvidae","鸦科","Corvus","鸦属","Corvus_dauuricus",NA,NA,NA,"Corvus_dauuricus",TRUE,FALSE,FALSE,"Exact match"
"Corvus frugilegus","秃鼻乌鸦","Passeriformes","雀形目","Corvidae","鸦科","Corvus","鸦属","Corvus_frugilegus",NA,NA,NA,"Corvus_frugilegus",TRUE,FALSE,FALSE,"Exact match"
"Corvus macrorhynchos","大嘴乌鸦","Passeriformes","雀形目","Corvidae","鸦科","Corvus","鸦属","Corvus_macrorhynchos",NA,NA,NA,"Corvus_macrorhynchos",TRUE,FALSE,FALSE,"Exact match"
"Corvus monedula","寒鸦","Passeriformes","雀形目","Corvidae","鸦科","Corvus","鸦属","Corvus_monedula",NA,NA,NA,"Corvus_monedula",TRUE,FALSE,FALSE,"Exact match"
"Corvus pectoralis","白颈鸦","Passeriformes","雀形目","Corvidae","鸦科","Corvus","鸦属","Corvus_pectoralis",NA,NA,NA,"Corvus_pectoralis",TRUE,FALSE,FALSE,"Exact match"
"Corvus splendens","家鸦","Passeriformes","雀形目","Corvidae","鸦科","Corvus","鸦属","Corvus_splendens",NA,NA,NA,"Corvus_splendens",TRUE,FALSE,FALSE,"Exact match"
"Cyanopica cyanus","灰喜鹊","Passeriformes","雀形目","Corvidae","鸦科","Cyanopica","灰喜鹊属","Cyanopica_cyanus",NA,NA,NA,"Cyanopica_cyanus",TRUE,FALSE,FALSE,"Exact match"
"Dendrocitta formosae","灰树鹊","Passeriformes","雀形目","Corvidae","鸦科","Dendrocitta","树鹊属","Dendrocitta_formosae",NA,NA,NA,"Dendrocitta_formosae",TRUE,FALSE,FALSE,"Exact match"
"Dendrocitta frontalis","黑额树鹊","Passeriformes","雀形目","Corvidae","鸦科","Dendrocitta","树鹊属","Dendrocitta_frontalis",NA,NA,NA,"Dendrocitta_frontalis",TRUE,FALSE,FALSE,"Exact match"
"Dendrocitta vagabunda","棕腹树鹊","Passeriformes","雀形目","Corvidae","鸦科","Dendrocitta","树鹊属","Dendrocitta_vagabunda",NA,NA,NA,"Dendrocitta_vagabunda",TRUE,FALSE,FALSE,"Exact match"
"Garrulus glandarius","松鸦","Passeriformes","雀形目","Corvidae","鸦科","Garrulus","松鸦属","Garrulus_glandarius",NA,NA,NA,"Garrulus_glandarius",TRUE,FALSE,FALSE,"Exact match"
"Nucifraga caryocatactes","星鸦","Passeriformes","雀形目","Corvidae","鸦科","Nucifraga","星鸦属","Nucifraga_caryocatactes",NA,NA,NA,"Nucifraga_caryocatactes",TRUE,FALSE,FALSE,"Exact match"
"Perisoreus infaustus","北噪鸦","Passeriformes","雀形目","Corvidae","鸦科","Perisoreus","噪鸦属","Perisoreus_infaustus",NA,NA,NA,"Perisoreus_infaustus",TRUE,FALSE,FALSE,"Exact match"
"Perisoreus internigrans","黑头噪鸦","Passeriformes","雀形目","Corvidae","鸦科","Perisoreus","噪鸦属","Perisoreus_internigrans",NA,NA,NA,"Perisoreus_internigrans",TRUE,FALSE,FALSE,"Exact match"
"Pica bottanensis","青藏喜鹊","Passeriformes","雀形目","Corvidae","鸦科","Pica","鹊属","Pica_bottanensis",NA,NA,NA,"Pica_bottanensis",TRUE,FALSE,FALSE,"Exact match"
"Pica pica","欧亚喜鹊","Passeriformes","雀形目","Corvidae","鸦科","Pica","鹊属","Pica_pica",NA,NA,NA,"Pica_pica",TRUE,FALSE,FALSE,"Exact match"
"Pica serica","喜鹊","Passeriformes","雀形目","Corvidae","鸦科","Pica","鹊属","Pica_serica",NA,NA,NA,"Pica_serica",TRUE,FALSE,FALSE,"Exact match"
"Podoces biddulphi","白尾地鸦","Passeriformes","雀形目","Corvidae","鸦科","Podoces","地鸦属","Podoces_biddulphi",NA,NA,NA,"Podoces_biddulphi",TRUE,FALSE,FALSE,"Exact match"
"Podoces hendersoni","黑尾地鸦","Passeriformes","雀形目","Corvidae","鸦科","Podoces","地鸦属","Podoces_hendersoni",NA,NA,NA,"Podoces_hendersoni",TRUE,FALSE,FALSE,"Exact match"
"Pyrrhocorax graculus","黄嘴山鸦","Passeriformes","雀形目","Corvidae","鸦科","Pyrrhocorax","山鸦属","Pyrrhocorax_graculus",NA,NA,NA,"Pyrrhocorax_graculus",TRUE,FALSE,FALSE,"Exact match"
"Pyrrhocorax pyrrhocorax","红嘴山鸦","Passeriformes","雀形目","Corvidae","鸦科","Pyrrhocorax","山鸦属","Pyrrhocorax_pyrrhocorax",NA,NA,NA,"Pyrrhocorax_pyrrhocorax",TRUE,FALSE,FALSE,"Exact match"
"Temnurus temnurus","塔尾树鹊","Passeriformes","雀形目","Corvidae","鸦科","Temnurus","塔尾树鹊属","Temnurus_temnurus",NA,NA,NA,"Temnurus_temnurus",TRUE,FALSE,FALSE,"Exact match"
"Urocissa caerulea","台湾蓝鹊","Passeriformes","雀形目","Corvidae","鸦科","Urocissa","蓝鹊属","Urocissa_caerulea",NA,NA,NA,"Urocissa_caerulea",TRUE,FALSE,FALSE,"Exact match"
"Urocissa erythroryncha","红嘴蓝鹊","Passeriformes","雀形目","Corvidae","鸦科","Urocissa","蓝鹊属","Urocissa_erythroryncha",NA,NA,NA,"Urocissa_erythroryncha",TRUE,FALSE,FALSE,"Exact match"
"Urocissa flavirostris","黄嘴蓝鹊","Passeriformes","雀形目","Corvidae","鸦科","Urocissa","蓝鹊属","Urocissa_flavirostris",NA,NA,NA,"Urocissa_flavirostris",TRUE,FALSE,FALSE,"Exact match"
"Urocissa whiteheadi","白翅蓝鹊","Passeriformes","雀形目","Corvidae","鸦科","Urocissa","蓝鹊属","Urocissa_whiteheadi",NA,NA,NA,"Urocissa_whiteheadi",TRUE,FALSE,FALSE,"Exact match"
"Dicaeum agile","厚嘴啄花鸟","Passeriformes","雀形目","Dicaeidae","啄花鸟科","Dicaeum","啄花鸟属","Dicaeum_agile",NA,NA,NA,"Dicaeum_agile",TRUE,FALSE,FALSE,"Exact match"
"Dicaeum chrysorrheum","黄臀啄花鸟","Passeriformes","雀形目","Dicaeidae","啄花鸟科","Dicaeum","啄花鸟属","Dicaeum_chrysorrheum",NA,NA,NA,"Dicaeum_chrysorrheum",TRUE,FALSE,FALSE,"Exact match"
"Dicaeum cruentatum","朱背啄花鸟","Passeriformes","雀形目","Dicaeidae","啄花鸟科","Dicaeum","啄花鸟属","Dicaeum_cruentatum",NA,NA,NA,"Dicaeum_cruentatum",TRUE,FALSE,FALSE,"Exact match"
"Dicaeum ignipectus","红胸啄花鸟","Passeriformes","雀形目","Dicaeidae","啄花鸟科","Dicaeum","啄花鸟属","Dicaeum_ignipectus",NA,NA,NA,"Dicaeum_ignipectus",TRUE,FALSE,FALSE,"Exact match"
"Dicaeum melanozanthum","黄腹啄花鸟","Passeriformes","雀形目","Dicaeidae","啄花鸟科","Dicaeum","啄花鸟属","Dicaeum_melanozanthum",NA,NA,NA,"Dicaeum_melanozanthum",TRUE,FALSE,FALSE,"Exact match"
"Dicaeum minullum","纯色啄花鸟","Passeriformes","雀形目","Dicaeidae","啄花鸟科","Dicaeum","啄花鸟属","Dicaeum_minullum",NA,NA,NA,"Dicaeum_minullum",TRUE,FALSE,FALSE,"Exact match"
"Dicrurus aeneus","古铜色卷尾","Passeriformes","雀形目","Dicruridae","卷尾科","Dicrurus","卷尾属","Dicrurus_aeneus",NA,NA,NA,"Dicrurus_aeneus",TRUE,FALSE,FALSE,"Exact match"
"Dicrurus annectens","鸦嘴卷尾","Passeriformes","雀形目","Dicruridae","卷尾科","Dicrurus","卷尾属","Dicrurus_annectens",NA,NA,NA,"Dicrurus_annectens",TRUE,FALSE,FALSE,"Exact match"
"Dicrurus hottentottus","发冠卷尾","Passeriformes","雀形目","Dicruridae","卷尾科","Dicrurus","卷尾属","Dicrurus_hottentottus",NA,NA,NA,"Dicrurus_hottentottus",TRUE,FALSE,FALSE,"Exact match"
"Dicrurus leucophaeus","灰卷尾","Passeriformes","雀形目","Dicruridae","卷尾科","Dicrurus","卷尾属","Dicrurus_leucophaeus",NA,NA,NA,"Dicrurus_leucophaeus",TRUE,FALSE,FALSE,"Exact match"
"Dicrurus macrocercus","黑卷尾","Passeriformes","雀形目","Dicruridae","卷尾科","Dicrurus","卷尾属","Dicrurus_macrocercus",NA,NA,NA,"Dicrurus_macrocercus",TRUE,FALSE,FALSE,"Exact match"
"Dicrurus paradiseus","大盘尾","Passeriformes","雀形目","Dicruridae","卷尾科","Dicrurus","卷尾属","Dicrurus_paradiseus",NA,NA,NA,"Dicrurus_paradiseus",TRUE,FALSE,FALSE,"Exact match"
"Dicrurus remifer","小盘尾","Passeriformes","雀形目","Dicruridae","卷尾科","Dicrurus","卷尾属","Dicrurus_remifer",NA,NA,NA,"Dicrurus_remifer",TRUE,FALSE,FALSE,"Exact match"
"Elachura formosa","丽星鹩鹛","Passeriformes","雀形目","Elachuridae","丽星鹩鹛科","Elachura",NA,"Elachura_formosa",NA,NA,NA,"Elachura_formosa",TRUE,FALSE,FALSE,"Exact match"
"Emberiza aureola","黄胸鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_aureola",NA,NA,NA,"Emberiza_aureola",TRUE,FALSE,FALSE,"Exact match"
"Emberiza bruniceps","褐头鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_bruniceps",NA,NA,NA,"Emberiza_bruniceps",TRUE,FALSE,FALSE,"Exact match"
"Emberiza buchanani","灰颈鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_buchanani",NA,NA,NA,"Emberiza_buchanani",TRUE,FALSE,FALSE,"Exact match"
"Emberiza calandra","黍鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_calandra",NA,NA,NA,"Emberiza_calandra",TRUE,FALSE,FALSE,"Exact match"
"Emberiza chrysophrys","黄眉鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_chrysophrys",NA,NA,NA,"Emberiza_chrysophrys",TRUE,FALSE,FALSE,"Exact match"
"Emberiza cia","淡灰眉岩鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_cia",NA,NA,NA,"Emberiza_cia",TRUE,FALSE,FALSE,"Exact match"
"Emberiza cioides","三道眉草鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_cioides",NA,NA,NA,"Emberiza_cioides",TRUE,FALSE,FALSE,"Exact match"
"Emberiza citrinella","黄鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_citrinella",NA,NA,NA,"Emberiza_citrinella",TRUE,FALSE,FALSE,"Exact match"
"Emberiza elegans","黄喉鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_elegans",NA,NA,NA,"Emberiza_elegans",TRUE,FALSE,FALSE,"Exact match"
"Emberiza fucata","栗耳鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_fucata",NA,NA,NA,"Emberiza_fucata",TRUE,FALSE,FALSE,"Exact match"
"Emberiza godlewskii","灰眉岩鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_godlewskii",NA,NA,NA,"Emberiza_godlewskii",TRUE,FALSE,FALSE,"Exact match"
"Emberiza hortulana","圃鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_hortulana",NA,NA,NA,"Emberiza_hortulana",TRUE,FALSE,FALSE,"Exact match"
"Emberiza jankowskii","栗斑腹鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_jankowskii",NA,NA,NA,"Emberiza_jankowskii",TRUE,FALSE,FALSE,"Exact match"
"Emberiza koslowi","藏鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_koslowi",NA,NA,NA,"Emberiza_koslowi",TRUE,FALSE,FALSE,"Exact match"
"Emberiza lathami","凤头鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_lathami",NA,NA,NA,"Emberiza_lathami",TRUE,FALSE,FALSE,"Exact match"
"Emberiza leucocephalos","白头鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_leucocephalos",NA,NA,NA,"Emberiza_leucocephalos",TRUE,FALSE,FALSE,"Exact match"
"Emberiza melanocephala","黑头鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_melanocephala",NA,NA,NA,"Emberiza_melanocephala",TRUE,FALSE,FALSE,"Exact match"
"Emberiza pallasi","苇鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_pallasi",NA,NA,NA,"Emberiza_pallasi",TRUE,FALSE,FALSE,"Exact match"
"Emberiza personata","日本灰头鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_personata",NA,NA,NA,"Emberiza_personata",TRUE,FALSE,FALSE,"Exact match"
"Emberiza pusilla","小鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_pusilla",NA,NA,NA,"Emberiza_pusilla",TRUE,FALSE,FALSE,"Exact match"
"Emberiza rustica","田鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_rustica",NA,NA,NA,"Emberiza_rustica",TRUE,FALSE,FALSE,"Exact match"
"Emberiza rutila","栗鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_rutila",NA,NA,NA,"Emberiza_rutila",TRUE,FALSE,FALSE,"Exact match"
"Emberiza schoeniclus","芦鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_schoeniclus",NA,NA,NA,"Emberiza_schoeniclus",TRUE,FALSE,FALSE,"Exact match"
"Emberiza siemsseni","蓝鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_siemsseni",NA,NA,NA,"Emberiza_siemsseni",TRUE,FALSE,FALSE,"Exact match"
"Emberiza spodocephala","灰头鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_spodocephala",NA,NA,NA,"Emberiza_spodocephala",TRUE,FALSE,FALSE,"Exact match"
"Emberiza stewarti","白顶鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_stewarti",NA,NA,NA,"Emberiza_stewarti",TRUE,FALSE,FALSE,"Exact match"
"Emberiza sulphurata","硫黄鹀","Passeriformes","雀形目","Emberizidae","鹀科","Emberiza","鹀属","Emberiza_sulphurata",NA,NA,NA,"Emberiza_sulphurata",TRUE,FALSE,FALSE,"Exact match"
