record_id,species,order_raw,order_cn,province_cn,province_en_raw,year,iucn_raw,discover_cause_raw,discovery_method_raw,longitude,latitude,order,province,iucn,discover_reason,discovery_method,paper_id,species_cn,english_name,naming_time,identity_source,identity_change_flag,duplicate_group_size,keep_record
938,Turdus viscivorus,PASSERIFORMES,雀形目,内蒙古自治区,Inner Mongolia,2023,LC,分布变化,观察拍摄,101.07473,42.129931,Passeriformes,Inner Mongolia,LC,Range shift or distribution change,观察拍摄,内蒙古自治区西部和宁夏回族自治区鸟类新记录,槲鸫,Mistle Thrush,NA,raw_table,FALSE,1,TRUE
476,Prinia flaviventris,PASSERIFORMES,雀形目,江苏省,Jiangsu,2023,LC,缺乏调查,观察拍摄，记录鸣声,121.435555555556,32.3413888888889,Passeriformes,Jiangsu,LC,Survey gap or under-sampling,观察拍摄，记录鸣声,江苏常熟发现黄腹山鹪莺,黄腹山鹪莺,Yellow-Bellied Prinia,NA,raw_table,FALSE,1,TRUE
739,Phylloscopus affinis,PASSERIFORMES,雀形目,江西省,Jiangxi,2023,LC,NA,观察拍摄,116.084787334745,29.0647862110635,Passeriformes,Jiangxi,LC,Unclear,观察拍摄,江西鄱阳湖国家级自然保护区发现家麻雀,黄腹柳莺,Tickell's Leaf-warbler,NA,duplicate_audit,TRUE,1,TRUE
131,Netta rufina,ANSERIFORMES,雁形目,吉林省,Jilin,2023,LC,为分析5种鸟类的生态习性及地理分布规律提供重要的基础数据，对鸟类区系组成的变化研究及生物多样性保护等亦提供基础依据,观察拍摄,125.35,43.8833333333333,Anseriformes,Jilin,LC,Other,观察拍摄,吉林省五种鸟类分布新纪录,赤嘴潜鸭,Red-crested Pochard,NA,raw_table,FALSE,1,TRUE
217,Rissa tridactyla,CHARADRIIFORMES,鸻形目,吉林省,Jilin,2023,VU,为分析5种鸟类的生态习性及地理分布规律提供重要的基础数据，对鸟类区系组成的变化研究及生物多样性保护等亦提供基础依据,观察拍摄,125.348911111111,43.8122277777778,Charadriiformes,Jilin,VU,Other,观察拍摄,吉林省五种鸟类分布新纪录,三趾鸥,Black-legged Kittiwake,NA,raw_table,FALSE,1,TRUE
720,Cyanistes cyanus,PASSERIFORMES,雀形目,吉林省,Jilin,2023,LC,为分析5种鸟类的生态习性及地理分布规律提供重要的基础数据，对鸟类区系组成的变化研究及生物多样性保护等亦提供基础依据,观察拍摄,125.35,43.8333333333333,Passeriformes,Jilin,LC,Other,观察拍摄,吉林省五种鸟类分布新纪录,灰蓝山雀,Azure Tit,NA,raw_table,FALSE,1,TRUE
621,Erithacus rubecula,PASSERIFORMES,雀形目,吉林省,Jilin,2023,LC,为分析5种鸟类的生态习性及地理分布规律提供重要的基础数据，对鸟类区系组成的变化研究及生物多样性保护等亦提供基础依据,观察拍摄,125.36465,43.8763222222222,Passeriformes,Jilin,LC,Other,观察拍摄,吉林省五种鸟类分布新纪录,欧亚鸲,European Robin,NA,raw_table,FALSE,1,TRUE
864,Spodiopsar sericeus,PASSERIFORMES,雀形目,吉林省,Jilin,2023,LC,NA,观察拍摄,125.55,43.8,Passeriformes,Jilin,LC,Unclear,观察拍摄,吉林长春发现八哥,丝光椋鸟,Red-billed Starling,NA,format_mismatch,TRUE,2,TRUE
960,Ardea intermedia,PELECANIFORMES,鹈形目,吉林省,Jilin,2023,LC,为分析5种鸟类的生态习性及地理分布规律提供重要的基础数据，对鸟类区系组成的变化研究及生物多样性保护等亦提供基础依据,观察拍摄,125.368252777778,43.9628027777778,Pelecaniformes,Jilin,LC,Other,观察拍摄,吉林省五种鸟类分布新纪录,中白鹭,Intermediate Egret,NA,raw_table,FALSE,1,TRUE
382,Gavia arctica,GAVIIFORMES,潜鸟目,辽宁省,Liaoning,2023,LC,分布变化,鸟类野外观测,123.333333333333,41.8333333333333,Gaviiformes,Liaoning,LC,Range shift or distribution change,鸟类野外观测,辽宁内陆地区鸟类新纪录—黑喉潜鸟,黑喉潜鸟,Arctic Loon,NA,raw_table,FALSE,1,TRUE
423,Rallus aquaticus,GRUIFORMES,鹤形目,宁夏回族自治区,Ningxia,2023,LC,分布变化或独立成种,观察拍摄,106.27,38.2,Gruiformes,Ningxia,LC,Mixed: taxonomy + distribution/survey,观察拍摄,内蒙古自治区西部和宁夏回族自治区鸟类新记录,西秧鸡,Western Water Rail,NA,raw_table,FALSE,1,TRUE
478,Prinia inornata,PASSERIFORMES,雀形目,陕西省,Shaanxi,2023,LC,分布变化,观察拍摄,108.699182,32.754791,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察拍摄,陕西省鸟类新纪录——纯色山鹪莺,纯色山鹪莺,Plain Prinia,NA,raw_table,FALSE,1,TRUE
931,Turdus pilaris,PASSERIFORMES,雀形目,陕西省,Shaanxi,2023,LC,分布变化,观察拍摄,108.751666666667,34.1397222222222,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察拍摄,陕西西安发现田鸫,田鸫,Fieldfare,NA,raw_table,FALSE,1,TRUE
60,Ictinaetus malaiensis,ACCIPITRIFORMES,鹰形目,山东省,Shandong,2023,LC,NA,观察和拍摄,118.62,36.1958333333333,Accipitriformes,Shandong,LC,Unclear,观察和拍摄,山东潍坊发现林雕,林雕,Black Eagle,NA,raw_table,FALSE,1,TRUE
72,Anas carolinensis,ANSERIFORMES,雁形目,山东省,Shandong,2023,LC,分布变化,观察拍摄,119.426944444444,35.3697222222222,Anseriformes,Shandong,LC,Range shift or distribution change,观察拍摄,山东鸟类新纪录——美洲绿翅鸭,美洲绿翅鸭,Green-Winged Teal,NA,raw_table,FALSE,1,TRUE
84,Aythya collaris,ANSERIFORMES,雁形目,山东省,Shandong,2023,LC,NA,观察和拍摄,120.083333333333,36.25,Anseriformes,Shandong,LC,Unclear,观察和拍摄,山东青岛发现中国鸟类分布新记录种——环颈潜鸭,环颈潜鸭,Ring-necked Duck,NA,raw_table,FALSE,1,TRUE
818,Hemixos castanonotus,PASSERIFORMES,雀形目,山东省,Shandong,2023,LC,分布变化,观察拍摄,119.391388888889,35.6834722222222,Passeriformes,Shandong,LC,Range shift or distribution change,观察拍摄,山东鸟类新纪录——栗背短脚鹎,栗背短脚鹎,Chestnut Bulbul,NA,raw_table,FALSE,1,TRUE
676,Niltava macgrigoriae,PASSERIFORMES,雀形目,山东省,Shandong,2023,LC,这也是目前小仙鹟在我国最北端的分布纪录，随着公众科学群体的扩大，将有助于进一步明晰其分布情况。,观察拍摄,122.430512,36.87506,Passeriformes,Shandong,LC,Range shift or distribution change,观察拍摄,山东省鸟类新纪录——小仙鹟,小仙鹟,Small Niltava,NA,raw_table,FALSE,1,TRUE
23,Aviceda leuphotes,ACCIPITRIFORMES,鹰形目,山西省,Shanxi,2023,LC,NA,观察和拍摄,111.380555555556,35.0116666666667,Accipitriformes,Shanxi,LC,Unclear,观察和拍摄,山西南部发现黑冠鹃隼,黑冠鹃隼,Black Baza,NA,raw_table,FALSE,1,TRUE
395,Grus vipio,GRUIFORMES,鹤形目,四川省,Sichuan,2023,VU,分布变化,救助,105.511388888889,32.7005555555556,Gruiformes,Sichuan,VU,Range shift or distribution change,救助,四川省鸟类新记录——白枕鹤,白枕鹤,White-naped Crane,NA,raw_table,FALSE,1,TRUE
612,Erithacus rubecula,PASSERIFORMES,雀形目,四川省,Sichuan,2023,LC,分布变化,观察拍摄,104.869883333333,28.9891583333333,Passeriformes,Sichuan,LC,Range shift or distribution change,观察拍摄,四川省鸟类新记录——海南蓝仙鹟,欧亚鸲,Eurasian Robin,NA,true_mismatch,TRUE,1,TRUE
460,Pericrocotus cantonensis,PASSERIFORMES,雀形目,天津市,Tianjin,2023,LC,NA,观察拍摄,118.001666666667,39.2433333333333,Passeriformes,Tianjin,LC,Unclear,观察拍摄,天津发现小灰山椒鸟和灰冠鹟莺,小灰山椒鸟,Brown-rumped Minivet,NA,raw_table,FALSE,1,TRUE
799,Phylloscopus tephrocephalus,PASSERIFORMES,雀形目,天津市,Tianjin,2023,LC,NA,观察拍摄,118.001666666667,39.2433333333333,Passeriformes,Tianjin,LC,Unclear,观察拍摄,天津发现小灰山椒鸟和灰冠鹟莺,灰冠鹟莺,Grey-crowned Warbler,NA,raw_table,FALSE,1,TRUE
119,Mareca falcata,ANSERIFORMES,雁形目,新疆维吾尔自治区,Xinjiang,2023,LC,NA,观察和拍摄,87.6333333333333,44.1833333333333,Anseriformes,Xinjiang,LC,Unclear,观察和拍摄,新疆乌鲁木齐发现罗纹鸭,罗纹鸭,Falcated Duck,NA,raw_table,FALSE,1,TRUE
693,Saxicola rubetra,PASSERIFORMES,雀形目,新疆维吾尔自治区,Xinjiang,2023,LC,NA,观察拍摄,87.4216666666667,47.7597222222222,Passeriformes,Xinjiang,LC,Unclear,观察拍摄,中国鸟类新记录种——草原石䳭,草原石䳭,Whinchat,NA,raw_table,FALSE,1,TRUE
881,Sturnia pagodarum,PASSERIFORMES,雀形目,新疆维吾尔自治区,Xinjiang,2023,LC,NA,观察拍摄,75.45,37.15,Passeriformes,Xinjiang,LC,Unclear,观察拍摄,新疆塔什库尔干发现黑冠椋鸟,黑冠椋鸟,Brahminy Starling,NA,raw_table,FALSE,1,TRUE
870,Agropsar sturninus,PASSERIFORMES,雀形目,西藏自治区,Tibet,2023,LC,NA,观察拍摄,94.8138888888889,29.9577777777778,Passeriformes,Xizang,LC,Unclear,观察拍摄,西藏林芝市发现北椋鸟,北椋鸟,Purple-backed Starling,NA,raw_table,FALSE,1,TRUE
212,Onychoprion fuscatus,CHARADRIIFORMES,鸻形目,云南省,Yunnan,2023,LC,分布变化,整理照片时发现，救助,102.001358,23.599059,Charadriiformes,Yunnan,LC,Range shift or distribution change,整理照片时发现，救助,云南省鸟类分布新纪录——乌燕鸥,乌燕鸥,Sooty Tern,NA,raw_table,FALSE,1,TRUE
384,Gavia arctica,GAVIIFORMES,潜鸟目,云南省,Yunnan,2023,LC,NA,观察拍摄,99.7572222222222,27.5894444444444,Gaviiformes,Yunnan,LC,Unclear,观察拍摄,云南香格里拉发现黑喉潜鸟,黑喉潜鸟,Arctic Loon,NA,raw_table,FALSE,1,TRUE
823,Pycnonotus blanfordi,PASSERIFORMES,雀形目,云南省,Yunnan,2023,LC,NA,观察拍摄,101.583333333333,21.3166666666667,Passeriformes,Yunnan,LC,Unclear,观察拍摄,中国鸟类新记录种——条耳鹎,条耳鹎,Streak-eared Bulbul,NA,raw_table,FALSE,1,TRUE
31,Circus macrourus,ACCIPITRIFORMES,鹰形目,浙江省,Zhejiang,2023,NT,分布变化,观察拍摄,120.63,27.86,Accipitriformes,Zhejiang,NT,Range shift or distribution change,观察拍摄,浙江2 种鸟类新记录——家麻雀和草原鹞,草原鹞,Pallid Harrier,NA,raw_table,FALSE,1,TRUE
297,Anastomus oscitans,CHARADRIIFORMES,鸻形目,浙江省,Zhejiang,2023,LC,分布变化,观察拍摄,121.021666666667,28.8588888888889,Charadriiformes,Zhejiang,LC,Range shift or distribution change,观察拍摄,浙江临海发现棕三趾鹑,钳嘴鹳,Asian Openbill,NA,format_mismatch,TRUE,2,TRUE
234,Calidris bairdii,CHARADRIIFORMES,鸻形目,浙江省,Zhejiang,2023,LC,NA,观察和拍摄,120.636111111111,27.5441666666667,Charadriiformes,Zhejiang,LC,Unclear,观察和拍摄,中国鸟类新记录种——黑腰滨鹬,黑腰滨鹬,Baird's Sandpiper,NA,raw_table,FALSE,1,TRUE
1047,Athene noctua,STRIGIFORMES,鸮形目,浙江省,Zhejiang,2023,LC,分布变化,救助，观察拍摄,119.68671,30.631710000000002,Strigiformes,Zhejiang,LC,Range shift or distribution change,救助，观察拍摄,浙江省鸟类分布新记录——纵纹腹小鸮,纵纹腹小鸮,Little Owl,NA,raw_table,FALSE,1,TRUE
174,Anous stolidus,CHARADRIIFORMES,鸻形目,安徽省,Anhui,2024,LC,分布变化,观察拍摄,118.728333333333,30.6016666666667,Charadriiformes,Anhui,LC,Range shift or distribution change,观察拍摄,安徽省鸟类新记录——白顶玄燕鸥,白顶玄燕鸥,Brown Noddy,NA,raw_table,FALSE,1,TRUE
598,Anthus gustavi,PASSERIFORMES,雀形目,安徽省,Anhui,2024,LC,NA,观察拍摄,117.258888888889,31.6577777777778,Passeriformes,Anhui,LC,Unclear,观察拍摄,安徽合肥发现北鹨,北鹨,Pechora Pipit,NA,raw_table,FALSE,1,TRUE
618,Enicurus schistaceus,PASSERIFORMES,雀形目,安徽省,Anhui,2024,LC,NA,观察拍摄,118.2,29.8666666666667,Passeriformes,Anhui,LC,Unclear,观察拍摄,安徽黄山发现灰背燕尾,灰背燕尾,Slaty-backed Forktail,NA,raw_table,FALSE,1,TRUE
795,Phylloscopus tephrocephalus,PASSERIFORMES,雀形目,安徽省,Anhui,2024,LC,NA,听到鸣叫，观察和拍摄,117.26936,31.837138,Passeriformes,Anhui,LC,Unclear,听到鸣叫，观察和拍摄,安徽合肥发现褐头鸫和灰冠鹟莺,灰冠鹟莺,Grey-crowned Warbler,NA,raw_table,FALSE,1,TRUE
924,Turdus feae,PASSERIFORMES,雀形目,安徽省,Anhui,2024,VU,NA,观察拍摄,117.266666666667,31.8333333333333,Passeriformes,Anhui,VU,Unclear,观察拍摄,安徽合肥发现褐头鸫和灰冠鹟莺,褐头鸫,Grey-sided Thrush,NA,raw_table,FALSE,1,TRUE
179,Larus brunnicephalus,CHARADRIIFORMES,鸻形目,福建省,Fujian,2024,LC,NA,观察和拍摄,118.59,24.57,Charadriiformes,Fujian,LC,Unclear,观察和拍摄,福建发现细嘴鸥、棕头鸥和短趾百灵,棕头鸥,Brown-headed Gull,NA,raw_table,FALSE,1,TRUE
180,Larus genei,CHARADRIIFORMES,鸻形目,福建省,Fujian,2024,LC,NA,观察和拍摄,118.565,24.3961111111111,Charadriiformes,Fujian,LC,Unclear,观察和拍摄,福建发现细嘴鸥、棕头鸥和短趾百灵,细嘴鸥,Slender-billed Gull,NA,raw_table,FALSE,1,TRUE
396,Grus japonensis,GRUIFORMES,鹤形目,福建省,Fujian,2024,VU,分布变化,观察拍摄,120.17,26.971,Gruiformes,Fujian,VU,Range shift or distribution change,观察拍摄,福建省鸟类新记录——丹顶鹤,丹顶鹤,Red-crowned Crane,NA,raw_table,FALSE,1,TRUE
444,Artamus fuscus,PASSERIFORMES,雀形目,福建省,Fujian,2024,LC,NA,观察拍摄,117.199444444444,23.6616666666667,Passeriformes,Fujian,LC,Unclear,观察拍摄,福建发现细嘴鸥、棕头鸥和短趾百灵,灰燕鵙,ashy woodswallow,NA,format_mismatch,TRUE,1,TRUE
1039,Otus semitorques,PROCELLARIIFORMES,鹱形目,福建省,Fujian,2024,LC,分布变化,观察拍摄,120.2643,26.72017,Procellariiformes,Fujian,LC,Range shift or distribution change,观察拍摄,福建省鸟类新记录——短尾鹱,日本领角鸮,Japanese Scops Owl,NA,true_mismatch,TRUE,1,TRUE
25,Butastur indicus,ACCIPITRIFORMES,鹰形目,甘肃省,Gansu,2024,LC,分布变化,观察拍摄,105.496111111111,32.9788888888889,Accipitriformes,Gansu,LC,Range shift or distribution change,观察拍摄,甘肃鸟类新记录——灰脸鵟鹰,灰脸鵟鹰,Grey-faced Buzzard,NA,raw_table,FALSE,1,TRUE
304,Ciconia boyciana,CICONIIFORMES,鹳形目,甘肃省,Gansu,2024,EN,NA,观察和拍摄，红外相机（湿地监测）,105.0175,33.3477777777778,Ciconiiformes,Gansu,EN,Unclear,观察和拍摄，红外相机（湿地监测）,甘肃陇南发现东方白鹳,东方白鹳,Oriental Stork,NA,raw_table,FALSE,1,TRUE
536,Fringilla coelebs,PASSERIFORMES,雀形目,甘肃省,Gansu,2024,LC,NA,结合野外调查情况及苍头燕雀的生态习性，初步推断本次发现的为指名亚种，居留型属当地冬候鸟。本次在甘肃酒泉的发现，再次更新 了苍头燕雀在我国的分布信息，但其在甘肃省内的具体种群状况尚需进一步调查。,98.1666666666667,39.0666666666667,Passeriformes,Gansu,LC,Unclear,结合野外调查情况及苍头燕雀的生态习性，初步推断本次发现的为指名亚种，居留型属当地冬候鸟。本次在甘肃酒泉的发现，再次更新 了苍头燕雀在我国的分布信息，但其在甘肃省内的具体种群状况尚需进一步调查。,甘肃酒泉发现苍头燕雀,苍头燕雀,Common Chaffinch,NA,raw_table,FALSE,1,TRUE
996,Phoenicopterus roseus,PELECANIFORMES,鹈形目,甘肃省,Gansu,2024,EN,NA,观察拍摄,106.374166666667,34.3236111111111,Pelecaniformes,Gansu,EN,Unclear,观察拍摄,甘肃天水重新发现朱鹮,大红鹳,Greater Flamingo,NA,format_mismatch,TRUE,1,TRUE
1053,Otus lettia,STRIGIFORMES,鸮形目,甘肃省,Gansu,2024,LC,分布变化,观察拍摄,105.158611111111,32.6358333333333,Strigiformes,Gansu,LC,Range shift or distribution change,观察拍摄,甘肃省鸟类新记录——领角鸮,领角鸮,Collared Scops-owl,NA,raw_table,FALSE,1,TRUE
370,Lophura nycthemera,GALLIFORMES,鸡形目,广东省,Guangdong,2024,LC,缺乏调查,红外相机拍摄,114.233333333333,22.9,Galliformes,Guangdong,LC,Survey gap or under-sampling,红外相机拍摄,广东省东莞市鸟类新纪录——白鹇,白鹇,Silver pheasant,NA,raw_table,FALSE,1,TRUE
592,Anthus gustavi,PASSERIFORMES,雀形目,广西壮族自治区,Guangxi,2024,LC,分布变化,观察拍摄,106.4,22.7333333333333,Passeriformes,Guangxi,LC,Range shift or distribution change,观察拍摄,广西鸟类新纪录——北短翅蝗莺,北鹨,Pechora Pipit,NA,duplicate_audit,TRUE,1,TRUE
75,Anser caerulescens,ANSERIFORMES,雁形目,贵州省,Guizhou,2024,LC,分布变化,观察拍摄,104.218877166667,26.8573861944444,Anseriformes,Guizhou,LC,Range shift or distribution change,观察拍摄,贵州省鸟类新记录——雪雁,雪雁,Snow Goose,NA,raw_table,FALSE,1,TRUE
123,Melanitta stejnegeri,ANSERIFORMES,雁形目,贵州省,Guizhou,2024,LC,分布变化,观察拍摄,105.70217868,28.52406512,Anseriformes,Guizhou,LC,Range shift or distribution change,观察拍摄,贵州鸟类新记录——斑脸海番鸭,斑脸海番鸭,Siberian Scoter,NA,true_mismatch,FALSE,2,TRUE
126,Mergus serrator,ANSERIFORMES,雁形目,贵州省,Guizhou,2024,LC,分布变化,观察拍摄,106.481672222222,26.4393916666667,Anseriformes,Guizhou,LC,Range shift or distribution change,观察拍摄,贵州省两种鸟类分布新记录——三趾鸥与红胸秋沙鸭,红胸秋沙鸭,Red-breasted Merganser,NA,raw_table,FALSE,1,TRUE
146,Charadrius atrifrons,CHARADRIIFORMES,鸻形目,贵州省,Guizhou,2024,LC,分布变化,观察拍摄,106.632055555556,26.6312444444444,Charadriiformes,Guizhou,LC,Range shift or distribution change,观察拍摄,贵州省2 种鸟类新纪录——中华攀雀和青藏沙鸻,青藏沙鸻,Tibetan Sandplover,NA,raw_table,FALSE,2,TRUE
281,Phalaropus lobatus,CHARADRIIFORMES,鸻形目,贵州省,Guizhou,2024,LC,分布变化,观察拍摄,104.936944444444,25.0908333333333,Charadriiformes,Guizhou,LC,Range shift or distribution change,观察拍摄,贵州省２种鸟类新纪录———红颈瓣蹼鹬、锈胸蓝姬鹟,红颈瓣蹼鹬,Red-necked Phalarope,NA,raw_table,FALSE,1,TRUE
215,Rissa tridactyla,CHARADRIIFORMES,鸻形目,贵州省,Guizhou,2024,VU,分布变化,观察拍摄,107.896666666667,27.9355555555556,Charadriiformes,Guizhou,VU,Range shift or distribution change,观察拍摄,贵州省两种鸟类分布新记录——三趾鸥与红胸秋沙鸭,三趾鸥,Black-legged Kittiwake,NA,raw_table,FALSE,1,TRUE
889,Curruca curruca,PASSERIFORMES,雀形目,贵州省,Guizhou,2024,LC,分布变化,白喉林莺分布的生境类型较为多样， 包括森林、 林缘、 仅有稀疏树木生长的疏林灌丛草坡、 平原、 湖泊、 河流、 苇塘、 戈壁、 荒漠和半荒漠灌木丛以及人类居住地附近的灌丛,105.292561111111,27.2909027777778,Passeriformes,Guizhou,LC,Range shift or distribution change,白喉林莺分布的生境类型较为多样， 包括森林、 林缘、 仅有稀疏树木生长的疏林灌丛草坡、 平原、 湖泊、 河流、 苇塘、 戈壁、 荒漠和半荒漠灌木丛以及人类居住地附近的灌丛,贵州省鸟类分布新纪录——白喉林莺,白喉林莺,Lesser Whitethroat,NA,raw_table,FALSE,1,TRUE
508,Emberiza rustica,PASSERIFORMES,雀形目,贵州省,Guizhou,2024,VU,分布变化,观察拍摄,106.633333333333,26.6404333333333,Passeriformes,Guizhou,VU,Range shift or distribution change,观察拍摄,贵州省鸟类新记录——田鹀,田鹀,Rustic Bunting,NA,raw_table,FALSE,1,TRUE
616,Enicurus maculatus,PASSERIFORMES,雀形目,贵州省,Guizhou,2024,LC,分布变化,观察拍摄,105.934444444444,28.3272222222222,Passeriformes,Guizhou,LC,Range shift or distribution change,观察拍摄,贵州省鸟类分布新纪录———斑背燕尾,斑背燕尾,Spotted Forktail,NA,raw_table,FALSE,1,TRUE
634,Ficedula erithacus,PASSERIFORMES,雀形目,贵州省,Guizhou,2024,LC,分布变化,观察拍摄,104.905555555556,39.4202777777778,Passeriformes,Guizhou,LC,Range shift or distribution change,观察拍摄,贵州省２种鸟类新纪录———红颈瓣蹼鹬、锈胸蓝姬鹟,锈胸蓝姬鹟,Slaty-backed Flycatcher,NA,raw_table,FALSE,1,TRUE
843,Remiz consobrinus,PASSERIFORMES,雀形目,贵州省,Guizhou,2024,LC,分布变化,观察拍摄,106.663375,26.7271472222222,Passeriformes,Guizhou,LC,Range shift or distribution change,观察拍摄,贵州省2 种鸟类新纪录——中华攀雀和青藏沙鸻,中华攀雀,Chinese Penduline-tit,NA,raw_table,FALSE,1,TRUE
989,Pelecanus crispus,PELECANIFORMES,鹈形目,贵州省,Guizhou,2024,NT,分布变化,观察拍摄,104.25,29.3166666666667,Pelecaniformes,Guizhou,NT,Range shift or distribution change,观察拍摄,贵州省鸟类新记录——卷羽鹈鹕,卷羽鹈鹕,Dalmatian Pelican,NA,raw_table,FALSE,1,TRUE
244,Calidris minuta,CHARADRIIFORMES,鸻形目,海南省,Hainan,2024,LC,NA,从渔网上解救,108.7,18.5166666666667,Charadriiformes,Hainan,LC,Unclear,从渔网上解救,海南乐东发现小滨鹬,小滨鹬,Little Stint,NA,format_mismatch,FALSE,1,TRUE
850,Abroscopus albogularis,PASSERIFORMES,雀形目,河北省,Hebei,2024,LC,分布变化,观察拍摄,118.275738,39.264459,Passeriformes,Hebei,LC,Range shift or distribution change,观察拍摄,河北省鸟类分布新记录——棕脸鹟莺,棕脸鹟莺,Rufous-faced Warbler,NA,raw_table,FALSE,1,TRUE
90,Branta canadensis,ANSERIFORMES,雁形目,黑龙江省,Heilongjiang,2024,LC,NA,观察拍摄,124.392416666667,47.0288388888889,Anseriformes,Heilongjiang,LC,Unclear,观察拍摄,黑龙江省鸟类分布新纪录——加拿大雁,加拿大雁,Canada Goose,NA,raw_table,FALSE,1,TRUE
946,Turdus migratorius,PASSERIFORMES,雀形目,黑龙江省,Heilongjiang,2024,LC,分布变化,观察拍摄,126.55891,45.75142,Passeriformes,Heilongjiang,LC,Range shift or distribution change,观察拍摄,中国鸟类新纪录———旅鸫( Turdus migratorius),旅鸫,American Robin,NA,raw_table,FALSE,1,TRUE
327,Treron sieboldii,COLUMBIFORMES,鸽形目,河南省,Henan,2024,LC,NA,观察和拍摄,111.301111111111,33.0366666666667,Columbiformes,Henan,LC,Unclear,观察和拍摄,河南南阳发现红翅绿鸠,红翅绿鸠,White-bellied Green-pigeon,NA,raw_table,FALSE,1,TRUE
368,Crossoptilon mantchuricum,GALLIFORMES,鸡形目,河南省,Henan,2024,LC,分布变化,红外相机拍摄,112.2,35.2166666666667,Galliformes,Henan,LC,Range shift or distribution change,红外相机拍摄,河南省鸟类分布新纪录——褐马鸡,褐马鸡,Brown Eared-pheasant,NA,raw_table,FALSE,1,TRUE
704,Panurus biarmicus,PASSERIFORMES,雀形目,河南省,Henan,2024,LC,NA,观察拍摄,112.966666666667,34.7166666666667,Passeriformes,Henan,LC,Unclear,观察拍摄,河南洛阳和新乡发现文须雀,文须雀,Bearded Reedling,NA,raw_table,FALSE,1,TRUE
549,Pyrrhula nipalensis,PASSERIFORMES,雀形目,河南省,Henan,2024,LC,分布变化,观察拍摄,111.925722222222,33.4998916666667,Passeriformes,Henan,LC,Range shift or distribution change,观察拍摄,河南省鸟类新记录—褐灰雀,褐灰雀,Brown Bullfinch,NA,raw_table,FALSE,1,TRUE
102,Clangula hyemalis,ANSERIFORMES,雁形目,湖北省,Hubei,2024,VU,分布变化,观察拍摄,112.1711,31.9459861111111,Anseriformes,Hubei,VU,Range shift or distribution change,观察拍摄,湖北省鸟类分布新记录—长尾鸭,长尾鸭,Long-tailed Duck,NA,raw_table,FALSE,1,TRUE
544,Loxia curvirostra,PASSERIFORMES,雀形目,湖北省,Hubei,2024,LC,NA,观察拍摄,110.583333333333,32.1,Passeriformes,Hubei,LC,Unclear,观察拍摄,湖北神农架发现红交嘴雀,红交嘴雀,Red Crossbill,NA,raw_table,FALSE,1,TRUE
738,Passer domesticus,PASSERIFORMES,雀形目,湖北省,Hubei,2024,LC,分布变化,观察拍摄,111.26097057,30.68648277,Passeriformes,Hubei,LC,Range shift or distribution change,观察拍摄,湖北省鸟类分布新纪录——家麻雀,家麻雀,House Sparrow,NA,raw_table,FALSE,1,TRUE
959,Zosterops meyeni,PASSERIFORMES,雀形目,湖北省,Hubei,2024,LC,分布变化,观察拍摄,113.333333333333,33.5666666666667,Passeriformes,Hubei,LC,Range shift or distribution change,观察拍摄,湖北省鸟类新纪录种———日本绣眼鸟,日本绣眼鸟,Lowland White-eye,NA,raw_table,FALSE,1,TRUE
446,Calandrella brachydactyla,PASSERIFORMES,雀形目,湖南省,Hunan,2024,LC,分布变化,观察拍摄,113.246880555556,28.2287361111111,Passeriformes,Hunan,LC,Range shift or distribution change,观察拍摄,湖南鸟类分布新纪录——大短趾百灵（Calandrella brachydactyla）,大短趾百灵,Greater Short-toed Lark,NA,raw_table,FALSE,1,TRUE
857,Hemitesia pallidipes,PASSERIFORMES,雀形目,湖南省,Hunan,2024,LC,分布变化,观察拍摄,111,24,Passeriformes,Hunan,LC,Range shift or distribution change,观察拍摄,湖南鸟类分布新纪录—淡脚树莺(Urosphena pallidipes),淡脚树莺,Pale-footed Bush-warbler,NA,raw_table,FALSE,1,TRUE
666,Muscicapa ferruginea,PASSERIFORMES,雀形目,湖南省,Hunan,2024,LC,NA,观察拍摄,112.931944444444,28.1808333333333,Passeriformes,Hunan,LC,Unclear,观察拍摄,湖南长沙发现棕尾褐鹟,棕尾褐鹟,Ferruginous Flycatcher,NA,raw_table,FALSE,1,TRUE
831,Pycnonotus sinensis,PASSERIFORMES,雀形目,内蒙古自治区,Inner Mongolia,2024,LC,分布变化,观察拍摄，环志,121.950555555556,45.1502777777778,Passeriformes,Inner Mongolia,LC,Range shift or distribution change,观察拍摄，环志,内蒙古东部鸟类新纪录——白头鹎,白头鹎,Light-vented Bulbul,NA,raw_table,FALSE,1,TRUE
49,Haliaeetus pelagicus,ACCIPITRIFORMES,鹰形目,江苏省,Juangsu,2024,VU,分类变动,观察拍摄,120.96,32.76,Accipitriformes,Jiangsu,VU,Taxonomic revision,观察拍摄,江苏省鸟类新纪录———林鹨和虎头海雕,虎头海雕,Steller's Sea-eagle,NA,raw_table,FALSE,1,TRUE
318,Macropygia unchall,COLUMBIFORMES,鸽形目,江苏省,Juangsu,2024,LC,分布变化,观察拍摄,120.733333333333,31.6544444444444,Columbiformes,Jiangsu,LC,Range shift or distribution change,观察拍摄,江苏省六种鸟类新纪录,斑尾鹃鸠,Barred Cuckoo-Dove,NA,raw_table,FALSE,1,TRUE
