record_id,workbook_seq,species_cn,english_name,scientific_name_raw,scientific_name_field,scientific_name_draft,naming_time,order_raw,order_latin,family_raw,genus_raw,title,title_en,newdistribution_province_text,province_cn,province_en_raw,iucn_raw,discover_cause_raw,discovery_method_raw,longitude,latitude,recordingtime,year,quote,authors,journal,migratory_status,species_raw_binomial,order,province,iucn,discover_reason,discovery_method,paper_id,correction_sources,correction_source_primary,canonical_species,canonical_species_cn,canonical_english_name,species,identity_change_flag,identity_source,identity_notes,duplicate_rank,earliest_year_in_group,keep_record,duplicate_group_size,duplicate_rule
747,747,栗头鹟莺,Chestnut-crowned Warbler,Pellorneum tickelli,Pellorneum tickelli,Pellorneum tickelli subsp. fulvum,NA,PASSERIFORMES,雀形目,幽鹛科,幽鹛属,广西鸟类5个新记录,NA,龙州县弄岗国家级自然保护区,广西壮族自治区,Guangxi,LC,分布变化,标本采集,106.88,22.35,2005 年 2 月 18 日,2006,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUKpmKE6R5esPLGCWMmnEk6sCCWLk4XVBSXfwnWa3-WQmhj5EtcZdliATemu4tOWJuYFPsNoIN GSW7O22 jZ5SXQ5g4ZJVQwWFZWO9y1Y3qO5FSTfEQzL7aDkffSE arPoocLkxKqWGb1DCPkpOB GiQgZQ6GBvOn4zPy3JpruAzw==&uniplatform=NZKPT&language=CHS,"蒋爱伍, 周 放, 黄成亮, 蒙渊君",广西科学 Guangxi Sciences,Not a Migrant,Pellorneum tickelli,Passeriformes,Guangxi,LC,Range shift or distribution change,标本采集,广西鸟类5个新记录,duplicate_audit,duplicate_audit,Phylloscopus castaniceps,栗头鹟莺,Chestnut-crowned Warbler,Phylloscopus castaniceps,TRUE,duplicate_audit,Canonical species updated from audit tables.,1,2006,TRUE,1,Unique species-province combination; retained.
758,758,栗头鹟莺,Chestnut-crowned Warbler,Phylloscopus castaniceps,Phylloscopus castaniceps,Phylloscopus castaniceps,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,东北鸟类新纪录——栗头鹟莺,NA,黑龙江省嫩江高峰鸟类保护环志站,黑龙江省,Heilongjiang,LC,分布变化,环志雾网捕捉,125.25,49.09,2002 年 5 月 15 日,2003,https://www.scdwzz.com/thesisDetails?columnId=29081555&Fpath=home&index=0&lang=zh,"郭玉民, 李显达, 方克艰, 于晓东",四川动物,Altitudinal Migrant,Phylloscopus castaniceps,Passeriformes,Heilongjiang,LC,Range shift or distribution change,环志雾网捕捉,东北鸟类新纪录——栗头鹟莺,NA,NA,NA,NA,NA,Phylloscopus castaniceps,FALSE,raw_table,No external row-level identity correction applied.,1,2003,TRUE,2,Retained as the earliest publication for this species-province combination.
759,759,栗头鹟莺,Chestnut-crowned Warbler,Phylloscopus castaniceps,Phylloscopus castaniceps,Phylloscopus castaniceps,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,嫩江高峰林区莺科鸟类环志研究,NA,嫩江高林峰区,黑龙江省,Heilongjiang,LC,NA,环志,125.25,49.1,37391,2014,https://ysdwxb.nefu.edu.cn/#/digest?ArticleID=1341,李显达，陆军，郭玉民，方克艰，方思远,野生动物学报,Altitudinal Migrant,Phylloscopus castaniceps,Passeriformes,Heilongjiang,LC,Unclear,环志,嫩江高峰林区莺科鸟类环志研究,NA,NA,NA,NA,NA,Phylloscopus castaniceps,FALSE,raw_table,No external row-level identity correction applied.,2,2003,FALSE,2,Dropped because an earlier publication already established this provincial record.
760,760,栗头鹟莺,Chestnut-crowned Warbler,Phylloscopus castaniceps,Phylloscopus castaniceps,Phylloscopus castaniceps,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,楔尾鹱等７种上海市鸟类新记录,NA,天马山，上海滨海森林公园,上海市,Shanghai,LC,分布变化,观察拍摄,121.148302777778,31.0783166666667,2011年4月24日、2012 年 3 月 22 日,2013,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUIcbq09ql0fBwHtIzO2eF-R7jnpuJkYmrfVrpNHbuiVLlo4tfcpwfboFZ43gM7Bbgpvxt6knLEUHEmRvBMbAciE2E1BbLwrp8GAuyxDVipj8dKjQr64BV0UEErnt36vonorGea9zSPy3Sxj6S4YCG30rdCl j1ohrON7e05DWApkw==&uniplatform=NZKPT&language=CHS,"薄顺奇, 袁 晓, 陆万鹏",复旦学报（自然科学版）,Altitudinal Migrant,Phylloscopus castaniceps,Passeriformes,Shanghai,LC,Range shift or distribution change,观察拍摄,楔尾鹱等７种上海市鸟类新记录,NA,NA,NA,NA,NA,Phylloscopus castaniceps,FALSE,raw_table,No external row-level identity correction applied.,1,2013,TRUE,1,Unique species-province combination; retained.
748,748,栗头鹟莺,Chestnut-crowned Warbler,Pellorneum tickelli,Pellorneum tickelli,Pellorneum tickelli,NA,PASSERIFORMES,雀形目,幽鹛科,幽鹛属,西藏墨脱地区 6 种鸟类种和亚种的新分布记录,NA,墨脱县背崩乡江新村附近,西藏自治区,Tibet,LC,NA,观察和拍摄，网捕调查，采集血液样本,95.14,29.2305555555556,43964,2022,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/22020?st=article issue,岩道 单鹏飞 吴飞 董锋 伍和启 高建云 杨晓君,动物学杂志,Not a Migrant,Pellorneum tickelli,Passeriformes,Xizang,LC,Unclear,观察和拍摄，网捕调查，采集血液样本,西藏墨脱地区 6 种鸟类种和亚种的新分布记录,duplicate_audit,duplicate_audit,Phylloscopus castaniceps,栗头鹟莺,Chestnut-crowned Warbler,Phylloscopus castaniceps,TRUE,duplicate_audit,Canonical species updated from audit tables.,1,2022,TRUE,1,Unique species-province combination; retained.
761,761,冠纹柳莺,Claudia's Leaf-warbler,Phylloscopus claudiae,Phylloscopus claudiae,Phylloscopus claudiae,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,白眶鹟莺等12种上海市鸟类新记录,NA,南汇东滩观海公园,上海市,Shanghai,LC,分类变动或误认,观察拍摄,121.972161111111,30.9116583333333,2013 年 4 月 14 日,2018,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULN7Pj6glk6gdg4DSFs17DHO0UmTzT3V7h8Cj4c13dOgZJy iHZMz it6tnf8rK9KHa6pyoYTc4bOGiShTXfXbReoeUtRL5coDQ5UAjktO31HX6hWlr78uaCRAcHAVEKYE3VahiRFLBJTpEkpwu6c8gYlah-GQA6JhHbuu1TDyXdA==&uniplatform=NZKPT&language=CHS,"施宏亮, 施剑勇, 袁晓, 薄顺奇",华东师范大学学报（自然科学版）,Full Migrant,Phylloscopus claudiae,Passeriformes,Shanghai,LC,Taxonomic revision,观察拍摄,白眶鹟莺等12种上海市鸟类新记录,NA,NA,NA,NA,NA,Phylloscopus claudiae,FALSE,raw_table,No external row-level identity correction applied.,1,2018,TRUE,1,Unique species-province combination; retained.
762,762,叽喳柳莺,Common Chiffchaff,Phylloscopus collybita,Phylloscopus collybita,Phylloscopus collybita subsp. tristis,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,安徽省鸟类分布新纪录———叽喳柳莺（Phylloscopus collybita）,NA,蚌埠秦集镇林圩村,安徽省,Anhui,LC,分布变化,观察拍摄,117.236380555556,32.7977166666667,2019 年 2 月 5 日、2 月 16 日,2020,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULPSez6o3FrgkGCdgtY3sWWiyhCT8-KBDKk YyalQzLfBVFclzp-hyCwQ8Zn25meO80AKF4qNsFjsfnCaAVgZWjfKnB-XTFAdGhwAh8sJuidkB5D1LL -08zPDO5WG0bpsg-JiVn6mFw5LHvIYwCsS5k3MC7TYL-tcJMN8djZGDpw==&uniplatform=NZKPT&language=CHS,"张建平, 周立志",安徽大学学报（自然科学版）,Full Migrant,Phylloscopus collybita,Passeriformes,Anhui,LC,Range shift or distribution change,观察拍摄,安徽省鸟类分布新纪录———叽喳柳莺（Phylloscopus collybita）,NA,NA,NA,NA,NA,Phylloscopus collybita,FALSE,raw_table,No external row-level identity correction applied.,1,2020,TRUE,1,Unique species-province combination; retained.
763,763,叽喳柳莺,Common Chiffchaff,Phylloscopus collybita,Phylloscopus collybita,Phylloscopus collybita,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,广西涠洲岛发现叽喳柳莺,NA,广西壮族自治区北海市海城区涠洲镇相思湖水库附近河岸,广西壮族自治区,Guangxi,LC,缺乏调查,观察拍摄,109.099166666667,21.0569444444444,44546,2025,https://doi.org/10.13859/j.cjz.202321335,居涛，农志文，陈默,动物学杂志,NA,Phylloscopus collybita,Passeriformes,Guangxi,LC,Survey gap or under-sampling,观察拍摄,广西涠洲岛发现叽喳柳莺,NA,NA,NA,NA,NA,Phylloscopus collybita,FALSE,raw_table,No external row-level identity correction applied.,1,2025,TRUE,1,Unique species-province combination; retained.
764,764,叽喳柳莺,Common Chiffchaff,Phylloscopus collybita,Phylloscopus collybita,Phylloscopus collybita,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,河南发现叽喳柳莺,NA,河南董寨国家级自然保护区七里冲保护站,河南省,Henan,LC,分布变化,环志时捕获,114.283333333333,32.1,2006 年 12 月 23 日,2007,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/07020101?st=article issue,"溪波,阮祥峰,张可银,朱家贵,王科",动物学杂志,Full Migrant,Phylloscopus collybita,Passeriformes,Henan,LC,Range shift or distribution change,环志时捕获,河南发现叽喳柳莺,NA,NA,NA,NA,NA,Phylloscopus collybita,FALSE,raw_table,No external row-level identity correction applied.,1,2007,TRUE,1,Unique species-province combination; retained.
765,765,叽喳柳莺,Common Chiffchaff,Phylloscopus collybita,Phylloscopus collybita,Phylloscopus collybita,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,湖北省鸟类新纪录———叽咋柳莺,NA,严东湖潘家湾村周围,湖北省,Hubei,LC,分布变化,观察拍摄,114.540277777778,30.5316666666667,2009 年 12 月 4 日,2010,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUKMymCaMda0IVfuj OGuVM9NTgo2sqHXw8HuAGFwclCSm9KQoYm4OVcSApTDu7wGGTKqUY4Wt4rymlmLaTYRd2T awCS0hmOxDNyPMow3zK9 Vyn16YPPwPNemsJnyxwvqUxAwfGMqHEw00qsw94BB BgP1p -3F9nYAo M9q GRA==&uniplatform=NZKPT&language=CHS,张叔勇,四川动物,Full Migrant,Phylloscopus collybita,Passeriformes,Hubei,LC,Range shift or distribution change,观察拍摄,湖北省鸟类新纪录———叽咋柳莺,NA,NA,NA,NA,NA,Phylloscopus collybita,FALSE,raw_table,No external row-level identity correction applied.,1,2010,TRUE,1,Unique species-province combination; retained.
768,768,叽喳柳莺,Common Chiffchaff,Phylloscopus collybita,Phylloscopus collybita,Phylloscopus collybita,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,内蒙古自治区西部和宁夏回族自治区鸟类新记录,NA,内蒙古自治区阿拉善左旗巴彦浩特镇,内蒙古自治区,Inner Mongolia,LC,分布变化,观察拍摄,105.66899,38.833507,2009年 10 月 28 日,2023,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULaevfwHJT5Cd2UzmPQa47dDoqOPeDTUd5nk80HBvXQw9egR0HHrKUP1-99 aqhrpAKVVc4VuzB7HDFqboDLgKLF bomc8gpOyEUJbEN5i81WUg3cT5wqhk44q6EBc51dDiliQxnb61a621 jJgeqMcRADvRbsZNdsQ9oCoYcI9rA==&uniplatform=NZKPT&language=CHS,"王志芳, 韩佳文, 肖敏, 白玉玺, 朱东宁, 白小龙, 魏虹, 梁斌, 杨贵生",四川动物,Full Migrant,Phylloscopus collybita,Passeriformes,Inner Mongolia,LC,Range shift or distribution change,观察拍摄,内蒙古自治区西部和宁夏回族自治区鸟类新记录,NA,NA,NA,NA,NA,Phylloscopus collybita,FALSE,raw_table,No external row-level identity correction applied.,1,2023,TRUE,1,Unique species-province combination; retained.
766,766,叽喳柳莺,Common Chiffchaff,Phylloscopus collybita,Phylloscopus collybita,Phylloscopus collybita,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,江苏徐州发现叽喳柳莺,NA,江苏省徐州市铜山区水口水库,江苏省,Jiangsu,LC,缺乏调查,观察拍摄,117.411388888889,34.1483333333333,44576,2024,NA,李兆楠，张广志，陆莉,野生动物学报,NA,Phylloscopus collybita,Passeriformes,Jiangsu,LC,Survey gap or under-sampling,观察拍摄,江苏徐州发现叽喳柳莺,NA,NA,NA,NA,NA,Phylloscopus collybita,FALSE,raw_table,No external row-level identity correction applied.,1,2024,TRUE,1,Unique species-province combination; retained.
767,767,叽喳柳莺,Common Chiffchaff,Phylloscopus collybita,Phylloscopus collybita,Phylloscopus collybita,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,江西发现叽喳柳莺和粉红椋鸟,NA,江西省婺源县塘村,江西省,Jiangxi,LC,NA,观察拍摄,117.871666666667,29.2188888888889,2019 年 3 月,2025,http://dx.doi.org/10.13859/j.cjz.202321221,钟平华，詹荣达，高友英，张银泉，陈志高，吴勇，张微微,动物学杂志,Full Migrant,Phylloscopus collybita,Passeriformes,Jiangxi,LC,Unclear,观察拍摄,江西发现叽喳柳莺和粉红椋鸟,NA,NA,NA,NA,NA,Phylloscopus collybita,FALSE,raw_table,No external row-level identity correction applied.,1,2025,TRUE,1,Unique species-province combination; retained.
769,769,叽喳柳莺,Common Chiffchaff,Phylloscopus collybita,Phylloscopus collybita,Phylloscopus collybita,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,四川绵阳发现叽喳柳莺,NA,四川省绵阳市涪城区青义镇涪江河堤处,四川省,Sichuan,LC,缺乏调查,观察拍摄,104.695833333333,31.5525,44515,2025,http://doi.org/10.13859/j.cjz.202321302,付吉友，傅晓雪，严志文，王彦超，马庆鑫，宣俊达,动物学杂志,NA,Phylloscopus collybita,Passeriformes,Sichuan,LC,Survey gap or under-sampling,观察拍摄,四川绵阳发现叽喳柳莺,NA,NA,NA,NA,NA,Phylloscopus collybita,FALSE,raw_table,No external row-level identity correction applied.,1,2025,TRUE,1,Unique species-province combination; retained.
770,770,冕柳莺,Eastern Crowned Warbler,Phylloscopus coronatus,Phylloscopus coronatus,Phylloscopus coronatus,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,阿尔金山鄄昆仑山鸟类区系调查,NA,新疆阿尔金山国家级自然保护区,新疆维吾尔自治区,Xinjiang,LC,分布变化,鸟类调查,88.16,39.05,9月,2013,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/20130110?st=article issue,马鸣 张同 张会斌 张翔 陈莹 李维东 刘鸣 丁鹏 徐峰 买尔旦·吐尔干,动物学杂志,Full Migrant,Phylloscopus coronatus,Passeriformes,Xinjiang,LC,Range shift or distribution change,鸟类调查,阿尔金山鄄昆仑山鸟类区系调查,NA,NA,NA,NA,NA,Phylloscopus coronatus,FALSE,raw_table,No external row-level identity correction applied.,1,2013,TRUE,1,Unique species-province combination; retained.
772,772,淡眉柳莺,Hume's Leaf Warbler,Phylloscopus humei,Phylloscopus humei,Phylloscopus humei,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,天津发现淡眉柳莺,NA,天津市南开区南翠屏公园滑雪场附近的林地和灌丛,天津市,Tianjin,LC,缺乏调查,观察拍摄，记录鸣声,117.149166666667,39.0755555555556,44679,2025,https://doi.org/10.13859/j.cjz.202322132,孙敬文，莫训强,动物学杂志,NA,Phylloscopus humei,Passeriformes,Tianjin,LC,Survey gap or under-sampling,观察拍摄，记录鸣声,天津发现淡眉柳莺,NA,NA,NA,NA,NA,Phylloscopus humei,FALSE,raw_table,No external row-level identity correction applied.,1,2025,TRUE,1,Unique species-province combination; retained.
773,773,白眶鹟莺,White-spectacled Warbler,Phylloscopus intermedius,Phylloscopus intermedius,Phylloscopus intermedius subsp. intermedius,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,广西鸟类一新纪录——白眶鹟莺,NA,靖西县底定自然保护区,广西壮族自治区,Guangxi,LC,分布变化,标本采集,106.41769,23.13402,2006 年 12 月 13 日,2008,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULGVskv0vGTIrdfz5qMw-WvG SZMjLGv2wrUOgeRmY25PT7dpyaHhuhYWGrGFrjMQojS252PK2dSHnI7rA9PDOvzvyzVPUllmcK6l5 kOrMHP7HVXutBXK1quifSjymmPS5n2Klod1nCWgCAHV4gaibj5qzbCYnOoupffFTgpA8Zg==&uniplatform=NZKPT&language=CHS,"周放, 舒晓莲, 孙仁杰, 蒋爱伍, 陆舟",动物学研究,Altitudinal Migrant,Phylloscopus intermedius,Passeriformes,Guangxi,LC,Range shift or distribution change,标本采集,广西鸟类一新纪录——白眶鹟莺,NA,NA,NA,NA,NA,Phylloscopus intermedius,FALSE,raw_table,No external row-level identity correction applied.,1,2008,TRUE,1,Unique species-province combination; retained.
774,774,白眶鹟莺,White-spectacled Warbler,Phylloscopus intermedius,Phylloscopus intermedius,Phylloscopus intermedius subsp. intermedius,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,海南鸟类新记录———白眶鹟莺,NA,海口市美兰区白沙门公园内,海南省,Hainan,LC,分布变化,观察拍摄,110.335044444444,20.0713694444444,2018 年 12 月 17 日,2019,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUKaZ-LzY6PjLDYXHAFYkNtQOd OROlizPy0r5sjXhcQUieFutweBLlTfZEz4nCR2xebjNaJq3K6EuqrHVC4MS2mTcs2c1FWzzY8ZjD08OkAoa6WuVI-CRoz J7ZEA58mu-ZjNt3awdx48oDP3vOtqpk-a8q4sfAnYeWmuludk4tTw==&uniplatform=NZKPT&language=CHS,"陈政佳, 李飞, 卢刚, 黄海燕, 张琦",四川动物,Altitudinal Migrant,Phylloscopus intermedius,Passeriformes,Hainan,LC,Range shift or distribution change,观察拍摄,海南鸟类新记录———白眶鹟莺,NA,NA,NA,NA,NA,Phylloscopus intermedius,FALSE,raw_table,No external row-level identity correction applied.,1,2019,TRUE,1,Unique species-province combination; retained.
775,775,白眶鹟莺,White-spectacled Warbler,Phylloscopus intermedius,Phylloscopus intermedius,Phylloscopus intermedius subsp. intermedius,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,河南董寨发现白眶鹟莺,NA,七里冲保护站凉亭环志点,河南省,Henan,LC,分布变化,网捕,114.240277777778,31.0444444444444,44668,2022,0,朱涛，王勇军，黄华，李南静，刘进法，祝文平，赵勇,陆地生态系统与保护学报,Altitudinal Migrant,Phylloscopus intermedius,Passeriformes,Henan,LC,Range shift or distribution change,网捕,河南董寨发现白眶鹟莺,NA,NA,NA,NA,NA,Phylloscopus intermedius,FALSE,raw_table,No external row-level identity correction applied.,1,2022,TRUE,1,Unique species-province combination; retained.
776,776,白眶鹟莺,White-spectacled Warbler,Phylloscopus intermedius,Phylloscopus intermedius,Phylloscopus intermedius,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,湖南省3种鸟类分布新纪录——白眶鹟莺、棕胸蓝姬鹟、领岩鹨,NA,壶瓶山自然保护区童人岩一处落叶阔叶林,湖南省,Hunan,LC,NA,观察拍摄,110.566666666667,30.05,42887,2022,https://ysdwxb.nefu.edu.cn/#/digest?ArticleID=674,康祖杰，白林壮，贺春容，刘美斯，杨道德,野生动物学报,Altitudinal Migrant,Phylloscopus intermedius,Passeriformes,Hunan,LC,Unclear,观察拍摄,湖南省3种鸟类分布新纪录——白眶鹟莺、棕胸蓝姬鹟、领岩鹨,NA,NA,NA,NA,NA,Phylloscopus intermedius,FALSE,raw_table,No external row-level identity correction applied.,1,2022,TRUE,1,Unique species-province combination; retained.
777,777,白眶鹟莺,White-spectacled Warbler,Phylloscopus intermedius,Phylloscopus intermedius,Phylloscopus intermedius subsp. intermedius,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,白眶鹟莺等12种上海市鸟类新记录,NA,南汇东滩,上海市,Shanghai,LC,分布变化,观察拍摄,121.972097222222,30.9102277777778,2013 年 4 月 11 日、2016 年 4 月 29 日、10 月 4 日,2018,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULN7Pj6glk6gdg4DSFs17DHO0UmTzT3V7h8Cj4c13dOgZJy iHZMz it6tnf8rK9KHa6pyoYTc4bOGiShTXfXbReoeUtRL5coDQ5UAjktO31HX6hWlr78uaCRAcHAVEKYE3VahiRFLBJTpEkpwu6c8gYlah-GQA6JhHbuu1TDyXdA==&uniplatform=NZKPT&language=CHS,"施宏亮, 施剑勇, 袁晓, 薄顺奇",华东师范大学学报（自然科学版）,Altitudinal Migrant,Phylloscopus intermedius,Passeriformes,Shanghai,LC,Range shift or distribution change,观察拍摄,白眶鹟莺等12种上海市鸟类新记录,NA,NA,NA,NA,NA,Phylloscopus intermedius,FALSE,raw_table,No external row-level identity correction applied.,1,2018,TRUE,1,Unique species-province combination; retained.
778,778,灰喉柳莺,ashy-throated warbler,Phylloscopus maculipennis,Phylloscopus maculipennis,Phylloscopus maculipennis,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,湖南省七种鸟类新纪录,NA,长沙市岳麓山风景名胜区内的蔡锷墓附近区域,湖南省,Hunan,LC,分布变化,观察拍摄,112.927875,28.1838805555556,45294,2025,http://ysdw.nefu.edu.cn,胡珂，白晋晶，米泽洲，李成，陈波文，周文正，张佳琦，李佩贞，罗丹晨,Chinese Journal of Wildlife,NA,Phylloscopus maculipennis,Passeriformes,Hunan,LC,Range shift or distribution change,观察拍摄,湖南省七种鸟类新纪录,NA,NA,NA,NA,NA,Phylloscopus maculipennis,FALSE,raw_table,No external row-level identity correction applied.,1,2025,TRUE,1,Unique species-province combination; retained.
779,779,乌嘴柳莺,Large-billed Leaf-warbler,Phylloscopus magnirostris,Phylloscopus magnirostris,Phylloscopus magnirostris,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,湖南壶瓶山发现白喉针尾雨燕和乌嘴柳莺,NA,湖南壶瓶山国家级自然保护区,湖南省,Hunan,LC,分布变化,"观察拍摄, 记录鸣声",110.65,30.05,2012 年 5 月 至 2013 年 4 月,2014,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/14093?st=article issue,康祖杰，杨道德，刘美斯，邓学建,动物学杂志,Full Migrant,Phylloscopus magnirostris,Passeriformes,Hunan,LC,Range shift or distribution change,"观察拍摄, 记录鸣声",湖南壶瓶山发现白喉针尾雨燕和乌嘴柳莺,NA,NA,NA,NA,NA,Phylloscopus magnirostris,FALSE,raw_table,No external row-level identity correction applied.,1,2014,TRUE,1,Unique species-province combination; retained.
780,780,白斑尾柳莺,Kloss's Leaf-warbler,Phylloscopus ogilviegranti,Phylloscopus ogilviegranti,Phylloscopus ogilviegranti,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,陕西省鸟类新纪录———白斑尾柳莺,NA,秦岭北坡的眉县红河谷,陕西省,Shaanxi,LC,分布变化,观察拍摄，回放鸣声,107.782777777778,34.0616666666667,2011 年 5 月 27 日-30 日,2012,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPUKUOIbE7D-npRO8Ch6vwiYPodSaebEtJ7Qr571K 2AIi-ykervDnI1N wmqMLjFwW3dQcTkF5BGhBEV98dLi0sIxKYUGnjyF2oMCzX9KfHQnKWor36UVUfkR15Fd-lIJkWz1vd407SHkI8PPldlvpUPkldk5G1769v0OT90y39scg==&uniplatform=NZKPT&language=CHS,高学斌;Per Alstrm;宋刚;尹祚华,动物学杂志,Altitudinal Migrant,Phylloscopus ogilviegranti,Passeriformes,Shaanxi,LC,Range shift or distribution change,观察拍摄，回放鸣声,陕西省鸟类新纪录———白斑尾柳莺,NA,NA,NA,NA,NA,Phylloscopus ogilviegranti,FALSE,raw_table,No external row-level identity correction applied.,1,2012,TRUE,1,Unique species-province combination; retained.
781,781,峨眉鹟莺,Martens's Warbler,Phylloscopus omeiensis,Phylloscopus omeiensis,Phylloscopus omeiensis,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,湖南省鸟类分布新记录———白肩雕、峨眉鹟莺、淡尾鹟莺,NA,壶瓶山保护区顶坪、黄柏云、壶瓶山主峰,湖南省,Hunan,LC,分布变化，调查不足,观察拍摄,110.6,30.05,2015 年 4 月 29 日、5 月至2022 年 8 月,2023,https://kns.cnki.net/kcms2/article/abstract?v=ZH6vWTMDPULu0hpNE5rf1PicOXfyZackvo3m5fWPtjNxnwVAcBSeY-yckj2pfAJzfnFPYAD56U8QKc2Le7eTX1yrI0GGOaIH-IbdBY8s4b2AZBvgvjz1Gmf-XtE7QJZ-xpNev78L-H4o xgR5aucs4JQJYtUD9vI-RfHQ9TOPxB-juryUzNy4w==&uniplatform=NZKPT&language=CHS,"康祖杰,康艺馨,舒兆恩,贺春容,唐甲,文哲,伊剑峰,曾超辉,杨道德",湖南林业科技,Full Migrant,Phylloscopus omeiensis,Passeriformes,Hunan,LC,Mixed: range change + survey/technology,观察拍摄,湖南省鸟类分布新记录———白肩雕、峨眉鹟莺、淡尾鹟莺,NA,NA,NA,NA,NA,Phylloscopus omeiensis,FALSE,raw_table,No external row-level identity correction applied.,1,2023,TRUE,1,Unique species-province combination; retained.
782,782,黄腹柳莺,Pallas's Leaf-warbler,Phylloscopus proregulus,Phylloscopus proregulus,Phylloscopus proregulus,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,嫩江高峰林区莺科鸟类环志研究,NA,嫩江高林峰区,黑龙江省,Heilongjiang,LC,NA,环志,125.25,49.1,40414,2015,0,0,野生动物学报,Full Migrant,Phylloscopus proregulus,Passeriformes,Heilongjiang,LC,Unclear,环志,嫩江高峰林区莺科鸟类环志研究,NA,NA,NA,NA,NA,Phylloscopus proregulus,FALSE,raw_table,No external row-level identity correction applied.,1,2015,TRUE,1,Unique species-province combination; retained.
783,783,橙斑翅柳莺,Buff-barred Warbler,Phylloscopus pulcher,Phylloscopus pulcher,Phylloscopus pulcher,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,湖南省鸟类分布新纪录——橙斑翅柳莺,NA,湖南省长沙市岳麓区岳麓山景区内,湖南省,Hunan,LC,NA,观察拍摄,112.916666666667,28.1666666666667,44473,2022,https://ysdwxb.nefu.edu.cn/#/digest?ArticleID=908,"胡珂,李成,张佳琦,罗堯,杨道德",野生动物学报,Altitudinal Migrant,Phylloscopus pulcher,Passeriformes,Hunan,LC,Unclear,观察拍摄,湖南省鸟类分布新纪录——橙斑翅柳莺,NA,NA,NA,NA,NA,Phylloscopus pulcher,FALSE,raw_table,No external row-level identity correction applied.,1,2022,TRUE,1,Unique species-province combination; retained.
784,784,黑眉柳莺,Sulphur-breasted Warbler,Phylloscopus ricketti,Phylloscopus ricketti,Phylloscopus ricketti,NA,PASSERIFORMES,雀形目,柳莺科,柳莺属,安徽省七种鸟类新纪录,NA,"安徽省石台县仙寓山,合肥植物园",安徽省,Anhui,LC,NA,观察拍摄,117.289772222222,30.0064527777778,2016 年 7 月 30 日,2017,http://dwxzz.ioz.ac.cn/dwxb/article/abstract/17038?st=article issue,赵凯 张宏 顾长明 吴海龙,"动物学杂志 Chinese Journal of Zoology 2017, 52(4): 732",Full Migrant,Phylloscopus ricketti,Passeriformes,Anhui,LC,Unclear,观察拍摄,安徽省七种鸟类新纪录,NA,NA,NA,NA,NA,Phylloscopus ricketti,FALSE,raw_table,No external row-level identity correction applied.,1,2017,TRUE,2,Retained as the earliest publication for this species-province combination.
