record_id,species,province,longitude,latitude,longitude_out_of_range,latitude_out_of_range
547,Mycerobas carnipes,Henan,110.383333333333,34.3833333333333,FALSE,FALSE
178,Chlidonias niger,Hubei,114.410555555556,30.445,FALSE,FALSE
182,Gelochelidon nilotica,Hubei,114.359286111111,30.6464416666667,FALSE,FALSE
186,Hydroprogne caspia,Hubei,114.465833333333,30.7141666666667,FALSE,FALSE
607,Calliope obscura,Hubei,110.360833333333,31.4619444444444,FALSE,FALSE
856,Cettia castaneocoronata,Hubei,110.292086111111,31.4605222222222,FALSE,FALSE
55,Hieraaetus pennatus,Hunan,110.873980555556,29.9746777777778,FALSE,FALSE
630,Ficedula elisae,Hunan,112.998816666667,28.2133555555556,FALSE,FALSE
687,Tarsiger chrysaeus,Hunan,110.43804,29.10025,FALSE,FALSE
908,Otocichla mupinensis,Jiangsu,119.316666666667,30.9,FALSE,FALSE
791,Phylloscopus soror,Jiangsu,120.8625,33.0705555555556,FALSE,FALSE
936,Turdus ruficollis,Jiangsu,119.489166666667,31.5541666666667,FALSE,FALSE
452,Artamus fuscus,Jiangxi,114.77969,24.941645,FALSE,FALSE
11,Accipiter trivirgatus,Liaoning,121.144419444444,38.7265055555556,FALSE,FALSE
14,Aquila fasciata,Liaoning,121.144419444444,38.7265055555556,FALSE,FALSE
37,Elanus caeruleus,Liaoning,121.144419444444,38.7265055555556,FALSE,FALSE
1065,Fregata andrewsi,Liaoning,121.677744444444,38.8703916666667,FALSE,FALSE
1068,Fregata ariel,Liaoning,119.761972222222,41.1034722222222,FALSE,FALSE
17,Aquila heliaca,Ningxia,106.514444444444,38.5488888888889,FALSE,FALSE
398,Grus monacha,Ningxia,105.913333333333,37.7594444444444,FALSE,FALSE
928,Zoothera mollissima,Ningxia,106.216666666667,37.35,FALSE,FALSE
734,Passerculus sandwichensis,Qinghai,100.250833333333,34.4547222222222,FALSE,FALSE
57,Hieraaetus pennatus,Shaanxi,109.062777777778,34.3138888888889,FALSE,FALSE
237,Calidris melanotos,Shaanxi,109.4,34.8,FALSE,FALSE
302,Anastomus oscitans,Shaanxi,107.5325,33.2330555555556,FALSE,FALSE
162,Pluvialis apricaria,Shandong,117.941666666667,38.2280555555556,FALSE,FALSE
374,Gavia adamsii,Shandong,116.81,35.47,FALSE,FALSE
122,Melanitta stejnegeri,Shanghai,121.941666666667,30.9069444444444,FALSE,FALSE
250,Calidris minuta,Sichuan,104.545855555556,28.8051777777778,FALSE,FALSE
262,Calidris tenuirostris,Sichuan,104.54,28.81,FALSE,FALSE
845,Remiz consobrinus,Sichuan,102.69053,24.810808,FALSE,FALSE
70,Aix galericulata,Xizang,91.1824277777778,29.6496666666667,FALSE,FALSE
308,Ciconia nigra,Xizang,98.8682388888889,29.5520888888889,FALSE,FALSE
1061,Tyto alba,Xizang,95.4634416666667,29.4942277777778,FALSE,FALSE
47,Gyps tenuirostris,Yunnan,100.630277777778,23.7944444444444,FALSE,FALSE
152,Charadrius atrifrons,Yunnan,103.303055555556,23.5669444444444,FALSE,FALSE
317,Geopelia striata,Yunnan,101.263888888889,21.9169444444444,FALSE,FALSE
357,Clamator jacobinus,Yunnan,98.9,25.0333333333333,FALSE,FALSE
1018,Phoenicopterus roseus,Yunnan,103.268611111111,26.7027777777778,FALSE,FALSE
207,Onychoprion aleuticus,Zhejiang,120.695446,27.1447888333333,FALSE,FALSE
329,Treron sieboldii,Zhejiang,119.673055555556,27.7102777777778,FALSE,FALSE
604,Anthus roseatus,Zhejiang,119.9,30.25,FALSE,FALSE
377,Tragopan caboti,Anhui,118.233055555556,29.4302777777778,FALSE,FALSE
421,Rallus aquaticus,Anhui,117.354980555556,31.20475,FALSE,FALSE
837,Spizixos semitorques,Beijing,116.334380555556,39.9395111111111,FALSE,FALSE
9,Accipiter trivirgatus,Gansu,105.4,32.6,FALSE,FALSE
177,Chlidonias niger,Gansu,100.466058333333,39.9908916666667,FALSE,FALSE
315,Columba oenas,Gansu,98.4442555555556,39.9136666666667,FALSE,FALSE
393,Grus vipio,Gansu,101.026944444444,38.3527777777778,FALSE,FALSE
846,Remiz coronatus,Gansu,103.450111111111,38.9652222222222,FALSE,FALSE
955,Staphida torqueola,Gansu,105.466666666667,32.8833333333333,FALSE,FALSE
483,Temnurus temnurus,Guangdong,111.433333333333,21.7900083333333,FALSE,FALSE
53,Hieraaetus pennatus,Hainan,110.35,18.6666666666667,FALSE,FALSE
890,Curruca curruca,Hainan,110.330930555556,20.0733027777778,FALSE,FALSE
558,Lanius schach,Hainan,112.34,16.84,FALSE,FALSE
737,Passer domesticus,Hainan,112.34,16.84,FALSE,FALSE
998,Phoenicopterus roseus,Hainan,109.316180555556,19.7474194444444,FALSE,FALSE
775,Phylloscopus intermedius,Henan,114.240277777778,31.0444444444444,FALSE,FALSE
245,Calidris minuta,Hubei,114.1025,30.4452777777778,FALSE,FALSE
196,Larus fuscus,Hubei,114.118288888889,30.3340111111111,FALSE,FALSE
656,Larvivora akahige,Hubei,114.233333333333,31.2,FALSE,FALSE
475,Prinia flaviventris,Hubei,114.04,29.5747222222222,FALSE,FALSE
127,Mergus serrator,Hunan,114.133333333333,28.1674583333333,FALSE,FALSE
216,Rissa tridactyla,Hunan,113.005127777778,28.2203916666667,FALSE,FALSE
636,Ficedula parva,Hunan,110.566666666667,30.05,FALSE,FALSE
776,Phylloscopus intermedius,Hunan,110.566666666667,30.05,FALSE,FALSE
783,Phylloscopus pulcher,Hunan,112.916666666667,28.1666666666667,FALSE,FALSE
809,Prunella collaris,Hunan,110.783333333333,30.1,FALSE,FALSE
847,Remiz coronatus,Inner Mongolia,101.649666666667,39.2131388888889,FALSE,FALSE
1055,Otus semitorques,Inner Mongolia,110.816666666667,40.8516666666667,FALSE,FALSE
115,Histrionicus histrionicus,Jiangsu,120.854577777778,33.1220111111111,FALSE,FALSE
181,Larus genei,Jiangxi,116.3,29.3,FALSE,FALSE
866,Spodiopsar sericeus,Jiangxi,115.351111111111,26.2986111111111,FALSE,FALSE
321,Spilopelia chinensis,Jilin,125.401111111111,43.81,FALSE,FALSE
710,Paradoxornis heudei,Jilin,123.576944444444,45.9308333333333,FALSE,FALSE
91,Branta canadensis,Liaoning,123.8,39.8333333333333,FALSE,FALSE
132,Netta rufina,Liaoning,123.0175,39.6616666666667,FALSE,FALSE
350,Clamator coromandus,Liaoning,124.016666666667,41.8666666666667,FALSE,FALSE
643,Ficedula narcissina,Liaoning,124.145555555556,39.8711111111111,FALSE,FALSE
910,Otocichla mupinensis,Liaoning,123.9,39.8166666666667,FALSE,FALSE
457,Plectrophenax nivalis,Liaoning,123.683333333333,39.8166666666667,FALSE,FALSE
1008,Phoenicopterus roseus,Liaoning,121.266666666667,40.2666666666667,FALSE,FALSE
105,Clangula hyemalis,Ningxia,106.783333333333,37.75,FALSE,FALSE
454,Bombycilla japonica,Ningxia,106.266666666667,38.4833333333333,FALSE,FALSE
622,Erithacus rubecula,Ningxia,106.933333333333,38.8666666666667,FALSE,FALSE
346,Coracias garrulus,Qinghai,97.2940194444444,37.1853833333333,FALSE,FALSE
404,Leucogeranus leucogeranus,Shaanxi,102.72,36.59,FALSE,FALSE
981,Oroanassa magnifica,Shaanxi,108.35,33,FALSE,FALSE
418,Rallina eurizonoides,Shandong,117.050277777778,36.2238888888889,FALSE,FALSE
532,Carpodacus vinaceus,Shandong,117.100555555556,36.2588888888889,FALSE,FALSE
872,Gracupica nigricollis,Shandong,122.689102777778,37.4,FALSE,FALSE
135,Oxyura leucocephala,Sichuan,104.8107601,31.3727799,FALSE,FALSE
1019,Indicator xanthonotus,Sichuan,103.0182304,29.1714967,FALSE,FALSE
563,Lanius borealis,Xizang,97.4223305555556,39.1733555555556,FALSE,FALSE
706,Moupinia poecilotis,Xizang,98.4333333333333,28.3666666666667,FALSE,FALSE
748,Phylloscopus castaniceps,Xizang,95.14,29.2305555555556,FALSE,FALSE
326,Treron seimundi,Yunnan,100.329722222222,24.8994444444444,FALSE,FALSE
375,Gavia adamsii,Yunnan,104.366666666667,23.1,FALSE,FALSE
243,Calidris minuta,Zhejiang,121.281208333333,28.1539361111111,FALSE,FALSE
434,Iduna caligata,Zhejiang,121.533472222222,28.6204583333333,FALSE,FALSE
565,Lanius isabellinus,Zhejiang,121.538465,28.3372386111111,FALSE,FALSE
680,Oenanthe deserti,Zhejiang,120.892883333333,27.8554138888889,FALSE,FALSE
921,Turdus boulboul,Zhejiang,119.716666666667,30.25,FALSE,FALSE
1036,Oceanites oceanicus,Zhejiang,120.151388888889,30.2477777777778,FALSE,FALSE
169,Hydrophasianus chirurgus,Anhui,116.493333333333,30.6622222222222,FALSE,FALSE
311,Columba oenas,Anhui,117.90538,31.63939,FALSE,FALSE
912,Turdus boulboul,Anhui,115.683333333333,31.2666666666667,FALSE,FALSE
1057,Sula dactylatra,Anhui,118.1458,30.0851,FALSE,FALSE
33,Clanga clanga,Gansu,104.083333333333,35.8166666666667,FALSE,FALSE
73,Anser albifrons,Gansu,105.763888888889,32.9986111111111,FALSE,FALSE
170,Hydrophasianus chirurgus,Gansu,107.916666666667,35.4986111111111,FALSE,FALSE
323,Spilopelia senegalensis,Gansu,97.1088888888889,40.4672222222222,FALSE,FALSE
18,Aviceda jerdoni,Guangdong,111.444166666667,21.8275,FALSE,FALSE
325,Treron curvirostra,Guangdong,112.552894444444,23.1676138888889,FALSE,FALSE
330,Treron sphenurus,Guangdong,112.55,23.17,FALSE,FALSE
278,Phalaropus fulicarius,Hainan,110.373055555556,20.0208333333333,FALSE,FALSE
299,Anastomus oscitans,Hebei,114.161388888889,38.2444444444444,FALSE,FALSE
439,Aegithalos concinnus,Hebei,115.656666666667,37.7438888888889,FALSE,FALSE
347,Merops philippinus,Henan,111.238,33.0619916666667,FALSE,FALSE
695,Tarsiger chrysaeus,Henan,113.9,35.3166666666667,FALSE,FALSE
16,Aquila heliaca,Hunan,110.869652972222,29.977657,FALSE,FALSE
27,Circaetus gallicus,Hunan,110.873888888889,29.9747222222222,FALSE,FALSE
538,Fringilla coelebs,Hunan,111.184722222222,29.5025,FALSE,FALSE
781,Phylloscopus omeiensis,Hunan,110.6,30.05,FALSE,FALSE
790,Phylloscopus soror,Hunan,110.6,30.05,FALSE,FALSE
841,Regulus regulus,Hunan,102.94,28.1833333333333,FALSE,FALSE
1052,Ninox japonica,Hunan,111.633333333333,29.5333333333333,FALSE,FALSE
5,Accipiter soloensis,Inner Mongolia,105.66,38.11,FALSE,FALSE
38,Elanus caeruleus,Inner Mongolia,106.78,39.73,FALSE,FALSE
197,Larus fuscus,Inner Mongolia,100.68725,42.422608,FALSE,FALSE
399,Grus nigricollis,Inner Mongolia,110.335238888889,40.4862861111111,FALSE,FALSE
409,Rallina eurizonoides,Inner Mongolia,105.80718,38.663652,FALSE,FALSE
422,Rallus aquaticus,Inner Mongolia,106.25318,38.27749,FALSE,FALSE
426,Acrocephalus agricola,Inner Mongolia,101.12,42.06,FALSE,FALSE
443,Artamus fuscus,Inner Mongolia,120.26457,30.18534,FALSE,FALSE
529,Carduelis carduelis,Inner Mongolia,126.66285,45.74208,FALSE,FALSE
503,Emberiza hortulana,Inner Mongolia,108.57,38.98,FALSE,FALSE
626,Eumyias thalassinus,Inner Mongolia,105.80718,38.663652,FALSE,FALSE
543,Linaria cannabina,Inner Mongolia,105.88381,38.97513,FALSE,FALSE
768,Phylloscopus collybita,Inner Mongolia,105.66899,38.833507,FALSE,FALSE
793,Phylloscopus subaffinis,Inner Mongolia,105.66,38.83,FALSE,FALSE
731,Pseudopodoces humilis,Inner Mongolia,105.17885,23.614417,FALSE,FALSE
934,Turdus rubrocanus,Inner Mongolia,103.7,38.3,FALSE,FALSE
938,Turdus viscivorus,Inner Mongolia,101.07473,42.129931,FALSE,FALSE
476,Prinia flaviventris,Jiangsu,121.435555555556,32.3413888888889,FALSE,FALSE
739,Phylloscopus affinis,Jiangxi,116.084787334745,29.0647862110635,FALSE,FALSE
131,Netta rufina,Jilin,125.35,43.8833333333333,FALSE,FALSE
217,Rissa tridactyla,Jilin,125.348911111111,43.8122277777778,FALSE,FALSE
720,Cyanistes cyanus,Jilin,125.35,43.8333333333333,FALSE,FALSE
621,Erithacus rubecula,Jilin,125.36465,43.8763222222222,FALSE,FALSE
864,Spodiopsar sericeus,Jilin,125.55,43.8,FALSE,FALSE
960,Ardea intermedia,Jilin,125.368252777778,43.9628027777778,FALSE,FALSE
382,Gavia arctica,Liaoning,123.333333333333,41.8333333333333,FALSE,FALSE
423,Rallus aquaticus,Ningxia,106.27,38.2,FALSE,FALSE
478,Prinia inornata,Shaanxi,108.699182,32.754791,FALSE,FALSE
931,Turdus pilaris,Shaanxi,108.751666666667,34.1397222222222,FALSE,FALSE
60,Ictinaetus malaiensis,Shandong,118.62,36.1958333333333,FALSE,FALSE
72,Anas carolinensis,Shandong,119.426944444444,35.3697222222222,FALSE,FALSE
84,Aythya collaris,Shandong,120.083333333333,36.25,FALSE,FALSE
818,Hemixos castanonotus,Shandong,119.391388888889,35.6834722222222,FALSE,FALSE
676,Niltava macgrigoriae,Shandong,122.430512,36.87506,FALSE,FALSE
23,Aviceda leuphotes,Shanxi,111.380555555556,35.0116666666667,FALSE,FALSE
395,Grus vipio,Sichuan,105.511388888889,32.7005555555556,FALSE,FALSE
612,Erithacus rubecula,Sichuan,104.869883333333,28.9891583333333,FALSE,FALSE
460,Pericrocotus cantonensis,Tianjin,118.001666666667,39.2433333333333,FALSE,FALSE
799,Phylloscopus tephrocephalus,Tianjin,118.001666666667,39.2433333333333,FALSE,FALSE
119,Mareca falcata,Xinjiang,87.6333333333333,44.1833333333333,FALSE,FALSE
693,Saxicola rubetra,Xinjiang,87.4216666666667,47.7597222222222,FALSE,FALSE
881,Sturnia pagodarum,Xinjiang,75.45,37.15,FALSE,FALSE
870,Agropsar sturninus,Xizang,94.8138888888889,29.9577777777778,FALSE,FALSE
212,Onychoprion fuscatus,Yunnan,102.001358,23.599059,FALSE,FALSE
384,Gavia arctica,Yunnan,99.7572222222222,27.5894444444444,FALSE,FALSE
823,Pycnonotus blanfordi,Yunnan,101.583333333333,21.3166666666667,FALSE,FALSE
31,Circus macrourus,Zhejiang,120.63,27.86,FALSE,FALSE
297,Anastomus oscitans,Zhejiang,121.021666666667,28.8588888888889,FALSE,FALSE
234,Calidris bairdii,Zhejiang,120.636111111111,27.5441666666667,FALSE,FALSE
1047,Athene noctua,Zhejiang,119.68671,30.631710000000002,FALSE,FALSE
174,Anous stolidus,Anhui,118.728333333333,30.6016666666667,FALSE,FALSE
598,Anthus gustavi,Anhui,117.258888888889,31.6577777777778,FALSE,FALSE
618,Enicurus schistaceus,Anhui,118.2,29.8666666666667,FALSE,FALSE
795,Phylloscopus tephrocephalus,Anhui,117.26936,31.837138,FALSE,FALSE
924,Turdus feae,Anhui,117.266666666667,31.8333333333333,FALSE,FALSE
179,Larus brunnicephalus,Fujian,118.59,24.57,FALSE,FALSE
180,Larus genei,Fujian,118.565,24.3961111111111,FALSE,FALSE
396,Grus japonensis,Fujian,120.17,26.971,FALSE,FALSE
444,Artamus fuscus,Fujian,117.199444444444,23.6616666666667,FALSE,FALSE
1039,Otus semitorques,Fujian,120.2643,26.72017,FALSE,FALSE
25,Butastur indicus,Gansu,105.496111111111,32.9788888888889,FALSE,FALSE
304,Ciconia boyciana,Gansu,105.0175,33.3477777777778,FALSE,FALSE
536,Fringilla coelebs,Gansu,98.1666666666667,39.0666666666667,FALSE,FALSE
996,Phoenicopterus roseus,Gansu,106.374166666667,34.3236111111111,FALSE,FALSE
1053,Otus lettia,Gansu,105.158611111111,32.6358333333333,FALSE,FALSE
370,Lophura nycthemera,Guangdong,114.233333333333,22.9,FALSE,FALSE
592,Anthus gustavi,Guangxi,106.4,22.7333333333333,FALSE,FALSE
75,Anser caerulescens,Guizhou,104.218877166667,26.8573861944444,FALSE,FALSE
123,Melanitta stejnegeri,Guizhou,105.70217868,28.52406512,FALSE,FALSE
126,Mergus serrator,Guizhou,106.481672222222,26.4393916666667,FALSE,FALSE
146,Charadrius atrifrons,Guizhou,106.632055555556,26.6312444444444,FALSE,FALSE
281,Phalaropus lobatus,Guizhou,104.936944444444,25.0908333333333,FALSE,FALSE
215,Rissa tridactyla,Guizhou,107.896666666667,27.9355555555556,FALSE,FALSE
889,Curruca curruca,Guizhou,105.292561111111,27.2909027777778,FALSE,FALSE
508,Emberiza rustica,Guizhou,106.633333333333,26.6404333333333,FALSE,FALSE
616,Enicurus maculatus,Guizhou,105.934444444444,28.3272222222222,FALSE,FALSE
634,Ficedula erithacus,Guizhou,104.905555555556,39.4202777777778,FALSE,FALSE
843,Remiz consobrinus,Guizhou,106.663375,26.7271472222222,FALSE,FALSE
989,Pelecanus crispus,Guizhou,104.25,29.3166666666667,FALSE,FALSE
244,Calidris minuta,Hainan,108.7,18.5166666666667,FALSE,FALSE
850,Abroscopus albogularis,Hebei,118.275738,39.264459,FALSE,FALSE
90,Branta canadensis,Heilongjiang,124.392416666667,47.0288388888889,FALSE,FALSE
946,Turdus migratorius,Heilongjiang,126.55891,45.75142,FALSE,FALSE
327,Treron sieboldii,Henan,111.301111111111,33.0366666666667,FALSE,FALSE
368,Crossoptilon mantchuricum,Henan,112.2,35.2166666666667,FALSE,FALSE
704,Panurus biarmicus,Henan,112.966666666667,34.7166666666667,FALSE,FALSE
549,Pyrrhula nipalensis,Henan,111.925722222222,33.4998916666667,FALSE,FALSE
102,Clangula hyemalis,Hubei,112.1711,31.9459861111111,FALSE,FALSE
544,Loxia curvirostra,Hubei,110.583333333333,32.1,FALSE,FALSE
738,Passer domesticus,Hubei,111.26097057,30.68648277,FALSE,FALSE
959,Zosterops meyeni,Hubei,113.333333333333,33.5666666666667,FALSE,FALSE
446,Calandrella brachydactyla,Hunan,113.246880555556,28.2287361111111,FALSE,FALSE
857,Hemitesia pallidipes,Hunan,111,24,FALSE,FALSE
666,Muscicapa ferruginea,Hunan,112.931944444444,28.1808333333333,FALSE,FALSE
831,Pycnonotus sinensis,Inner Mongolia,121.950555555556,45.1502777777778,FALSE,FALSE
49,Haliaeetus pelagicus,Jiangsu,120.96,32.76,FALSE,FALSE
318,Macropygia unchall,Jiangsu,120.733333333333,31.6544444444444,FALSE,FALSE
605,Anthus trivialis,Jiangsu,120.957222222222,32.7622222222222,FALSE,FALSE
610,Cyornis glaucicomans,Jiangsu,120.236666666667,31.5102777777778,FALSE,FALSE
509,Emberiza siemsseni,Jiangsu,118.825,31.6363888888889,FALSE,FALSE
644,Ficedula owstoni,Jiangsu,120.87,32,FALSE,FALSE
539,Fringilla coelebs,Jiangsu,120.238888888889,31.5108333333333,FALSE,FALSE
670,Oenanthe deserti,Jiangsu,120.834166666667,33.1922222222222,FALSE,FALSE
681,Oenanthe oenanthe,Jiangsu,120.834166666667,31.7919444444444,FALSE,FALSE
463,Pericrocotus ethologus,Jiangsu,120.818333333333,31.8533333333333,FALSE,FALSE
752,Phylloscopus borealoides,Jiangsu,120.24,31.5122222222222,FALSE,FALSE
766,Phylloscopus collybita,Jiangsu,117.411388888889,34.1483333333333,FALSE,FALSE
467,Prinia atrogularis,Jiangsu,120.694444444444,33.3652777777778,FALSE,FALSE
561,Ptyonoprogne rupestris,Jiangsu,120.476388888889,31.2994444444444,FALSE,FALSE
1076,Sula sula,Jiangsu,121.107675,32.019003,FALSE,FALSE
1070,Urile pelagicus,Jiangsu,121.54271,31.772942,FALSE,FALSE
149,Charadrius dealbatus,Jiangxi,115.822571666667,29.6944533333333,FALSE,FALSE
171,Hydrophasianus chirurgus,Liaoning,122.916944444444,41.7383333333333,FALSE,FALSE
22,Aviceda leuphotes,Ningxia,106.314308,35.354555,FALSE,FALSE
187,Hydroprogne caspia,Ningxia,105.123472222222,37.5814722222222,FALSE,FALSE
852,Abroscopus albogularis,Ningxia,106.176667,35.665278,FALSE,FALSE
821,Ixos mcclellandii,Ningxia,106.334538,35.369643,FALSE,FALSE
879,Spodiopsar sericeus,Ningxia,105.045833333333,37.4672222222222,FALSE,FALSE
301,Anastomus oscitans,Qinghai,96.56756,32.584536,FALSE,FALSE
360,Eudynamys scolopaceus,Qinghai,90.8591666666667,38.2522222222222,FALSE,FALSE
716,Suthora webbiana,Qinghai,102.17,37.0933333333333,FALSE,FALSE
43,Gypaetus barbatus,Shaanxi,109.939,36.871,FALSE,FALSE
339,Halcyon smyrnensis,Shandong,119.711111111111,35.6202777777778,FALSE,FALSE
436,Aegithalos caudatus,Shandong,117.865555555556,38.2638888888889,FALSE,FALSE
863,Spodiopsar sericeus,Shandong,117.865833333333,38.2575,FALSE,FALSE
1051,Ketupa flavipes,Shanxi,111.862222222222,35.5886111111111,FALSE,FALSE
397,Grus japonensis,Sichuan,105.48,32.67,FALSE,FALSE
100,Branta ruficollis,Xinjiang,83.5666666666667,45.95,FALSE,FALSE
849,Remiz pendulinus,Xinjiang,82.88,44.79,FALSE,FALSE
351,Clamator coromandus,Xizang,95.3377777777778,29.3411111111111,FALSE,FALSE
369,Lophura leucomelanos,Xizang,88.48,28.18,FALSE,FALSE
428,Acrocephalus bistrigiceps,Xizang,95.3317222222222,29.3262777777778,FALSE,FALSE
431,Aegithalos concinnus,Xizang,95.3317222222222,29.3262777777778,FALSE,FALSE
500,Emberiza elegans,Xizang,98.2938722222222,28.5609638888889,FALSE,FALSE
904,Geokichla wardii,Xizang,85.3666666666667,28.2833333333333,FALSE,FALSE
587,Helopsaltes certhiola,Xizang,95.3318888888889,29.3261111111111,FALSE,FALSE
161,Charadrius veredus,Yunnan,101.816666666667,24.0333333333333,FALSE,FALSE
211,Onychoprion anaethetus,Yunnan,103.157899888889,23.35,FALSE,FALSE
1063,Anhinga melanogaster,Yunnan,97.8394444444444,24.0033333333333,FALSE,FALSE
433,Acrocephalus tangorum,Zhejiang,119.748960277778,30.24194175,FALSE,FALSE
296,Anastomus oscitans,Anhui,117.085833333333,30.2638888888889,FALSE,FALSE
189,Larus ichthyaetus,Anhui,117.023055555556,30.8491666666667,FALSE,FALSE
213,Rissa tridactyla,Anhui,117.09229544,30.74935613,FALSE,FALSE
556,Cecropis striolata,Chongqing,108.789444444444,30.6897222222222,FALSE,FALSE
29,Circus aeruginosus,Gansu,103.4718887,37.89368904,FALSE,FALSE
35,Elanus caeruleus,Gansu,106.708333333333,35.5475,FALSE,FALSE
201,Larus hyperboreus,Gansu,103.87696,36.07986,FALSE,FALSE
275,Numenius minutus,Gansu,101.014722222222,38.81,FALSE,FALSE
620,Erithacus rubecula,Gansu,100.340266666667,39.6676944444444,FALSE,FALSE
788,Phylloscopus sibilatrix,Gansu,100.408055555556,39.3069444444444,FALSE,FALSE
733,Sylviparus modestus,Gansu,104.63075,32.94551,FALSE,FALSE
120,Melanitta fusca,Guangdong,113.75,22.5333333333333,FALSE,FALSE
559,Lanius schach,Guangdong,110.338647222222,20.8312111111111,FALSE,FALSE
746,Pellorneum albiventre,Guangdong,111.41,22.26,FALSE,FALSE
1071,Sula dactylatra,Guangdong,116.530694444444,22.1605138888889,FALSE,FALSE
167,Hydrophasianus chirurgus,Guangxi,108.283333333333,22.85,FALSE,FALSE
763,Phylloscopus collybita,Guangxi,109.099166666667,21.0569444444444,FALSE,FALSE
966,Ardeola speciosa,Guangxi,110.216666666667,22.6666666666667,FALSE,FALSE
288,Stercorarius parasiticus,Guizhou,109.224166666667,27.8233333333333,FALSE,FALSE
858,Phyllergates cucullatus,Guizhou,104.906666666667,25.0880555555556,FALSE,FALSE
974,Gorsachius goisagi,Hainan,110.764466,19.604961,FALSE,FALSE
94,Branta hutchinsii,Hebei,118.325,39.2363888888889,FALSE,FALSE
498,Emberiza elegans,Heilongjiang,128.566666666667,46.1333333333333,FALSE,FALSE
929,Turdus naumanni,Heilongjiang,129.15861111111099,46.0769444444445,FALSE,FALSE
121,Melanitta fusca,Henan,112.533863888889,34.8807888888889,FALSE,FALSE
954,Staphida castaniceps,Henan,108.04197,33.30024,FALSE,FALSE
537,Fringilla coelebs,Hubei,110.489444444444,29.8980555555556,FALSE,FALSE
560,Lanius schach,Hubei,113.687222222222,29.395,FALSE,FALSE
1,Accipiter badius,Hunan,111.630113888889,25.1884388888889,FALSE,FALSE
50,Haliastur indus,Hunan,110.755059,27.245056,FALSE,FALSE
239,Calidris melanotos,Hunan,112.821405555556,28.5007944444444,FALSE,FALSE
246,Calidris minuta,Hunan,112.905686111111,27.7730333333333,FALSE,FALSE
300,Anastomus oscitans,Hunan,113.244308333333,28.2276888888889,FALSE,FALSE
424,Zapornia bicolor,Hunan,112.894097222222,24.9211111111111,FALSE,FALSE
451,Artamus fuscus,Hunan,111.563794444444,25.5678638888889,FALSE,FALSE
751,Phylloscopus borealoides,Hunan,112.893333333333,28.1725,FALSE,FALSE
778,Phylloscopus maculipennis,Hunan,112.927875,28.1838805555556,FALSE,FALSE
479,Prinia rufescens,Hunan,111.949141666667,24.9829583333333,FALSE,FALSE
28,Circaetus gallicus,Jiangsu,118.95,32.5,FALSE,FALSE
205,Onychoprion aleuticus,Jiangsu,120.848333333333,31.8183333333333,FALSE,FALSE
209,Onychoprion anaethetus,Jiangsu,120.824722222222,31.8691666666667,FALSE,FALSE
602,Anthus pratensis,Jiangsu,120.620833333333,31.7591666666667,FALSE,FALSE
688,Phoenicurus ochruros,Jiangsu,121.042222222222,32.5605555555556,FALSE,FALSE
800,Phylloscopus valentini,Jiangsu,121.448105555556,33.1160388888889,FALSE,FALSE
813,Prunella montanella,Jiangsu,121.042083333333,32.5606111111111,FALSE,FALSE
973,Egretta picata,Jiangsu,121.446944444444,32.2691666666667,FALSE,FALSE
874,Pastor roseus,Jiangxi,114.779722222222,24.9416666666667,FALSE,FALSE
767,Phylloscopus collybita,Jiangxi,117.871666666667,29.2188888888889,FALSE,FALSE
333,Ceryle rudis,Liaoning,123.521111111111,41.9833333333333,FALSE,FALSE
728,Parus major,Liaoning,120.54,41.61,FALSE,FALSE
30,Circus aeruginosus,Ningxia,106.255278055556,36.9953897222222,FALSE,FALSE
552,Pyrrhula pyrrhula,Qinghai,90.8602777777778,38.2602777777778,FALSE,FALSE
918,Turdus boulboul,Qinghai,102.6755,35.807,FALSE,FALSE
425,Tetrax tetrax,Shaanxi,108.654683333333,34.2647777777778,FALSE,FALSE
867,Acridotheres tristis,Shandong,121.014444444444,121.014444444444,FALSE,TRUE
869,Agropsar philippensis,Shandong,122.591944444444,37.1930555555556,FALSE,FALSE
447,Eremophila alpestris,Shandong,117.956111111111,38.2008333333333,FALSE,FALSE
480,Prinia striata,Shanxi,110.255402777778,34.8674611111111,FALSE,FALSE
769,Phylloscopus collybita,Sichuan,104.695833333333,31.5525,FALSE,FALSE
803,Pitta brachyura,Sichuan,102.763055555556,30.0527777777778,FALSE,FALSE
1073,Sula granti,Taiwan,124.801111111111,26.4386111111111,FALSE,FALSE
772,Phylloscopus humei,Tianjin,117.149166666667,39.0755555555556,FALSE,FALSE
388,Gavia stellata,Xinjiang,86.6166666666667,41.7666666666667,FALSE,FALSE
136,Sibirionetta formosa,Xizang,91.4210555555556,29.8269472222222,FALSE,FALSE
192,Larus argentatus,Xizang,91.1072222222222,29.6766666666667,FALSE,FALSE
194,Larus canus,Xizang,91.1647222222222,29.9033333333333,FALSE,FALSE
293,Stercorarius parasiticus,Xizang,86.0015277777778,28.0813888888889,FALSE,FALSE
372,Pavo cristatus,Xizang,89.0186111111111,27.2286111111111,FALSE,FALSE
887,Curruca communis,Xizang,89.0079861111111,27.3228333333333,FALSE,FALSE
173,Hydrophasianus chirurgus,Yunnan,98.531538,24.402955,FALSE,FALSE
392,Grus canadensis,Yunnan,103.266666666667,31.05,FALSE,FALSE
445,Artamus fuscus,Yunnan,99.2175,25.1119444444444,FALSE,FALSE
