"focal_resid","response_resid","province","term","predictor"
0.129555013316275,0.0309559377730279,"Jiangxi","z_curr_report_density","Current survey effort"
0.145764934229269,-0.219468776841863,"Jilin","z_curr_report_density","Current survey effort"
-0.0895951316084242,0.0803225916526568,"Liaoning","z_curr_report_density","Current survey effort"
0.0465165601208859,0.510491745438312,"Ningxia","z_curr_report_density","Current survey effort"
-0.0893402506836593,-0.461455407325452,"Qinghai","z_curr_report_density","Current survey effort"
-0.120342038998422,0.368330382980449,"Shaanxi","z_curr_report_density","Current survey effort"
-0.676430387557185,-0.418373850734311,"Shandong","z_curr_report_density","Current survey effort"
2.22756288435159,1.00734098225765,"Shanghai","z_curr_report_density","Current survey effort"
-0.027564889581533,-0.924315423895453,"Shanxi","z_curr_report_density","Current survey effort"
0.331229556387408,-0.175608720010264,"Sichuan","z_curr_report_density","Current survey effort"
-0.859818878550867,1.25053387660666,"Tianjin","z_curr_report_density","Current survey effort"
0.0718976070446445,0.617148040591463,"Xinjiang","z_curr_report_density","Current survey effort"
0.49038634082887,0.464181520175131,"Yunnan","z_curr_report_density","Current survey effort"
-0.83180288441242,-0.155723764329911,"Zhejiang","z_curr_report_density","Current survey effort"
-0.0254382216735604,0.358978764448761,"Anhui","z_gdp_per_capita","Per capita GDP"
1.040735386512,-0.0637957658192513,"Beijing","z_gdp_per_capita","Per capita GDP"
0.358161107494958,-0.403197184878049,"Chongqing","z_gdp_per_capita","Per capita GDP"
1.3613580082077,-0.517278380413872,"Fujian","z_gdp_per_capita","Per capita GDP"
-0.862137665331492,-0.00422871071431401,"Gansu","z_gdp_per_capita","Per capita GDP"
0.534139139983078,-0.996157665477931,"Guangdong","z_gdp_per_capita","Per capita GDP"
-0.616846840007278,-0.0660832099968366,"Guangxi","z_gdp_per_capita","Per capita GDP"
-0.674038352274172,0.00448089809421362,"Guizhou","z_gdp_per_capita","Per capita GDP"
-0.380526727819139,1.18015790638483,"Hainan","z_gdp_per_capita","Per capita GDP"
-0.534621909728681,-0.899741599558495,"Hebei","z_gdp_per_capita","Per capita GDP"
-0.571441539461541,-0.806213988260628,"Heilongjiang","z_gdp_per_capita","Per capita GDP"
-0.296818698511848,0.134740042274575,"Henan","z_gdp_per_capita","Per capita GDP"
0.347395068425684,-0.0186507647826243,"Hubei","z_gdp_per_capita","Per capita GDP"
-0.151230798044985,0.413502996858297,"Hunan","z_gdp_per_capita","Per capita GDP"
0.749448625264427,0.0855732267053974,"Inner Mongolia","z_gdp_per_capita","Per capita GDP"
1.12996073798775e-15,-1.01433336296073e-16,"Jiangsu","z_gdp_per_capita","Per capita GDP"
-0.232636628699571,-0.0616597362722041,"Jiangxi","z_gdp_per_capita","Per capita GDP"
-0.499773305869337,-0.35904987786893,"Jilin","z_gdp_per_capita","Per capita GDP"
-0.17025293077028,0.0951565877537218,"Liaoning","z_gdp_per_capita","Per capita GDP"
-0.21814274749653,0.457230921412175,"Ningxia","z_gdp_per_capita","Per capita GDP"
-0.131735815187961,-0.441010946580241,"Qinghai","z_gdp_per_capita","Per capita GDP"
0.10602993241108,0.438001642531427,"Shaanxi","z_gdp_per_capita","Per capita GDP"
0.424412441980255,-0.0522587116312791,"Shandong","z_gdp_per_capita","Per capita GDP"
-0.722786502539261,-0.0980174890170383,"Shanghai","z_gdp_per_capita","Per capita GDP"
-0.107392895552239,-0.927927924624133,"Shanxi","z_gdp_per_capita","Per capita GDP"
-0.297283906108743,-0.368181536609627,"Sichuan","z_gdp_per_capita","Per capita GDP"
0.904760612229474,1.77019813997024,"Tianjin","z_gdp_per_capita","Per capita GDP"
0.162005542543849,0.60901664169187,"Xinjiang","z_gdp_per_capita","Per capita GDP"
-0.515579480170089,0.167863086225076,"Yunnan","z_gdp_per_capita","Per capita GDP"
1.0202391001942,0.368552638154873,"Zhejiang","z_gdp_per_capita","Per capita GDP"
-0.475366840955035,0.637649576051446,"Anhui","z_area_km2","Area"
0.0270715663195481,-0.234130887483468,"Beijing","z_area_km2","Area"
-0.554382365154971,-0.135847006949476,"Chongqing","z_area_km2","Area"
-0.198091342978354,-0.605061612791569,"Fujian","z_area_km2","Area"
0.12762169183933,0.0501077691768571,"Gansu","z_area_km2","Area"
-0.197679496371389,-0.961232721472071,"Guangdong","z_area_km2","Area"
-0.33517170061862,0.219415833763527,"Guangxi","z_area_km2","Area"
-0.522661887351753,0.406899904627137,"Guizhou","z_area_km2","Area"
-0.814117277742293,1.70749310807947,"Hainan","z_area_km2","Area"
-0.455811004247864,-0.556701328725383,"Hebei","z_area_km2","Area"
0.321105104410529,-0.906968055166556,"Heilongjiang","z_area_km2","Area"
-0.46215841619939,0.446107056555806,"Henan","z_area_km2","Area"
-0.253694444511959,0.076420949011123,"Hubei","z_area_km2","Area"
-0.296848130009332,0.607637990241652,"Hunan","z_area_km2","Area"
2.57570853915457,-1.51526746705224,"Inner Mongolia","z_area_km2","Area"
1.23011697461248e-16,-2.60543237443008e-16,"Jiangsu","z_area_km2","Area"
-0.44431988518527,0.229852671724459,"Jiangxi","z_area_km2","Area"
-0.45396803396514,-0.0222547530224117,"Jilin","z_area_km2","Area"
-0.488162458848566,0.402749960741733,"Liaoning","z_area_km2","Area"
-0.728243035645211,0.910773187709051,"Ningxia","z_area_km2","Area"
1.10922950323028,-1.06286487744552,"Qinghai","z_area_km2","Area"
-0.270305040109782,0.578551917797046,"Shaanxi","z_area_km2","Area"
-0.338008911519718,0.0801226721266977,"Shandong","z_area_km2","Area"
0.113099195505138,-0.0559943193308512,"Shanghai","z_area_km2","Area"
-0.453412142259077,-0.649772234628174,"Shanxi","z_area_km2","Area"
0.421996349965435,-0.568024895149002,"Sichuan","z_area_km2","Area"
-0.54688419791702,1.95197339222422,"Tianjin","z_area_km2","Area"
3.78603061779505,-1.6044067057004,"Xinjiang","z_area_km2","Area"
0.126996025207928,0.171053769868313,"Yunnan","z_area_km2","Area"
-0.319571981837067,0.401717105218572,"Zhejiang","z_area_km2","Area"
-0.774267775766469,0.386329618973844,"Anhui","z_habitat_heterogeneity","Habitat heterogeneity"
0.650472919424063,-0.238277770578768,"Beijing","z_habitat_heterogeneity","Habitat heterogeneity"
0.101840872090658,-0.459529497196283,"Chongqing","z_habitat_heterogeneity","Habitat heterogeneity"
-0.787610202351583,-0.695635508314231,"Fujian","z_habitat_heterogeneity","Habitat heterogeneity"
1.01846544263839,0.0929035935328005,"Gansu","z_habitat_heterogeneity","Habitat heterogeneity"
0.174822625887094,-1.08086660348199,"Guangdong","z_habitat_heterogeneity","Habitat heterogeneity"
-0.217681430254206,0.032222950177599,"Guangxi","z_habitat_heterogeneity","Habitat heterogeneity"
0.454282934656746,0.0908314362857919,"Guizhou","z_habitat_heterogeneity","Habitat heterogeneity"
0.176758865798748,1.23133326911029,"Hainan","z_habitat_heterogeneity","Habitat heterogeneity"
0.198066464940373,-0.826312307840815,"Hebei","z_habitat_heterogeneity","Habitat heterogeneity"
-0.738954239052311,-0.698787782618412,"Heilongjiang","z_habitat_heterogeneity","Habitat heterogeneity"
-1.27544767704706,0.217681921325558,"Henan","z_habitat_heterogeneity","Habitat heterogeneity"
0.634310614028333,-0.0895922760617696,"Hubei","z_habitat_heterogeneity","Habitat heterogeneity"
0.542165568999774,0.419475372676807,"Hunan","z_habitat_heterogeneity","Habitat heterogeneity"
0.37854351698253,-0.0373379472243948,"Inner Mongolia","z_habitat_heterogeneity","Habitat heterogeneity"
4.07365965054737e-16,-2.11797041863991e-16,"Jiangsu","z_habitat_heterogeneity","Habitat heterogeneity"
0.879922912794463,-0.0538702537543652,"Jiangxi","z_habitat_heterogeneity","Habitat heterogeneity"
-1.0158156897121,-0.253847295493155,"Jilin","z_habitat_heterogeneity","Habitat heterogeneity"
-0.759322063712112,0.143575717572436,"Liaoning","z_habitat_heterogeneity","Habitat heterogeneity"
0.544386701916424,0.473080545784835,"Ningxia","z_habitat_heterogeneity","Habitat heterogeneity"
-1.89296290636913,-0.36380644917427,"Qinghai","z_habitat_heterogeneity","Habitat heterogeneity"
1.03572184985113,0.390713633397849,"Shaanxi","z_habitat_heterogeneity","Habitat heterogeneity"
-2.06890363908077,-0.0523564296684332,"Shandong","z_habitat_heterogeneity","Habitat heterogeneity"
-0.32251796910553,0.019225480914567,"Shanghai","z_habitat_heterogeneity","Habitat heterogeneity"
0.424777870721423,-0.924897518771108,"Shanxi","z_habitat_heterogeneity","Habitat heterogeneity"
1.69684398715552,-0.375652291283512,"Sichuan","z_habitat_heterogeneity","Habitat heterogeneity"
-1.22345269142743,1.67297112398638,"Tianjin","z_habitat_heterogeneity","Habitat heterogeneity"
-0.298832761573054,0.594035379557566,"Xinjiang","z_habitat_heterogeneity","Habitat heterogeneity"
1.70262884010442,0.192660655671513,"Yunnan","z_habitat_heterogeneity","Habitat heterogeneity"
0.761757057461657,0.193729232493669,"Zhejiang","z_habitat_heterogeneity","Habitat heterogeneity"
