new_record_species,new_record_order,record_count_new_record,first_year,provinces_recorded,matched_species,match_status,match_type,taxonomy_source,review_flag,avibase_ioc_review,birdlife_review,candidate_species,note,model_ready
Pastor roseus,Passeriformes,1,2025,Jiangxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Pavo cristatus,NA,1,2025,Tibet,Podiceps cristatus cristatus,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Pelecanus crispus,Pelecaniformes,1,2024,Guizhou,Pelecanus crispus,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Pelecanus onocrotalus,Pelecaniformes,6,2004,Anhui | Jiangsu | Liaoning | Shandong | Sichuan,Pelecanus onocrotalus,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Pellorneum albiventre,Passeriformes,1,2025,Guangdong,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Pellorneum tickelli,Passeriformes,2,2006,Guangxi | Tibet,Anorrhinus tickelli,matched,auto_epithet_unique,Auto candidate; cross-check with Avibase/IOC + BirdLife recommended,auto_medium_confidence,candidate,candidate,,NA,TRUE
Perdix hodgsoniae,Galliformes,1,2013,Yunnan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Perdix dauuricae | Perdix perdix,same genus Perdix dauuricae | Perdix perdix,FALSE
Pericrocotus cantonensis,Passeriformes,1,2023,Tianjin,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Pericrocotus ethologus ethologus | Pericrocotus flammeus elegans | Pericrocotus solaris solaris,same genus Pericrocotus ethologus ethologus | Pericrocotus flammeus elegans | Pericrocotus solaris solaris,FALSE
Pericrocotus divaricatus,Passeriformes,1,2020,Hainan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Pericrocotus ethologus ethologus | Pericrocotus flammeus elegans | Pericrocotus solaris solaris,same genus Pericrocotus ethologus ethologus | Pericrocotus flammeus elegans | Pericrocotus solaris solaris,FALSE
Pericrocotus ethologus,Passeriformes,3,2014,Hunan | Inner Mongolia | Jiangsu,Pericrocotus ethologus ethologus,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Pericrocotus solaris,Passeriformes,2,2009,Anhui | Chongqing,Pericrocotus solaris solaris,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Periparus rubidiventris,Passeriformes,1,2017,Tibet,Parus rubidiventris beavani,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Pernis ptilorhynchus,Accipitriformes,2,2001,Tianjin,Pernis ptilorhynchus,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Phalaropus fulicarius,Charadriiformes,4,2011,Beijing | Hainan | Henan | Sichuan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phalaropus lobatus,Charadriiformes,5,2009,Guizhou | Henan | Jiangxi | Shaanxi | Sichuan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phasianus colchicus,Galliformes,1,2021,Shandong,Phasianus colchicus,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Phoebastria immutabilis,Procellariiformes,1,2005,Fujian,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phoenicopterus roseus,Phoenicopteriformes,13,2000,Anhui | Beijing | Inner Mongolia | Liaoning | Ningxia | Qinghai | Shaanxi | Shandong | Shanghai | Sichuan | Tianjin | Xinjiang | Yunnan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phoenicurus erythronotus,Passeriformes,1,2020,Gansu,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Phoenicurus auroreus | Phoenicurus frontalis | Phoenicurus ochruros rufiventris | Phoenicurus auroreus leucopterus,same genus Phoenicurus auroreus | Phoenicurus frontalis | Phoenicurus ochruros rufiventris | Phoenicurus auroreus leucopterus,FALSE
Phoenicurus frontalis,Passeriformes,2,2017,Jiangxi | Shandong,Phoenicurus frontalis,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Phoenicurus leucocephalus,Passeriformes,2,2010,Gansu | Xinjiang,Chaimarrornis leucocephalus,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Phoenicurus ochruros,Passeriformes,4,2013,Hunan | Jiangsu | Shanghai | Zhejiang,Phoenicurus ochruros rufiventris,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Phoenicurus schisticeps,Passeriformes,1,2010,Shandong,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Phoenicurus auroreus | Phoenicurus frontalis | Phoenicurus ochruros rufiventris | Phoenicurus auroreus leucopterus,same genus Phoenicurus auroreus | Phoenicurus frontalis | Phoenicurus ochruros rufiventris | Phoenicurus auroreus leucopterus,FALSE
Phyllergates cucullatus,Passeriformes,1,2025,Guizhou,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus affinis,Passeriformes,2,2010,Guangxi | Heilongjiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Garrulax affinis oustaleti | Garrulax affinis muliensis | Mycerobas affinis | Garrulax affinis,same epithet Garrulax affinis oustaleti | Garrulax affinis muliensis | Mycerobas affinis | Garrulax affinis,FALSE
Phylloscopus borealoides,Passeriformes,3,2006,Hunan | Jiangsu | Zhejiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus burkii,Passeriformes,1,2002,Tianjin,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Seicercus burkii tephrocephalus | Seicercus burkii distinctus,same epithet Seicercus burkii tephrocephalus | Seicercus burkii distinctus,FALSE
Phylloscopus cantator,Passeriformes,2,2014,Guangxi | Tibet,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus castaniceps,Passeriformes,4,2003,Anhui | Heilongjiang | Shanghai,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Yuhina castaniceps plumbeiceps | Seicercus castaniceps castaniceps,same epithet Yuhina castaniceps plumbeiceps | Seicercus castaniceps castaniceps,FALSE
Phylloscopus claudiae,Passeriformes,1,2018,Shanghai,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus collybita,Passeriformes,8,2007,Anhui | Guangxi | Henan | Hubei | Inner Mongolia | Jiangsu | Jiangxi | Sichuan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus coronatus,Passeriformes,1,2013,Xinjiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus emeiensis,Passeriformes,1,2019,Hunan,Seicercus emeiensis,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Phylloscopus humei,Passeriformes,1,2025,Tianjin,Spelaeornis humei,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Phylloscopus intermedius,Passeriformes,5,2008,Guangxi | Hainan | Henan | Hunan | Shanghai,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus maculipennis,Passeriformes,1,2025,Hunan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus magnirostris,Passeriformes,1,2014,Hunan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus ogilviegranti,Passeriformes,1,2012,Shaanxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus omeiensis,Passeriformes,1,2023,Hunan,Liocichla omeiensis,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Phylloscopus proregulus,Passeriformes,1,2015,Heilongjiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus pulcher,Passeriformes,1,2022,Hunan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus ricketti,Passeriformes,3,2010,Anhui | Henan | Jiangxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus sibilatrix,Passeriformes,1,2025,Gansu,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus soror,Passeriformes,4,2013,Beijing | Hunan | Jiangsu | Shanghai,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus subaffinis,Passeriformes,1,2023,Inner Mongolia,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus tenellipes,Passeriformes,1,2011,Henan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus tephrocephalus,Passeriformes,5,2012,Anhui | Gansu | Guizhou | Hunan | Tianjin,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus valentini,Passeriformes,1,2025,Jiangsu,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Phylloscopus yunnanensis,Passeriformes,1,2012,Jiangxi,Sitta yunnanensis,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Picumnus innominatus,Piciformes,2,2006,Guangxi | Shandong,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Picus chlorolophus,Piciformes,1,2019,Tibet,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Picus canus sordidior,same genus Picus canus sordidior,FALSE
Pitta brachyura,NA,1,2025,Sichuan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Pitta nympha,same genus Pitta nympha,FALSE
Pitta moluccensis,Passeriformes,1,2017,Hainan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Pitta nympha,same genus Pitta nympha,FALSE
Pitta nympha,Passeriformes,2,2011,Hubei | Jilin,Pitta nympha,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Pitta sordida,Passeriformes,1,2007,Sichuan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Pitta nympha,same genus Pitta nympha,FALSE
Platalea minor,Pelecaniformes,1,2017,Anhui,Platalea minor,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Plectrophenax nivalis,Passeriformes,2,2014,Jiangsu | Liaoning,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Plegadis falcinellus,Pelecaniformes,8,2013,Hainan | Henan | Hubei | Jiangsu | Jiangxi | Tianjin | Tibet | Yunnan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Pluvialis apricaria,Charadriiformes,1,2021,Shandong,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Pnoepyga immaculata,Passeriformes,1,2010,Tibet,Prunella immaculata,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Podiceps auritus,Podicipediformes,2,2017,Gansu | Shaanxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Podiceps cristatus cristatus | Podiceps ruficollis poggei,same genus Podiceps cristatus cristatus | Podiceps ruficollis poggei,FALSE
Podiceps grisegena,Podicipediformes,1,2008,Gansu,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Podiceps cristatus cristatus | Podiceps ruficollis poggei,same genus Podiceps cristatus cristatus | Podiceps ruficollis poggei,FALSE
Podiceps nigricollis,Podicipediformes,2,2007,Shaanxi | Tibet,Grus nigricollis,matched,auto_epithet_unique,Auto candidate; cross-check with Avibase/IOC + BirdLife recommended,auto_medium_confidence,candidate,candidate,,NA,TRUE
Podoces biddulphi,Passeriformes,1,2009,Gansu,Podoces biddulphi,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Pomatorhinus schisticeps,Passeriformes,1,2016,Tibet,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Pomatorhinus ruficollis similis | Pomatorhinus erythrogenys odicus | Pomatorhinus erythrogenys decarleri,same genus Pomatorhinus ruficollis similis | Pomatorhinus erythrogenys odicus | Pomatorhinus erythrogenys decarleri,FALSE
Pomatorhinus superciliaris,Passeriformes,1,2020,Tibet,Ficedula superciliaris aestigma,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Porphyrio porphyrio,NA,1,2013,Yunnan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Prinia atrogularis,Passeriformes,3,2016,Guizhou | Hunan,Prinia atrogularis superciliaris,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Prinia flaviventris,Passeriformes,2,2022,Hubei | Jiangsu,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Prinia polychroa | Prinia atrogularis superciliaris,same genus Prinia polychroa | Prinia atrogularis superciliaris,FALSE
Prinia inornata,Passeriformes,2,2016,Gansu | Shaanxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Prinia polychroa | Prinia atrogularis superciliaris,same genus Prinia polychroa | Prinia atrogularis superciliaris,FALSE
Prinia rufescens,Passeriformes,1,2025,Hunan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Prinia polychroa | Prinia atrogularis superciliaris,same genus Prinia polychroa | Prinia atrogularis superciliaris,FALSE
Prinia striata,Passeriformes,1,2025,Shanxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Prinia polychroa | Prinia atrogularis superciliaris,same genus Prinia polychroa | Prinia atrogularis superciliaris,FALSE
Prunella collaris,Passeriformes,1,2022,Hunan,Prunella collaris nipalensis,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Prunella himalayana,Passeriformes,1,2010,Shandong,Certhia himalayana yunnanensis,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Prunella immaculata,Passeriformes,2,2007,Shaanxi,Prunella immaculata,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Prunella montanella,Passeriformes,2,2008,Jiangsu | Xinjiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Prunella immaculata | Prunella collaris nipalensis | Prunella strophiata strophiata,same genus Prunella immaculata | Prunella collaris nipalensis | Prunella strophiata strophiata,FALSE
Prunella strophiata,Passeriformes,2,2010,Guizhou | Henan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Ficedula strophiata strophiata | Prunella strophiata strophiata,same epithet Ficedula strophiata strophiata | Prunella strophiata strophiata,FALSE
Psarisomus dalhousiae,Passeriformes,1,2016,Tibet,Psarisomus dalhousiae,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Pseudopodoces humilis,Passeriformes,1,2023,Inner Mongolia,Pseudopodoces humilis,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Psilopogon faber,Piciformes,1,2018,Zhejiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Psilopogon faiostrictus,Piciformes,2,2008,Guangxi | Yunnan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Psilopogon virens,Piciformes,1,2017,Gansu,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Pterorhinus berthemyi,Passeriformes,1,2009,Jiangsu,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Pterorhinus gularis,Passeriformes,1,2007,Yunnan,Yuhina gularis gularis,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Pterorhinus lanceolatus,Passeriformes,1,2017,Henan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Babax lanceolatus lanceolatus | Babax lanceolatus bonvaloti,same epithet Babax lanceolatus lanceolatus | Babax lanceolatus bonvaloti,FALSE
Pterorhinus pectoralis,Passeriformes,1,2009,Jiangsu,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Pterorhinus sannio,Passeriformes,1,2017,Henan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Garrulax sannio comis | Garrulax sannio sannio,same epithet Garrulax sannio comis | Garrulax sannio sannio,FALSE
Pteruthius rufiventer,Passeriformes,1,2019,Tibet,Pteruthius rufiventer rufiventer,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Pteruthius xanthochlorus,Passeriformes,3,2014,Anhui | Guizhou | Hunan,Pteruthius xanthochlorus pallidus,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Ptyonoprogne rupestris,Passeriformes,2,2024,Hubei | Jiangsu,Columba rupestris turkestanica,matched,auto_epithet_unique,Auto candidate; cross-check with Avibase/IOC + BirdLife recommended,auto_medium_confidence,candidate,candidate,,NA,TRUE
Pycnonotus aurigaster,Passeriformes,1,2006,Hainan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Pycnonotus taivanus | Pycnonotus cafer stanfordi | Pycnonotus xanthorrhous xanthorrhous | Pycnonotus xanthorrhous andersoni,same genus Pycnonotus taivanus | Pycnonotus cafer stanfordi | Pycnonotus xanthorrhous xanthorrhous | Pycnonotus xanthorrhous andersoni,FALSE
Pycnonotus blanfordi,NA,1,2023,Yunnan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Pycnonotus taivanus | Pycnonotus cafer stanfordi | Pycnonotus xanthorrhous xanthorrhous | Pycnonotus xanthorrhous andersoni,same genus Pycnonotus taivanus | Pycnonotus cafer stanfordi | Pycnonotus xanthorrhous xanthorrhous | Pycnonotus xanthorrhous andersoni,FALSE
Pycnonotus goiavier,Passeriformes,1,2020,Yunnan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Pycnonotus taivanus | Pycnonotus cafer stanfordi | Pycnonotus xanthorrhous xanthorrhous | Pycnonotus xanthorrhous andersoni,same genus Pycnonotus taivanus | Pycnonotus cafer stanfordi | Pycnonotus xanthorrhous xanthorrhous | Pycnonotus xanthorrhous andersoni,FALSE
Pycnonotus jocosus,Passeriformes,3,2011,Hainan | Henan | Sichuan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Pycnonotus taivanus | Pycnonotus cafer stanfordi | Pycnonotus xanthorrhous xanthorrhous | Pycnonotus xanthorrhous andersoni,same genus Pycnonotus taivanus | Pycnonotus cafer stanfordi | Pycnonotus xanthorrhous xanthorrhous | Pycnonotus xanthorrhous andersoni,FALSE
Pycnonotus sinensis,Passeriformes,6,2003,Beijing | Inner Mongolia | Jilin | Liaoning | Ningxia | Qinghai,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Pycnonotus taivanus | Pycnonotus cafer stanfordi | Pycnonotus xanthorrhous xanthorrhous | Pycnonotus xanthorrhous andersoni,same genus Pycnonotus taivanus | Pycnonotus cafer stanfordi | Pycnonotus xanthorrhous xanthorrhous | Pycnonotus xanthorrhous andersoni,FALSE
Pycnonotus xanthorrhous,Passeriformes,2,2018,Ningxia | Shanghai,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Pycnonotus xanthorrhous xanthorrhous | Pycnonotus xanthorrhous andersoni,same epithet Pycnonotus xanthorrhous xanthorrhous | Pycnonotus xanthorrhous andersoni,FALSE
Pyrrhula erythaca,Passeriformes,1,2011,Hunan,Pyrrhula erythaca erythaca,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Pyrrhula nipalensis,Passeriformes,3,2010,Henan | Hunan | Shaanxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Aethopyga nipalensis koelzi | Carpodacus nipalensis nipalensis | Certhia nipalensis | Cutia nipalensis nipalensis | Paradoxornis nipalensis poliotis,same epithet Aethopyga nipalensis koelzi | Carpodacus nipalensis nipalensis | Certhia nipalensis | Cutia nipalensis nipalensis | Paradoxornis nipalensis poliotis,FALSE
Pyrrhula pyrrhula,Passeriformes,1,2025,Qinghai,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Pyrrhula erythaca erythaca | Pyrrhula nipalensis ricketti,same genus Pyrrhula erythaca erythaca | Pyrrhula nipalensis ricketti,FALSE
Rallina eurizonoides,Gruiformes,3,2009,Jiangxi | Shandong,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Rallina fasciata,Gruiformes,2,2001,Guangdong | Yunnan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Rallus aquaticus,Gruiformes,3,2022,Anhui | Inner Mongolia | Ningxia,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Rallus striatus gularis,same genus Rallus striatus gularis,FALSE
Recurvirostra avosetta,Charadriiformes,2,2010,Ningxia | Yunnan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Regulus regulus,Passeriformes,2,2011,Anhui | Hunan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Regulus goodfellowi,same genus Regulus goodfellowi,FALSE
Remiz consobrinus,Passeriformes,4,2015,Guangxi | Guizhou | Shaanxi | Sichuan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Remiz coronatus,Passeriformes,3,2022,Gansu | Inner Mongolia,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Remiz pendulinus,NA,1,2024,Xinjiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Rhodospiza obsoleta,Passeriformes,1,2010,Shaanxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Riparia riparia,Passeriformes,1,2006,Hainan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Rissa tridactyla,Charadriiformes,7,2008,Anhui | Gansu | Guizhou | Hunan | Jilin | Qinghai | Yunnan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Rubigula flaviventris,Passeriformes,1,2013,Guangxi,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Sasia ochracea,Piciformes,2,2014,Guangdong | Hunan,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Saxicola ferreus,Passeriformes,1,2019,Tianjin,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Saxicola ferrea ferrea | Saxicola torquata przewalskii | Saxicola ferrea haringtoni | Saxicola torquata | Saxicola insignis,same genus Saxicola ferrea ferrea | Saxicola torquata przewalskii | Saxicola ferrea haringtoni | Saxicola torquata | Saxicola insignis,FALSE
Saxicola rubetra,NA,1,2023,Xinjiang,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Saxicola ferrea ferrea | Saxicola torquata przewalskii | Saxicola ferrea haringtoni | Saxicola torquata | Saxicola insignis,same genus Saxicola ferrea ferrea | Saxicola torquata przewalskii | Saxicola ferrea haringtoni | Saxicola torquata | Saxicola insignis,FALSE
Sibirionetta formosa,Anseriformes,1,2025,Tibet,Anas formosa,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Sitta cinnamoventris,Passeriformes,1,2017,Tibet,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,Sitta magna | Sitta yunnanensis | Sitta formosa | Sitta europaea | Sitta himalayensis,same genus Sitta magna | Sitta yunnanensis | Sitta formosa | Sitta europaea | Sitta himalayensis,FALSE
Sitta formosa,Passeriformes,1,2019,Tibet,Sitta formosa,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Sitta villosa,Passeriformes,2,2006,Heilongjiang | Shandong,Sitta villosa,matched,direct_exact,Direct match in SHP,not_required,not_required,not_required,,NA,TRUE
Sittiparus varius,Passeriformes,1,2013,Shanghai,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
Spilopelia chinensis,Columbiformes,2,2006,Inner Mongolia | Jilin,Streptopelia chinensis tigrina,matched,auto_epithet_same_order,High-confidence auto candidate; review basis Avibase/IOC + BirdLife,auto_high_confidence,candidate,candidate,,NA,TRUE
Spilopelia senegalensis,Columbiformes,1,2023,Gansu,NA,unmatched,unmatched,Pending Avibase/IOC + BirdLife review,review_needed,pending,pending,,NA,FALSE
