"record_id","species","order_raw","order_cn","family","genus","province_cn","province_en_raw","year","iucn_raw","longitude","latitude","order","province","iucn"
506,"Emberiza pallasi","PASSERIFORMES","雀形目","Emberizidae","Emberiza","贵州省","Guizhou",2014,"LC",104.25,26.85,"Passeriformes","Guizhou","LC"
507,"Emberiza pusilla","PASSERIFORMES","雀形目","Emberizidae","Emberiza","西藏自治区","Tibet",2014,"LC",97.8292055555555,29.68515,"Passeriformes","Tibet","LC"
508,"Emberiza rustica","PASSERIFORMES","雀形目","Emberizidae","Emberiza","贵州省","Guizhou",2024,"VU",106.633333333333,26.6404333333333,"Passeriformes","Guizhou","VU"
510,"Emberiza siemsseni","PASSERIFORMES","雀形目","Emberizidae","Emberiza","江西省","Jiangxi",2013,"LC",116.25,28.75,"Passeriformes","Jiangxi","LC"
512,"Emberiza siemsseni","PASSERIFORMES","雀形目","Emberizidae","Emberiza","青海省","Qinghai",2017,"LC",101.775277777778,36.5994444444444,"Passeriformes","Qinghai","LC"
511,"Emberiza siemsseni","PASSERIFORMES","雀形目","Emberizidae","Emberiza","宁夏回族自治区","Ningxia",2019,"LC",106.372777777778,35.6583333333333,"Passeriformes","Ningxia","LC"
509,"Emberiza siemsseni","PASSERIFORMES","雀形目","Emberizidae","Emberiza","江苏省","Juangsu",2024,"LC",118.825,31.6363888888889,"Passeriformes","Jiangsu","LC"
513,"Emberiza stewarti","PASSERIFORMES","雀形目","Emberizidae","Emberiza","新疆维吾尔自治区","Xinjiang",2013,"LC",75.0833333333333,39.3333333333333,"Passeriformes","Xinjiang","LC"
514,"Emberiza sulphurata","PASSERIFORMES","雀形目","Emberizidae","Emberiza","浙江省","Zhejiang",2006,"LC",122.066666666667,30.5666666666667,"Passeriformes","Zhejiang","LC"
517,"Emberiza yessoensis","PASSERIFORMES","雀形目","Emberizidae","Emberiza","湖北省","Hubei",2014,"NT",112.3575,30.3666666666667,"Passeriformes","Hubei","NT"
518,"Emberiza yessoensis","PASSERIFORMES","雀形目","Emberizidae","Emberiza","湖南省","Hunan",2016,"NT",112.898333333333,28.3205555555556,"Passeriformes","Hunan","NT"
515,"Emberiza yessoensis","PASSERIFORMES","雀形目","Emberizidae","Emberiza","安徽省","Anhui",2017,"NT",117.439758333333,32.286175,"Passeriformes","Anhui","NT"
615,"Enicurus leschenaulti","PASSERIFORMES","雀形目","Muscicapidae","Enicurus","内蒙古自治区","Inner Mongolia",2015,"LC",108.85,38.2,"Passeriformes","Inner Mongolia","LC"
617,"Enicurus maculatus","PASSERIFORMES","雀形目","Muscicapidae","Enicurus","浙江省","Zhejiang",2018,"LC",119.673055555556,27.7102777777778,"Passeriformes","Zhejiang","LC"
616,"Enicurus maculatus","PASSERIFORMES","雀形目","Muscicapidae","Enicurus","贵州省","Guizhou",2024,"LC",105.934444444444,28.3272222222222,"Passeriformes","Guizhou","LC"
618,"Enicurus schistaceus","PASSERIFORMES","雀形目","Muscicapidae","Enicurus","安徽省","Anhui",2024,"LC",118.2,29.8666666666667,"Passeriformes","Anhui","LC"
447,"Eremophila alpestris","PASSERIFORMES","雀形目","Alaudidae","Eremophila","山东省","Shandong",2025,"LC",117.956111111111,38.2008333333333,"Passeriformes","Shandong","LC"
619,"Erithacus rubecula","PASSERIFORMES","雀形目","Muscicapidae","Erithacus","新疆维吾尔自治区","Xinjiang",2010,"LC",88.2075,39.328056,"Passeriformes","Xinjiang","LC"
622,"Erithacus rubecula","PASSERIFORMES","雀形目","Muscicapidae","Erithacus","宁夏回族自治区","Ningxia",2022,"LC",106.933333333333,38.8666666666667,"Passeriformes","Ningxia","LC"
621,"Erithacus rubecula","PASSERIFORMES","雀形目","Muscicapidae","Erithacus","吉林省","Jilin",2023,"LC",125.36465,43.8763222222222,"Passeriformes","Jilin","LC"
620,"Erithacus rubecula","PASSERIFORMES","雀形目","Muscicapidae","Erithacus","甘肃省","Gansu",2025,"LC",100.340266666667,39.6676944444444,"Passeriformes","Gansu","LC"
948,"Erpornis zantholeuca","PASSERIFORMES","雀形目","Vireonidae","Erpornis","西藏自治区","Tibet",2019,"LC",95.3405555555556,29.3044444444444,"Passeriformes","Tibet","LC"
895,"Erythrogenys hypoleucos","PASSERIFORMES","雀形目","Timaliidae","Erythrogenys","云南省","Yunnan",2019,"LC",97.5833333333333,24.45,"Passeriformes","Yunnan","LC"
628,"Eumyias thalassinus","PASSERIFORMES","雀形目","Muscicapidae","Eumyias","天津市","Tianjin",2018,"LC",117.467152777778,38.7111638888889,"Passeriformes","Tianjin","LC"
624,"Eumyias thalassinus","PASSERIFORMES","雀形目","Muscicapidae","Eumyias","海南省","Hainan",2019,"LC",109.678444444444,18.8645027777778,"Passeriformes","Hainan","LC"
625,"Eumyias thalassinus","PASSERIFORMES","雀形目","Muscicapidae","Eumyias","江苏省","Juangsu",2019,"LC",120.396025,31.9918055555556,"Passeriformes","Jiangsu","LC"
627,"Eumyias thalassinus","PASSERIFORMES","雀形目","Muscicapidae","Eumyias","青海省","Qinghai",2019,"LC",102.677716666667,35.8062083333333,"Passeriformes","Qinghai","LC"
623,"Eumyias thalassinus","PASSERIFORMES","雀形目","Muscicapidae","Eumyias","甘肃省","Gansu",2020,"LC",105.380833333333,32.8730555555556,"Passeriformes","Gansu","LC"
626,"Eumyias thalassinus","PASSERIFORMES","雀形目","Muscicapidae","Eumyias","内蒙古自治区","Inner Mongolia",2023,"LC",105.80718,38.663652,"Passeriformes","Inner Mongolia","LC"
629,"Ficedula albicilla","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","西藏自治区","Tibet",2017,"LC",95.1633333333333,29.2511111111111,"Passeriformes","Tibet","LC"
631,"Ficedula elisae","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","江西省","Jiangxi",2012,"LC",114.2,26.61,"Passeriformes","Jiangxi","LC"
633,"Ficedula elisae","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","上海市","Shanghai",2018,"LC",121.483333333333,31.7214833333333,"Passeriformes","Shanghai","LC"
630,"Ficedula elisae","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","湖南省","Hunan",2021,"LC",112.998816666667,28.2133555555556,"Passeriformes","Hunan","LC"
635,"Ficedula erithacus","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","河北省","Hebei",2016,"LC",113.825833333333,38.7497222222222,"Passeriformes","Hebei","LC"
634,"Ficedula erithacus","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","贵州省","Guizhou",2024,"LC",104.905555555556,39.4202777777778,"Passeriformes","Guizhou","LC"
637,"Ficedula hyperythra","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","陕西省","Shaanxi",2007,"LC",107.98,33.53,"Passeriformes","Shaanxi","LC"
638,"Ficedula hyperythra","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","重庆市","Chongqing",2009,"LC",108.88612,29.32393,"Passeriformes","Chongqing","LC"
636,"Ficedula hyperythra","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","湖南省","Hunan",2022,"LC",110.566666666667,30.05,"Passeriformes","Hunan","LC"
639,"Ficedula hypoleuca","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","新疆维吾尔自治区","Xinjiang",2008,"LC",81.4824722222222,36.1876666666667,"Passeriformes","Xinjiang","LC"
640,"Ficedula mugimaki","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","贵州省","Guizhou",2019,"LC",106.678577777778,26.5376,"Passeriformes","Guizhou","LC"
642,"Ficedula narcissina","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","江西省","Jiangxi",2011,"LC",114.380555555556,24.4883333333333,"Passeriformes","Jiangxi","LC"
641,"Ficedula narcissina","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","安徽省","Anhui",2017,"LC",117.188455555556,31.8464305555556,"Passeriformes","Anhui","LC"
643,"Ficedula narcissina","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","辽宁省","Liaoning",2022,"LC",124.145555555556,39.8711111111111,"Passeriformes","Liaoning","LC"
644,"Ficedula owstoni","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","江苏省","Juangsu",2024,"LC",120.87,32,"Passeriformes","Jiangsu","LC"
645,"Ficedula parva","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","河北省","Hebei",2008,"LC",118.91252,39.42564,"Passeriformes","Hebei","LC"
648,"Ficedula parva","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","香港特别行政区","Hong Kong",2008,"LC",114.255833333333,22.165,"Passeriformes","Hong Kong","LC"
647,"Ficedula parva","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","上海市","Shanghai",2013,"LC",121.517719444444,31.3360694444444,"Passeriformes","Shanghai","LC"
646,"Ficedula parva","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","湖南省","Hunan",2025,"LC",112.174188888889,29.37165,"Passeriformes","Hunan","LC"
649,"Ficedula ruficauda","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","四川省","Sichuan",2017,"LC",104.086111111111,30.6305555555556,"Passeriformes","Sichuan","LC"
650,"Ficedula strophiata","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","北京市","Beijing",2017,"LC",116.4,39.95,"Passeriformes","Beijing","LC"
651,"Ficedula superciliaris","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","湖北省","Hubei",2020,"LC",110.453888888889,31.7172222222222,"Passeriformes","Hubei","LC"
653,"Ficedula tricolor","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","内蒙古自治区","Inner Mongolia",2009,"LC",118.719166666667,44.2166666666667,"Passeriformes","Inner Mongolia","LC"
652,"Ficedula tricolor","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","湖南省","Hunan",2014,"LC",110.65,30.0666666666667,"Passeriformes","Hunan","LC"
654,"Ficedula tricolor","PASSERIFORMES","雀形目","Muscicapidae","Ficedula","青海省","Qinghai",2019,"LC",102.681430555556,35.7969083333333,"Passeriformes","Qinghai","LC"
540,"Fringilla coelebs","PASSERIFORMES","雀形目","Fringillidae","Fringilla","青海省","Qinghai",2017,"LC",102.226447222222,37.1623027777778,"Passeriformes","Qinghai","LC"
541,"Fringilla coelebs","PASSERIFORMES","雀形目","Fringillidae","Fringilla","云南省","Yunnan",2017,"LC",98.7377641666667,25.2707672222222,"Passeriformes","Yunnan","LC"
538,"Fringilla coelebs","PASSERIFORMES","雀形目","Fringillidae","Fringilla","湖南省","Hunan",2023,"LC",111.184722222222,29.5025,"Passeriformes","Hunan","LC"
536,"Fringilla coelebs","PASSERIFORMES","雀形目","Fringillidae","Fringilla","甘肃省","Gansu",2024,"LC",98.1666666666667,39.0666666666667,"Passeriformes","Gansu","LC"
539,"Fringilla coelebs","PASSERIFORMES","雀形目","Fringillidae","Fringilla","江苏省","Juangsu",2024,"LC",120.238888888889,31.5108333333333,"Passeriformes","Jiangsu","LC"
537,"Fringilla coelebs","PASSERIFORMES","雀形目","Fringillidae","Fringilla","湖北省","Hubei",2025,"LC",110.489444444444,29.8980555555556,"Passeriformes","Hubei","LC"
542,"Fringilla montifringilla","PASSERIFORMES","雀形目","Fringillidae","Fringilla","宁夏回族自治区","Ningxia",2011,"LC",106.633333333333,38.55,"Passeriformes","Ningxia","LC"
448,"Galerida cristata","PASSERIFORMES","雀形目","Alaudidae","Galerida","黑龙江省","Heilongjiang",2010,"LC",124.649277366268,47.0183423190898,"Passeriformes","Heilongjiang","LC"
573,"Garrulax canorus","PASSERIFORMES","雀形目","Leiothrichidae","Garrulax","辽宁省","Liaoning",2003,"LC",121.633333333333,38.8666666666667,"Passeriformes","Liaoning","LC"
574,"Garrulax maesi","PASSERIFORMES","雀形目","Leiothrichidae","Garrulax","广东省","Guangdong",2008,"LC",113.2292844,24.3732841,"Passeriformes","Guangdong","LC"
576,"Garrulax monileger","PASSERIFORMES","雀形目","Leiothrichidae","Garrulax","江苏省","Juangsu",2009,"LC",118.84,32.07,"Passeriformes","Jiangsu","LC"
575,"Garrulax monileger","PASSERIFORMES","雀形目","Leiothrichidae","Garrulax","湖北省","Hubei",2016,"LC",110.483333333333,31.3166666666667,"Passeriformes","Hubei","LC"
577,"Garrulax monileger","PASSERIFORMES","雀形目","Leiothrichidae","Garrulax","陕西省","Shaanxi",2020,"LC",108.711583333333,32.6683055555556,"Passeriformes","Shaanxi","LC"
903,"Geokichla citrina","PASSERIFORMES","雀形目","Turdidae","Geokichla","重庆市","Chongqing",2009,"LC",108.99573,30.67213,"Passeriformes","Chongqing","LC"
902,"Geokichla citrina","PASSERIFORMES","雀形目","Turdidae","Geokichla","江西省",NA,2018,"LC",117.661344444444,27.8444805555556,"Passeriformes","Jiangxi","LC"
904,"Geokichla wardii","PASSERIFORMES","雀形目","Turdidae","Geokichla","西藏自治区","Tibet",2024,"LC",85.3666666666667,28.2833333333333,"Passeriformes","Tibet","LC"
873,"Gracupica nigricollis","PASSERIFORMES","雀形目","Sturnidae","Gracupica","重庆市","Chongqing",2006,"LC",106.5,29.51,"Passeriformes","Chongqing","LC"
871,"Gracupica nigricollis","PASSERIFORMES","雀形目","Sturnidae","Gracupica","海南省","Hainan",2006,"LC",110.5865823,19.9672118,"Passeriformes","Hainan","LC"
872,"Gracupica nigricollis","PASSERIFORMES","雀形目","Sturnidae","Gracupica","山东省","Shandong",2022,"LC",122.689102777778,37.4,"Passeriformes","Shandong","LC"
905,"Grandala coelicolor","PASSERIFORMES","雀形目","Turdidae","Grandala","重庆市","Chongqing",2009,"LC",107.57349,29.26961,"Passeriformes","Chongqing","LC"
587,"Helopsaltes certhiola","PASSERIFORMES","雀形目","Locustellidae","Helopsaltes","西藏自治区","Tibet",2024,"LC",95.3318888888889,29.3261111111111,"Passeriformes","Tibet","LC"
588,"Helopsaltes ochotensis","PASSERIFORMES","雀形目","Locustellidae","Helopsaltes","安徽省","Anhui",2013,"LC",117.269815,31.836733,"Passeriformes","Anhui","LC"
589,"Helopsaltes pleskei","PASSERIFORMES","雀形目","Locustellidae","Helopsaltes","广西壮族自治区","Guangxi",2005,"LC",106.76649,22.09439,"Passeriformes","Guangxi","LC"
590,"Helopsaltes pleskei","PASSERIFORMES","雀形目","Locustellidae","Helopsaltes","上海市","Shanghai",2006,"LC",121.91,31.52,"Passeriformes","Shanghai","LC"
591,"Helopsaltes pryeri","PASSERIFORMES","雀形目","Locustellidae","Helopsaltes","上海市","Shanghai",2006,"NT",121.3973,31.6229,"Passeriformes","Shanghai","NT"
857,"Hemitesia pallidipes","PASSERIFORMES","雀形目","Scotocercidae","Hemitesia","湖南省","Hunan",2024,"LC",111,24,"Passeriformes","Hunan","LC"
817,"Hemixos castanonotus","PASSERIFORMES","雀形目","Pycnonotidae","Hemixos","安徽省","Anhui",2010,"LC",117.45,30,"Passeriformes","Anhui","LC"
818,"Hemixos castanonotus","PASSERIFORMES","雀形目","Pycnonotidae","Hemixos","山东省","Shandong",2023,"LC",119.391388888889,35.6834722222222,"Passeriformes","Shandong","LC"
578,"Heterophasia desgodinsi","PASSERIFORMES","雀形目","Leiothrichidae","Heterophasia","湖北省","Hubei",2012,"LC",110.133333333333,30.45,"Passeriformes","Hubei","LC"
579,"Heterophasia desgodinsi","PASSERIFORMES","雀形目","Leiothrichidae","Heterophasia","陕西省","Shaanxi",2012,"LC",109.258916666667,32.09115,"Passeriformes","Shaanxi","LC"
655,"Heteroxenicus stellatus","PASSERIFORMES","雀形目","Muscicapidae","Heteroxenicus","四川省","Sichuan",2018,"LC",101.991111111111,29.5722222222222,"Passeriformes","Sichuan","LC"
558,"Hirundo rustica","PASSERIFORMES","雀形目","Hirundinidae","Hirundo","海南省","Hainan",2022,"LC",112.34,16.84,"Passeriformes","Hainan","LC"
559,"Hirundo smithii","PASSERIFORMES","雀形目","Hirundinidae","Hirundo","广东省","Guangdong",2025,"LC",110.338647222222,20.8312111111111,"Passeriformes","Guangdong","LC"
596,"Hypothymis azurea","PASSERIFORMES","雀形目","Monarchidae","Hypothymis","江苏省","Juangsu",2020,"LC",120.848611111111,33.0666666666667,"Passeriformes","Jiangsu","LC"
819,"Hypsipetes leucocephalus","PASSERIFORMES","雀形目","Pycnonotidae","Hypsipetes","甘肃省","Gansu",2021,"LC",105.753294444444,32.9887972222222,"Passeriformes","Gansu","LC"
580,"Ianthocincla lunulata","PASSERIFORMES","雀形目","Leiothrichidae","Ianthocincla","宁夏回族自治区","Ningxia",2018,"LC",106.15,35.25,"Passeriformes","Ningxia","LC"
434,"Iduna caligata","PASSERIFORMES","雀形目","Acrocephalidae","Iduna","浙江省","Zhejiang",2022,"LC",121.533472222222,28.6204583333333,"Passeriformes","Zhejiang","LC"
820,"Ixos mcclellandii","PASSERIFORMES","雀形目","Pycnonotidae","Ixos","甘肃省","Gansu",2016,"LC",105.565277777778,32.9405555555556,"Passeriformes","Gansu","LC"
821,"Ixos mcclellandii","PASSERIFORMES","雀形目","Pycnonotidae","Ixos","宁夏回族自治区","Ningxia",2024,"LC",106.334538,35.369643,"Passeriformes","Ningxia","LC"
459,"Lalage melaschistos","PASSERIFORMES","雀形目","Campephagidae","Lalage","辽宁省","Liaoning",2014,"LC",124.208333333333,39.8833333333333,"Passeriformes","Liaoning","LC"
563,"Lanius borealis","PASSERIFORMES","雀形目","Laniidae","Lanius","西藏自治区","Tibet",2022,"LC",97.4223305555556,39.1733555555556,"Passeriformes","Tibet","LC"
564,"Lanius collurioides","PASSERIFORMES","雀形目","Laniidae","Lanius","四川省","Sichuan",2017,"LC",101.526280555556,26.6450722222222,"Passeriformes","Sichuan","LC"
565,"Lanius isabellinus","PASSERIFORMES","雀形目","Laniidae","Lanius","浙江省","Zhejiang",2022,"LC",121.538465,28.3372386111111,"Passeriformes","Zhejiang","LC"
568,"Lanius schach","PASSERIFORMES","雀形目","Laniidae","Lanius","天津市","Tianjin",2001,"LC",117,39.14,"Passeriformes","Tianjin","LC"
567,"Lanius schach","PASSERIFORMES","雀形目","Laniidae","Lanius","江西省","Jiangxi",2009,"LC",114.39875,26.24847,"Passeriformes","Jiangxi","LC"
566,"Lanius schach","PASSERIFORMES","雀形目","Laniidae","Lanius","北京市","Beijing",2011,"LC",115.9133,40.517869,"Passeriformes","Beijing","LC"
569,"Lanius sphenocercus","PASSERIFORMES","雀形目","Laniidae","Lanius","云南省","Yunnan",2019,"LC",103.216666666667,24.6,"Passeriformes","Yunnan","LC"
571,"Lanius tephronotus","PASSERIFORMES","雀形目","Laniidae","Lanius","新疆维吾尔自治区","Xinjiang",2004,"LC",75.4027222222222,37.3726388888889,"Passeriformes","Xinjiang","LC"
570,"Lanius tephronotus","PASSERIFORMES","雀形目","Laniidae","Lanius","湖北省","Hubei",2013,"LC",109.75,31.4166666666667,"Passeriformes","Hubei","LC"
657,"Larvivora akahige","PASSERIFORMES","雀形目","Muscicapidae","Larvivora","浙江省","Zhejiang",2010,"LC",121.46,29.475,"Passeriformes","Zhejiang","LC"
656,"Larvivora akahige","PASSERIFORMES","雀形目","Muscicapidae","Larvivora","湖北省","Hubei",2022,"LC",114.233333333333,31.2,"Passeriformes","Hubei","LC"
658,"Larvivora brunnea","PASSERIFORMES","雀形目","Muscicapidae","Larvivora","江苏省","Juangsu",2020,"LC",120.848611111111,33.0666666666667,"Passeriformes","Jiangsu","LC"
660,"Larvivora cyane","PASSERIFORMES","雀形目","Muscicapidae","Larvivora","湖南省","Hunan",2007,"LC",113.21,28.2,"Passeriformes","Hunan","LC"
659,"Larvivora cyane","PASSERIFORMES","雀形目","Muscicapidae","Larvivora","海南省","Hainan",2009,"LC",110.31,21.04,"Passeriformes","Hainan","LC"
442,"Leptopoecile elegans","PASSERIFORMES","雀形目","Aegithalidae","Leptopoecile","云南省","Yunnan",2011,"LC",98.8208333333333,28.395,"Passeriformes","Yunnan","LC"
543,"Linaria cannabina","PASSERIFORMES","雀形目","Fringillidae","Linaria","内蒙古自治区","Inner Mongolia",2023,"LC",105.88381,38.97513,"Passeriformes","Inner Mongolia","LC"
593,"Locustella davidi","PASSERIFORMES","雀形目","Locustellidae","Locustella","辽宁省","Liaoning",2003,"LC",121.633333333333,38.8666666666667,"Passeriformes","Liaoning","LC"
592,"Locustella davidi","PASSERIFORMES","雀形目","Locustellidae","Locustella","广西壮族自治区","Guangxi",2024,"LC",106.4,22.7333333333333,"Passeriformes","Guangxi","LC"
594,"Locustella mandelli","PASSERIFORMES","雀形目","Locustellidae","Locustella","贵州省","Guizhou",2010,"LC",107.133333333333,28.1833333333333,"Passeriformes","Guizhou","LC"
595,"Locustella mandelli","PASSERIFORMES","雀形目","Locustellidae","Locustella","湖南省","Hunan",2014,"LC",110.633333333333,30.0166666666667,"Passeriformes","Hunan","LC"
521,"Lonchura striata","PASSERIFORMES","雀形目","Estrildidae","Lonchura","西藏自治区","Tibet",2006,"LC",95.15,29.2333333333333,"Passeriformes","Tibet","LC"
519,"Lonchura striata","PASSERIFORMES","雀形目","Estrildidae","Lonchura","甘肃省","Gansu",2011,"LC",104.166666666667,31.0333333333333,"Passeriformes","Gansu","LC"
520,"Lonchura striata","PASSERIFORMES","雀形目","Estrildidae","Lonchura","甘肃省","Gansu",2015,"LC",104.166666666667,32.1,"Passeriformes","Gansu","LC"
721,"Lophophanes dichrous","PASSERIFORMES","雀形目","Paridae","Lophophanes","湖北省","Hubei",2016,"LC",110.3,31.4833333333333,"Passeriformes","Hubei","LC"
544,"Loxia curvirostra","PASSERIFORMES","雀形目","Fringillidae","Loxia","湖北省","Hubei",2024,"LC",110.583333333333,32.1,"Passeriformes","Hubei","LC"
722,"Machlolophus xanthogenys","PASSERIFORMES","雀形目","Paridae","Machlolophus","西藏自治区","Tibet",2010,"LC",85.9666666666667,27.9833333333333,"Passeriformes","Tibet","LC"
724,"Melanochlora sultanea","PASSERIFORMES","雀形目","Paridae","Melanochlora","浙江省","Zhejiang",2018,"LC",119.151813888889,27.89745,"Passeriformes","Zhejiang","LC"
723,"Melanochlora sultanea","PASSERIFORMES","雀形目","Paridae","Melanochlora","西藏自治区","Tibet",2019,"LC",95.2613888888889,29.2855555555556,"Passeriformes","Tibet","LC"
896,"Mixornis gularis","PASSERIFORMES","雀形目","Timaliidae","Mixornis","广西壮族自治区","Guangxi",2005,"LC",106.957666666667,22.4744,"Passeriformes","Guangxi","LC"
661,"Monticola gularis","PASSERIFORMES","雀形目","Muscicapidae","Monticola","四川省","Sichuan",2013,"LC",104.760811111111,32.5806194444444,"Passeriformes","Sichuan","LC"
662,"Monticola rufiventris","PASSERIFORMES","雀形目","Muscicapidae","Monticola","陕西省","Shaanxi",2007,"LC",107.76,33.6,"Passeriformes","Shaanxi","LC"
663,"Monticola solitarius","PASSERIFORMES","雀形目","Muscicapidae","Monticola","青海省","Qinghai",2019,"LC",102.659555555556,35.8289916666667,"Passeriformes","Qinghai","LC"
606,"Motacilla citreola","PASSERIFORMES","雀形目","Motacillidae","Motacilla","湖南省","Hunan",2011,"LC",111.35,28.7,"Passeriformes","Hunan","LC"
706,"Moupinia poecilotis","PASSERIFORMES","雀形目","Paradoxornithidae","Moupinia","西藏自治区","Tibet",2022,"LC",98.4333333333333,28.3666666666667,"Passeriformes","Tibet","LC"
664,"Muscicapa dauurica","PASSERIFORMES","雀形目","Muscicapidae","Muscicapa","新疆维吾尔自治区","Xinjiang",2011,"LC",89,45,"Passeriformes","Xinjiang","LC"
667,"Muscicapa ferruginea","PASSERIFORMES","雀形目","Muscicapidae","Muscicapa","浙江省","Zhejiang",2013,"LC",121.93192,29.202594,"Passeriformes","Zhejiang","LC"
665,"Muscicapa ferruginea","PASSERIFORMES","雀形目","Muscicapidae","Muscicapa","甘肃省","Gansu",2016,"LC",105.27,33.07,"Passeriformes","Gansu","LC"
666,"Muscicapa ferruginea","PASSERIFORMES","雀形目","Muscicapidae","Muscicapa","湖南省","Hunan",2024,"LC",112.931944444444,28.1808333333333,"Passeriformes","Hunan","LC"
669,"Muscicapa muttui","PASSERIFORMES","雀形目","Muscicapidae","Muscicapa","湖南省","Hunan",2015,"LC",111.066666666667,29.8833333333333,"Passeriformes","Hunan","LC"
671,"Muscicapa muttui","PASSERIFORMES","雀形目","Muscicapidae","Muscicapa","上海市","Shanghai",2018,"LC",121.967933333333,30.8839083333333,"Passeriformes","Shanghai","LC"
668,"Muscicapa muttui","PASSERIFORMES","雀形目","Muscicapidae","Muscicapa","河南省","Henan",2020,"LC",111.842711111111,34.2597583333333,"Passeriformes","Henan","LC"
670,"Muscicapa muttui","PASSERIFORMES","雀形目","Muscicapidae","Muscicapa","江苏省","Juangsu",2024,"LC",120.834166666667,33.1922222222222,"Passeriformes","Jiangsu","LC"
545,"Mycerobas affinis","PASSERIFORMES","雀形目","Fringillidae","Mycerobas","山东省","Shandong",2009,"LC",119.22,37.27,"Passeriformes","Shandong","LC"
546,"Mycerobas affinis","PASSERIFORMES","雀形目","Fringillidae","Mycerobas","陕西省","Shaanxi",2014,"LC",107.775833333333,33.9269444444444,"Passeriformes","Shaanxi","LC"
547,"Mycerobas carnipes","PASSERIFORMES","雀形目","Fringillidae","Mycerobas","河南省","Henan",2021,"LC",110.383333333333,34.3833333333333,"Passeriformes","Henan","LC"
672,"Myiomela leucura","PASSERIFORMES","雀形目","Muscicapidae","Myiomela","江西省","Jiangxi",2018,"LC",113.985833333333,29.0066416666667,"Passeriformes","Jiangxi","LC"
673,"Myophonus caeruleus","PASSERIFORMES","雀形目","Muscicapidae","Myophonus","广西壮族自治区","Guangxi",2002,"LC",108.26,22.08,"Passeriformes","Guangxi","LC"
745,"Napothera malacoptila","PASSERIFORMES","雀形目","Pellorneidae","Napothera","云南省","Yunnan",2000,"LC",98.34,27.88,"Passeriformes","Yunnan","LC"
674,"Niltava davidi","PASSERIFORMES","雀形目","Muscicapidae","Niltava","浙江省","Zhejiang",2018,"LC",119.151813888889,27.89745,"Passeriformes","Zhejiang","LC"
675,"Niltava grandis","PASSERIFORMES","雀形目","Muscicapidae","Niltava","广西壮族自治区","Guangxi",2003,"LC",106.34503,24.516148,"Passeriformes","Guangxi","LC"
676,"Niltava macgrigoriae","PASSERIFORMES","雀形目","Muscicapidae","Niltava","山东省","Shandong",2023,"LC",122.430512,36.87506,"Passeriformes","Shandong","LC"
677,"Niltava sundara","PASSERIFORMES","雀形目","Muscicapidae","Niltava","湖南省","Hunan",2015,"LC",110.375277777778,29.3002777777778,"Passeriformes","Hunan","LC"
679,"Oenanthe deserti","PASSERIFORMES","雀形目","Muscicapidae","Oenanthe","四川省","Sichuan",2012,"LC",100.7825,30.1658333333333,"Passeriformes","Sichuan","LC"
678,"Oenanthe deserti","PASSERIFORMES","雀形目","Muscicapidae","Oenanthe","上海市","Shanghai",2018,"LC",121.749305555556,31.3780416666667,"Passeriformes","Shanghai","LC"
680,"Oenanthe deserti","PASSERIFORMES","雀形目","Muscicapidae","Oenanthe","浙江省","Zhejiang",2022,"LC",120.892883333333,27.8554138888889,"Passeriformes","Zhejiang","LC"
681,"Oenanthe oenanthe","PASSERIFORMES","雀形目","Muscicapidae","Oenanthe","江苏省","Juangsu",2024,"LC",120.834166666667,31.7919444444444,"Passeriformes","Jiangsu","LC"
703,"Oriolus oriolus","PASSERIFORMES","雀形目","Oriolidae","Oriolus","青海省","Qinghai",2017,"LC",93.9,35.6166666666667,"Passeriformes","Qinghai","LC"
907,"Otocichla mupinensis","PASSERIFORMES","雀形目","Turdidae","Turdus","广西壮族自治区","Guangxi",2006,"LC",104.955,24.61493,"Passeriformes","Guangxi","LC"
906,"Otocichla mupinensis","PASSERIFORMES","雀形目","Turdidae","Turdus","安徽省","Anhui",2014,"LC",116.85,32.35,"Passeriformes","Anhui","LC"
