province,year,climate_scenario,effort_scenario,hazard_mean,prefecture
Guizhou,2050,current,doubled,0.242708563804626,黔西南布依族苗族自治州
Guizhou,2050,current,doubled,0.242708563804626,铜仁市
Guizhou,2050,current,doubled,0.242708563804626,毕节市
Guizhou,2030,ssp245,doubled,0.0482372082769871,六盘水市
Guizhou,2030,ssp245,doubled,0.0482372082769871,贵阳市
Guizhou,2030,ssp245,doubled,0.0482372082769871,安顺市
Guizhou,2030,ssp245,doubled,0.0482372082769871,黔南布依族苗族自治州
Guizhou,2030,ssp245,doubled,0.0482372082769871,遵义市
Guizhou,2030,ssp245,doubled,0.0482372082769871,黔东南苗族侗族自治州
Guizhou,2030,ssp245,doubled,0.0482372082769871,黔西南布依族苗族自治州
Guizhou,2030,ssp245,doubled,0.0482372082769871,铜仁市
Guizhou,2030,ssp245,doubled,0.0482372082769871,毕节市
Guizhou,2035,ssp245,doubled,0.148015603423119,六盘水市
Guizhou,2035,ssp245,doubled,0.148015603423119,贵阳市
Guizhou,2035,ssp245,doubled,0.148015603423119,安顺市
Guizhou,2035,ssp245,doubled,0.148015603423119,黔南布依族苗族自治州
Guizhou,2035,ssp245,doubled,0.148015603423119,遵义市
Guizhou,2035,ssp245,doubled,0.148015603423119,黔东南苗族侗族自治州
Guizhou,2035,ssp245,doubled,0.148015603423119,黔西南布依族苗族自治州
Guizhou,2035,ssp245,doubled,0.148015603423119,铜仁市
Guizhou,2035,ssp245,doubled,0.148015603423119,毕节市
Guizhou,2040,ssp245,doubled,0.040069717913866,六盘水市
Guizhou,2040,ssp245,doubled,0.040069717913866,贵阳市
Guizhou,2040,ssp245,doubled,0.040069717913866,安顺市
Guizhou,2040,ssp245,doubled,0.040069717913866,黔南布依族苗族自治州
Guizhou,2040,ssp245,doubled,0.040069717913866,遵义市
Guizhou,2040,ssp245,doubled,0.040069717913866,黔东南苗族侗族自治州
Guizhou,2040,ssp245,doubled,0.040069717913866,黔西南布依族苗族自治州
Guizhou,2040,ssp245,doubled,0.040069717913866,铜仁市
Guizhou,2040,ssp245,doubled,0.040069717913866,毕节市
Guizhou,2045,ssp245,doubled,0.174969464540482,六盘水市
Guizhou,2045,ssp245,doubled,0.174969464540482,贵阳市
Guizhou,2045,ssp245,doubled,0.174969464540482,安顺市
Guizhou,2045,ssp245,doubled,0.174969464540482,黔南布依族苗族自治州
Guizhou,2045,ssp245,doubled,0.174969464540482,遵义市
Guizhou,2045,ssp245,doubled,0.174969464540482,黔东南苗族侗族自治州
Guizhou,2045,ssp245,doubled,0.174969464540482,黔西南布依族苗族自治州
Guizhou,2045,ssp245,doubled,0.174969464540482,铜仁市
Guizhou,2045,ssp245,doubled,0.174969464540482,毕节市
Guizhou,2050,ssp245,doubled,0.165144920349121,六盘水市
Guizhou,2050,ssp245,doubled,0.165144920349121,贵阳市
Guizhou,2050,ssp245,doubled,0.165144920349121,安顺市
Guizhou,2050,ssp245,doubled,0.165144920349121,黔南布依族苗族自治州
Guizhou,2050,ssp245,doubled,0.165144920349121,遵义市
Guizhou,2050,ssp245,doubled,0.165144920349121,黔东南苗族侗族自治州
Guizhou,2050,ssp245,doubled,0.165144920349121,黔西南布依族苗族自治州
Guizhou,2050,ssp245,doubled,0.165144920349121,铜仁市
Guizhou,2050,ssp245,doubled,0.165144920349121,毕节市
Guizhou,2030,ssp585,doubled,0.040069717913866,六盘水市
Guizhou,2030,ssp585,doubled,0.040069717913866,贵阳市
Guizhou,2030,ssp585,doubled,0.040069717913866,安顺市
Guizhou,2030,ssp585,doubled,0.040069717913866,黔南布依族苗族自治州
Guizhou,2030,ssp585,doubled,0.040069717913866,遵义市
Guizhou,2030,ssp585,doubled,0.040069717913866,黔东南苗族侗族自治州
Guizhou,2030,ssp585,doubled,0.040069717913866,黔西南布依族苗族自治州
Guizhou,2030,ssp585,doubled,0.040069717913866,铜仁市
Guizhou,2030,ssp585,doubled,0.040069717913866,毕节市
Guizhou,2035,ssp585,doubled,0.14789454638958,六盘水市
Guizhou,2035,ssp585,doubled,0.14789454638958,贵阳市
Guizhou,2035,ssp585,doubled,0.14789454638958,安顺市
Guizhou,2035,ssp585,doubled,0.14789454638958,黔南布依族苗族自治州
Guizhou,2035,ssp585,doubled,0.14789454638958,遵义市
Guizhou,2035,ssp585,doubled,0.14789454638958,黔东南苗族侗族自治州
Guizhou,2035,ssp585,doubled,0.14789454638958,黔西南布依族苗族自治州
Guizhou,2035,ssp585,doubled,0.14789454638958,铜仁市
Guizhou,2035,ssp585,doubled,0.14789454638958,毕节市
Guizhou,2040,ssp585,doubled,0.0627038851380348,六盘水市
Guizhou,2040,ssp585,doubled,0.0627038851380348,贵阳市
Guizhou,2040,ssp585,doubled,0.0627038851380348,安顺市
Guizhou,2040,ssp585,doubled,0.0627038851380348,黔南布依族苗族自治州
Guizhou,2040,ssp585,doubled,0.0627038851380348,遵义市
Guizhou,2040,ssp585,doubled,0.0627038851380348,黔东南苗族侗族自治州
Guizhou,2040,ssp585,doubled,0.0627038851380348,黔西南布依族苗族自治州
Guizhou,2040,ssp585,doubled,0.0627038851380348,铜仁市
Guizhou,2040,ssp585,doubled,0.0627038851380348,毕节市
Guizhou,2045,ssp585,doubled,0.103417910635471,六盘水市
Guizhou,2045,ssp585,doubled,0.103417910635471,贵阳市
Guizhou,2045,ssp585,doubled,0.103417910635471,安顺市
Guizhou,2045,ssp585,doubled,0.103417910635471,黔南布依族苗族自治州
Guizhou,2045,ssp585,doubled,0.103417910635471,遵义市
Guizhou,2045,ssp585,doubled,0.103417910635471,黔东南苗族侗族自治州
Guizhou,2045,ssp585,doubled,0.103417910635471,黔西南布依族苗族自治州
Guizhou,2045,ssp585,doubled,0.103417910635471,铜仁市
Guizhou,2045,ssp585,doubled,0.103417910635471,毕节市
Guizhou,2050,ssp585,doubled,0.119262725114822,六盘水市
Guizhou,2050,ssp585,doubled,0.119262725114822,贵阳市
Guizhou,2050,ssp585,doubled,0.119262725114822,安顺市
Guizhou,2050,ssp585,doubled,0.119262725114822,黔南布依族苗族自治州
Guizhou,2050,ssp585,doubled,0.119262725114822,遵义市
Guizhou,2050,ssp585,doubled,0.119262725114822,黔东南苗族侗族自治州
Guizhou,2050,ssp585,doubled,0.119262725114822,黔西南布依族苗族自治州
Guizhou,2050,ssp585,doubled,0.119262725114822,铜仁市
Guizhou,2050,ssp585,doubled,0.119262725114822,毕节市
Hainan,2030,current,baseline,0.286998003721237,三亚市
Hainan,2030,current,baseline,0.286998003721237,保亭黎族苗族自治县
Hainan,2030,current,baseline,0.286998003721237,陵水黎族自治县
Hainan,2030,current,baseline,0.286998003721237,乐东黎族自治县
Hainan,2030,current,baseline,0.286998003721237,昌江黎族自治县
Hainan,2030,current,baseline,0.286998003721237,白沙黎族自治县
Hainan,2030,current,baseline,0.286998003721237,临高县
Hainan,2030,current,baseline,0.286998003721237,澄迈县
Hainan,2030,current,baseline,0.286998003721237,屯昌县
Hainan,2030,current,baseline,0.286998003721237,定安县
Hainan,2030,current,baseline,0.286998003721237,海口市
Hainan,2030,current,baseline,0.286998003721237,琼中黎族苗族自治县
Hainan,2030,current,baseline,0.286998003721237,儋州市
Hainan,2030,current,baseline,0.286998003721237,三沙市
Hainan,2030,current,baseline,0.286998003721237,东方市
Hainan,2030,current,baseline,0.286998003721237,万宁市
Hainan,2030,current,baseline,0.286998003721237,文昌市
Hainan,2030,current,baseline,0.286998003721237,琼海市
Hainan,2030,current,baseline,0.286998003721237,五指山市
Hainan,2035,current,baseline,0.286998003721237,三亚市
Hainan,2035,current,baseline,0.286998003721237,保亭黎族苗族自治县
Hainan,2035,current,baseline,0.286998003721237,陵水黎族自治县
Hainan,2035,current,baseline,0.286998003721237,乐东黎族自治县
Hainan,2035,current,baseline,0.286998003721237,昌江黎族自治县
Hainan,2035,current,baseline,0.286998003721237,白沙黎族自治县
Hainan,2035,current,baseline,0.286998003721237,临高县
Hainan,2035,current,baseline,0.286998003721237,澄迈县
Hainan,2035,current,baseline,0.286998003721237,屯昌县
Hainan,2035,current,baseline,0.286998003721237,定安县
Hainan,2035,current,baseline,0.286998003721237,海口市
Hainan,2035,current,baseline,0.286998003721237,琼中黎族苗族自治县
Hainan,2035,current,baseline,0.286998003721237,儋州市
Hainan,2035,current,baseline,0.286998003721237,三沙市
Hainan,2035,current,baseline,0.286998003721237,东方市
Hainan,2035,current,baseline,0.286998003721237,万宁市
Hainan,2035,current,baseline,0.286998003721237,文昌市
Hainan,2035,current,baseline,0.286998003721237,琼海市
Hainan,2035,current,baseline,0.286998003721237,五指山市
Hainan,2040,current,baseline,0.286998003721237,三亚市
Hainan,2040,current,baseline,0.286998003721237,保亭黎族苗族自治县
Hainan,2040,current,baseline,0.286998003721237,陵水黎族自治县
Hainan,2040,current,baseline,0.286998003721237,乐东黎族自治县
Hainan,2040,current,baseline,0.286998003721237,昌江黎族自治县
Hainan,2040,current,baseline,0.286998003721237,白沙黎族自治县
Hainan,2040,current,baseline,0.286998003721237,临高县
Hainan,2040,current,baseline,0.286998003721237,澄迈县
Hainan,2040,current,baseline,0.286998003721237,屯昌县
Hainan,2040,current,baseline,0.286998003721237,定安县
Hainan,2040,current,baseline,0.286998003721237,海口市
Hainan,2040,current,baseline,0.286998003721237,琼中黎族苗族自治县
Hainan,2040,current,baseline,0.286998003721237,儋州市
Hainan,2040,current,baseline,0.286998003721237,三沙市
Hainan,2040,current,baseline,0.286998003721237,东方市
Hainan,2040,current,baseline,0.286998003721237,万宁市
Hainan,2040,current,baseline,0.286998003721237,文昌市
Hainan,2040,current,baseline,0.286998003721237,琼海市
Hainan,2040,current,baseline,0.286998003721237,五指山市
Hainan,2045,current,baseline,0.286998003721237,三亚市
Hainan,2045,current,baseline,0.286998003721237,保亭黎族苗族自治县
Hainan,2045,current,baseline,0.286998003721237,陵水黎族自治县
Hainan,2045,current,baseline,0.286998003721237,乐东黎族自治县
Hainan,2045,current,baseline,0.286998003721237,昌江黎族自治县
Hainan,2045,current,baseline,0.286998003721237,白沙黎族自治县
Hainan,2045,current,baseline,0.286998003721237,临高县
Hainan,2045,current,baseline,0.286998003721237,澄迈县
Hainan,2045,current,baseline,0.286998003721237,屯昌县
Hainan,2045,current,baseline,0.286998003721237,定安县
Hainan,2045,current,baseline,0.286998003721237,海口市
Hainan,2045,current,baseline,0.286998003721237,琼中黎族苗族自治县
Hainan,2045,current,baseline,0.286998003721237,儋州市
Hainan,2045,current,baseline,0.286998003721237,三沙市
Hainan,2045,current,baseline,0.286998003721237,东方市
Hainan,2045,current,baseline,0.286998003721237,万宁市
Hainan,2045,current,baseline,0.286998003721237,文昌市
Hainan,2045,current,baseline,0.286998003721237,琼海市
Hainan,2045,current,baseline,0.286998003721237,五指山市
Hainan,2050,current,baseline,0.286998003721237,三亚市
Hainan,2050,current,baseline,0.286998003721237,保亭黎族苗族自治县
Hainan,2050,current,baseline,0.286998003721237,陵水黎族自治县
Hainan,2050,current,baseline,0.286998003721237,乐东黎族自治县
Hainan,2050,current,baseline,0.286998003721237,昌江黎族自治县
Hainan,2050,current,baseline,0.286998003721237,白沙黎族自治县
Hainan,2050,current,baseline,0.286998003721237,临高县
Hainan,2050,current,baseline,0.286998003721237,澄迈县
Hainan,2050,current,baseline,0.286998003721237,屯昌县
Hainan,2050,current,baseline,0.286998003721237,定安县
Hainan,2050,current,baseline,0.286998003721237,海口市
Hainan,2050,current,baseline,0.286998003721237,琼中黎族苗族自治县
Hainan,2050,current,baseline,0.286998003721237,儋州市
Hainan,2050,current,baseline,0.286998003721237,三沙市
Hainan,2050,current,baseline,0.286998003721237,东方市
Hainan,2050,current,baseline,0.286998003721237,万宁市
Hainan,2050,current,baseline,0.286998003721237,文昌市
Hainan,2050,current,baseline,0.286998003721237,琼海市
Hainan,2050,current,baseline,0.286998003721237,五指山市
Hainan,2030,ssp245,baseline,0.126200497150421,三亚市
Hainan,2030,ssp245,baseline,0.126200497150421,保亭黎族苗族自治县
Hainan,2030,ssp245,baseline,0.126200497150421,陵水黎族自治县
Hainan,2030,ssp245,baseline,0.126200497150421,乐东黎族自治县
Hainan,2030,ssp245,baseline,0.126200497150421,昌江黎族自治县
Hainan,2030,ssp245,baseline,0.126200497150421,白沙黎族自治县
Hainan,2030,ssp245,baseline,0.126200497150421,临高县
Hainan,2030,ssp245,baseline,0.126200497150421,澄迈县
Hainan,2030,ssp245,baseline,0.126200497150421,屯昌县
Hainan,2030,ssp245,baseline,0.126200497150421,定安县
Hainan,2030,ssp245,baseline,0.126200497150421,海口市
Hainan,2030,ssp245,baseline,0.126200497150421,琼中黎族苗族自治县
Hainan,2030,ssp245,baseline,0.126200497150421,儋州市
Hainan,2030,ssp245,baseline,0.126200497150421,三沙市
Hainan,2030,ssp245,baseline,0.126200497150421,东方市
Hainan,2030,ssp245,baseline,0.126200497150421,万宁市
Hainan,2030,ssp245,baseline,0.126200497150421,文昌市
Hainan,2030,ssp245,baseline,0.126200497150421,琼海市
Hainan,2030,ssp245,baseline,0.126200497150421,五指山市
Hainan,2035,ssp245,baseline,0.0775563195347786,三亚市
Hainan,2035,ssp245,baseline,0.0775563195347786,保亭黎族苗族自治县
Hainan,2035,ssp245,baseline,0.0775563195347786,陵水黎族自治县
Hainan,2035,ssp245,baseline,0.0775563195347786,乐东黎族自治县
Hainan,2035,ssp245,baseline,0.0775563195347786,昌江黎族自治县
Hainan,2035,ssp245,baseline,0.0775563195347786,白沙黎族自治县
Hainan,2035,ssp245,baseline,0.0775563195347786,临高县
Hainan,2035,ssp245,baseline,0.0775563195347786,澄迈县
Hainan,2035,ssp245,baseline,0.0775563195347786,屯昌县
Hainan,2035,ssp245,baseline,0.0775563195347786,定安县
Hainan,2035,ssp245,baseline,0.0775563195347786,海口市
Hainan,2035,ssp245,baseline,0.0775563195347786,琼中黎族苗族自治县
Hainan,2035,ssp245,baseline,0.0775563195347786,儋州市
Hainan,2035,ssp245,baseline,0.0775563195347786,三沙市
Hainan,2035,ssp245,baseline,0.0775563195347786,东方市
Hainan,2035,ssp245,baseline,0.0775563195347786,万宁市
Hainan,2035,ssp245,baseline,0.0775563195347786,文昌市
Hainan,2035,ssp245,baseline,0.0775563195347786,琼海市
Hainan,2035,ssp245,baseline,0.0775563195347786,五指山市
Hainan,2040,ssp245,baseline,0.026171138510108,三亚市
Hainan,2040,ssp245,baseline,0.026171138510108,保亭黎族苗族自治县
Hainan,2040,ssp245,baseline,0.026171138510108,陵水黎族自治县
Hainan,2040,ssp245,baseline,0.026171138510108,乐东黎族自治县
Hainan,2040,ssp245,baseline,0.026171138510108,昌江黎族自治县
Hainan,2040,ssp245,baseline,0.026171138510108,白沙黎族自治县
Hainan,2040,ssp245,baseline,0.026171138510108,临高县
Hainan,2040,ssp245,baseline,0.026171138510108,澄迈县
Hainan,2040,ssp245,baseline,0.026171138510108,屯昌县
Hainan,2040,ssp245,baseline,0.026171138510108,定安县
Hainan,2040,ssp245,baseline,0.026171138510108,海口市
Hainan,2040,ssp245,baseline,0.026171138510108,琼中黎族苗族自治县
Hainan,2040,ssp245,baseline,0.026171138510108,儋州市
Hainan,2040,ssp245,baseline,0.026171138510108,三沙市
Hainan,2040,ssp245,baseline,0.026171138510108,东方市
Hainan,2040,ssp245,baseline,0.026171138510108,万宁市
Hainan,2040,ssp245,baseline,0.026171138510108,文昌市
Hainan,2040,ssp245,baseline,0.026171138510108,琼海市
Hainan,2040,ssp245,baseline,0.026171138510108,五指山市
Hainan,2045,ssp245,baseline,0.159670189023018,三亚市
Hainan,2045,ssp245,baseline,0.159670189023018,保亭黎族苗族自治县
Hainan,2045,ssp245,baseline,0.159670189023018,陵水黎族自治县
Hainan,2045,ssp245,baseline,0.159670189023018,乐东黎族自治县
Hainan,2045,ssp245,baseline,0.159670189023018,昌江黎族自治县
Hainan,2045,ssp245,baseline,0.159670189023018,白沙黎族自治县
Hainan,2045,ssp245,baseline,0.159670189023018,临高县
Hainan,2045,ssp245,baseline,0.159670189023018,澄迈县
Hainan,2045,ssp245,baseline,0.159670189023018,屯昌县
Hainan,2045,ssp245,baseline,0.159670189023018,定安县
Hainan,2045,ssp245,baseline,0.159670189023018,海口市
Hainan,2045,ssp245,baseline,0.159670189023018,琼中黎族苗族自治县
Hainan,2045,ssp245,baseline,0.159670189023018,儋州市
Hainan,2045,ssp245,baseline,0.159670189023018,三沙市
Hainan,2045,ssp245,baseline,0.159670189023018,东方市
Hainan,2045,ssp245,baseline,0.159670189023018,万宁市
Hainan,2045,ssp245,baseline,0.159670189023018,文昌市
Hainan,2045,ssp245,baseline,0.159670189023018,琼海市
Hainan,2045,ssp245,baseline,0.159670189023018,五指山市
Hainan,2050,ssp245,baseline,0.12814924120903,三亚市
Hainan,2050,ssp245,baseline,0.12814924120903,保亭黎族苗族自治县
Hainan,2050,ssp245,baseline,0.12814924120903,陵水黎族自治县
Hainan,2050,ssp245,baseline,0.12814924120903,乐东黎族自治县
Hainan,2050,ssp245,baseline,0.12814924120903,昌江黎族自治县
Hainan,2050,ssp245,baseline,0.12814924120903,白沙黎族自治县
Hainan,2050,ssp245,baseline,0.12814924120903,临高县
Hainan,2050,ssp245,baseline,0.12814924120903,澄迈县
Hainan,2050,ssp245,baseline,0.12814924120903,屯昌县
Hainan,2050,ssp245,baseline,0.12814924120903,定安县
Hainan,2050,ssp245,baseline,0.12814924120903,海口市
Hainan,2050,ssp245,baseline,0.12814924120903,琼中黎族苗族自治县
Hainan,2050,ssp245,baseline,0.12814924120903,儋州市
Hainan,2050,ssp245,baseline,0.12814924120903,三沙市
Hainan,2050,ssp245,baseline,0.12814924120903,东方市
Hainan,2050,ssp245,baseline,0.12814924120903,万宁市
Hainan,2050,ssp245,baseline,0.12814924120903,文昌市
Hainan,2050,ssp245,baseline,0.12814924120903,琼海市
Hainan,2050,ssp245,baseline,0.12814924120903,五指山市
Hainan,2030,ssp585,baseline,0.026171138510108,三亚市
Hainan,2030,ssp585,baseline,0.026171138510108,保亭黎族苗族自治县
Hainan,2030,ssp585,baseline,0.026171138510108,陵水黎族自治县
Hainan,2030,ssp585,baseline,0.026171138510108,乐东黎族自治县
Hainan,2030,ssp585,baseline,0.026171138510108,昌江黎族自治县
Hainan,2030,ssp585,baseline,0.026171138510108,白沙黎族自治县
Hainan,2030,ssp585,baseline,0.026171138510108,临高县
Hainan,2030,ssp585,baseline,0.026171138510108,澄迈县
Hainan,2030,ssp585,baseline,0.026171138510108,屯昌县
Hainan,2030,ssp585,baseline,0.026171138510108,定安县
Hainan,2030,ssp585,baseline,0.026171138510108,海口市
Hainan,2030,ssp585,baseline,0.026171138510108,琼中黎族苗族自治县
Hainan,2030,ssp585,baseline,0.026171138510108,儋州市
Hainan,2030,ssp585,baseline,0.026171138510108,三沙市
Hainan,2030,ssp585,baseline,0.026171138510108,东方市
Hainan,2030,ssp585,baseline,0.026171138510108,万宁市
Hainan,2030,ssp585,baseline,0.026171138510108,文昌市
Hainan,2030,ssp585,baseline,0.026171138510108,琼海市
Hainan,2030,ssp585,baseline,0.026171138510108,五指山市
Hainan,2035,ssp585,baseline,0.19158810377121,三亚市
Hainan,2035,ssp585,baseline,0.19158810377121,保亭黎族苗族自治县
Hainan,2035,ssp585,baseline,0.19158810377121,陵水黎族自治县
Hainan,2035,ssp585,baseline,0.19158810377121,乐东黎族自治县
Hainan,2035,ssp585,baseline,0.19158810377121,昌江黎族自治县
Hainan,2035,ssp585,baseline,0.19158810377121,白沙黎族自治县
Hainan,2035,ssp585,baseline,0.19158810377121,临高县
Hainan,2035,ssp585,baseline,0.19158810377121,澄迈县
Hainan,2035,ssp585,baseline,0.19158810377121,屯昌县
Hainan,2035,ssp585,baseline,0.19158810377121,定安县
Hainan,2035,ssp585,baseline,0.19158810377121,海口市
Hainan,2035,ssp585,baseline,0.19158810377121,琼中黎族苗族自治县
Hainan,2035,ssp585,baseline,0.19158810377121,儋州市
Hainan,2035,ssp585,baseline,0.19158810377121,三沙市
Hainan,2035,ssp585,baseline,0.19158810377121,东方市
Hainan,2035,ssp585,baseline,0.19158810377121,万宁市
Hainan,2035,ssp585,baseline,0.19158810377121,文昌市
Hainan,2035,ssp585,baseline,0.19158810377121,琼海市
Hainan,2035,ssp585,baseline,0.19158810377121,五指山市
Hainan,2040,ssp585,baseline,0.0821930393576622,三亚市
Hainan,2040,ssp585,baseline,0.0821930393576622,保亭黎族苗族自治县
Hainan,2040,ssp585,baseline,0.0821930393576622,陵水黎族自治县
Hainan,2040,ssp585,baseline,0.0821930393576622,乐东黎族自治县
Hainan,2040,ssp585,baseline,0.0821930393576622,昌江黎族自治县
Hainan,2040,ssp585,baseline,0.0821930393576622,白沙黎族自治县
Hainan,2040,ssp585,baseline,0.0821930393576622,临高县
Hainan,2040,ssp585,baseline,0.0821930393576622,澄迈县
Hainan,2040,ssp585,baseline,0.0821930393576622,屯昌县
Hainan,2040,ssp585,baseline,0.0821930393576622,定安县
Hainan,2040,ssp585,baseline,0.0821930393576622,海口市
Hainan,2040,ssp585,baseline,0.0821930393576622,琼中黎族苗族自治县
Hainan,2040,ssp585,baseline,0.0821930393576622,儋州市
Hainan,2040,ssp585,baseline,0.0821930393576622,三沙市
Hainan,2040,ssp585,baseline,0.0821930393576622,东方市
Hainan,2040,ssp585,baseline,0.0821930393576622,万宁市
Hainan,2040,ssp585,baseline,0.0821930393576622,文昌市
Hainan,2040,ssp585,baseline,0.0821930393576622,琼海市
Hainan,2040,ssp585,baseline,0.0821930393576622,五指山市
Hainan,2045,ssp585,baseline,0.0797526836395264,三亚市
Hainan,2045,ssp585,baseline,0.0797526836395264,保亭黎族苗族自治县
Hainan,2045,ssp585,baseline,0.0797526836395264,陵水黎族自治县
Hainan,2045,ssp585,baseline,0.0797526836395264,乐东黎族自治县
Hainan,2045,ssp585,baseline,0.0797526836395264,昌江黎族自治县
Hainan,2045,ssp585,baseline,0.0797526836395264,白沙黎族自治县
Hainan,2045,ssp585,baseline,0.0797526836395264,临高县
Hainan,2045,ssp585,baseline,0.0797526836395264,澄迈县
Hainan,2045,ssp585,baseline,0.0797526836395264,屯昌县
Hainan,2045,ssp585,baseline,0.0797526836395264,定安县
Hainan,2045,ssp585,baseline,0.0797526836395264,海口市
Hainan,2045,ssp585,baseline,0.0797526836395264,琼中黎族苗族自治县
Hainan,2045,ssp585,baseline,0.0797526836395264,儋州市
Hainan,2045,ssp585,baseline,0.0797526836395264,三沙市
Hainan,2045,ssp585,baseline,0.0797526836395264,东方市
Hainan,2045,ssp585,baseline,0.0797526836395264,万宁市
Hainan,2045,ssp585,baseline,0.0797526836395264,文昌市
Hainan,2045,ssp585,baseline,0.0797526836395264,琼海市
Hainan,2045,ssp585,baseline,0.0797526836395264,五指山市
Hainan,2050,ssp585,baseline,0.0840591341257095,三亚市
Hainan,2050,ssp585,baseline,0.0840591341257095,保亭黎族苗族自治县
Hainan,2050,ssp585,baseline,0.0840591341257095,陵水黎族自治县
Hainan,2050,ssp585,baseline,0.0840591341257095,乐东黎族自治县
Hainan,2050,ssp585,baseline,0.0840591341257095,昌江黎族自治县
Hainan,2050,ssp585,baseline,0.0840591341257095,白沙黎族自治县
Hainan,2050,ssp585,baseline,0.0840591341257095,临高县
Hainan,2050,ssp585,baseline,0.0840591341257095,澄迈县
Hainan,2050,ssp585,baseline,0.0840591341257095,屯昌县
Hainan,2050,ssp585,baseline,0.0840591341257095,定安县
Hainan,2050,ssp585,baseline,0.0840591341257095,海口市
Hainan,2050,ssp585,baseline,0.0840591341257095,琼中黎族苗族自治县
Hainan,2050,ssp585,baseline,0.0840591341257095,儋州市
Hainan,2050,ssp585,baseline,0.0840591341257095,三沙市
Hainan,2050,ssp585,baseline,0.0840591341257095,东方市
Hainan,2050,ssp585,baseline,0.0840591341257095,万宁市
Hainan,2050,ssp585,baseline,0.0840591341257095,文昌市
Hainan,2050,ssp585,baseline,0.0840591341257095,琼海市
Hainan,2050,ssp585,baseline,0.0840591341257095,五指山市
Hainan,2030,current,trend,0.23130077123642,三亚市
Hainan,2030,current,trend,0.23130077123642,保亭黎族苗族自治县
Hainan,2030,current,trend,0.23130077123642,陵水黎族自治县
Hainan,2030,current,trend,0.23130077123642,乐东黎族自治县
Hainan,2030,current,trend,0.23130077123642,昌江黎族自治县
Hainan,2030,current,trend,0.23130077123642,白沙黎族自治县
Hainan,2030,current,trend,0.23130077123642,临高县
Hainan,2030,current,trend,0.23130077123642,澄迈县
Hainan,2030,current,trend,0.23130077123642,屯昌县
Hainan,2030,current,trend,0.23130077123642,定安县
Hainan,2030,current,trend,0.23130077123642,海口市
Hainan,2030,current,trend,0.23130077123642,琼中黎族苗族自治县
Hainan,2030,current,trend,0.23130077123642,儋州市
Hainan,2030,current,trend,0.23130077123642,三沙市
Hainan,2030,current,trend,0.23130077123642,东方市
Hainan,2030,current,trend,0.23130077123642,万宁市
Hainan,2030,current,trend,0.23130077123642,文昌市
Hainan,2030,current,trend,0.23130077123642,琼海市
Hainan,2030,current,trend,0.23130077123642,五指山市
Hainan,2035,current,trend,0.242708563804626,三亚市
Hainan,2035,current,trend,0.242708563804626,保亭黎族苗族自治县
Hainan,2035,current,trend,0.242708563804626,陵水黎族自治县
Hainan,2035,current,trend,0.242708563804626,乐东黎族自治县
Hainan,2035,current,trend,0.242708563804626,昌江黎族自治县
Hainan,2035,current,trend,0.242708563804626,白沙黎族自治县
Hainan,2035,current,trend,0.242708563804626,临高县
Hainan,2035,current,trend,0.242708563804626,澄迈县
Hainan,2035,current,trend,0.242708563804626,屯昌县
Hainan,2035,current,trend,0.242708563804626,定安县
Hainan,2035,current,trend,0.242708563804626,海口市
Hainan,2035,current,trend,0.242708563804626,琼中黎族苗族自治县
Hainan,2035,current,trend,0.242708563804626,儋州市
Hainan,2035,current,trend,0.242708563804626,三沙市
Hainan,2035,current,trend,0.242708563804626,东方市
Hainan,2035,current,trend,0.242708563804626,万宁市
Hainan,2035,current,trend,0.242708563804626,文昌市
Hainan,2035,current,trend,0.242708563804626,琼海市
Hainan,2035,current,trend,0.242708563804626,五指山市
Hainan,2040,current,trend,0.205125153064728,三亚市
Hainan,2040,current,trend,0.205125153064728,保亭黎族苗族自治县
Hainan,2040,current,trend,0.205125153064728,陵水黎族自治县
Hainan,2040,current,trend,0.205125153064728,乐东黎族自治县
Hainan,2040,current,trend,0.205125153064728,昌江黎族自治县
Hainan,2040,current,trend,0.205125153064728,白沙黎族自治县
Hainan,2040,current,trend,0.205125153064728,临高县
Hainan,2040,current,trend,0.205125153064728,澄迈县
Hainan,2040,current,trend,0.205125153064728,屯昌县
Hainan,2040,current,trend,0.205125153064728,定安县
Hainan,2040,current,trend,0.205125153064728,海口市
Hainan,2040,current,trend,0.205125153064728,琼中黎族苗族自治县
Hainan,2040,current,trend,0.205125153064728,儋州市
Hainan,2040,current,trend,0.205125153064728,三沙市
Hainan,2040,current,trend,0.205125153064728,东方市
Hainan,2040,current,trend,0.205125153064728,万宁市
Hainan,2040,current,trend,0.205125153064728,文昌市
Hainan,2040,current,trend,0.205125153064728,琼海市
Hainan,2040,current,trend,0.205125153064728,五指山市
Hainan,2045,current,trend,0.197648927569389,三亚市
Hainan,2045,current,trend,0.197648927569389,保亭黎族苗族自治县
Hainan,2045,current,trend,0.197648927569389,陵水黎族自治县
Hainan,2045,current,trend,0.197648927569389,乐东黎族自治县
Hainan,2045,current,trend,0.197648927569389,昌江黎族自治县
Hainan,2045,current,trend,0.197648927569389,白沙黎族自治县
Hainan,2045,current,trend,0.197648927569389,临高县
Hainan,2045,current,trend,0.197648927569389,澄迈县
Hainan,2045,current,trend,0.197648927569389,屯昌县
Hainan,2045,current,trend,0.197648927569389,定安县
Hainan,2045,current,trend,0.197648927569389,海口市
