scale_id,climate_id,climate_label,climate_var,effort_id,effort_label,effort_var,model,status,aic,convergence,pdHess,marginal_r2,conditional_r2,delta_aic
grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,M3,ok,15.0616509835272,0,FALSE,0.000287830792920349,,3.99998295678643
grid100,clim_velocity,Climate velocity,climate_velocity_z,days,Birding days,log_effort_days_z,M4,ok,17.0616509535812,0,FALSE,0.000288147377536964,,5.9999829268404
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,M1,ok,,0,FALSE,0.000277766216727172,,
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,M2,ok,13.0616404158891,1,FALSE,0.00032015329671381,,1.9999723891483
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,M3,ok,,0,FALSE,0.000317032051982024,,
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,record,Record-based (legacy),log_effort_record_z,M4,ok,,0,FALSE,0.000317354802770148,,
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,M1,ok,,0,FALSE,0.000277766216727172,,
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,M2,ok,13.0616553405166,0,FALSE,6.22954658402141e-08,0.999781045250497,1.99998731377582
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,M3,ok,,0,FALSE,0.000279903197355453,,
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,visits,Observer visits,log_effort_visits_z,M4,ok,17.0616374529509,0,FALSE,0.000291708692306272,,5.9999694262101
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,M1,ok,,0,FALSE,0.000277766216727172,,
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,M2,ok,13.0616532418553,0,FALSE,0.00028173324538654,,1.99998521511452
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,M3,ok,,0,FALSE,0.000278307704932262,,
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,pc1,PCA composite (PC1),effort_pc1_z,M4,ok,,0,FALSE,0.000280142022365438,,
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,days,Birding days,log_effort_days_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,days,Birding days,log_effort_days_z,M1,ok,,0,FALSE,0.000277766216727172,,
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,days,Birding days,log_effort_days_z,M2,ok,,0,FALSE,0.000287870070197545,,
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,days,Birding days,log_effort_days_z,M3,ok,15.0616483020985,0,FALSE,0.000282705537344474,,3.99998027535776
grid100,mahalanobis,Mahalanobis distance,mahalanobis_dist_z,days,Birding days,log_effort_days_z,M4,ok,,0,FALSE,0.000294544752829362,,
grid100,exposure,Climate exposure,climate_exposure_z,record,Record-based (legacy),log_effort_record_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,exposure,Climate exposure,climate_exposure_z,record,Record-based (legacy),log_effort_record_z,M1,ok,13.0613206913222,0,FALSE,0.000567758905067723,,1.99965266458139
grid100,exposure,Climate exposure,climate_exposure_z,record,Record-based (legacy),log_effort_record_z,M2,ok,13.0616404158891,1,FALSE,0.00032015329671381,,1.9999723891483
grid100,exposure,Climate exposure,climate_exposure_z,record,Record-based (legacy),log_effort_record_z,M3,ok,15.0613141750473,0,FALSE,0.000576395844889033,,3.99964614830651
grid100,exposure,Climate exposure,climate_exposure_z,record,Record-based (legacy),log_effort_record_z,M4,ok,17.0613008701857,0,FALSE,0.000604087384032576,,5.99963284344494
grid100,exposure,Climate exposure,climate_exposure_z,visits,Observer visits,log_effort_visits_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,exposure,Climate exposure,climate_exposure_z,visits,Observer visits,log_effort_visits_z,M1,ok,13.0613206913222,0,FALSE,0.000567758905067723,,1.99965266458139
grid100,exposure,Climate exposure,climate_exposure_z,visits,Observer visits,log_effort_visits_z,M2,ok,13.0616553405166,0,FALSE,6.22954658402141e-08,0.999781045250497,1.99998731377582
grid100,exposure,Climate exposure,climate_exposure_z,visits,Observer visits,log_effort_visits_z,M3,ok,15.0613082223535,0,FALSE,0.000601185260968437,,3.99964019561276
grid100,exposure,Climate exposure,climate_exposure_z,visits,Observer visits,log_effort_visits_z,M4,ok,17.0612940807368,0,FALSE,0.00062885401653401,,5.99962605399605
grid100,exposure,Climate exposure,climate_exposure_z,pc1,PCA composite (PC1),effort_pc1_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,exposure,Climate exposure,climate_exposure_z,pc1,PCA composite (PC1),effort_pc1_z,M1,ok,13.0613206913222,0,FALSE,0.000567758905067723,,1.99965266458139
grid100,exposure,Climate exposure,climate_exposure_z,pc1,PCA composite (PC1),effort_pc1_z,M2,ok,13.0616532418553,0,FALSE,0.00028173324538654,,1.99998521511452
grid100,exposure,Climate exposure,climate_exposure_z,pc1,PCA composite (PC1),effort_pc1_z,M3,ok,15.0613184992126,1,FALSE,0.000575809005811663,,3.99965047247179
grid100,exposure,Climate exposure,climate_exposure_z,pc1,PCA composite (PC1),effort_pc1_z,M4,ok,17.0613102798743,0,FALSE,0.000597650060095237,,5.99964225313352
grid100,exposure,Climate exposure,climate_exposure_z,days,Birding days,log_effort_days_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,exposure,Climate exposure,climate_exposure_z,days,Birding days,log_effort_days_z,M1,ok,13.0613206913222,0,FALSE,0.000567758905067723,,1.99965266458139
grid100,exposure,Climate exposure,climate_exposure_z,days,Birding days,log_effort_days_z,M2,ok,,0,FALSE,0.000287870070197545,,
grid100,exposure,Climate exposure,climate_exposure_z,days,Birding days,log_effort_days_z,M3,ok,15.06131097866,0,FALSE,0.000595331886775807,,3.99964295191921
grid100,exposure,Climate exposure,climate_exposure_z,days,Birding days,log_effort_days_z,M4,ok,,1,FALSE,0.000628314340567712,,
grid100,warming,Warming rate,warming_rate_z,record,Record-based (legacy),log_effort_record_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,warming,Warming rate,warming_rate_z,record,Record-based (legacy),log_effort_record_z,M1,ok,13.061382403228,0,FALSE,0.000584678129331195,,1.99971437648719
grid100,warming,Warming rate,warming_rate_z,record,Record-based (legacy),log_effort_record_z,M2,ok,13.0616404158891,1,FALSE,0.00032015329671381,,1.9999723891483
grid100,warming,Warming rate,warming_rate_z,record,Record-based (legacy),log_effort_record_z,M3,ok,15.061380447537,1,FALSE,0.000589342143809604,,3.99971242079619
grid100,warming,Warming rate,warming_rate_z,record,Record-based (legacy),log_effort_record_z,M4,ok,17.0613779446303,0,FALSE,0.000589142830691831,,5.9997099178895
grid100,warming,Warming rate,warming_rate_z,visits,Observer visits,log_effort_visits_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,warming,Warming rate,warming_rate_z,visits,Observer visits,log_effort_visits_z,M1,ok,13.061382403228,0,FALSE,0.000584678129331195,,1.99971437648719
grid100,warming,Warming rate,warming_rate_z,visits,Observer visits,log_effort_visits_z,M2,ok,13.0616553405166,0,FALSE,6.22954658402141e-08,0.999781045250497,1.99998731377582
grid100,warming,Warming rate,warming_rate_z,visits,Observer visits,log_effort_visits_z,M3,ok,,0,FALSE,0.000594152725862617,,
grid100,warming,Warming rate,warming_rate_z,visits,Observer visits,log_effort_visits_z,M4,ok,17.0613808395083,0,FALSE,0.000593672689314366,,5.99971281276748
grid100,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,M1,ok,13.061382403228,0,FALSE,0.000584678129331195,,1.99971437648719
grid100,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,M2,ok,13.0616532418553,0,FALSE,0.00028173324538654,,1.99998521511452
grid100,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,M3,ok,15.0613821529496,0,FALSE,0.000588193150376229,,3.9997141262088
grid100,warming,Warming rate,warming_rate_z,pc1,PCA composite (PC1),effort_pc1_z,M4,ok,,1,FALSE,0.000588141874490629,,
grid100,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,M1,ok,13.061382403228,0,FALSE,0.000584678129331195,,1.99971437648719
grid100,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,M2,ok,,0,FALSE,0.000287870070197545,,
grid100,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,M3,ok,15.0613822597534,0,FALSE,0.000586835113188509,,3.99971423301258
grid100,warming,Warming rate,warming_rate_z,days,Birding days,log_effort_days_z,M4,ok,17.0613822213491,0,FALSE,0.000586300602042539,,5.99971419460826
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,M1,ok,13.0616336547027,0,FALSE,0.00028278318454259,,1.99996562796196
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,M2,ok,13.0616404158891,1,FALSE,0.00032015329671381,,1.9999723891483
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,M3,ok,15.0616174017982,0,FALSE,7.09097734479108e-08,0.999781045460435,3.99994937505744
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,record,Record-based (legacy),log_effort_record_z,M4,ok,,1,FALSE,0.000323964444369196,,
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,M1,ok,13.0616336547027,0,FALSE,0.00028278318454259,,1.99996562796196
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,M2,ok,13.0616553405166,0,FALSE,6.22954658402141e-08,0.999781045250497,1.99998731377582
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,M3,ok,15.0616206681334,0,FALSE,0.000293763804639003,,3.99995264139261
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,visits,Observer visits,log_effort_visits_z,M4,ok,17.0616202580241,0,FALSE,0.000295183809794162,,5.99995223128326
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,M1,ok,13.0616336547027,0,FALSE,0.00028278318454259,,1.99996562796196
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,M2,ok,13.0616532418553,0,FALSE,0.00028173324538654,,1.99998521511452
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,M3,ok,15.0616231980202,0,FALSE,0.000290031151565246,,3.99995517127945
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,pc1,PCA composite (PC1),effort_pc1_z,M4,ok,,0,FALSE,0.000293918147125033,,
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,M0,ok,11.0616680267408,1,FALSE,6.17562667876825e-08,0.999781020990601,0
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,M1,ok,13.0616336547027,0,FALSE,0.00028278318454259,,1.99996562796196
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,M2,ok,,0,FALSE,0.000287870070197545,,
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,M3,ok,15.0616128510028,0,FALSE,0.000299619059210273,,3.999944824262
grid100,prec_velocity,Precipitation velocity,precip_velocity_z,days,Birding days,log_effort_days_z,M4,ok,,0,FALSE,0.000301930834941372,,
