record_id,species,order,order_group,longitude,latitude,province_std,year
818,Hemixos castanonotus,Passeriformes,Passeriformes,119.391388888889,35.6834722222222,Shandong,2023
676,Niltava macgrigoriae,Passeriformes,Passeriformes,122.430512,36.87506,Shandong,2023
612,Cyornis hainanus,Passeriformes,Passeriformes,104.869883333333,28.9891583333333,Sichuan,2023
460,Pericrocotus cantonensis,Passeriformes,Passeriformes,118.001666666667,39.2433333333333,Tianjin,2023
799,Phylloscopus tephrocephalus,Passeriformes,Passeriformes,118.001666666667,39.2433333333333,Tianjin,2023
870,Agropsar sturninus,Passeriformes,Passeriformes,94.8138888888889,29.9577777777778,Xizang,2023
693,Saxicola rubetra,Passeriformes,Passeriformes,87.4216666666667,47.7597222222222,Xinjiang,2023
881,Sturnia pagodarum,Passeriformes,Passeriformes,75.45,37.15,Xinjiang,2023
823,Pycnonotus blanfordi,Passeriformes,Passeriformes,101.583333333333,21.3166666666667,Yunnan,2023
742,Passer domesticus,Passeriformes,Passeriformes,120.724129183255,27.7286729771605,Zhejiang,2023
960,Ardea intermedia,Pelecaniformes,Pelecaniformes,125.368252777778,43.9628027777778,Jilin,2023
1057,Otus spilocephalus,Strigiformes,Others,118.1458,30.0851,Anhui,2023
1052,Ninox japonica,Strigiformes,Others,111.633333333333,29.5333333333333,Hunan,2023
1047,Athene noctua,Strigiformes,Others,119.68671,30.631710000000002,Zhejiang,2023
25,Butastur indicus,Accipitriformes,Accipitriformes,105.496111111111,32.9788888888889,Gansu,2024
49,Haliaeetus pelagicus,Accipitriformes,Accipitriformes,120.96,32.76,Jiangsu,2024
22,Aviceda leuphotes,Accipitriformes,Accipitriformes,106.314308,35.354555,Ningxia,2024
43,Gypaetus barbatus,Accipitriformes,Accipitriformes,109.939,36.871,Shaanxi,2024
75,Anser caerulescens,Anseriformes,Anseriformes,104.218877166667,26.8573861944444,Guizhou,2024
123,Melanitta stejnegeri,Anseriformes,Anseriformes,105.70217868,28.52406512,Guizhou,2024
126,Mergus serrator,Anseriformes,Anseriformes,106.481672222222,26.4393916666667,Guizhou,2024
90,Branta canadensis,Anseriformes,Anseriformes,124.392416666667,47.0288388888889,Heilongjiang,2024
102,Clangula hyemalis,Anseriformes,Anseriformes,112.1711,31.9459861111111,Hubei,2024
100,Branta ruficollis,Anseriformes,Anseriformes,83.5666666666667,45.95,Xinjiang,2024
174,Anous stolidus,Charadriiformes,Charadriiformes,118.728333333333,30.6016666666667,Anhui,2024
179,Larus brunnicephalus,Charadriiformes,Charadriiformes,118.59,24.57,Fujian,2024
180,Larus genei,Charadriiformes,Charadriiformes,118.565,24.3961111111111,Fujian,2024
146,Charadrius atrifrons,Charadriiformes,Charadriiformes,106.632055555556,26.6312444444444,Guizhou,2024
281,Phalaropus lobatus,Charadriiformes,Charadriiformes,104.936944444444,25.0908333333333,Guizhou,2024
215,Rissa tridactyla,Charadriiformes,Charadriiformes,107.896666666667,27.9355555555556,Guizhou,2024
244,Calidris minuta,Charadriiformes,Charadriiformes,108.7,18.5166666666667,Hainan,2024
149,Charadrius dealbatus,Charadriiformes,Charadriiformes,115.822571666667,29.6944533333333,Jiangxi,2024
171,Hydrophasianus chirurgus,Charadriiformes,Charadriiformes,122.916944444444,41.7383333333333,Liaoning,2024
187,Hydroprogne caspia,Charadriiformes,Charadriiformes,105.123472222222,37.5814722222222,Ningxia,2024
161,Charadrius veredus,Charadriiformes,Charadriiformes,101.816666666667,24.0333333333333,Yunnan,2024
211,Onychoprion anaethetus,Charadriiformes,Charadriiformes,103.157899888889,23.35,Yunnan,2024
304,Ciconia boyciana,Ciconiiformes,Others,105.0175,33.3477777777778,Gansu,2024
301,Anastomus oscitans,Ciconiiformes,Others,96.56756,32.584536,Qinghai,2024
327,Treron sieboldii,Columbiformes,Others,111.301111111111,33.0366666666667,Henan,2024
318,Macropygia unchall,Columbiformes,Others,120.733333333333,31.6544444444444,Jiangsu,2024
339,Halcyon smyrnensis,Coraciiformes,Others,119.711111111111,35.6202777777778,Shandong,2024
360,Eudynamys scolopaceus,Cuculiformes,Others,90.8591666666667,38.2522222222222,Qinghai,2024
351,Centropus bengalensis,Cuculiformes,Others,95.3377777777778,29.3411111111111,Xizang,2024
370,Lophura nycthemera,Galliformes,Others,114.233333333333,22.9,Guangdong,2024
368,Crossoptilon mantchuricum,Galliformes,Others,112.2,35.2166666666667,Henan,2024
369,Lophura leucomelanos,Galliformes,Others,88.48,28.18,Xizang,2024
396,Grus japonensis,Gruiformes,Others,120.17,26.971,Fujian,2024
397,Grus japonensis,Gruiformes,Others,105.48,32.67,Sichuan,2024
598,Anthus gustavi,Passeriformes,Passeriformes,117.258888888889,31.6577777777778,Anhui,2024
618,Enicurus schistaceus,Passeriformes,Passeriformes,118.2,29.8666666666667,Anhui,2024
795,Phylloscopus tephrocephalus,Passeriformes,Passeriformes,117.26936,31.837138,Anhui,2024
924,Turdus feae,Passeriformes,Passeriformes,117.266666666667,31.8333333333333,Anhui,2024
444,Alaudala cheleensis,Passeriformes,Passeriformes,117.199444444444,23.6616666666667,Fujian,2024
536,Fringilla coelebs,Passeriformes,Passeriformes,98.1666666666667,39.0666666666667,Gansu,2024
592,Locustella davidi,Passeriformes,Passeriformes,106.4,22.7333333333333,Guangxi,2024
889,Curruca curruca,Passeriformes,Passeriformes,105.292561111111,27.2909027777778,Guizhou,2024
508,Emberiza rustica,Passeriformes,Passeriformes,106.633333333333,26.6404333333333,Guizhou,2024
616,Enicurus maculatus,Passeriformes,Passeriformes,105.934444444444,28.3272222222222,Guizhou,2024
634,Ficedula erithacus,Passeriformes,Passeriformes,104.905555555556,39.4202777777778,Guizhou,2024
843,Remiz consobrinus,Passeriformes,Passeriformes,106.663375,26.7271472222222,Guizhou,2024
850,Abroscopus albogularis,Passeriformes,Passeriformes,118.275738,39.264459,Hebei,2024
946,Turdus migratorius,Passeriformes,Passeriformes,126.55891,45.75142,Heilongjiang,2024
704,Panurus biarmicus,Passeriformes,Passeriformes,112.966666666667,34.7166666666667,Henan,2024
549,Pyrrhula nipalensis,Passeriformes,Passeriformes,111.925722222222,33.4998916666667,Henan,2024
544,Loxia curvirostra,Passeriformes,Passeriformes,110.583333333333,32.1,Hubei,2024
738,Passer domesticus,Passeriformes,Passeriformes,111.26097057,30.68648277,Hubei,2024
959,Zosterops meyeni,Passeriformes,Passeriformes,113.333333333333,33.5666666666667,Hubei,2024
446,Calandrella brachydactyla,Passeriformes,Passeriformes,113.246880555556,28.2287361111111,Hunan,2024
857,Hemitesia pallidipes,Passeriformes,Passeriformes,111,24,Hunan,2024
666,Muscicapa ferruginea,Passeriformes,Passeriformes,112.931944444444,28.1808333333333,Hunan,2024
831,Pycnonotus sinensis,Passeriformes,Passeriformes,121.950555555556,45.1502777777778,Inner Mongolia,2024
605,Anthus trivialis,Passeriformes,Passeriformes,120.957222222222,32.7622222222222,Jiangsu,2024
467,Certhia familiaris,Passeriformes,Passeriformes,120.694444444444,33.3652777777778,Jiangsu,2024
610,Cyornis glaucicomans,Passeriformes,Passeriformes,120.236666666667,31.5102777777778,Jiangsu,2024
509,Emberiza siemsseni,Passeriformes,Passeriformes,118.825,31.6363888888889,Jiangsu,2024
644,Ficedula owstoni,Passeriformes,Passeriformes,120.87,32,Jiangsu,2024
539,Fringilla coelebs,Passeriformes,Passeriformes,120.238888888889,31.5108333333333,Jiangsu,2024
670,Muscicapa muttui,Passeriformes,Passeriformes,120.834166666667,33.1922222222222,Jiangsu,2024
681,Oenanthe oenanthe,Passeriformes,Passeriformes,120.834166666667,31.7919444444444,Jiangsu,2024
463,Pericrocotus ethologus,Passeriformes,Passeriformes,120.818333333333,31.8533333333333,Jiangsu,2024
752,Phylloscopus borealoides,Passeriformes,Passeriformes,120.24,31.5122222222222,Jiangsu,2024
766,Phylloscopus collybita,Passeriformes,Passeriformes,117.411388888889,34.1483333333333,Jiangsu,2024
561,Ptyonoprogne rupestris,Passeriformes,Passeriformes,120.476388888889,31.2994444444444,Jiangsu,2024
852,Abroscopus albogularis,Passeriformes,Passeriformes,106.176667,35.665278,Ningxia,2024
821,Ixos mcclellandii,Passeriformes,Passeriformes,106.334538,35.369643,Ningxia,2024
879,Spodiopsar sericeus,Passeriformes,Passeriformes,105.045833333333,37.4672222222222,Ningxia,2024
716,Suthora webbiana,Passeriformes,Passeriformes,102.17,37.0933333333333,Qinghai,2024
436,Aegithalos caudatus,Passeriformes,Passeriformes,117.865555555556,38.2638888888889,Shandong,2024
863,Sitta villosa,Passeriformes,Passeriformes,117.865833333333,38.2575,Shandong,2024
428,Acrocephalus bistrigiceps,Passeriformes,Passeriformes,95.3317222222222,29.3262777777778,Xizang,2024
431,Acrocephalus orientalis,Passeriformes,Passeriformes,95.3317222222222,29.3262777777778,Xizang,2024
500,Emberiza elegans,Passeriformes,Passeriformes,98.2938722222222,28.5609638888889,Xizang,2024
904,Geokichla wardii,Passeriformes,Passeriformes,85.3666666666667,28.2833333333333,Xizang,2024
587,Helopsaltes certhiola,Passeriformes,Passeriformes,95.3318888888889,29.3261111111111,Xizang,2024
849,Remiz pendulinus,Passeriformes,Passeriformes,82.88,44.79,Xinjiang,2024
433,Acrocephalus tangorum,Passeriformes,Passeriformes,119.748960277778,30.24194175,Zhejiang,2024
996,Nipponia nippon,Pelecaniformes,Pelecaniformes,106.374166666667,34.3236111111111,Gansu,2024
989,Pelecanus crispus,Pelecaniformes,Pelecaniformes,104.25,29.3166666666667,Guizhou,2024
993,Pelecanus onocrotalus,Pelecaniformes,Pelecaniformes,122.8675,41.7019444444445,Liaoning,2024
1006,Phoenicopterus roseus,Phoenicopteriformes,Others,117.019444444444,30.3266666666667,Anhui,2024
1039,Ardenna tenuirostris,Procellariiformes,Others,120.2643,26.72017,Fujian,2024
1053,Otus lettia,Strigiformes,Others,105.158611111111,32.6358333333333,Gansu,2024
1051,Ketupa flavipes,Strigiformes,Others,111.862222222222,35.5886111111111,Shanxi,2024
1076,Sula sula,Suliformes,Others,121.107675,32.019003,Jiangsu,2024
1070,Urile pelagicus,Suliformes,Others,121.54271,31.772942,Jiangsu,2024
1063,Anhinga melanogaster,Suliformes,Others,97.8394444444444,24.0033333333333,Yunnan,2024
29,Circus aeruginosus,Accipitriformes,Accipitriformes,103.4718887,37.89368904,Gansu,2025
35,Elanus caeruleus,Accipitriformes,Accipitriformes,106.708333333333,35.5475,Gansu,2025
1,Accipiter badius,Accipitriformes,Accipitriformes,111.630113888889,25.1884388888889,Hunan,2025
50,Haliastur indus,Accipitriformes,Accipitriformes,110.755059,27.245056,Hunan,2025
28,Circaetus gallicus,Accipitriformes,Accipitriformes,118.95,32.5,Jiangsu,2025
30,Circus aeruginosus,Accipitriformes,Accipitriformes,106.255278055556,36.9953897222222,Ningxia,2025
120,Melanitta fusca,Anseriformes,Anseriformes,113.75,22.5333333333333,Guangdong,2025
124,Melanitta stejnegeri,Anseriformes,Anseriformes,105.70217868,28.52406512,Guizhou,2025
94,Branta hutchinsii,Anseriformes,Anseriformes,118.325,39.2363888888889,Hebei,2025
121,Melanitta fusca,Anseriformes,Anseriformes,112.533863888889,34.8807888888889,Henan,2025
136,Sibirionetta formosa,Anseriformes,Anseriformes,91.4210555555556,29.8269472222222,Xizang,2025
189,Larus ichthyaetus,Charadriiformes,Charadriiformes,117.023055555556,30.8491666666667,Anhui,2025
213,Rissa tridactyla,Charadriiformes,Charadriiformes,117.09229544,30.74935613,Anhui,2025
296,Turnix suscitator,Charadriiformes,Charadriiformes,117.085833333333,30.2638888888889,Anhui,2025
201,Larus hyperboreus,Charadriiformes,Charadriiformes,103.87696,36.07986,Gansu,2025
275,Numenius minutus,Charadriiformes,Charadriiformes,101.014722222222,38.81,Gansu,2025
167,Glareola lactea,Charadriiformes,Charadriiformes,108.283333333333,22.85,Guangxi,2025
288,Tringa stagnatilis,Charadriiformes,Charadriiformes,109.224166666667,27.8233333333333,Guizhou,2025
239,Calidris melanotos,Charadriiformes,Charadriiformes,112.821405555556,28.5007944444444,Hunan,2025
246,Calidris minuta,Charadriiformes,Charadriiformes,112.905686111111,27.7730333333333,Hunan,2025
205,Onychoprion aleuticus,Charadriiformes,Charadriiformes,120.848333333333,31.8183333333333,Jiangsu,2025
209,Onychoprion anaethetus,Charadriiformes,Charadriiformes,120.824722222222,31.8691666666667,Jiangsu,2025
192,Larus argentatus,Charadriiformes,Charadriiformes,91.1072222222222,29.6766666666667,Xizang,2025
194,Larus canus,Charadriiformes,Charadriiformes,91.1647222222222,29.9033333333333,Xizang,2025
293,Stercorarius parasiticus,Charadriiformes,Charadriiformes,86.0015277777778,28.0813888888889,Xizang,2025
148,Charadrius atrifrons,Charadriiformes,Charadriiformes,103.324855555556,27.442025,Yunnan,2025
173,Hydrophasianus chirurgus,Charadriiformes,Charadriiformes,98.531538,24.402955,Yunnan,2025
298,Turnix suscitator,Charadriiformes,Charadriiformes,121.021666666667,28.8588888888889,Zhejiang,2025
300,Anastomus oscitans,Ciconiiformes,Others,113.244308333333,28.2276888888889,Hunan,2025
333,Ceryle rudis,Coraciiformes,Others,123.521111111111,41.9833333333333,Liaoning,2025
372,Pavo cristatus,Galliformes,Others,89.0186111111111,27.2286111111111,Xizang,2025
388,Gavia stellata,Gaviiformes,Others,86.6166666666667,41.7666666666667,Xinjiang,2025
385,Gavia pacifica,Gaviiformes,Others,122.374166666667,29.8958333333333,Zhejiang,2025
424,Zapornia bicolor,Gruiformes,Others,112.894097222222,24.9211111111111,Hunan,2025
392,Grus canadensis,Gruiformes,Others,103.266666666667,31.05,Yunnan,2025
420,Rallina fasciata,Gruiformes,Others,101.283333333333,21.8833333333333,Yunnan,2025
425,Tetrax tetrax,Otidiformes,Others,108.654683333333,34.2647777777778,Shaanxi,2025
556,Cecropis striolata,Passeriformes,Passeriformes,108.789444444444,30.6897222222222,Chongqing,2025
620,Erithacus rubecula,Passeriformes,Passeriformes,100.340266666667,39.6676944444444,Gansu,2025
788,Phylloscopus sibilatrix,Passeriformes,Passeriformes,100.408055555556,39.3069444444444,Gansu,2025
733,Sylviparus modestus,Passeriformes,Passeriformes,104.63075,32.94551,Gansu,2025
559,Hirundo smithii,Passeriformes,Passeriformes,110.338647222222,20.8312111111111,Guangdong,2025
746,Pellorneum albiventre,Passeriformes,Passeriformes,111.41,22.26,Guangdong,2025
763,Phylloscopus collybita,Passeriformes,Passeriformes,109.099166666667,21.0569444444444,Guangxi,2025
858,Phyllergates cucullatus,Passeriformes,Passeriformes,104.906666666667,25.0880555555556,Guizhou,2025
498,Emberiza elegans,Passeriformes,Passeriformes,128.566666666667,46.1333333333333,Heilongjiang,2025
929,Turdus naumanni,Passeriformes,Passeriformes,129.15861111111099,46.0769444444445,Heilongjiang,2025
954,Staphida castaniceps,Passeriformes,Passeriformes,108.04197,33.30024,Henan,2025
537,Fringilla coelebs,Passeriformes,Passeriformes,110.489444444444,29.8980555555556,Hubei,2025
560,Ptyonoprogne rupestris,Passeriformes,Passeriformes,113.687222222222,29.395,Hubei,2025
451,Artamus fuscus,Passeriformes,Passeriformes,111.563794444444,25.5678638888889,Hunan,2025
646,Ficedula parva,Passeriformes,Passeriformes,112.174188888889,29.37165,Hunan,2025
751,Phylloscopus borealoides,Passeriformes,Passeriformes,112.893333333333,28.1725,Hunan,2025
778,Phylloscopus maculipennis,Passeriformes,Passeriformes,112.927875,28.1838805555556,Hunan,2025
479,Prinia rufescens,Passeriformes,Passeriformes,111.949141666667,24.9829583333333,Hunan,2025
602,Anthus pratensis,Passeriformes,Passeriformes,120.620833333333,31.7591666666667,Jiangsu,2025
688,Phoenicurus ochruros,Passeriformes,Passeriformes,121.042222222222,32.5605555555556,Jiangsu,2025
800,Phylloscopus valentini,Passeriformes,Passeriformes,121.448105555556,33.1160388888889,Jiangsu,2025
813,Prunella montanella,Passeriformes,Passeriformes,121.042083333333,32.5606111111111,Jiangsu,2025
874,Pastor roseus,Passeriformes,Passeriformes,114.779722222222,24.9416666666667,Jiangxi,2025
767,Phylloscopus collybita,Passeriformes,Passeriformes,117.871666666667,29.2188888888889,Jiangxi,2025
877,Spodiopsar sericeus,Passeriformes,Passeriformes,123.790833333333,44.2280555555556,Jilin,2025
728,Parus major Linnaeus,Passeriformes,Passeriformes,120.54,41.61,Liaoning,2025
552,Pyrrhula pyrrhula,Passeriformes,Passeriformes,90.8602777777778,38.2602777777778,Qinghai,2025
918,Turdus boulboul,Passeriformes,Passeriformes,102.6755,35.807,Qinghai,2025
867,Acridotheres tristis,Passeriformes,Passeriformes,121.014444444444,121.014444444444,Shandong,2025
869,Agropsar philippensis,Passeriformes,Passeriformes,122.591944444444,37.1930555555556,Shandong,2025
447,Eremophila alpestris,Passeriformes,Passeriformes,117.956111111111,38.2008333333333,Shandong,2025
480,Prinia striata,Passeriformes,Passeriformes,110.255402777778,34.8674611111111,Shanxi,2025
769,Phylloscopus collybita,Passeriformes,Passeriformes,104.695833333333,31.5525,Sichuan,2025
803,Pitta brachyura,Passeriformes,Passeriformes,102.763055555556,30.0527777777778,Sichuan,2025
772,Phylloscopus humei,Passeriformes,Passeriformes,117.149166666667,39.0755555555556,Tianjin,2025
887,Curruca communis,Passeriformes,Passeriformes,89.0079861111111,27.3228333333333,Xizang,2025
445,Alaudala heinei,Passeriformes,Passeriformes,99.2175,25.1119444444444,Yunnan,2025
964,Ardeola grayii,Pelecaniformes,Pelecaniformes,110.885555555556,21.7341666666667,Guangdong,2025
966,Ardeola speciosa,Pelecaniformes,Pelecaniformes,110.216666666667,22.6666666666667,Guangxi,2025
974,Gorsachius goisagi,Pelecaniformes,Pelecaniformes,110.764466,19.604961,Hainan,2025
973,Egretta picata,Pelecaniformes,Pelecaniformes,121.446944444444,32.2691666666667,Jiangsu,2025
1071,Sula dactylatra,Suliformes,Others,116.530694444444,22.1605138888889,Guangdong,2025
1073,Sula granti,Suliformes,Others,124.801111111111,26.4386111111111,Taiwan,2025
