record_id,species,order,province_raw,year,longitude,latitude,province_std,coordinate_flag
383,Gavia arctica,Gaviiformes,Shaanxi,2018,109.15,34.4308333333333,Shaanxi,within_extent
698,Aethopyga christinae,Passeriformes,Anhui,2018,117.476317,30.000014,Anhui,within_extent
685,Phoenicurus leucocephalus,Passeriformes,Gansu,2018,105.429722222222,32.9838888888889,Gansu,within_extent
865,Acridotheres tristis,Passeriformes,Guizhou,2018,106.516666666667,26.6833333333333,Guizhou,within_extent
951,Pteruthius xanthochlorus,Passeriformes,Guizhou,2018,106.187086111111,28.3380861111111,Guizhou,within_extent
557,Delichon dasypus,Passeriformes,Henan,2018,111.881372222222,33.4820916666667,Henan,within_extent
902,Geokichla citrina,Passeriformes,Jiangxi,2018,117.661344444444,27.8444805555556,Jiangxi,within_extent
672,Myiomela leucura,Passeriformes,Jiangxi,2018,113.985833333333,29.0066416666667,Jiangxi,within_extent
916,Turdus boulboul,Passeriformes,Jiangxi,2018,114.042777777778,26.3013888888889,Jiangxi,within_extent
933,Turdus rubrocanus,Passeriformes,Jiangxi,2018,115.277191666667,29.0066416666667,Jiangxi,within_extent
580,Ianthocincla lunulata,Passeriformes,Ningxia,2018,106.15,35.25,Ningxia,within_extent
855,Cettia brunnifrons,Passeriformes,Shaanxi,2018,107.798611111111,33.9913888888889,Shaanxi,within_extent
697,Tarsiger indicus,Passeriformes,Shaanxi,2018,107.833333333333,33.6666666666667,Shaanxi,within_extent
853,Abroscopus albogularis,Passeriformes,Shanghai,2018,121.967933333333,30.8839083333333,Shanghai,within_extent
481,Dendrocitta formosae,Passeriformes,Shanghai,2018,121.969461111111,30.9282083333333,Shanghai,within_extent
633,Ficedula elisae,Passeriformes,Shanghai,2018,121.483333333333,31.7214833333333,Shanghai,within_extent
671,Muscicapa muttui,Passeriformes,Shanghai,2018,121.967933333333,30.8839083333333,Shanghai,within_extent
678,Oenanthe deserti,Passeriformes,Shanghai,2018,121.749305555556,31.3780416666667,Shanghai,within_extent
911,Otocichla mupinensis,Passeriformes,Shanghai,2018,121.65,31.2,Shanghai,within_extent
761,Phylloscopus claudiae,Passeriformes,Shanghai,2018,121.972161111111,30.9116583333333,Shanghai,within_extent
777,Phylloscopus intermedius,Passeriformes,Shanghai,2018,121.972097222222,30.9102277777778,Shanghai,within_extent
835,Pycnonotus xanthorrhous,Passeriformes,Shanghai,2018,121.961080555556,30.8794777777778,Shanghai,within_extent
935,Turdus rubrocanus,Passeriformes,Shanxi,2018,111.916666666667,37.65,Shanxi,within_extent
655,Heteroxenicus stellatus,Passeriformes,Sichuan,2018,101.991111111111,29.5722222222222,Sichuan,within_extent
827,Pycnonotus jocosus,Passeriformes,Sichuan,2018,104.67,30.63,Sichuan,within_extent
628,Eumyias thalassinus,Passeriformes,Tianjin,2018,117.467152777778,38.7111638888889,Tianjin,within_extent
875,Spodiopsar cineraceus,Passeriformes,Tibet,2018,91.5588166666667,29.8368555555556,Xizang,within_extent
617,Enicurus maculatus,Passeriformes,Zhejiang,2018,119.673055555556,27.7102777777778,Zhejiang,within_extent
724,Melanochlora sultanea,Passeriformes,Zhejiang,2018,119.151813888889,27.89745,Zhejiang,within_extent
674,Niltava davidi,Passeriformes,Zhejiang,2018,119.151813888889,27.89745,Zhejiang,within_extent
1000,Plegadis falcinellus,Pelecaniformes,Hubei,2018,114.154166666667,30.7502777777778,Hubei,within_extent
1015,Phoenicopterus roseus,Phoenicopteriformes,Sichuan,2018,30.97706,30.97706,Sichuan,longitude_outside_extent
1029,Sasia ochracea,Piciformes,Hunan,2018,109.833111111111,26.0694944444444,Hunan,within_extent
1020,Psilopogon faber,Piciformes,Zhejiang,2018,119.466666666667,26.2833333333333,Zhejiang,within_extent
1075,Sula sula,Suliformes,Hebei,2018,118.55199,24.78144,Hebei,within_extent
20,Aviceda leuphotes,Accipitriformes,Gansu,2019,105.633333333333,33.55,Gansu,within_extent
61,Lophotriorchis kienerii,Accipitriformes,Tibet,2019,95.35,29.45,Xizang,within_extent
118,Mareca falcata,Anseriformes,Gansu,2019,101.65,37.9833333333333,Gansu,within_extent
81,Anser indicus,Anseriformes,Henan,2019,111.133333333333,34.7666666666667,Henan,within_extent
96,Branta leucopsis,Anseriformes,Jilin,2019,122.297805555556,44.9976388888889,Jilin,within_extent
134,Oxyura leucocephala,Anseriformes,Shaanxi,2019,109.536241666667,34.8118416666667,Shaanxi,within_extent
83,Asarcornis scutulata,Anseriformes,Yunnan,2019,97.5690833333333,24.7162222222222,Yunnan,within_extent
93,Branta canadensis,Anseriformes,Zhejiang,2019,120.706669444444,30.1995722222222,Zhejiang,within_extent
140,Caprimulgus macrurus,Caprimulgiformes,Guizhou,2019,106.803055555556,26.5416666666667,Guizhou,within_extent
164,Vanellus indicus,Charadriiformes,Chongqing,2019,106.68,29.74,Chongqing,within_extent
168,Glareola lactea,Charadriiformes,Hainan,2019,110.166666666667,20.0611111111111,Hainan,within_extent
254,Calidris pugnax,Charadriiformes,Henan,2019,112.169813888889,32.953625,Henan,within_extent
290,Stercorarius parasiticus,Charadriiformes,Hunan,2019,110.770527777778,29.9308055555556,Hunan,within_extent
291,Stercorarius parasiticus,Charadriiformes,Inner Mongolia,2019,123.081944444444,46.2208333333333,Inner Mongolia,within_extent
289,Stercorarius longicaudus,Charadriiformes,Jiangsu,2019,120.640501640717,32.6722923316346,Jiangsu,within_extent
240,Calidris melanotos,Charadriiformes,Liaoning,2019,121.606388888889,40.8622222222222,Liaoning,within_extent
248,Calidris minuta,Charadriiformes,Liaoning,2019,124.083333333333,39.8166666666667,Liaoning,within_extent
255,Calidris pugnax,Charadriiformes,Liaoning,2019,124.116666666667,39.8333333333333,Liaoning,within_extent
267,Limnodromus scolopaceus,Charadriiformes,Liaoning,2019,123.928611111111,39.8197222222222,Liaoning,within_extent
191,Larus relictus,Charadriiformes,Ningxia,2019,106.770277777778,37.7238888888889,Ningxia,within_extent
218,Rissa tridactyla,Charadriiformes,Qinghai,2019,101.783333333333,36.6,Qinghai,within_extent
268,Limnodromus scolopaceus,Charadriiformes,Shaanxi,2019,110.204358333333,34.9455527777778,Shaanxi,within_extent
206,Onychoprion aleuticus,Charadriiformes,Shandong,2019,120.808333333333,36.2041666666667,Shandong,within_extent
210,Onychoprion anaethetus,Charadriiformes,Shandong,2019,120.680833333333,36.0091666666667,Shandong,within_extent
231,Calidris alpina,Charadriiformes,Tibet,2019,91.1627777777778,29.8961111111111,Xizang,within_extent
153,Charadrius hiaticula,Charadriiformes,Zhejiang,2019,121.268055555556,30.3852777777778,Zhejiang,within_extent
314,Chalcophaps indica,Columbiformes,Zhejiang,2019,120.14045,27.5185611111111,Zhejiang,within_extent
343,Megaceryle lugubris,Coraciiformes,Qinghai,2019,102.658311111111,36.4078472222222,Qinghai,within_extent
344,Megaceryle lugubris,Coraciiformes,Tibet,2019,95.2,29.25,Xizang,within_extent
394,Grus vipio,Gruiformes,Shanxi,2019,111.732611111111,38.02315,Shanxi,within_extent
453,Bombycilla japonica,Passeriformes,Gansu,2019,104.156477777778,35.93935,Gansu,within_extent
937,Turdus viscivorus,Passeriformes,Gansu,2019,101.333333333333,39.2666666666667,Gansu,within_extent
505,Emberiza melanocephala,Passeriformes,Guangxi,2019,109.068611111111,21.4575,Guangxi,within_extent
640,Ficedula mugimaki,Passeriformes,Guizhou,2019,106.678577777778,26.5376,Guizhou,within_extent
624,Eumyias thalassinus,Passeriformes,Hainan,2019,109.678444444444,18.8645027777778,Hainan,within_extent
774,Phylloscopus intermedius,Passeriformes,Hainan,2019,110.335044444444,20.0713694444444,Hainan,within_extent
719,Cephalopyrus flammiceps,Passeriformes,Hubei,2019,110.45,31.5166666666667,Hubei,within_extent
492,Elachura formosa,Passeriformes,Hubei,2019,113.85,29.3166666666667,Hubei,within_extent
771,Phylloscopus emeiensis,Passeriformes,Hunan,2019,110.75,30.05,Hunan,within_extent
851,Abroscopus albogularis,Passeriformes,Jiangsu,2019,118.547222222222,32.0633333333333,Jiangsu,within_extent
625,Eumyias thalassinus,Passeriformes,Jiangsu,2019,120.396025,31.9918055555556,Jiangsu,within_extent
882,Sturnia sinensis,Passeriformes,Jiangsu,2019,119.776855555556,33.8610333333333,Jiangsu,within_extent
683,Phoenicurus frontalis,Passeriformes,Jiangxi,2019,115.556944444444,29.0161111111111,Jiangxi,within_extent
511,Emberiza siemsseni,Passeriformes,Ningxia,2019,106.372777777778,35.6583333333333,Ningxia,within_extent
834,Pycnonotus xanthorrhous,Passeriformes,Ningxia,2019,106.38696666666701,35.4053833333333,Ningxia,within_extent
917,Turdus boulboul,Passeriformes,Ningxia,2019,106.349122222222,35.2734305555556,Ningxia,within_extent
530,Carduelis carduelis,Passeriformes,Qinghai,2019,100.487452777778,36.5759027777778,Qinghai,within_extent
627,Eumyias thalassinus,Passeriformes,Qinghai,2019,102.677716666667,35.8062083333333,Qinghai,within_extent
654,Ficedula tricolor,Passeriformes,Qinghai,2019,102.681430555556,35.7969083333333,Qinghai,within_extent
663,Monticola solitarius,Passeriformes,Qinghai,2019,102.659555555556,35.8289916666667,Qinghai,within_extent
958,Zosterops erythropleurus,Passeriformes,Qinghai,2019,102.666666666667,35.8,Qinghai,within_extent
923,Turdus cardis,Passeriformes,Shaanxi,2019,109.049166666667,34.3230555555556,Shaanxi,within_extent
744,Passer hispaniolensis,Passeriformes,Sichuan,2019,102.981138888889,30.8959972222222,Sichuan,within_extent
692,Saxicola ferreus,Passeriformes,Tianjin,2019,117.630555555556,39.0683333333333,Tianjin,within_extent
491,Dicrurus remifer,Passeriformes,Tibet,2019,95.3405555555556,29.3044444444444,Xizang,within_extent
493,Elachura formosa,Passeriformes,Tibet,2019,95.2833333333333,29.3166666666667,Xizang,within_extent
948,Erpornis zantholeuca,Passeriformes,Tibet,2019,95.3405555555556,29.3044444444444,Xizang,within_extent
723,Melanochlora sultanea,Passeriformes,Tibet,2019,95.2613888888889,29.2855555555556,Xizang,within_extent
949,Pteruthius rufiventer,Passeriformes,Tibet,2019,95.2613888888889,29.2855555555556,Xizang,within_extent
861,Sitta formosa,Passeriformes,Tibet,2019,95.36,29.33,Xizang,within_extent
895,Erythrogenys hypoleucos,Passeriformes,Yunnan,2019,97.5833333333333,24.45,Yunnan,within_extent
569,Lanius sphenocercus,Passeriformes,Yunnan,2019,103.216666666667,24.6,Yunnan,within_extent
975,Gorsachius melanolophus,Pelecaniformes,Jiangsu,2019,119.365277777778,34.7477777777778,Jiangsu,within_extent
984,Ixobrychus cinnamomeus,Pelecaniformes,Qinghai,2019,101.894991666667,36.5647555555555,Qinghai,within_extent
976,Gorsachius melanolophus,Pelecaniformes,Shandong,2019,118.448055555556,36.6763888888889,Shandong,within_extent
1004,Plegadis falcinellus,Pelecaniformes,Tibet,2019,89.0688888888889,31.0052777777778,Xizang,within_extent
962,Ardea purpurea,Pelecaniformes,Xinjiang,2019,74.5727777777778,38.9425,Xinjiang,within_extent
1014,Phoenicopterus roseus,Phoenicopteriformes,Shanghai,2019,121.861883,31.603876,Shanghai,within_extent
1027,Picus chlorolophus,Piciformes,Tibet,2019,95.2833333333333,27.2666666666667,Xizang,within_extent
1043,Calonectris leucomelas,Procellariiformes,Tianjin,2019,117.417772222222,38.7875916666667,Tianjin,within_extent
1038,Ardenna pacifica,Procellariiformes,Zhejiang,2019,119.115969444444,28.0531444444444,Zhejiang,within_extent
1049,Bubo nipalensis,Strigiformes,Chongqing,2019,107.333333333333,28.8333333333333,Chongqing,within_extent
1060,Tyto alba,Strigiformes,Hainan,2019,107.11063,21.88059,Hainan,within_extent
4,Accipiter soloensis,Accipitriformes,Heilongjiang,2020,125.250472222222,49.0878333333333,Heilongjiang,within_extent
15,Aquila fasciata,Accipitriformes,Shaanxi,2020,110.007222222222,32.8530555555556,Shaanxi,within_extent
89,Branta bernicla,Anseriformes,Henan,2020,112.660555555556,34.8430555555556,Henan,within_extent
183,Gelochelidon nilotica,Charadriiformes,Hunan,2020,113.240675,28.184213888888898,Hunan,within_extent
175,Anous stolidus,Charadriiformes,Jiangsu,2020,120.620833333333,31.7591666666667,Jiangsu,within_extent
259,Calidris subminuta,Charadriiformes,Jilin,2020,128.238055555556,42.5738888888889,Jilin,within_extent
155,Charadrius mongolus,Charadriiformes,Shaanxi,2020,107.533002777778,33.6059972222222,Shaanxi,within_extent
270,Limnodromus semipalmatus,Charadriiformes,Shaanxi,2020,109.418736111111,34.8011583333333,Shaanxi,within_extent
202,Larus hyperboreus,Charadriiformes,Shanxi,2020,111.498333333333,37.7994444444444,Shanxi,within_extent
334,Ceryle rudis,Coraciiformes,Shaanxi,2020,109.008047222222,34.4150361111111,Shaanxi,within_extent
361,Eudynamys scolopaceus,Cuculiformes,Shanxi,2020,111.916666666667,35.4166666666667,Shanxi,within_extent
413,Gallicrex cinerea,Gruiformes,Gansu,2020,108.53,36.08,Gansu,within_extent
762,Phylloscopus collybita,Passeriformes,Anhui,2020,117.236380555556,32.7977166666667,Anhui,within_extent
913,Turdus boulboul,Passeriformes,Fujian,2020,117.783823079207,27.8627283514116,Fujian,within_extent
438,Aegithalos concinnus,Passeriformes,Gansu,2020,107.67,35.73,Gansu,within_extent
623,Eumyias thalassinus,Passeriformes,Gansu,2020,105.380833333333,32.8730555555556,Gansu,within_extent
682,Phoenicurus erythronotus,Passeriformes,Gansu,2020,98.5308888888889,39.7467777777778,Gansu,within_extent
694,Tarsiger chrysaeus,Passeriformes,Guizhou,2020,106.5673,26.2910944444444,Guizhou,within_extent
461,Pericrocotus divaricatus,Passeriformes,Hainan,2020,108.819183333333,18.7011194444444,Hainan,within_extent
838,Spizixos semitorques,Passeriformes,Hebei,2020,114.008055555556,37.1405555555556,Hebei,within_extent
668,Muscicapa muttui,Passeriformes,Henan,2020,111.842711111111,34.2597583333333,Henan,within_extent
914,Turdus boulboul,Passeriformes,Henan,2020,111.923612725831,33.4952944929414,Henan,within_extent
932,Turdus rubrocanus,Passeriformes,Henan,2020,114.248333333333,31.9361111111111,Henan,within_extent
432,Acrocephalus tangorum,Passeriformes,Hubei,2020,114.41255,30.4422333333333,Hubei,within_extent
651,Ficedula superciliaris,Passeriformes,Hubei,2020,110.453888888889,31.7172222222222,Hubei,within_extent
939,Zoothera dixoni,Passeriformes,Hubei,2020,109.711111111111,29.9852777777778,Hubei,within_extent
596,Hypothymis azurea,Passeriformes,Jiangsu,2020,120.848611111111,33.0666666666667,Jiangsu,within_extent
658,Larvivora brunnea,Passeriformes,Jiangsu,2020,120.848611111111,33.0666666666667,Jiangsu,within_extent
806,Pitta nympha,Passeriformes,Jilin,2020,126.067022222222,44.0724111111111,Jilin,within_extent
829,Pycnonotus sinensis,Passeriformes,Jilin,2020,107.766666666667,33.9166666666667,Jilin,within_extent
577,Garrulax monileger,Passeriformes,Shaanxi,2020,108.711583333333,32.6683055555556,Shaanxi,within_extent
705,Panurus biarmicus,Passeriformes,Shaanxi,2020,109.8925,39.0738888888889,Shaanxi,within_extent
611,Cyornis glaucicomans,Passeriformes,Shanxi,2020,111.9025,35.3763888888889,Shanxi,within_extent
437,Aegithalos caudatus,Passeriformes,Tianjin,2020,117.586388888889,39.2988888888889,Tianjin,within_extent
898,Pomatorhinus superciliaris,Passeriformes,Tibet,2020,88.95,27.46,Xizang,within_extent
920,Turdus boulboul,Passeriformes,Tibet,2020,90.435,27.74,Xizang,within_extent
944,Zoothera monticola,Passeriformes,Tibet,2020,91.96,27.99,Xizang,within_extent
824,Pycnonotus goiavier,Passeriformes,Yunnan,2020,101.266388888889,21.9322222222222,Yunnan,within_extent
690,Phoenicurus ochruros,Passeriformes,Zhejiang,2020,122.19341,29.42679,Zhejiang,within_extent
947,Tephrodornis virgatus,Passeriformes,Zhejiang,2020,119.870804,27.753049,Zhejiang,within_extent
986,Ixobrychus minutus,Pelecaniformes,Gansu,2020,98.5466666666667,39.7340555555556,Gansu,within_extent
1078,Harpactes wardi,Trogoniformes,Tibet,2020,89.0075,27.3102777777778,Xizang,within_extent
26,Circaetus gallicus,Accipitriformes,Guangxi,2021,109.05,21.4530555555556,Guangxi,within_extent
55,Hieraaetus pennatus,Accipitriformes,Hunan,2021,110.873980555556,29.9746777777778,Hunan,within_extent
11,Accipiter trivirgatus,Accipitriformes,Liaoning,2021,121.144419444444,38.7265055555556,Liaoning,within_extent
14,Aquila fasciata,Accipitriformes,Liaoning,2021,121.144419444444,38.7265055555556,Liaoning,within_extent
37,Elanus caeruleus,Accipitriformes,Liaoning,2021,121.144419444444,38.7265055555556,Liaoning,within_extent
17,Aquila heliaca,Accipitriformes,Ningxia,2021,106.514444444444,38.5488888888889,Ningxia,within_extent
57,Hieraaetus pennatus,Accipitriformes,Shaanxi,2021,109.062777777778,34.3138888888889,Shaanxi,within_extent
47,Gyps tenuirostris,Accipitriformes,Yunnan,2021,100.630277777778,23.7944444444444,Yunnan,within_extent
113,Dendrocygna javanica,Anseriformes,Guizhou,2021,106.650036111111,26.5079055555556,Guizhou,within_extent
97,Branta ruficollis,Anseriformes,Hebei,2021,115.607816666667,37.6676666666667,Hebei,within_extent
122,Melanitta fusca,Anseriformes,Shanghai,2021,121.941666666667,30.9069444444444,Shanghai,within_extent
70,Aix galericulata,Anseriformes,Tibet,2021,91.1824277777778,29.6496666666667,Xizang,within_extent
264,Limnodromus scolopaceus,Charadriiformes,Guangxi,2021,108.830116666667,21.6231138888889,Guangxi,within_extent
220,Thalasseus bengalensis,Charadriiformes,Guangxi,2021,108.515461111111,21.5888888888889,Guangxi,within_extent
253,Calidris pugnax,Charadriiformes,Guizhou,2021,106.803055555556,26.5416666666667,Guizhou,within_extent
178,Chlidonias niger,Charadriiformes,Hubei,2021,114.410555555556,30.445,Hubei,within_extent
182,Gelochelidon nilotica,Charadriiformes,Hubei,2021,114.359286111111,30.6464416666667,Hubei,within_extent
186,Hydroprogne caspia,Charadriiformes,Hubei,2021,114.465833333333,30.7141666666667,Hubei,within_extent
237,Calidris falcinellus,Charadriiformes,Shaanxi,2021,109.4,34.8,Shaanxi,within_extent
154,Charadrius mongolus,Charadriiformes,Shaanxi,2021,109.25,34.6166666666667,Shaanxi,within_extent
162,Pluvialis apricaria,Charadriiformes,Shandong,2021,117.941666666667,38.2280555555556,Shandong,within_extent
250,Calidris minuta,Charadriiformes,Sichuan,2021,104.545855555556,28.8051777777778,Sichuan,within_extent
262,Calidris tenuirostris,Charadriiformes,Sichuan,2021,104.54,28.81,Sichuan,within_extent
152,Charadrius hiaticula,Charadriiformes,Yunnan,2021,103.303055555556,23.5669444444444,Yunnan,within_extent
207,Onychoprion aleuticus,Charadriiformes,Zhejiang,2021,120.695446,27.1447888333333,Zhejiang,within_extent
302,Anastomus oscitans,Ciconiiformes,Shaanxi,2021,107.5325,33.2330555555556,Shaanxi,within_extent
308,Ciconia nigra,Ciconiiformes,Tibet,2021,98.8682388888889,29.5520888888889,Xizang,within_extent
317,Geopelia striata,Columbiformes,Yunnan,2021,101.263888888889,21.9169444444444,Yunnan,within_extent
329,Treron sieboldii,Columbiformes,Zhejiang,2021,119.673055555556,27.7102777777778,Zhejiang,within_extent
357,Clamator jacobinus,Cuculiformes,Yunnan,2021,98.9,25.0333333333333,Yunnan,within_extent
376,Syrmaticus reevesii,Galliformes,Guangxi,2021,106.281666666667,24.7966666666667,Guangxi,within_extent
378,Tragopan temminckii,Galliformes,Henan,2021,110.383333333333,34.3833333333333,Henan,within_extent
374,Phasianus colchicus,Galliformes,Shandong,2021,116.81,35.47,Shandong,within_extent
386,Gavia stellata,Gaviiformes,Anhui,2021,116.196372222222,30.922775,Anhui,within_extent
400,Grus virgo,Gruiformes,Anhui,2021,117.267338888889,31.6669861111111,Anhui,within_extent
398,Grus monacha,Gruiformes,Ningxia,2021,105.913333333333,37.7594444444444,Ningxia,within_extent
496,Emberiza chrysophrys,Passeriformes,Gansu,2021,105.761180555556,33,Gansu,within_extent
819,Hypsipetes leucocephalus,Passeriformes,Gansu,2021,105.753294444444,32.9887972222222,Gansu,within_extent
609,Cyornis glaucicomans,Passeriformes,Henan,2021,114.240277777778,31.0444444444444,Henan,within_extent
547,Mycerobas carnipes,Passeriformes,Henan,2021,110.383333333333,34.3833333333333,Henan,within_extent
607,Calliope obscura,Passeriformes,Hubei,2021,110.360833333333,31.4619444444444,Hubei,within_extent
856,Cettia castaneocoronata,Passeriformes,Hubei,2021,110.292086111111,31.4605222222222,Hubei,within_extent
630,Ficedula elisae,Passeriformes,Hunan,2021,112.998816666667,28.2133555555556,Hunan,within_extent
687,Phoenicurus ochruros,Passeriformes,Hunan,2021,110.43804,29.10025,Hunan,within_extent
908,Otocichla mupinensis,Passeriformes,Jiangsu,2021,119.316666666667,30.9,Jiangsu,within_extent
791,Phylloscopus soror,Passeriformes,Jiangsu,2021,120.8625,33.0705555555556,Jiangsu,within_extent
936,Turdus ruficollis,Passeriformes,Jiangsu,2021,119.489166666667,31.5541666666667,Jiangsu,within_extent
452,Artamus fuscus,Passeriformes,Jiangxi,2021,114.77969,24.941645,Jiangxi,within_extent
928,Turdus mandarinus,Passeriformes,Ningxia,2021,106.216666666667,37.35,Ningxia,within_extent
734,Passerculus sandwichensis,Passeriformes,Qinghai,2021,100.250833333333,34.4547222222222,Qinghai,within_extent
845,Remiz consobrinus,Passeriformes,Sichuan,2021,102.69053,24.810808,Sichuan,within_extent
604,Anthus roseatus,Passeriformes,Zhejiang,2021,119.9,30.25,Zhejiang,within_extent
1001,Plegadis falcinellus,Pelecaniformes,Jiangsu,2021,120.783333333333,32.9833333333333,Jiangsu,within_extent
994,Pelecanus onocrotalus,Pelecaniformes,Shandong,2021,119.05,35.4333333333333,Shandong,within_extent
1018,Phoenicopterus roseus,Phoenicopteriformes,Yunnan,2021,103.268611111111,26.7027777777778,Yunnan,within_extent
1030,Podiceps auritus,Podicipediformes,Gansu,2021,100.437777777778,38.9716666666667,Gansu,within_extent
1061,Tyto alba,Strigiformes,Tibet,2021,95.4634416666667,29.4942277777778,Xizang,within_extent
1065,Fregata andrewsi,Suliformes,Liaoning,2021,121.677744444444,38.8703916666667,Liaoning,within_extent
1068,Fregata ariel,Suliformes,Liaoning,2021,119.761972222222,41.1034722222222,Liaoning,within_extent
1072,Sula dactylatra,Suliformes,Zhejiang,2021,122.285047194444,30.2507635277778,Zhejiang,within_extent
9,Accipiter trivirgatus,Accipitriformes,Gansu,2022,105.4,32.6,Gansu,within_extent
53,Hieraaetus pennatus,Accipitriformes,Hainan,2022,110.35,18.6666666666667,Hainan,within_extent
127,Mergus serrator,Anseriformes,Hunan,2022,114.133333333333,28.1674583333333,Hunan,within_extent
115,Histrionicus histrionicus,Anseriformes,Jiangsu,2022,120.854577777778,33.1220111111111,Jiangsu,within_extent
91,Branta canadensis,Anseriformes,Liaoning,2022,123.8,39.8333333333333,Liaoning,within_extent
132,Netta rufina,Anseriformes,Liaoning,2022,123.0175,39.6616666666667,Liaoning,within_extent
105,Clangula hyemalis,Anseriformes,Ningxia,2022,106.783333333333,37.75,Ningxia,within_extent
135,Oxyura leucocephala,Anseriformes,Sichuan,2022,104.8107601,31.3727799,Sichuan,within_extent
177,Chlidonias niger,Charadriiformes,Gansu,2022,100.466058333333,39.9908916666667,Gansu,within_extent
245,Calidris minuta,Charadriiformes,Hubei,2022,114.1025,30.4452777777778,Hubei,within_extent
196,Larus fuscus,Charadriiformes,Hubei,2022,114.118288888889,30.3340111111111,Hubei,within_extent
216,Rissa tridactyla,Charadriiformes,Hunan,2022,113.005127777778,28.2203916666667,Hunan,within_extent
181,Larus genei,Charadriiformes,Jiangxi,2022,116.3,29.3,Jiangxi,within_extent
243,Calidris melanotos,Charadriiformes,Zhejiang,2022,121.281208333333,28.1539361111111,Zhejiang,within_extent
315,Columba oenas,Columbiformes,Gansu,2022,98.4442555555556,39.9136666666667,Gansu,within_extent
321,Spilopelia chinensis,Columbiformes,Jilin,2022,125.401111111111,43.81,Jilin,within_extent
326,Treron seimundi,Columbiformes,Yunnan,2022,100.329722222222,24.8994444444444,Yunnan,within_extent
346,Coracias garrulus,Coraciiformes,Qinghai,2022,97.2940194444444,37.1853833333333,Qinghai,within_extent
350,Centropus bengalensis,Cuculiformes,Liaoning,2022,124.016666666667,41.8666666666667,Liaoning,within_extent
356,Clamator coromandus,Cuculiformes,Liaoning,2022,123.633333333333,39.85,Liaoning,within_extent
377,Tragopan caboti,Galliformes,Anhui,2022,118.233055555556,29.4302777777778,Anhui,within_extent
375,Syrmaticus humiae,Galliformes,Yunnan,2022,104.366666666667,23.1,Yunnan,within_extent
421,Rallus aquaticus,Gruiformes,Anhui,2022,117.354980555556,31.20475,Anhui,within_extent
393,Grus vipio,Gruiformes,Gansu,2022,101.026944444444,38.3527777777778,Gansu,within_extent
404,Leucogeranus leucogeranus,Gruiformes,Shaanxi,2022,102.72,36.59,Shaanxi,within_extent
418,Rallina eurizonoides,Gruiformes,Shandong,2022,117.050277777778,36.2238888888889,Shandong,within_extent
837,Spizixos semitorques,Passeriformes,Beijing,2022,116.334380555556,39.9395111111111,Beijing,within_extent
846,Remiz coronatus,Passeriformes,Gansu,2022,103.450111111111,38.9652222222222,Gansu,within_extent
955,Staphida torqueola,Passeriformes,Gansu,2022,105.466666666667,32.8833333333333,Gansu,within_extent
483,Temnurus temnurus,Passeriformes,Guangdong,2022,111.433333333333,21.7900083333333,Guangdong,within_extent
890,Curruca curruca,Passeriformes,Hainan,2022,110.330930555556,20.0733027777778,Hainan,within_extent
558,Hirundo rustica,Passeriformes,Hainan,2022,112.34,16.84,Hainan,within_extent
737,Passer domesticus,Passeriformes,Hainan,2022,112.34,16.84,Hainan,within_extent
775,Phylloscopus intermedius,Passeriformes,Henan,2022,114.240277777778,31.0444444444444,Henan,within_extent
656,Larvivora akahige,Passeriformes,Hubei,2022,114.233333333333,31.2,Hubei,within_extent
475,Prinia flaviventris,Passeriformes,Hubei,2022,114.04,29.5747222222222,Hubei,within_extent
636,Ficedula hyperythra,Passeriformes,Hunan,2022,110.566666666667,30.05,Hunan,within_extent
776,Phylloscopus intermedius,Passeriformes,Hunan,2022,110.566666666667,30.05,Hunan,within_extent
783,Phylloscopus pulcher,Passeriformes,Hunan,2022,112.916666666667,28.1666666666667,Hunan,within_extent
809,Prunella collaris,Passeriformes,Hunan,2022,110.783333333333,30.1,Hunan,within_extent
847,Remiz coronatus,Passeriformes,Inner Mongolia,2022,101.649666666667,39.2131388888889,Inner Mongolia,within_extent
866,Acridotheres tristis,Passeriformes,Jiangxi,2022,115.351111111111,26.2986111111111,Jiangxi,within_extent
710,Paradoxornis heudei,Passeriformes,Jilin,2022,123.576944444444,45.9308333333333,Jilin,within_extent
643,Ficedula narcissina,Passeriformes,Liaoning,2022,124.145555555556,39.8711111111111,Liaoning,within_extent
910,Otocichla mupinensis,Passeriformes,Liaoning,2022,123.9,39.8166666666667,Liaoning,within_extent
457,Plectrophenax nivalis,Passeriformes,Liaoning,2022,123.683333333333,39.8166666666667,Liaoning,within_extent
454,Bombycilla japonica,Passeriformes,Ningxia,2022,106.266666666667,38.4833333333333,Ningxia,within_extent
622,Erithacus rubecula,Passeriformes,Ningxia,2022,106.933333333333,38.8666666666667,Ningxia,within_extent
532,Carpodacus vinaceus,Passeriformes,Shandong,2022,117.100555555556,36.2588888888889,Shandong,within_extent
872,Gracupica nigricollis,Passeriformes,Shandong,2022,122.689102777778,37.4,Shandong,within_extent
563,Lanius borealis,Passeriformes,Tibet,2022,97.4223305555556,39.1733555555556,Xizang,within_extent
706,Moupinia poecilotis,Passeriformes,Tibet,2022,98.4333333333333,28.3666666666667,Xizang,within_extent
748,Pellorneum tickelli,Passeriformes,Tibet,2022,95.14,29.2305555555556,Xizang,within_extent
