record_type,species,shp_species,order_occurrence,family_occurrence,longitude,latitude,cell_id,points_used_csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,雀形目,鹟科,101.72326,26.57758,956944,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,雀形目,鹟科,105.83329,23.00936,1082672,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,雀形目,鹟科,105.82133,23.06082,1081194,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,雀形目,鹟科,95.17828,29.22008,862195,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,雀形目,鹟科,95.36132,29.3073,859243,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,雀形目,鹟科,95.3326,29.36116,857764,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,雀形目,鹟科,95.2793,29.33243,859241,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,95.2613,29.2253,862197,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,97.56423,24.44394,1032222,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,97.59413,24.449905,1032223,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,101.263306,21.925907,1120991,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,95.49044,29.654865,847422,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,95.330925,29.316143,859242,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,97.573456,24.471088,1030744,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,94.39522,29.634514,847396,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,87.4054,27.859106,910782,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,100.82806,21.97976,1119502,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,98.80257,25.29674,1001214,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,94.39316,29.459978,853308,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,97.03385,29.319925,859283,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,99.164825,25.120913,1008612,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Cyornis rubeculoides,Cyornis rubeculoides,NA,NA,100.071014,27.033335,940646,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/cyornis_rubeculoides_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,鹰形目,鹰科,103.78776,31.24297,791457,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,鹰形目,鹰科,103.86142,31.09454,795893,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,鹰形目,鹰科,103.44808,30.77784,807707,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,鹰形目,鹰科,95.3424,29.31641,859243,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,鹰形目,鹰科,95.18086,29.24745,862195,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,鹰形目,鹰科,95.3326,29.36116,857764,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,97.688191,24.770035,1020401,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,97.781206,24.69581,1023359,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,97.580256,24.686561,1023354,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,97.56423,24.44394,1032222,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,97.584335,24.476065,1030745,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,97.664734,24.60282,1026312,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,97.835655,24.394926,1033707,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,97.599,24.666752,1023355,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,99.60926,26.807487,948025,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,97.62257,24.450895,1032223,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,95.262948,29.318375,859241,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,97.541595,24.44774,1032221,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,97.59085,24.613024,1026311,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,97.57565,24.472,1030744,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,98.80341,25.278633,1002692,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,98.7969,25.307037,1001214,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,100.5055,21.508303,1135753,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,95.330925,29.316143,859242,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,98.8561,25.1346,1007127,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Lophotriorchis kienerii,Lophotriorchis kienerii,NA,NA,109.68606,18.902052,1229087,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/lophotriorchis_kienerii_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,雀形目,鹟科,121.44871,31.28182,790403,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,雀形目,鹟科,121.91811,30.93757,802239,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,雀形目,鹟科,121.94869,30.97263,800761,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,雀形目,鹟科,117.48539,40.64896,457758,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,雀形目,鹟科,114.03988,23.25296,1074001,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,雀形目,鹟科,114.01636,23.33293,1072523,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,雀形目,鹟科,119.31747,26.01801,976580,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,雀形目,鹟科,118.11055,24.44347,1032715,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,雀形目,鹟科,118.10062,24.46012,1031237,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,NA,NA,113.860216,22.594254,1097645,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,NA,NA,113.299719,23.099099,1079896,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,NA,NA,114.05956,22.54286,1099128,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,NA,NA,113.957622,22.440132,1103559,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,NA,NA,122.68416,30.847363,805213,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,NA,NA,113.29759,23.18312,1076940,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,NA,NA,117.92909,24.591497,1026799,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,NA,NA,121.017,32.5369,746053,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,NA,NA,121.2803,28.63871,883513,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Ficedula owstoni,Ficedula owstoni,NA,NA,122.061935,30.64273,812588,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/ficedula_owstoni_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,120.51342,33.60389,707613,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,103.26321,26.783169,949591,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,120.48768,33.651672,706134,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,103.314354,26.689074,952548,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,116.333303,40.131146,475466,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,115.8417,40.379883,466587,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,120.52929,33.646065,706135,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,120.42262,33.57294,709089,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,121.94258,31.502287,781547,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,116.97418,40.536766,462180,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,120.8044,31.897017,768218,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,120.781525,31.941504,766739,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,119.077095,37.783096,559778,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,113.54804,39.91708,482790,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,121.96224,31.507963,781548,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,122.34816,45.02285,302685,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,120.3772,33.582592,709088,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Grus canadensis,Grus canadensis,NA,NA,116.43317,28.870571,876007,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/grus_canadensis_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,佛法僧目,翠鸟科,120.08774,30.27085,825843,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,佛法僧目,翠鸟科,121.55294,29.90936,839180,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,佛法僧目,翠鸟科,112.3461,16.84219,1301573,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,NA,NA,97.541595,24.44774,1032221,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,NA,NA,97.57301,24.71709,1021876,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,NA,NA,97.584335,24.476065,1030745,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,NA,NA,121.51008,29.88065,839179,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,NA,NA,97.588295,24.76016,1020399,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,NA,NA,97.56423,24.44394,1032222,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,NA,NA,120.99432,32.564346,744574,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,NA,NA,120.848465,30.375551,821427,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,NA,NA,100.85003,21.985712,1119503,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,NA,NA,121,23.5,1066779,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Halcyon coromanda,Halcyon coromanda,NA,NA,121.36563,31.12872,794835,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/halcyon_coromanda_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,雁形目,鸭科,116.34338,39.94774,482857,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,雁形目,鸭科,116.72263,40.11048,476954,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,雁形目,鸭科,103.44115,30.77318,807707,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,雁形目,鸭科,117.1733,39.09674,512437,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,雁形目,鸭科,120.59172,31.3053,788905,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,雁形目,鸭科,118.70778,32.38266,750431,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,雁形目,鸭科,115.99598,28.70095,881908,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,NA,NA,118.951428,32.153669,759305,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,NA,NA,106.880833,39.156421,510712,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,NA,NA,117.162802,39.085085,512436,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,NA,NA,118.94851,32.113438,760783,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,NA,NA,116.31836,39.941963,482856,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,NA,NA,118.968,32.155544,759306,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,NA,NA,117.15311,39.077217,513914,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,NA,NA,116.441734,39.877186,484337,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,NA,NA,116.64302,39.939495,482864,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,NA,NA,120.68658,30.165466,830291,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Branta canadensis,Branta canadensis,NA,NA,117.69992,39.135136,510971,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/branta_canadensis_points_used.csv
occurrence_point_used_for_modeling,Pnoepyga immaculata,Pnoepyga immaculata,雀形目,鳞胸鹪鹛科,85.34376,28.3169,894475,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/pnoepyga_immaculata_points_used.csv
occurrence_point_used_for_modeling,Pnoepyga immaculata,Pnoepyga immaculata,雀形目,鳞胸鹪鹛科,85.34133,28.37715,891519,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/pnoepyga_immaculata_points_used.csv
occurrence_point_used_for_modeling,Pnoepyga immaculata,Pnoepyga immaculata,雀形目,鳞胸鹪鹛科,85.34,28.37161,892997,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/pnoepyga_immaculata_points_used.csv
occurrence_point_used_for_modeling,Pnoepyga immaculata,Pnoepyga immaculata,雀形目,鳞胸鹪鹛科,85.31041,28.82153,876738,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/pnoepyga_immaculata_points_used.csv
occurrence_point_used_for_modeling,Pnoepyga immaculata,Pnoepyga immaculata,雀形目,鳞胸鹪鹛科,85.97921,27.96694,906314,tasks/bird_sdm_distribution_modeling_rescue_1980_2025_gbif/data/points_used/pnoepyga_immaculata_points_used.csv
