record_type,species,match_status,model_status,skip_reason,scenario,gcm,province,cell_threshold,suitable_cell_count,suitable_area_km2,province_total_area_km2,suitable_area_prop_of_species,suitable_area_prop_of_province,presence_flag
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,台湾省,100,1335,26227.43735212501,36351.44194848129,0.004623159669898167,0.7214964784421916,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,吉林省,100,10699,166090.20358890243,191041.36917796062,0.004623159669898167,0.8693939134941215,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,四川省,100,3139,58205.60334288282,485830.5974072148,0.004623159669898167,0.11980637624207907,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,天津市,100,696,11570.36107590276,11942.558436137431,0.004623159669898167,0.9688343697688406,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,宁夏回族自治区,100,1041,17599.156963892143,51983.14077447038,0.004623159669898167,0.33855509116400534,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,山东省,100,7976,137882.16651452502,155733.4041517852,0.004623159669898167,0.8853730981192609,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,山西省,100,6686,112745.48149257155,156665.6384184655,0.004623159669898167,0.7196567328402929,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,100,23811,402394.6811689303,1630319.3783117495,0.004623159669898167,0.24681954132546932,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,江苏省,100,398,7027.806048969227,102736.86676680206,0.004623159669898167,0.06840588262168183,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,河北省,100,11073,183501.9442361929,187988.30824291415,0.004623159669898167,0.9761348774896997,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,河南省,100,1043,18177.210983019802,165591.59008387194,0.004623159669898167,0.10977134149030797,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,海南省,100,232,4677.732246760188,40083.43316462411,0.004623159669898167,0.11669989014036229,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,甘肃省,100,5856,97454.77701003903,425531.4817733489,0.004623159669898167,0.2290189590765612,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,西藏自治区,100,36995,669160.0023061435,1202248.13359162,0.004623159669898167,0.5565905935799472,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,辽宁省,100,9095,146880.55700463933,147221.61155437917,0.004623159669898167,0.9976833934492433,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,陕西省,100,2131,35983.922907626875,205650.2106262032,0.004623159669898167,0.17497634842218798,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,青海省,100,26608,464007.7978748001,696799.7448540932,0.004623159669898167,0.6659126977320597,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,黑龙江省,100,23848,341754.0643019245,452869.2342680101,0.004623159669898167,0.7546418224994124,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,云南省,200,1086,21310.27428172377,383270.9646060982,0.004623159669898167,0.05560106621597368,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,内蒙古自治区,200,65013,992753.6820823965,1145885.244530134,0.004623159669898167,0.8663639634259114,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,北京市,200,997,16367.40573043215,16421.41772974949,0.004623159669898167,0.9967108808626499,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,台湾省,200,1335,26227.43735212501,36351.44194848129,0.004623159669898167,0.7214964784421916,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,吉林省,200,10699,166090.20358890243,191041.36917796062,0.004623159669898167,0.8693939134941215,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,四川省,200,3139,58205.60334288282,485830.5974072148,0.004623159669898167,0.11980637624207907,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,天津市,200,696,11570.36107590276,11942.558436137431,0.004623159669898167,0.9688343697688406,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,宁夏回族自治区,200,1041,17599.156963892143,51983.14077447038,0.004623159669898167,0.33855509116400534,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,山东省,200,7976,137882.16651452502,155733.4041517852,0.004623159669898167,0.8853730981192609,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,山西省,200,6686,112745.48149257155,156665.6384184655,0.004623159669898167,0.7196567328402929,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,200,23811,402394.6811689303,1630319.3783117495,0.004623159669898167,0.24681954132546932,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,江苏省,200,398,7027.806048969227,102736.86676680206,0.004623159669898167,0.06840588262168183,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,河北省,200,11073,183501.9442361929,187988.30824291415,0.004623159669898167,0.9761348774896997,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,河南省,200,1043,18177.210983019802,165591.59008387194,0.004623159669898167,0.10977134149030797,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,海南省,200,232,4677.732246760188,40083.43316462411,0.004623159669898167,0.11669989014036229,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,甘肃省,200,5856,97454.77701003903,425531.4817733489,0.004623159669898167,0.2290189590765612,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,西藏自治区,200,36995,669160.0023061435,1202248.13359162,0.004623159669898167,0.5565905935799472,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,辽宁省,200,9095,146880.55700463933,147221.61155437917,0.004623159669898167,0.9976833934492433,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,陕西省,200,2131,35983.922907626875,205650.2106262032,0.004623159669898167,0.17497634842218798,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,青海省,200,26608,464007.7978748001,696799.7448540932,0.004623159669898167,0.6659126977320597,TRUE
potential_province,Hirundo smithii,matched,modeled,NA,current,ensemble_mean,黑龙江省,200,23848,341754.0643019245,452869.2342680101,0.004623159669898167,0.7546418224994124,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,上海市,3,30,550.7934537193737,7206.952766383157,2.3173100825215544e-4,0.07642528979634093,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,云南省,3,5316,102812.90173052343,383270.9646060982,2.3173100825215544e-4,0.268251214480043,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,内蒙古自治区,3,110,1792.1084220707485,1145885.244530134,2.3173100825215544e-4,0.0015639510418912813,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,台湾省,3,942,18459.79101677538,36351.44194848129,2.3173100825215544e-4,0.5078145467499564,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,吉林省,3,82,1304.9655845662007,191041.36917796062,2.3173100825215544e-4,0.00683080104681718,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,四川省,3,589,11156.592116284932,485830.5974072148,2.3173100825215544e-4,0.022963955287759838,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,宁夏回族自治区,3,16,272.17221544009016,51983.14077447038,2.3173100825215544e-4,0.005235778588695002,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,安徽省,3,10,180.9796452152958,140281.72378677767,2.3173100825215544e-4,0.0012901156353793974,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,山东省,3,17,295.92737905766876,155733.4041517852,2.3173100825215544e-4,0.001900217751416028,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,山西省,3,31,532.9200608872528,156665.6384184655,2.3173100825215544e-4,0.0034016397358544183,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,广东省,3,21,417.0862243574352,178715.97296891178,2.3173100825215544e-4,0.0023337937702411675,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,广西壮族自治区,3,3,59.49333285924531,236490.79679029615,2.3173100825215544e-4,2.515672223473454e-4,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,3,24542,376448.80041629396,1630319.3783117495,2.3173100825215544e-4,0.23090494134107598,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,江苏省,3,18,326.4251695310325,102736.86676680206,2.3173100825215544e-4,0.0031772934079444992,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,河北省,3,10,162.35404947810744,187988.30824291415,2.3173100825215544e-4,8.636390794491181e-4,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,河南省,3,9,159.3238526689167,165591.59008387194,2.3173100825215544e-4,9.621494218892357e-4,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,浙江省,3,27,500.9133797553501,104159.37596561894,2.3173100825215544e-4,0.0048091050384239265,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,海南省,3,1436,29036.641678866417,40083.43316462411,2.3173100825215544e-4,0.7244050568126706,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,湖北省,3,17,309.3784722483044,185936.23455607134,2.3173100825215544e-4,0.0016638955445502878,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,甘肃省,3,137,2263.2144106336627,425531.4817733489,2.3173100825215544e-4,0.005318559278392286,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,福建省,3,492,9571.534610773315,122484.33467498337,2.3173100825215544e-4,0.07814496960914821,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,西藏自治区,3,6732,124947.56383065236,1202248.13359162,2.3173100825215544e-4,0.10392826600394173,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,辽宁省,3,17,276.824540163044,147221.61155437917,2.3173100825215544e-4,0.0018803254307591482,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,陕西省,3,29,494.1616790334588,205650.2106262032,2.3173100825215544e-4,0.002402923281861665,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,青海省,3,211,3620.176134286689,696799.7448540932,2.3173100825215544e-4,0.005195432634730281,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,黑龙江省,3,113,1584.8647513642916,452869.2342680101,2.3173100825215544e-4,0.0034996079032084595,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,上海市,10,30,550.7934537193737,7206.952766383157,2.3180478290455686e-4,0.07642528979634093,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,云南省,10,5316,102812.90173052343,383270.9646060982,2.3180478290455686e-4,0.268251214480043,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,内蒙古自治区,10,110,1792.1084220707485,1145885.244530134,2.3180478290455686e-4,0.0015639510418912813,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,台湾省,10,942,18459.79101677538,36351.44194848129,2.3180478290455686e-4,0.5078145467499564,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,吉林省,10,82,1304.9655845662007,191041.36917796062,2.3180478290455686e-4,0.00683080104681718,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,四川省,10,589,11156.592116284932,485830.5974072148,2.3180478290455686e-4,0.022963955287759838,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,宁夏回族自治区,10,16,272.17221544009016,51983.14077447038,2.3180478290455686e-4,0.005235778588695002,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,安徽省,10,10,180.9796452152958,140281.72378677767,2.3180478290455686e-4,0.0012901156353793974,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,山东省,10,17,295.92737905766876,155733.4041517852,2.3180478290455686e-4,0.001900217751416028,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,山西省,10,31,532.9200608872528,156665.6384184655,2.3180478290455686e-4,0.0034016397358544183,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,广东省,10,21,417.0862243574352,178715.97296891178,2.3180478290455686e-4,0.0023337937702411675,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,10,24542,376448.80041629396,1630319.3783117495,2.3180478290455686e-4,0.23090494134107598,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,江苏省,10,18,326.4251695310325,102736.86676680206,2.3180478290455686e-4,0.0031772934079444992,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,河北省,10,10,162.35404947810744,187988.30824291415,2.3180478290455686e-4,8.636390794491181e-4,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,浙江省,10,27,500.9133797553501,104159.37596561894,2.3180478290455686e-4,0.0048091050384239265,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,海南省,10,1436,29036.641678866417,40083.43316462411,2.3180478290455686e-4,0.7244050568126706,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,湖北省,10,17,309.3784722483044,185936.23455607134,2.3180478290455686e-4,0.0016638955445502878,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,甘肃省,10,137,2263.2144106336627,425531.4817733489,2.3180478290455686e-4,0.005318559278392286,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,福建省,10,492,9571.534610773315,122484.33467498337,2.3180478290455686e-4,0.07814496960914821,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,西藏自治区,10,6732,124947.56383065236,1202248.13359162,2.3180478290455686e-4,0.10392826600394173,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,辽宁省,10,17,276.824540163044,147221.61155437917,2.3180478290455686e-4,0.0018803254307591482,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,陕西省,10,29,494.1616790334588,205650.2106262032,2.3180478290455686e-4,0.002402923281861665,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,青海省,10,211,3620.176134286689,696799.7448540932,2.3180478290455686e-4,0.005195432634730281,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,黑龙江省,10,113,1584.8647513642916,452869.2342680101,2.3180478290455686e-4,0.0034996079032084595,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,上海市,20,30,550.7934537193737,7206.952766383157,2.3242160163426895e-4,0.07642528979634093,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,云南省,20,5316,102812.90173052343,383270.9646060982,2.3242160163426895e-4,0.268251214480043,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,内蒙古自治区,20,110,1792.1084220707485,1145885.244530134,2.3242160163426895e-4,0.0015639510418912813,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,台湾省,20,942,18459.79101677538,36351.44194848129,2.3242160163426895e-4,0.5078145467499564,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,吉林省,20,82,1304.9655845662007,191041.36917796062,2.3242160163426895e-4,0.00683080104681718,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,四川省,20,589,11156.592116284932,485830.5974072148,2.3242160163426895e-4,0.022963955287759838,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,山西省,20,31,532.9200608872528,156665.6384184655,2.3242160163426895e-4,0.0034016397358544183,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,广东省,20,21,417.0862243574352,178715.97296891178,2.3242160163426895e-4,0.0023337937702411675,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,20,24542,376448.80041629396,1630319.3783117495,2.3242160163426895e-4,0.23090494134107598,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,浙江省,20,27,500.9133797553501,104159.37596561894,2.3242160163426895e-4,0.0048091050384239265,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,海南省,20,1436,29036.641678866417,40083.43316462411,2.3242160163426895e-4,0.7244050568126706,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,甘肃省,20,137,2263.2144106336627,425531.4817733489,2.3242160163426895e-4,0.005318559278392286,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,福建省,20,492,9571.534610773315,122484.33467498337,2.3242160163426895e-4,0.07814496960914821,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,西藏自治区,20,6732,124947.56383065236,1202248.13359162,2.3242160163426895e-4,0.10392826600394173,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,陕西省,20,29,494.1616790334588,205650.2106262032,2.3242160163426895e-4,0.002402923281861665,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,青海省,20,211,3620.176134286689,696799.7448540932,2.3242160163426895e-4,0.005195432634730281,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,黑龙江省,20,113,1584.8647513642916,452869.2342680101,2.3242160163426895e-4,0.0034996079032084595,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,云南省,50,5316,102812.90173052343,383270.9646060982,2.3327093682594212e-4,0.268251214480043,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,内蒙古自治区,50,110,1792.1084220707485,1145885.244530134,2.3327093682594212e-4,0.0015639510418912813,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,台湾省,50,942,18459.79101677538,36351.44194848129,2.3327093682594212e-4,0.5078145467499564,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,吉林省,50,82,1304.9655845662007,191041.36917796062,2.3327093682594212e-4,0.00683080104681718,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,四川省,50,589,11156.592116284932,485830.5974072148,2.3327093682594212e-4,0.022963955287759838,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,50,24542,376448.80041629396,1630319.3783117495,2.3327093682594212e-4,0.23090494134107598,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,海南省,50,1436,29036.641678866417,40083.43316462411,2.3327093682594212e-4,0.7244050568126706,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,甘肃省,50,137,2263.2144106336627,425531.4817733489,2.3327093682594212e-4,0.005318559278392286,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,福建省,50,492,9571.534610773315,122484.33467498337,2.3327093682594212e-4,0.07814496960914821,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,西藏自治区,50,6732,124947.56383065236,1202248.13359162,2.3327093682594212e-4,0.10392826600394173,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,青海省,50,211,3620.176134286689,696799.7448540932,2.3327093682594212e-4,0.005195432634730281,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,黑龙江省,50,113,1584.8647513642916,452869.2342680101,2.3327093682594212e-4,0.0034996079032084595,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,云南省,100,5316,102812.90173052343,383270.9646060982,2.3371748683223009e-4,0.268251214480043,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,内蒙古自治区,100,110,1792.1084220707485,1145885.244530134,2.3371748683223009e-4,0.0015639510418912813,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,台湾省,100,942,18459.79101677538,36351.44194848129,2.3371748683223009e-4,0.5078145467499564,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,四川省,100,589,11156.592116284932,485830.5974072148,2.3371748683223009e-4,0.022963955287759838,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,100,24542,376448.80041629396,1630319.3783117495,2.3371748683223009e-4,0.23090494134107598,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,海南省,100,1436,29036.641678866417,40083.43316462411,2.3371748683223009e-4,0.7244050568126706,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,甘肃省,100,137,2263.2144106336627,425531.4817733489,2.3371748683223009e-4,0.005318559278392286,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,福建省,100,492,9571.534610773315,122484.33467498337,2.3371748683223009e-4,0.07814496960914821,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,西藏自治区,100,6732,124947.56383065236,1202248.13359162,2.3371748683223009e-4,0.10392826600394173,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,青海省,100,211,3620.176134286689,696799.7448540932,2.3371748683223009e-4,0.005195432634730281,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,黑龙江省,100,113,1584.8647513642916,452869.2342680101,2.3371748683223009e-4,0.0034996079032084595,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,云南省,200,5316,102812.90173052343,383270.9646060982,2.356673465541146e-4,0.268251214480043,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,台湾省,200,942,18459.79101677538,36351.44194848129,2.356673465541146e-4,0.5078145467499564,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,四川省,200,589,11156.592116284932,485830.5974072148,2.356673465541146e-4,0.022963955287759838,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,200,24542,376448.80041629396,1630319.3783117495,2.356673465541146e-4,0.23090494134107598,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,海南省,200,1436,29036.641678866417,40083.43316462411,2.356673465541146e-4,0.7244050568126706,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,福建省,200,492,9571.534610773315,122484.33467498337,2.356673465541146e-4,0.07814496960914821,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,西藏自治区,200,6732,124947.56383065236,1202248.13359162,2.356673465541146e-4,0.10392826600394173,TRUE
potential_province,Leptoptilos javanicus,matched,modeled,NA,current,ensemble_mean,青海省,200,211,3620.176134286689,696799.7448540932,2.356673465541146e-4,0.005195432634730281,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,云南省,3,9986,195717.7483332897,383270.9646060982,0.02827792873345008,0.5106511225926965,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,内蒙古自治区,3,74350,1146098.5752008082,1145885.244530134,0.02827792873345008,1.000186171060054,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,北京市,3,997,16367.40573043215,16421.41772974949,0.02827792873345008,0.9967108808626499,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,台湾省,3,861,16936.557321888973,36351.44194848129,0.02827792873345008,0.46591156812684725,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,吉林省,3,12270,190858.00753706737,191041.36917796062,0.02827792873345008,0.9990401992946227,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,四川省,3,1794,33791.32194286761,485830.5974072148,0.02827792873345008,0.06955371300861957,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,天津市,3,695,11553.621682038494,11942.558436137431,0.02827792873345008,0.9674327108233326,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,宁夏回族自治区,3,2504,42631.73486062438,51983.14077447038,0.02827792873345008,0.8201069467037936,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,安徽省,3,5141,93256.13081502305,140281.72378677767,0.02827792873345008,0.6647774799001505,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,山东省,3,8534,147623.20065518876,155733.4041517852,0.02827792873345008,0.947922518352634,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,山西省,3,9126,155247.71131323293,156665.6384184655,0.02827792873345008,0.9909493420539022,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,广东省,3,5425,106735.66101682141,178715.97296891178,0.02827792873345008,0.5972362696164176,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,广西壮族自治区,3,5507,108030.76974018059,236490.79679029615,0.02827792873345008,0.45680750036110235,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,新疆维吾尔自治区,3,74864,1207201.9821079061,1630319.3783117495,0.02827792873345008,0.7404696270972405,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,江苏省,3,3067,54727.08375285612,102736.86676680206,0.02827792873345008,0.5326917734125447,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,江西省,3,6437,121887.24269455354,167050.58408785737,0.02827792873345008,0.7296427208566302,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,河北省,3,11351,187995.12057378257,187988.30824291415,0.02827792873345008,1.0000362380561434,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,河南省,3,8579,152736.66996353233,165591.59008387194,0.02827792873345008,0.9223697283549931,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,浙江省,3,592,11121.172984751644,104159.37596561894,0.02827792873345008,0.10677073361521036,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,海南省,3,1089,22008.448326488782,40083.43316462411,0.02827792873345008,0.5490659504164548,TRUE
potential_province,Lophotriorchis kienerii,matched,modeled,NA,current,ensemble_mean,湖北省,3,3419,62727.735909305266,185936.23455607134,0.02827792873345008,0.33736154794717516,TRUE
