"record_id","species","order_raw","order_cn","province_cn","province_en_raw","year","discover_cause_raw","discovery_method_raw","longitude","latitude","order","province","discover_reason"
910,"Otocichla mupinensis","PASSERIFORMES","雀形目","辽宁省","Liaoning",2022,NA,"观察拍摄",123.9,39.8166666666667,"Passeriformes","Liaoning","Unclear"
457,"Plectrophenax nivalis","PASSERIFORMES","雀形目","辽宁省","Liaoning",2022,NA,"观察拍摄",123.683333333333,39.8166666666667,"Passeriformes","Liaoning","Unclear"
454,"Bombycilla japonica","PASSERIFORMES","雀形目","宁夏回族自治区","Ningxia",2022,NA,"观察拍摄",106.266666666667,38.4833333333333,"Passeriformes","Ningxia","Unclear"
622,"Erithacus rubecula","PASSERIFORMES","雀形目","宁夏回族自治区","Ningxia",2022,NA,"观察拍摄",106.933333333333,38.8666666666667,"Passeriformes","Ningxia","Unclear"
532,"Carpodacus vinaceus","PASSERIFORMES","雀形目","山东省","Shandong",2022,NA,"观察拍摄",117.100555555556,36.2588888888889,"Passeriformes","Shandong","Unclear"
872,"Gracupica nigricollis","PASSERIFORMES","雀形目","山东省","Shandong",2022,"分布变化","观察拍摄",122.689102777778,37.4,"Passeriformes","Shandong","Range shift or distribution change"
563,"Lanius borealis","PASSERIFORMES","雀形目","西藏自治区","Tibet",2022,"分布变化","观察拍摄",97.4223305555556,39.1733555555556,"Passeriformes","Tibet","Range shift or distribution change"
706,"Moupinia poecilotis","PASSERIFORMES","雀形目","西藏自治区","Tibet",2022,NA,"观察拍摄",98.4333333333333,28.3666666666667,"Passeriformes","Tibet","Unclear"
748,"Pellorneum tickelli","PASSERIFORMES","雀形目","西藏自治区","Tibet",2022,NA,"观察和拍摄，网捕调查，采集血液样本",95.14,29.2305555555556,"Passeriformes","Tibet","Unclear"
434,"Iduna caligata","PASSERIFORMES","雀形目","浙江省","Zhejiang",2022,"分布变化","观察拍摄",121.533472222222,28.6204583333333,"Passeriformes","Zhejiang","Range shift or distribution change"
565,"Lanius isabellinus","PASSERIFORMES","雀形目","浙江省","Zhejiang",2022,"分布变化","观察拍摄",121.538465,28.3372386111111,"Passeriformes","Zhejiang","Range shift or distribution change"
680,"Oenanthe deserti","PASSERIFORMES","雀形目","浙江省","Zhejiang",2022,"分布变化","观察拍摄",120.892883333333,27.8554138888889,"Passeriformes","Zhejiang","Range shift or distribution change"
921,"Turdus boulboul","PASSERIFORMES","雀形目","浙江省","Zhejiang",2022,NA,"观察拍摄",119.716666666667,30.25,"Passeriformes","Zhejiang","Unclear"
998,"Plegadis falcinellus","PELECANIFORMES","鹈形目","海南省","Hainan",2022,"分布变化","观察拍摄",109.316180555556,19.7474194444444,"Pelecaniformes","Hainan","Range shift or distribution change"
981,"Oroanassa magnifica","PELECANIFORMES","鹈形目","陕西省","Shaanxi",2022,"分布变化","观察，救助",108.35,33,"Pelecaniformes","Shaanxi","Range shift or distribution change"
1008,"Phoenicopterus roseus","PHOENICOPTERIFORMES","红鹳目","辽宁省","Liaoning",2022,"分布变化","观察拍摄",121.266666666667,40.2666666666667,"Phoenicopteriformes","Liaoning","Range shift or distribution change"
1019,"Indicator xanthonotus","PICIFORMES","啄木鸟目","四川省","Sichuan",2022,"分布变化","观察拍摄",103.0182304,29.1714967,"Piciformes","Sichuan","Range shift or distribution change"
1036,"Oceanites oceanicus","PROCELLARIIFORMES","鹱形目","浙江省","Zhejiang",2022,NA,"观察拍摄",120.151388888889,30.2477777777778,"Procellariiformes","Zhejiang","Unclear"
1055,"Otus semitorques","STRIGIFORMES","鸮形目","内蒙古自治区","Inner Mongolia",2022,"分布变化","观察拍摄",110.816666666667,40.8516666666667,"Strigiformes","Inner Mongolia","Range shift or distribution change"
33,"Clanga clanga","ACCIPITRIFORMES","鹰形目","甘肃省","Gansu",2023,NA,"观察和拍摄",104.083333333333,35.8166666666667,"Accipitriformes","Gansu","Unclear"
18,"Aviceda jerdoni","ACCIPITRIFORMES","鹰形目","广东省","Guangdong",2023,NA,"观察和拍摄",111.444166666667,21.8275,"Accipitriformes","Guangdong","Unclear"
16,"Aquila heliaca","ACCIPITRIFORMES","鹰形目","湖南省","Hunan",2023,"分布变化","救助，观察拍摄",110.869652972222,29.977657,"Accipitriformes","Hunan","Range shift or distribution change"
27,"Circaetus gallicus","ACCIPITRIFORMES","鹰形目","湖南省","Hunan",2023,NA,"观察和拍摄",110.873888888889,29.9747222222222,"Accipitriformes","Hunan","Unclear"
5,"Accipiter soloensis","ACCIPITRIFORMES","鹰形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",105.66,38.11,"Accipitriformes","Inner Mongolia","Range shift or distribution change"
38,"Elanus caeruleus","ACCIPITRIFORMES","鹰形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",106.78,39.73,"Accipitriformes","Inner Mongolia","Range shift or distribution change"
60,"Ictinaetus malaiensis","ACCIPITRIFORMES","鹰形目","山东省","Shandong",2023,NA,"观察和拍摄",118.62,36.1958333333333,"Accipitriformes","Shandong","Unclear"
23,"Aviceda leuphotes","ACCIPITRIFORMES","鹰形目","山西省","Shanxi",2023,NA,"观察和拍摄",111.380555555556,35.0116666666667,"Accipitriformes","Shanxi","Unclear"
31,"Circus macrourus","ACCIPITRIFORMES","鹰形目","浙江省","Zhejiang",2023,"分布变化","观察拍摄",120.63,27.86,"Accipitriformes","Zhejiang","Range shift or distribution change"
73,"Anser albifrons","ANSERIFORMES","雁形目","甘肃省","Gansu",2023,NA,"观察和拍摄",105.763888888889,32.9986111111111,"Anseriformes","Gansu","Unclear"
131,"Netta rufina","ANSERIFORMES","雁形目","吉林省","Jilin",2023,"为分析5种鸟类的生态习性及地理分布规律提供重要的基础数据，对鸟类区系组成的变化研究及生物多样性保护等亦提供基础依据","观察拍摄",125.35,43.8833333333333,"Anseriformes","Jilin","Other"
72,"Anas carolinensis","ANSERIFORMES","雁形目","山东省","Shandong",2023,"分布变化","观察拍摄",119.426944444444,35.3697222222222,"Anseriformes","Shandong","Range shift or distribution change"
84,"Aythya collaris","ANSERIFORMES","雁形目","山东省","Shandong",2023,NA,"观察和拍摄",120.083333333333,36.25,"Anseriformes","Shandong","Unclear"
119,"Mareca falcata","ANSERIFORMES","雁形目","新疆维吾尔自治区","Xinjiang",2023,NA,"观察和拍摄",87.6333333333333,44.1833333333333,"Anseriformes","Xinjiang","Unclear"
169,"Ibidorhyncha struthersii","CHARADRIIFORMES","鸻形目","安徽省","Anhui",2023,NA,"观察和拍摄",116.493333333333,30.6622222222222,"Charadriiformes","Anhui","Unclear"
170,"Hydrophasianus chirurgus","CHARADRIIFORMES","鸻形目","甘肃省","Gansu",2023,NA,"观察和拍摄",107.916666666667,35.4986111111111,"Charadriiformes","Gansu","Unclear"
278,"Phalaropus fulicarius","CHARADRIIFORMES","鸻形目","海南省","Hainan",2023,NA,"观察拍摄",110.373055555556,20.0208333333333,"Charadriiformes","Hainan","Unclear"
197,"Larus fuscus","CHARADRIIFORMES","鸻形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",100.68725,42.422608,"Charadriiformes","Inner Mongolia","Range shift or distribution change"
217,"Rissa tridactyla","CHARADRIIFORMES","鸻形目","吉林省","Jilin",2023,"为分析5种鸟类的生态习性及地理分布规律提供重要的基础数据，对鸟类区系组成的变化研究及生物多样性保护等亦提供基础依据","观察拍摄",125.348911111111,43.8122277777778,"Charadriiformes","Jilin","Other"
212,"Onychoprion fuscatus","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2023,"分布变化","整理照片时发现，救助",102.001358,23.599059,"Charadriiformes","Yunnan","Range shift or distribution change"
234,"Calidris bairdii","CHARADRIIFORMES","鸻形目","浙江省","Zhejiang",2023,NA,"观察和拍摄",120.636111111111,27.5441666666667,"Charadriiformes","Zhejiang","Unclear"
297,"Turnix suscitator","CHARADRIIFORMES","鸻形目","浙江省","Zhejiang",2023,"分布变化","观察拍摄",121.021666666667,28.8588888888889,"Charadriiformes","Zhejiang","Range shift or distribution change"
299,"Anastomus oscitans","CICONIIFORMES","鹳形目","河北省","Hebei",2023,"分布变化","观察拍摄",114.161388888889,38.2444444444444,"Ciconiiformes","Hebei","Range shift or distribution change"
311,"Chalcophaps indica","COLUMBIFORMES","鸽形目","安徽省","Anhui",2023,"分布变化","鸟撞玻璃后死亡",117.90538,31.63939,"Columbiformes","Anhui","Range shift or distribution change"
323,"Spilopelia senegalensis","COLUMBIFORMES","鸽形目","甘肃省","Gansu",2023,NA,"观察和拍摄",97.1088888888889,40.4672222222222,"Columbiformes","Gansu","Unclear"
325,"Treron curvirostra","COLUMBIFORMES","鸽形目","广东省","Guangdong",2023,"分布变化","观察拍摄",112.552894444444,23.1676138888889,"Columbiformes","Guangdong","Range shift or distribution change"
330,"Treron sphenurus","COLUMBIFORMES","鸽形目","广东省","Guangdong",2023,"分布变化","观察拍摄",112.55,23.17,"Columbiformes","Guangdong","Range shift or distribution change"
347,"Merops philippinus","CORACIIFORMES","佛法僧目","河南省","Henan",2023,"分布变化","观察拍摄",111.238,33.0619916666667,"Coraciiformes","Henan","Range shift or distribution change"
382,"Gavia arctica","GAVIIFORMES","潜鸟目","辽宁省","Liaoning",2023,"分布变化","鸟类野外观测",123.333333333333,41.8333333333333,"Gaviiformes","Liaoning","Range shift or distribution change"
384,"Gavia arctica","GAVIIFORMES","潜鸟目","云南省","Yunnan",2023,NA,"观察拍摄",99.7572222222222,27.5894444444444,"Gaviiformes","Yunnan","Unclear"
409,"Amaurornis phoenicurus","GRUIFORMES","鹤形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",105.80718,38.663652,"Gruiformes","Inner Mongolia","Range shift or distribution change"
399,"Grus nigricollis","GRUIFORMES","鹤形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",110.335238888889,40.4862861111111,"Gruiformes","Inner Mongolia","Range shift or distribution change"
422,"Rallus aquaticus","GRUIFORMES","鹤形目","内蒙古自治区","Inner Mongolia",2023,"分布变化或独立成种","观察拍摄",106.25318,38.27749,"Gruiformes","Inner Mongolia","Mixed: taxonomy + distribution/survey"
423,"Rallus aquaticus","GRUIFORMES","鹤形目","宁夏回族自治区","Ningxia",2023,"分布变化或独立成种","观察拍摄",106.27,38.2,"Gruiformes","Ningxia","Mixed: taxonomy + distribution/survey"
395,"Grus vipio","GRUIFORMES","鹤形目","四川省","Sichuan",2023,"分布变化","救助",105.511388888889,32.7005555555556,"Gruiformes","Sichuan","Range shift or distribution change"
912,"Turdus boulboul","PASSERIFORMES","雀形目","安徽省","Anhui",2023,"分布变化","红外相机拍摄",115.683333333333,31.2666666666667,"Passeriformes","Anhui","Range shift or distribution change"
495,"Emberiza chrysophrys","PASSERIFORMES","雀形目","甘肃省","Gansu",2023,NA,"观察拍摄",102.565555555556,34.5669444444444,"Passeriformes","Gansu","Unclear"
439,"Aegithalos concinnus","PASSERIFORMES","雀形目","河北省","Hebei",2023,"分布变化","观察拍摄",115.656666666667,37.7438888888889,"Passeriformes","Hebei","Range shift or distribution change"
695,"Tarsiger chrysaeus","PASSERIFORMES","雀形目","河南省","Henan",2023,"本次发现是在低海拔平原地区，属首次","观察拍摄",113.9,35.3166666666667,"Passeriformes","Henan","Other"
538,"Fringilla coelebs","PASSERIFORMES","雀形目","湖南省","Hunan",2023,NA,"观察拍摄",111.184722222222,29.5025,"Passeriformes","Hunan","Unclear"
781,"Phylloscopus omeiensis","PASSERIFORMES","雀形目","湖南省","Hunan",2023,"分布变化，调查不足","观察拍摄",110.6,30.05,"Passeriformes","Hunan","Mixed: range change + survey/technology"
790,"Phylloscopus soror","PASSERIFORMES","雀形目","湖南省","Hunan",2023,"分布变化，调查不足","观察拍摄，记录鸣声",110.6,30.05,"Passeriformes","Hunan","Mixed: range change + survey/technology"
841,"Regulus regulus","PASSERIFORMES","雀形目","湖南省","Hunan",2023,"分布变化","观察拍摄",102.94,28.1833333333333,"Passeriformes","Hunan","Range shift or distribution change"
696,"Tarsiger chrysaeus","PASSERIFORMES","雀形目","湖南省","Hunan",2023,"缺乏调查","观察拍摄",110.558888888889,29.3377777777778,"Passeriformes","Hunan","Survey gap or under-sampling"
426,"Acrocephalus agricola","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",101.12,42.06,"Passeriformes","Inner Mongolia","Range shift or distribution change"
443,"Alauda gulgula","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",120.26457,30.18534,"Passeriformes","Inner Mongolia","Range shift or distribution change"
529,"Carduelis carduelis","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",126.66285,45.74208,"Passeriformes","Inner Mongolia","Range shift or distribution change"
503,"Emberiza hortulana","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",108.57,38.98,"Passeriformes","Inner Mongolia","Range shift or distribution change"
626,"Eumyias thalassinus","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",105.80718,38.663652,"Passeriformes","Inner Mongolia","Range shift or distribution change"
543,"Linaria cannabina","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",105.88381,38.97513,"Passeriformes","Inner Mongolia","Range shift or distribution change"
768,"Phylloscopus collybita","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",105.66899,38.833507,"Passeriformes","Inner Mongolia","Range shift or distribution change"
793,"Phylloscopus subaffinis","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",105.66,38.83,"Passeriformes","Inner Mongolia","Range shift or distribution change"
731,"Pseudopodoces humilis","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",105.17885,23.614417,"Passeriformes","Inner Mongolia","Range shift or distribution change"
848,"Remiz coronatus","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",105.66899,38.833507,"Passeriformes","Inner Mongolia","Range shift or distribution change"
934,"Turdus rubrocanus","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",103.7,38.3,"Passeriformes","Inner Mongolia","Range shift or distribution change"
938,"Turdus viscivorus","PASSERIFORMES","雀形目","内蒙古自治区","Inner Mongolia",2023,"分布变化","观察拍摄",101.07473,42.129931,"Passeriformes","Inner Mongolia","Range shift or distribution change"
476,"Prinia flaviventris","PASSERIFORMES","雀形目","江苏省","Jiangsu",2023,"缺乏调查","观察拍摄，记录鸣声",121.435555555556,32.3413888888889,"Passeriformes","Jiangsu","Survey gap or under-sampling"
739,"Passer domesticus","PASSERIFORMES","雀形目","江西省","Jiangxi",2023,NA,"观察拍摄",116.084787334745,29.0647862110635,"Passeriformes","Jiangxi","Unclear"
864,"Acridotheres cristatellus","PASSERIFORMES","雀形目","吉林省","Jilin",2023,NA,"观察拍摄",125.55,43.8,"Passeriformes","Jilin","Unclear"
720,"Cyanistes cyanus","PASSERIFORMES","雀形目","吉林省","Jilin",2023,"为分析5种鸟类的生态习性及地理分布规律提供重要的基础数据，对鸟类区系组成的变化研究及生物多样性保护等亦提供基础依据","观察拍摄",125.35,43.8333333333333,"Passeriformes","Jilin","Other"
621,"Erithacus rubecula","PASSERIFORMES","雀形目","吉林省","Jilin",2023,"为分析5种鸟类的生态习性及地理分布规律提供重要的基础数据，对鸟类区系组成的变化研究及生物多样性保护等亦提供基础依据","观察拍摄",125.36465,43.8763222222222,"Passeriformes","Jilin","Other"
478,"Prinia inornata","PASSERIFORMES","雀形目","陕西省","Shaanxi",2023,"分布变化","观察拍摄",108.699182,32.754791,"Passeriformes","Shaanxi","Range shift or distribution change"
931,"Turdus pilaris","PASSERIFORMES","雀形目","陕西省","Shaanxi",2023,"分布变化","观察拍摄",108.751666666667,34.1397222222222,"Passeriformes","Shaanxi","Range shift or distribution change"
818,"Hemixos castanonotus","PASSERIFORMES","雀形目","山东省","Shandong",2023,"分布变化","观察拍摄",119.391388888889,35.6834722222222,"Passeriformes","Shandong","Range shift or distribution change"
676,"Niltava macgrigoriae","PASSERIFORMES","雀形目","山东省","Shandong",2023,"这也是目前小仙鹟在我国最北端的分布纪录，随着公众科学群体的扩大，将有助于进一步明晰其分布情况。","观察拍摄",122.430512,36.87506,"Passeriformes","Shandong","Range shift or distribution change"
612,"Cyornis hainanus","PASSERIFORMES","雀形目","四川省","Sichuan",2023,"分布变化","观察拍摄",104.869883333333,28.9891583333333,"Passeriformes","Sichuan","Range shift or distribution change"
460,"Pericrocotus cantonensis","PASSERIFORMES","雀形目","天津市","Tianjin",2023,NA,"观察拍摄",118.001666666667,39.2433333333333,"Passeriformes","Tianjin","Unclear"
799,"Phylloscopus tephrocephalus","PASSERIFORMES","雀形目","天津市","Tianjin",2023,NA,"观察拍摄",118.001666666667,39.2433333333333,"Passeriformes","Tianjin","Unclear"
870,"Agropsar sturninus","PASSERIFORMES","雀形目","西藏自治区","Tibet",2023,NA,"观察拍摄",94.8138888888889,29.9577777777778,"Passeriformes","Tibet","Unclear"
693,"Saxicola rubetra","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2023,NA,"观察拍摄",87.4216666666667,47.7597222222222,"Passeriformes","Xinjiang","Unclear"
881,"Sturnia pagodarum","PASSERIFORMES","雀形目","新疆维吾尔自治区","Xinjiang",2023,NA,"观察拍摄",75.45,37.15,"Passeriformes","Xinjiang","Unclear"
823,"Pycnonotus blanfordi","PASSERIFORMES","雀形目","云南省","Yunnan",2023,NA,"观察拍摄",101.583333333333,21.3166666666667,"Passeriformes","Yunnan","Unclear"
742,"Passer domesticus","PASSERIFORMES","雀形目","浙江省","Zhejiang",2023,"分布变化","观察拍摄",120.724129183255,27.7286729771605,"Passeriformes","Zhejiang","Range shift or distribution change"
960,"Ardea intermedia","PELECANIFORMES","鹈形目","吉林省","Jilin",2023,"为分析5种鸟类的生态习性及地理分布规律提供重要的基础数据，对鸟类区系组成的变化研究及生物多样性保护等亦提供基础依据","观察拍摄",125.368252777778,43.9628027777778,"Pelecaniformes","Jilin","Other"
1057,"Otus spilocephalus","STRIGIFORMES","鸮形目","安徽省","Anhui",2023,"分布变化","观察拍摄, 记录鸣声",118.1458,30.0851,"Strigiformes","Anhui","Range shift or distribution change"
1052,"Ninox japonica","STRIGIFORMES","鸮形目","湖南省","Hunan",2023,NA,"鸣声频谱分析，观察和拍摄",111.633333333333,29.5333333333333,"Strigiformes","Hunan","Unclear"
1047,"Athene noctua","STRIGIFORMES","鸮形目","浙江省","Zhejiang",2023,"分布变化","救助，观察拍摄",119.68671,30.63171,"Strigiformes","Zhejiang","Range shift or distribution change"
25,"Butastur indicus","ACCIPITRIFORMES","鹰形目","甘肃省","Gansu",2024,"分布变化","观察拍摄",105.496111111111,32.9788888888889,"Accipitriformes","Gansu","Range shift or distribution change"
49,"Haliaeetus pelagicus","ACCIPITRIFORMES","鹰形目","江苏省","Juangsu",2024,"分类变动","观察拍摄",120.96,32.76,"Accipitriformes","Jiangsu","Taxonomic revision"
22,"Aviceda leuphotes","ACCIPITRIFORMES","鹰形目","宁夏回族自治区","Ningxia",2024,NA,"观察拍摄",106.314308,35.354555,"Accipitriformes","Ningxia","Unclear"
43,"Gypaetus barbatus","ACCIPITRIFORMES","鹰形目","陕西省","Shaanxi",2024,"分布变化","救助",109.939,36.871,"Accipitriformes","Shaanxi","Range shift or distribution change"
75,"Anser caerulescens","ANSERIFORMES","雁形目","贵州省","Guizhou",2024,"分布变化","观察拍摄",104.218877166667,26.8573861944444,"Anseriformes","Guizhou","Range shift or distribution change"
123,"Melanitta stejnegeri","ANSERIFORMES","雁形目","贵州省","Guizhou",2024,"分布变化","观察拍摄",105.70217868,28.52406512,"Anseriformes","Guizhou","Range shift or distribution change"
126,"Mergus serrator","ANSERIFORMES","雁形目","贵州省","Guizhou",2024,"分布变化","观察拍摄",106.481672222222,26.4393916666667,"Anseriformes","Guizhou","Range shift or distribution change"
90,"Branta canadensis","ANSERIFORMES","雁形目","黑龙江省","Heilongjiang",2024,NA,"观察拍摄",124.392416666667,47.0288388888889,"Anseriformes","Heilongjiang","Unclear"
102,"Clangula hyemalis","ANSERIFORMES","雁形目","湖北省","Hubei",2024,"分布变化","观察拍摄",112.1711,31.9459861111111,"Anseriformes","Hubei","Range shift or distribution change"
100,"Branta ruficollis","ANSERIFORMES","雁形目","新疆维吾尔自治区","Xinjiang",2024,NA,"观察和拍摄",83.5666666666667,45.95,"Anseriformes","Xinjiang","Unclear"
174,"Anous stolidus","CHARADRIIFORMES","鸻形目","安徽省","Anhui",2024,"分布变化","观察拍摄",118.728333333333,30.6016666666667,"Charadriiformes","Anhui","Range shift or distribution change"
179,"Larus brunnicephalus","CHARADRIIFORMES","鸻形目","福建省","Fujian",2024,NA,"观察和拍摄",118.59,24.57,"Charadriiformes","Fujian","Unclear"
180,"Larus genei","CHARADRIIFORMES","鸻形目","福建省","Fujian",2024,NA,"观察和拍摄",118.565,24.3961111111111,"Charadriiformes","Fujian","Unclear"
146,"Charadrius atrifrons","CHARADRIIFORMES","鸻形目","贵州省","Guizhou",2024,"分布变化","观察拍摄",106.632055555556,26.6312444444444,"Charadriiformes","Guizhou","Range shift or distribution change"
281,"Phalaropus lobatus","CHARADRIIFORMES","鸻形目","贵州省","Guizhou",2024,"分布变化","观察拍摄",104.936944444444,25.0908333333333,"Charadriiformes","Guizhou","Range shift or distribution change"
215,"Rissa tridactyla","CHARADRIIFORMES","鸻形目","贵州省","Guizhou",2024,"分布变化","观察拍摄",107.896666666667,27.9355555555556,"Charadriiformes","Guizhou","Range shift or distribution change"
244,"Calidris minuta","CHARADRIIFORMES","鸻形目","海南省","Hainan",2024,NA,"从渔网上解救",108.7,18.5166666666667,"Charadriiformes","Hainan","Unclear"
149,"Charadrius dealbatus","CHARADRIIFORMES","鸻形目","江西省","Jiangxi",2024,"分布变化","观察拍摄",115.822571666667,29.6944533333333,"Charadriiformes","Jiangxi","Range shift or distribution change"
171,"Hydrophasianus chirurgus","CHARADRIIFORMES","鸻形目","辽宁省","Liaoning",2024,NA,"观察和拍摄",122.916944444444,41.7383333333333,"Charadriiformes","Liaoning","Unclear"
187,"Hydroprogne caspia","CHARADRIIFORMES","鸻形目","宁夏回族自治区","Ningxia",2024,NA,"观察和拍摄",105.123472222222,37.5814722222222,"Charadriiformes","Ningxia","Unclear"
161,"Charadrius veredus","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2024,NA,"观察和拍摄",101.816666666667,24.0333333333333,"Charadriiformes","Yunnan","Unclear"
211,"Onychoprion anaethetus","CHARADRIIFORMES","鸻形目","云南省","Yunnan",2024,"分布变化","观察拍摄",103.157899888889,23.35,"Charadriiformes","Yunnan","Range shift or distribution change"
304,"Ciconia boyciana","CICONIIFORMES","鹳形目","甘肃省","Gansu",2024,NA,"观察和拍摄，红外相机（湿地监测）",105.0175,33.3477777777778,"Ciconiiformes","Gansu","Unclear"
301,"Anastomus oscitans","CICONIIFORMES","鹳形目","青海省","Qinghai",2024,"分布变化","观察拍摄",96.56756,32.584536,"Ciconiiformes","Qinghai","Range shift or distribution change"
327,"Treron sieboldii","COLUMBIFORMES","鸽形目","河南省","Henan",2024,NA,"观察和拍摄",111.301111111111,33.0366666666667,"Columbiformes","Henan","Unclear"
318,"Macropygia unchall","COLUMBIFORMES","鸽形目","江苏省","Juangsu",2024,"分布变化","观察拍摄",120.733333333333,31.6544444444444,"Columbiformes","Jiangsu","Range shift or distribution change"
339,"Halcyon smyrnensis","CORACIIFORMES","佛法僧目","山东省","Shandong",2024,NA,"观察和拍照",119.711111111111,35.6202777777778,"Coraciiformes","Shandong","Unclear"
360,"Eudynamys scolopaceus","CUCULIFORMES","鹃形目","青海省","Qinghai",2024,"分布变化","观察拍摄",90.8591666666667,38.2522222222222,"Cuculiformes","Qinghai","Range shift or distribution change"
351,"Centropus bengalensis","CUCULIFORMES","鹃形目","西藏自治区","Tibet",2024,NA,"观察和拍摄",95.3377777777778,29.3411111111111,"Cuculiformes","Tibet","Unclear"
370,"Lophura nycthemera","GALLIFORMES","鸡形目","广东省","Guangdong",2024,"缺乏调查","红外相机拍摄",114.233333333333,22.9,"Galliformes","Guangdong","Survey gap or under-sampling"
368,"Crossoptilon mantchuricum","GALLIFORMES","鸡形目","河南省","Henan",2024,"分布变化","红外相机拍摄",112.2,35.2166666666667,"Galliformes","Henan","Range shift or distribution change"
369,"Lophura leucomelanos","GALLIFORMES","鸡形目","西藏自治区","Tibet",2024,NA,"红外相机；雉类调查",88.48,28.18,"Galliformes","Tibet","Unclear"
396,"Grus japonensis","GRUIFORMES","鹤形目","福建省","Fujian",2024,"分布变化","观察拍摄",120.17,26.971,"Gruiformes","Fujian","Range shift or distribution change"
397,"Grus japonensis","GRUIFORMES","鹤形目","四川省","Sichuan",2024,"分布变化","观察拍摄",105.48,32.67,"Gruiformes","Sichuan","Range shift or distribution change"
598,"Anthus gustavi","PASSERIFORMES","雀形目","安徽省","Anhui",2024,NA,"观察拍摄",117.258888888889,31.6577777777778,"Passeriformes","Anhui","Unclear"
618,"Enicurus schistaceus","PASSERIFORMES","雀形目","安徽省","Anhui",2024,NA,"观察拍摄",118.2,29.8666666666667,"Passeriformes","Anhui","Unclear"
795,"Phylloscopus tephrocephalus","PASSERIFORMES","雀形目","安徽省","Anhui",2024,NA,"听到鸣叫，观察和拍摄",117.26936,31.837138,"Passeriformes","Anhui","Unclear"
924,"Turdus feae","PASSERIFORMES","雀形目","安徽省","Anhui",2024,NA,"观察拍摄",117.266666666667,31.8333333333333,"Passeriformes","Anhui","Unclear"
444,"Alaudala cheleensis","PASSERIFORMES","雀形目","福建省","Fujian",2024,NA,"观察拍摄",117.199444444444,23.6616666666667,"Passeriformes","Fujian","Unclear"
536,"Fringilla coelebs","PASSERIFORMES","雀形目","甘肃省","Gansu",2024,NA,"结合野外调查情况及苍头燕雀的生态习性，初步推断本次发现的为指名亚种，居留型属当地冬候鸟。本次在甘肃酒泉的发现，再次更新 了苍头燕雀在我国的分布信息，但其在甘肃省内的具体种群状况尚需进一步调查。",98.1666666666667,39.0666666666667,"Passeriformes","Gansu","Unclear"
592,"Locustella davidi","PASSERIFORMES","雀形目","广西壮族自治区","Guangxi",2024,"分布变化","观察拍摄",106.4,22.7333333333333,"Passeriformes","Guangxi","Range shift or distribution change"
889,"Curruca curruca","PASSERIFORMES","雀形目","贵州省","Guizhou",2024,"分布变化","白喉林莺分布的生境类型较为多样， 包括森林、 林缘、 仅有稀疏树木生长的疏林灌丛草坡、 平原、 湖泊、 河流、 苇塘、 戈壁、 荒漠和半荒漠灌木丛以及人类居住地附近的灌丛",105.292561111111,27.2909027777778,"Passeriformes","Guizhou","Range shift or distribution change"
508,"Emberiza rustica","PASSERIFORMES","雀形目","贵州省","Guizhou",2024,"分布变化","观察拍摄",106.633333333333,26.6404333333333,"Passeriformes","Guizhou","Range shift or distribution change"
616,"Enicurus maculatus","PASSERIFORMES","雀形目","贵州省","Guizhou",2024,"分布变化","观察拍摄",105.934444444444,28.3272222222222,"Passeriformes","Guizhou","Range shift or distribution change"
634,"Ficedula erithacus","PASSERIFORMES","雀形目","贵州省","Guizhou",2024,"分布变化","观察拍摄",104.905555555556,39.4202777777778,"Passeriformes","Guizhou","Range shift or distribution change"
843,"Remiz consobrinus","PASSERIFORMES","雀形目","贵州省","Guizhou",2024,"分布变化","观察拍摄",106.663375,26.7271472222222,"Passeriformes","Guizhou","Range shift or distribution change"
