"term","independent_r2","percent","iteration","predictor"
"z_habitat_heterogeneity",0.0462438072135665,8.16225888974102,73,"Habitat heterogeneity"
"z_hist_report_density",0.119129910743334,21.4357406595861,74,"Historical survey effort"
"z_curr_report_density",0.0351166428832552,6.31874266490946,74,"Current survey effort"
"z_gdp_per_capita",0.0246997032081,4.44436186541175,74,"Per capita GDP"
"z_area_km2",0.370891975104018,66.7367594036099,74,"Area"
"z_habitat_heterogeneity",0.00591541630324783,1.06439540648278,74,"Habitat heterogeneity"
"z_hist_report_density",0.0393708470076967,5.4163726444332,75,"Historical survey effort"
"z_curr_report_density",0.139608884314048,19.2064382503791,75,"Current survey effort"
"z_gdp_per_capita",0.108974836861965,14.9920149087808,75,"Per capita GDP"
"z_area_km2",0.434965663240657,59.839609729094,75,"Area"
"z_habitat_heterogeneity",0.00396563098321629,0.545564467312842,75,"Habitat heterogeneity"
"z_hist_report_density",0.0165644443390858,2.49880633484054,76,"Historical survey effort"
"z_curr_report_density",0.175856070017087,26.5285241559216,76,"Current survey effort"
"z_gdp_per_capita",0.124915731997741,18.8439899369678,76,"Per capita GDP"
"z_area_km2",0.331538732102132,50.0138167669757,76,"Area"
"z_habitat_heterogeneity",0.0140193046314392,2.11486280529425,76,"Habitat heterogeneity"
"z_hist_report_density",0.0145814869248331,2.05090558356089,77,"Historical survey effort"
"z_curr_report_density",0.211170930871277,29.7014730693941,77,"Current survey effort"
"z_gdp_per_capita",0.103140938953301,14.5069106246487,77,"Per capita GDP"
"z_area_km2",0.369595624085717,51.984117463778,77,"Area"
"z_habitat_heterogeneity",0.0124889911257248,1.75659325861821,77,"Habitat heterogeneity"
"z_hist_report_density",0.0254161929965548,3.30816895708855,78,"Historical survey effort"
"z_curr_report_density",0.0750568457487247,9.76939100031904,78,"Current survey effort"
"z_gdp_per_capita",0.26524425511628,34.5241638250345,78,"Per capita GDP"
"z_area_km2",0.336109346318989,43.7479565027903,78,"Area"
"z_habitat_heterogeneity",0.0664591797469525,8.65031971476759,78,"Habitat heterogeneity"
"z_hist_report_density",0.00467937672526434,0.697312781377589,79,"Historical survey effort"
"z_curr_report_density",0.175807073072452,26.1984717853806,79,"Current survey effort"
"z_gdp_per_capita",0.0916919223778722,13.6637747240922,79,"Per capita GDP"
"z_area_km2",0.33345803064081,49.6913500388669,79,"Area"
"z_habitat_heterogeneity",0.0654221020943976,9.74909067028279,79,"Habitat heterogeneity"
"z_hist_report_density",0.0193155895866852,2.90753487804405,80,"Historical survey effort"
"z_curr_report_density",0.248113145658433,37.3479474424325,80,"Current survey effort"
"z_gdp_per_capita",0.13965869610365,21.0225283634846,80,"Per capita GDP"
"z_area_km2",0.248761102448012,37.4454830085468,80,"Area"
"z_habitat_heterogeneity",0.00848019816598689,1.27650630749208,80,"Habitat heterogeneity"
"z_hist_report_density",0.0264694684390602,4.32966904812531,81,"Historical survey effort"
"z_curr_report_density",0.0904544679548292,14.7958358540641,81,"Current survey effort"
"z_gdp_per_capita",0.0384844795175732,6.29499078094689,81,"Per capita GDP"
"z_area_km2",0.43900004817419,71.8082014031103,81,"Area"
"z_habitat_heterogeneity",0.0169423838624417,2.77130291375341,81,"Habitat heterogeneity"
"z_hist_report_density",0.0119253585721436,1.70642078322797,82,"Historical survey effort"
"z_curr_report_density",0.231663046193545,33.1490776012369,82,"Current survey effort"
"z_gdp_per_capita",0.159455241159187,22.8167342610775,82,"Per capita GDP"
"z_area_km2",0.285803158754661,40.8960826679351,82,"Area"
"z_habitat_heterogeneity",0.0100053594147694,1.43168468652252,82,"Habitat heterogeneity"
"z_hist_report_density",0.0229046734249427,4.68715615208342,83,"Historical survey effort"
"z_curr_report_density",0.0698085167787296,14.285443534459,83,"Current survey effort"
"z_gdp_per_capita",0.117261372347455,23.9960794289951,83,"Per capita GDP"
"z_area_km2",0.268989254723031,55.0453008749913,83,"Area"
"z_habitat_heterogeneity",0.00970506171681965,1.98602000947125,83,"Habitat heterogeneity"
"z_hist_report_density",0.0357723910335041,4.77157444471347,84,"Historical survey effort"
"z_curr_report_density",0.169307402322279,22.5834184096102,84,"Current survey effort"
"z_gdp_per_capita",0.189246710633698,25.2430643330521,84,"Per capita GDP"
"z_area_km2",0.346335692587614,46.1967034435976,84,"Area"
"z_habitat_heterogeneity",0.00903565363955789,1.2052393690267,84,"Habitat heterogeneity"
"z_hist_report_density",0,0,85,"Historical survey effort"
"z_curr_report_density",0.247310852589574,36.2037167243158,85,"Current survey effort"
"z_gdp_per_capita",0.126460185034681,18.5124456446646,85,"Per capita GDP"
"z_area_km2",0.301932153225146,44.1997026449405,85,"Area"
"z_habitat_heterogeneity",0.00740582382110339,1.08413498607914,85,"Habitat heterogeneity"
"z_hist_report_density",0.00542160497531997,0.931221862531213,86,"Historical survey effort"
"z_curr_report_density",0.129374473909333,22.2215264863953,86,"Current survey effort"
"z_gdp_per_capita",0.126019755895737,21.6453157939695,86,"Per capita GDP"
"z_area_km2",0.286526987251221,49.2142448496613,86,"Area"
"z_habitat_heterogeneity",0.0348605382485231,5.98769100744275,86,"Habitat heterogeneity"
"z_hist_report_density",0,0,87,"Historical survey effort"
"z_curr_report_density",0.246831405178194,33.4593583934361,87,"Current survey effort"
"z_gdp_per_capita",0.176985265397625,23.9913289033114,87,"Per capita GDP"
"z_area_km2",0.262972566918262,35.6473818953785,87,"Area"
"z_habitat_heterogeneity",0.0509158980192646,6.90193080787405,87,"Habitat heterogeneity"
"z_hist_report_density",0.048180974611979,6.5218925704542,88,"Historical survey effort"
"z_curr_report_density",0.241083811659682,32.6336844113805,88,"Current survey effort"
"z_gdp_per_capita",0.142091770262824,19.2338836701197,88,"Per capita GDP"
"z_area_km2",0.299341197334347,40.5195442111368,88,"Area"
"z_habitat_heterogeneity",0.00805980908537666,1.09099513690884,88,"Habitat heterogeneity"
"z_hist_report_density",0,0,89,"Historical survey effort"
"z_curr_report_density",0.133831105364399,19.2772128375252,89,"Current survey effort"
"z_gdp_per_capita",0.20239721883197,29.1535682569721,89,"Per capita GDP"
"z_area_km2",0.323825632859311,46.6442807139498,89,"Area"
"z_habitat_heterogeneity",0.0341911420277437,4.92493819155288,89,"Habitat heterogeneity"
"z_hist_report_density",0.0258031710405493,3.60499272441308,90,"Historical survey effort"
"z_curr_report_density",0.180058338360618,25.1561716480456,90,"Current survey effort"
"z_gdp_per_capita",0.126162696232811,17.6263452773647,90,"Per capita GDP"
"z_area_km2",0.378139183949303,52.8302899209755,90,"Area"
"z_habitat_heterogeneity",0.00559869409055535,0.782200429201082,90,"Habitat heterogeneity"
"z_hist_report_density",0.0160262724819216,2.98077112535277,91,"Historical survey effort"
"z_curr_report_density",0.173846062940283,32.334114202364,91,"Current survey effort"
"z_gdp_per_capita",0.133552156113779,24.8397380689503,91,"Per capita GDP"
"z_area_km2",0.18829736343669,35.0219518946332,91,"Area"
"z_habitat_heterogeneity",0.0259333962343411,4.8234247086998,91,"Habitat heterogeneity"
"z_hist_report_density",0.106408373338095,17.9232952250492,92,"Historical survey effort"
"z_curr_report_density",0.139634966456836,23.5199416082955,92,"Current survey effort"
"z_gdp_per_capita",0.0636957190057724,10.7288283853834,92,"Per capita GDP"
"z_area_km2",0.264313516776042,44.5206429206072,92,"Area"
"z_habitat_heterogeneity",0.019634980210325,3.3072918606647,92,"Habitat heterogeneity"
"z_hist_report_density",0.00670586004250623,0.849736549605426,93,"Historical survey effort"
"z_curr_report_density",0.135853634664105,17.2147641076757,93,"Current survey effort"
"z_gdp_per_capita",0.202817995566254,25.7001879934772,93,"Per capita GDP"
"z_area_km2",0.442835113380827,56.1140821465336,93,"Area"
"z_habitat_heterogeneity",0.000956703659272657,0.121229202708115,93,"Habitat heterogeneity"
"z_hist_report_density",0.0101530526024,1.33599849509032,94,"Historical survey effort"
"z_curr_report_density",0.149445943399087,19.6649779428244,94,"Current survey effort"
"z_gdp_per_capita",0.0590852340509688,7.77478329576406,94,"Per capita GDP"
"z_area_km2",0.523151897876349,68.8394097457183,94,"Area"
"z_habitat_heterogeneity",0.0181237552381028,2.38483052060293,94,"Habitat heterogeneity"
"z_hist_report_density",0.0092024639946977,1.67950766913154,95,"Historical survey effort"
"z_curr_report_density",0.0712108218076468,12.9964237208658,95,"Current survey effort"
"z_gdp_per_capita",0.173985634092758,31.7534746070039,95,"Per capita GDP"
"z_area_km2",0.262683547256616,47.9414026967521,95,"Area"
"z_habitat_heterogeneity",0.0308438188566214,5.6291913062466,95,"Habitat heterogeneity"
"z_hist_report_density",0,0,96,"Historical survey effort"
"z_curr_report_density",0.349388834700732,43.5298100614405,96,"Current survey effort"
"z_gdp_per_capita",0.176855051429403,22.0340950612297,96,"Per capita GDP"
"z_area_km2",0.257879187550484,32.1287658275809,96,"Area"
"z_habitat_heterogeneity",0.0185196077544344,2.30732904974889,96,"Habitat heterogeneity"
"z_hist_report_density",0.00935791774057532,1.44315987230308,97,"Historical survey effort"
"z_curr_report_density",0.153273519748855,23.6375440905085,97,"Current survey effort"
"z_gdp_per_capita",0.0767309443244171,11.8332969879379,97,"Per capita GDP"
"z_area_km2",0.395696344432101,61.0235205878522,97,"Area"
"z_habitat_heterogeneity",0.0133737807944133,2.06247846139843,97,"Habitat heterogeneity"
"z_hist_report_density",0.049494888278625,6.71502890780518,98,"Historical survey effort"
"z_curr_report_density",0.154383708188281,20.9454167780428,98,"Current survey effort"
"z_gdp_per_capita",0.0806173210813446,10.9374454687845,98,"Per capita GDP"
"z_area_km2",0.43389457567993,58.86698040874,98,"Area"
"z_habitat_heterogeneity",0.0186858315080372,2.53512843662757,98,"Habitat heterogeneity"
"z_hist_report_density",0,0,99,"Historical survey effort"
"z_curr_report_density",0.288662798842764,42.9365973083188,99,"Current survey effort"
"z_gdp_per_capita",0.170498449829769,25.3604666461402,99,"Per capita GDP"
"z_area_km2",0.20353798311329,30.2748689921872,99,"Area"
"z_habitat_heterogeneity",0.00960089663361353,1.42806705335384,99,"Habitat heterogeneity"
"z_hist_report_density",0.00883927359332271,1.2007229771031,100,"Historical survey effort"
"z_curr_report_density",0.241790131342658,32.8446634528,100,"Current survey effort"
"z_gdp_per_capita",0.187004352550353,25.4025877301861,100,"Per capita GDP"
"z_area_km2",0.279731492442664,37.998600999179,100,"Area"
"z_habitat_heterogeneity",0.0187973589225958,2.55342484073179,100,"Habitat heterogeneity"
"z_hist_report_density",0.0236844896086499,4.10799369962345,101,"Historical survey effort"
"z_curr_report_density",0.0599117799570665,10.3914932795077,101,"Current survey effort"
"z_gdp_per_capita",0.0227903383488708,3.95290622244423,101,"Per capita GDP"
"z_area_km2",0.45070716777476,78.1736164125592,101,"Area"
"z_habitat_heterogeneity",0.0194526199592366,3.37399038586538,101,"Habitat heterogeneity"
"z_hist_report_density",0.038053937393123,4.84717868665143,102,"Historical survey effort"
"z_curr_report_density",0.394857672258778,50.2956020939749,102,"Current survey effort"
"z_gdp_per_capita",0.230145920060091,29.3151898320162,102,"Per capita GDP"
"z_area_km2",0.113519282217652,14.459692819824,102,"Area"
"z_habitat_heterogeneity",0.00849714249087467,1.08233656753352,102,"Habitat heterogeneity"
"z_hist_report_density",0.0165262084796771,2.51296921774216,103,"Historical survey effort"
"z_curr_report_density",0.248747120933438,37.8243962416677,103,"Current survey effort"
"z_gdp_per_capita",0.0960208674998941,14.6008979969522,103,"Per capita GDP"
"z_area_km2",0.288265977255914,43.8336190819146,103,"Area"
"z_habitat_heterogeneity",0.00807655146218078,1.22811746172328,103,"Habitat heterogeneity"
"z_hist_report_density",0.00614129487641415,0.947018658244621,104,"Historical survey effort"
"z_curr_report_density",0.145232359197612,22.3955626148554,104,"Current survey effort"
"z_gdp_per_capita",0.216158562981107,33.3327411241291,104,"Per capita GDP"
"z_area_km2",0.2594249927583,40.0046429134398,104,"Area"
"z_habitat_heterogeneity",0.0215300003327276,3.32003468933104,104,"Habitat heterogeneity"
"z_hist_report_density",0.0482321080466524,8.85804649818152,105,"Historical survey effort"
"z_curr_report_density",0.087507835065146,16.0712127948565,105,"Current survey effort"
"z_gdp_per_capita",0.1183369524785,21.7331207355429,105,"Per capita GDP"
"z_area_km2",0.28294312041262,51.9637937975118,105,"Area"
"z_habitat_heterogeneity",0.0074804904750519,1.37382617390725,105,"Habitat heterogeneity"
"z_hist_report_density",0.0173254776993628,2.27020609051424,106,"Historical survey effort"
"z_curr_report_density",0.315038648322591,41.2804004934086,106,"Current survey effort"
"z_gdp_per_capita",0.0495682812691501,6.49507136173716,106,"Per capita GDP"
"z_area_km2",0.373324791849722,48.9177978756896,106,"Area"
"z_habitat_heterogeneity",0.00791041686351442,1.03652417865035,106,"Habitat heterogeneity"
"z_hist_report_density",0.00530228869733708,0.730585561861417,107,"Historical survey effort"
"z_curr_report_density",0.218910392160665,30.162969423812,107,"Current survey effort"
"z_gdp_per_capita",0.175634460032695,24.2001158348198,107,"Per capita GDP"
"z_area_km2",0.268087218260523,36.938888499054,107,"Area"
"z_habitat_heterogeneity",0.0578243984989702,7.9674406804528,107,"Habitat heterogeneity"
"z_hist_report_density",0.0190860823417476,2.6497908349932,108,"Historical survey effort"
"z_curr_report_density",0.202951604987023,28.1765159141891,108,"Current survey effort"
"z_gdp_per_capita",0.149543792301673,20.761713335185,108,"Per capita GDP"
"z_area_km2",0.331433552014868,46.0141359977924,108,"Area"
"z_habitat_heterogeneity",0.0172713430260905,2.39784391784029,108,"Habitat heterogeneity"
"z_hist_report_density",0.0290006972189996,3.84937917021889,109,"Historical survey effort"
"z_curr_report_density",0.171937720160537,22.8219850565278,109,"Current survey effort"
"z_gdp_per_capita",0.21892224234714,29.0584296379121,109,"Per capita GDP"
"z_area_km2",0.329526141768689,43.7393300094853,109,"Area"
"z_habitat_heterogeneity",0.00399954826634235,0.530876125855929,109,"Habitat heterogeneity"
"z_hist_report_density",0.0114884155993082,1.59749908199907,110,"Historical survey effort"
"z_curr_report_density",0.193670309567118,26.9304447658192,110,"Current survey effort"
"z_gdp_per_capita",0.0501554393631211,6.97426617684954,110,"Per capita GDP"
"z_area_km2",0.458234526785125,63.7189027113185,110,"Area"
"z_habitat_heterogeneity",0.00560136822288437,0.778887264013617,110,"Habitat heterogeneity"
"z_hist_report_density",0.0129268571626415,2.143166189238,111,"Historical survey effort"
"z_curr_report_density",0.101527584478333,16.8324352618208,111,"Current survey effort"
"z_gdp_per_capita",0.202301783666954,33.5399654628007,111,"Per capita GDP"
"z_area_km2",0.22454459406154,37.2276397823618,111,"Area"
"z_habitat_heterogeneity",0.0618655252450708,10.2567933037787,111,"Habitat heterogeneity"
"z_hist_report_density",0.0085120687467811,1.07461499498596,112,"Historical survey effort"
"z_curr_report_density",0.195925977676533,24.7348793556332,112,"Current survey effort"
"z_gdp_per_capita",0.209481786519632,26.4462465784915,112,"Per capita GDP"
"z_area_km2",0.293156181173384,37.0098077839032,112,"Area"
"z_habitat_heterogeneity",0.0850280218870323,10.7344512869862,112,"Habitat heterogeneity"
"z_hist_report_density",0.0145680519440818,2.33539413317814,113,"Historical survey effort"
"z_curr_report_density",0.0857659037671091,13.7490715473319,113,"Current survey effort"
"z_gdp_per_capita",0.10483274452129,16.8056633419298,113,"Per capita GDP"
"z_area_km2",0.38654674415466,61.9670359470842,113,"Area"
"z_habitat_heterogeneity",0.0320807039803004,5.14283503047603,113,"Habitat heterogeneity"
"z_hist_report_density",0.0179505759095672,3.05424109786175,114,"Historical survey effort"
"z_curr_report_density",0.139071951577232,23.6627098878001,114,"Current survey effort"
"z_gdp_per_capita",0.168096270574616,28.6011179013287,114,"Per capita GDP"
"z_area_km2",0.254286912166707,43.2662184043902,114,"Area"
"z_habitat_heterogeneity",0.00832051486046738,1.41571270861926,114,"Habitat heterogeneity"
"z_hist_report_density",0.00760797572846218,1.14153737060719,115,"Historical survey effort"
"z_curr_report_density",0.157676599152674,23.6585573912458,115,"Current survey effort"
"z_gdp_per_capita",0.222363841378826,33.3645431932795,115,"Per capita GDP"
"z_area_km2",0.267321478925086,40.1102039557439,115,"Area"
"z_habitat_heterogeneity",0.0114976182188687,1.72515808912362,115,"Habitat heterogeneity"
"z_hist_report_density",0.0081497393477698,1.34666662364145,116,"Historical survey effort"
"z_curr_report_density",0.161427131549094,26.6742923829622,116,"Current survey effort"
"z_gdp_per_capita",0.137079039247433,22.6510025754223,116,"Per capita GDP"
"z_area_km2",0.292973102088846,48.4110081773,116,"Area"
"z_habitat_heterogeneity",0.00554967154031571,0.917030240674036,116,"Habitat heterogeneity"
"z_hist_report_density",0.00508938979698375,0.727100877475795,117,"Historical survey effort"
"z_curr_report_density",0.243905510769154,34.8458102003776,117,"Current survey effort"
"z_gdp_per_capita",0.200718528229944,28.6758577792835,117,"Per capita GDP"
"z_area_km2",0.182139564735279,26.0215551617933,117,"Area"
"z_habitat_heterogeneity",0.0681034987028511,9.72967598106984,117,"Habitat heterogeneity"
"z_hist_report_density",0.0186542047461983,2.54607987666237,118,"Historical survey effort"
"z_curr_report_density",0.159162726138486,21.7238429431579,118,"Current survey effort"
"z_gdp_per_capita",0.179284396789938,24.4702146822656,118,"Per capita GDP"
"z_area_km2",0.367580867964071,50.1704716820019,118,"Area"
"z_habitat_heterogeneity",0.00798157179392759,1.08939081591224,118,"Habitat heterogeneity"
"z_hist_report_density",0.0158125773542202,2.23164454606424,119,"Historical survey effort"
"z_curr_report_density",0.280285849739396,39.5570167910018,119,"Current survey effort"
"z_gdp_per_capita",0.114951200262686,16.2231756014965,119,"Per capita GDP"
"z_area_km2",0.292254790541693,41.2462051418486,119,"Area"
"z_habitat_heterogeneity",0.00525722925623025,0.741957919588888,119,"Habitat heterogeneity"
"z_hist_report_density",0.0148781938404476,1.96214402140004,120,"Historical survey effort"
"z_curr_report_density",0.171731937289573,22.6480981260051,120,"Current survey effort"
"z_gdp_per_capita",0.269463200940147,35.5369485289701,120,"Per capita GDP"
"z_area_km2",0.27100015557545,35.7396429138641,120,"Area"
"z_habitat_heterogeneity",0.0311885806928543,4.11316640976064,120,"Habitat heterogeneity"
"z_hist_report_density",0.00608667245922046,0.78679983476281,121,"Historical survey effort"
"z_curr_report_density",0.236526947059361,30.5748936073178,121,"Current survey effort"
"z_gdp_per_capita",0.189813496087877,24.5364324034647,121,"Per capita GDP"
"z_area_km2",0.331104832297446,42.8005990278246,121,"Area"
"z_habitat_heterogeneity",0.0100666460835182,1.30127512663006,121,"Habitat heterogeneity"
"z_hist_report_density",0.00445366536547606,0.628635074556412,122,"Historical survey effort"
"z_curr_report_density",0.203473089715312,28.720236126168,122,"Current survey effort"
"z_gdp_per_capita",0.160941819281795,22.7169453160388,122,"Per capita GDP"
"z_area_km2",0.315630012008751,44.5511909514902,122,"Area"
"z_habitat_heterogeneity",0.0239673497075162,3.38299253174661,122,"Habitat heterogeneity"
"z_hist_report_density",0.0199123195167262,3.3379585041089,123,"Historical survey effort"
"z_curr_report_density",0.342905151410801,57.4821614977086,123,"Current survey effort"
"z_gdp_per_capita",0.0546292386519791,9.15765396282414,123,"Per capita GDP"
"z_area_km2",0.166520033759045,27.9142247754514,123,"Area"
"z_habitat_heterogeneity",0.0125751097796026,2.10800125990689,123,"Habitat heterogeneity"
"z_hist_report_density",0.02809621454745,4.66392342881412,124,"Historical survey effort"
"z_curr_report_density",0.195629353420905,32.4741371561858,124,"Current survey effort"
"z_gdp_per_capita",0.0679987894572757,11.2876824294314,124,"Per capita GDP"
"z_area_km2",0.297973907758915,49.463157651543,124,"Area"
"z_habitat_heterogeneity",0.0127175972601344,2.11109933402563,124,"Habitat heterogeneity"
"z_hist_report_density",0,0,125,"Historical survey effort"
"z_curr_report_density",0.170214685361374,23.0833743931099,125,"Current survey effort"
"z_gdp_per_capita",0.173914075890201,23.5850609333867,125,"Per capita GDP"
"z_area_km2",0.374677917905252,50.8113071294405,125,"Area"
"z_habitat_heterogeneity",0.0185841479493713,2.52025754406284,125,"Habitat heterogeneity"
"z_hist_report_density",0.0211302739357333,2.85654192141209,126,"Historical survey effort"
"z_curr_report_density",0.142170966398438,19.2196905141881,126,"Current survey effort"
"z_gdp_per_capita",0.270368709071434,36.5503804659416,126,"Per capita GDP"
"z_area_km2",0.293634586798041,39.6956286187405,126,"Area"
"z_habitat_heterogeneity",0.0124106339937455,1.67775847971778,126,"Habitat heterogeneity"
"z_hist_report_density",0.0162358921224398,2.54173148356719,127,"Historical survey effort"
"z_curr_report_density",0.178183419910256,27.8946426115765,127,"Current survey effort"
"z_gdp_per_capita",0.136279282820668,21.3345433124987,127,"Per capita GDP"
"z_area_km2",0.294542190801904,46.1106266261364,127,"Area"
"z_habitat_heterogeneity",0.0135321227895539,2.11845596622118,127,"Habitat heterogeneity"
"z_hist_report_density",0.00709470427376826,0.929697991146574,128,"Historical survey effort"
"z_curr_report_density",0.22785521926847,29.8584030358244,128,"Current survey effort"
"z_gdp_per_capita",0.182873433154577,23.9639394226062,128,"Per capita GDP"
"z_area_km2",0.309309951653325,40.5323223628888,128,"Area"
"z_habitat_heterogeneity",0.0359859348159694,4.71563718753404,128,"Habitat heterogeneity"
"z_hist_report_density",0.0151709420875073,2.02116664943302,129,"Historical survey effort"
"z_curr_report_density",0.106358058674402,14.1696777860723,129,"Current survey effort"
"z_gdp_per_capita",0.257198039320945,34.2655120806983,129,"Per capita GDP"
"z_area_km2",0.369478729756843,49.2242394672609,129,"Area"
"z_habitat_heterogeneity",0.00239745685430545,0.319404016535466,129,"Habitat heterogeneity"
"z_hist_report_density",0.036431339205241,4.44670808425397,130,"Historical survey effort"
"z_curr_report_density",0.271527555253243,33.1418992928104,130,"Current survey effort"
"z_gdp_per_capita",0.143299947756373,17.4907936425726,130,"Per capita GDP"
"z_area_km2",0.357455397683188,43.6300130962351,130,"Area"
"z_habitat_heterogeneity",0.0105736133848437,1.29058588412793,130,"Habitat heterogeneity"
"z_hist_report_density",0.013748331529968,2.0771769020801,131,"Historical survey effort"
"z_curr_report_density",0.12261913211907,18.526002841556,131,"Current survey effort"
"z_gdp_per_capita",0.0564234349500907,8.52477666536314,131,"Per capita GDP"
"z_area_km2",0.464166137727659,70.1288863971604,131,"Area"
"z_habitat_heterogeneity",0.00491877772642589,0.743157193840358,131,"Habitat heterogeneity"
"z_hist_report_density",0.0108046418209073,1.51518395796173,132,"Historical survey effort"
"z_curr_report_density",0.289585776153022,40.6099276360936,132,"Current survey effort"
"z_gdp_per_capita",0.0757881158389292,10.6281114382788,132,"Per capita GDP"
"z_area_km2",0.335327863654441,47.0245481607387,132,"Area"
"z_habitat_heterogeneity",0.00158469382448158,0.222228806927159,132,"Habitat heterogeneity"
"z_hist_report_density",0.00953626023473382,1.62879910921257,133,"Historical survey effort"
"z_curr_report_density",0.0941605095559117,16.0826729045269,133,"Current survey effort"
"z_gdp_per_capita",0.122812028061823,20.9763698749639,133,"Per capita GDP"
"z_area_km2",0.337009698018342,57.5614635524463,133,"Area"
"z_habitat_heterogeneity",0.0219594909967066,3.75069455885035,133,"Habitat heterogeneity"
"z_hist_report_density",0.00687637084747793,0.93886950395389,134,"Historical survey effort"
"z_curr_report_density",0.190896982058636,26.0642363285892,134,"Current survey effort"
"z_gdp_per_capita",0.155064288500311,21.1717975738098,134,"Per capita GDP"
"z_area_km2",0.372157796745263,50.8127926449679,134,"Area"
"z_habitat_heterogeneity",0.00741421180703971,1.0123039486792,134,"Habitat heterogeneity"
"z_hist_report_density",0.0186386325024529,2.92171556057069,135,"Historical survey effort"
"z_curr_report_density",0.128303289429116,20.1122972486377,135,"Current survey effort"
"z_gdp_per_capita",0.150469403222333,23.5869663038112,135,"Per capita GDP"
"z_area_km2",0.329416870125183,51.6380370304838,135,"Area"
"z_habitat_heterogeneity",0.0111063372259295,1.74098385649662,135,"Habitat heterogeneity"
"z_hist_report_density",0.0104558065162533,1.35445372003629,136,"Historical survey effort"
"z_curr_report_density",0.276731158903623,35.8479804541445,136,"Current survey effort"
"z_gdp_per_capita",0.148700062906669,19.2627276585967,136,"Per capita GDP"
"z_area_km2",0.316381576703468,40.9843279761181,136,"Area"
"z_habitat_heterogeneity",0.0196888536547448,2.55051019110434,136,"Habitat heterogeneity"
"z_hist_report_density",0.00508059598251097,0.823968980917504,137,"Historical survey effort"
"z_curr_report_density",0.290462150778903,47.1070329536644,137,"Current survey effort"
"z_gdp_per_capita",0.0792351799439201,12.8503291141328,137,"Per capita GDP"
"z_area_km2",0.225509974974808,36.5731156160326,137,"Area"
"z_habitat_heterogeneity",0.0163124922878002,2.6455533352527,137,"Habitat heterogeneity"
"z_hist_report_density",0.0113713187284925,1.75172108845685,138,"Historical survey effort"
"z_curr_report_density",0.176654818337927,27.2131999857402,138,"Current survey effort"
"z_gdp_per_capita",0.180996442101717,27.8820154579616,138,"Per capita GDP"
"z_area_km2",0.263376935175378,40.5725090093402,138,"Area"
"z_habitat_heterogeneity",0.0167517006201593,2.58055445850113,138,"Habitat heterogeneity"
"z_hist_report_density",0,0,139,"Historical survey effort"
"z_curr_report_density",0.230866792091341,34.5941123285482,139,"Current survey effort"
"z_gdp_per_capita",0.180178574610337,26.9987631950187,139,"Per capita GDP"
"z_area_km2",0.198726151463778,29.7780150366454,139,"Area"
"z_habitat_heterogeneity",0.0575871060384134,8.62910943978768,139,"Habitat heterogeneity"
"z_hist_report_density",0.00701892993887099,1.00821493507606,140,"Historical survey effort"
"z_curr_report_density",0.198367000869451,28.493883632495,140,"Current survey effort"
"z_gdp_per_capita",0.156785513309254,22.5210249281078,140,"Per capita GDP"
"z_area_km2",0.297805252931502,42.7774185473546,140,"Area"
"z_habitat_heterogeneity",0.0361972728734673,5.1994579569665,140,"Habitat heterogeneity"
"z_hist_report_density",0.0218688063420922,2.86329414337374,141,"Historical survey effort"
"z_curr_report_density",0.326797907566523,42.7878193333756,141,"Current survey effort"
"z_gdp_per_capita",0.136758278812201,17.9058322916854,141,"Per capita GDP"
"z_area_km2",0.254976468272935,33.3842010800014,141,"Area"
"z_habitat_heterogeneity",0.0233624154036892,3.05885315156382,141,"Habitat heterogeneity"
"z_hist_report_density",0.0129513187817067,1.66431666575157,142,"Historical survey effort"
"z_curr_report_density",0.338782903551848,43.5354917870955,142,"Current survey effort"
"z_gdp_per_capita",0.202738719807801,26.0530557433161,142,"Per capita GDP"
"z_area_km2",0.210669979632697,27.0722668467927,142,"Area"
"z_habitat_heterogeneity",0.013033434217561,1.67486895704416,142,"Habitat heterogeneity"
"z_hist_report_density",0.022867618844684,3.68223836388176,143,"Historical survey effort"
"z_curr_report_density",0.136712653536253,22.0140357025537,143,"Current survey effort"
"z_gdp_per_capita",0.0752838729231763,12.1225199240087,143,"Per capita GDP"
"z_area_km2",0.373923042581629,60.2106315434564,143,"Area"
"z_habitat_heterogeneity",0.0122377590320699,1.97057446609942,143,"Habitat heterogeneity"
"z_hist_report_density",0,0,144,"Historical survey effort"
"z_curr_report_density",0.211896023876416,28.966531945975,144,"Current survey effort"
"z_gdp_per_capita",0.232889362420979,31.836355553229,144,"Per capita GDP"
"z_area_km2",0.281273285713554,38.4505167540232,144,"Area"
"z_habitat_heterogeneity",0.00546149847966762,0.746595746772738,144,"Habitat heterogeneity"
"z_hist_report_density",0,0,145,"Historical survey effort"
"z_curr_report_density",0.181777767259022,25.2260668012836,145,"Current survey effort"
"z_gdp_per_capita",0.167746975390778,23.2789546858681,145,"Per capita GDP"
"z_area_km2",0.359307949513027,49.8626783314614,145,"Area"
"z_habitat_heterogeneity",0.0117622729221475,1.63230018138699,145,"Habitat heterogeneity"
"z_hist_report_density",0.0129193350794183,2.0125644531609,146,"Historical survey effort"
"z_curr_report_density",0.183842157821221,28.6387952281555,146,"Current survey effort"
"z_gdp_per_capita",0.118769204089056,18.5017786759511,146,"Per capita GDP"
"z_area_km2",0.305962555009411,47.6626202838571,146,"Area"
